player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Garrett Wilson,97405,WR,NYJ,1,14,0,22,13.7,0,33.3,,0,0,0.0,0,1,0,64.7,63.2,0,23,0.0,0,12,1,100.0,12,61.8,3,25.0,0,23,5,5.0,23.0,1.92,0,18.0,3,57.1,50.0,2,4,0.0,0,3,0,72.1,73.5,0,60,0.0,0,28,4,89.3,25,101.8,7,28.0,0,88,50,12.5,22.0,3.52
Tyreek Hill,10799,WR,MIA,1,13,0,17,13.0,0,100.0,,0,0,0.0,0,1,0,64.7,77.5,0,18,0.0,0,2,1,100.0,2,118.8,1,50.0,0,18,5,5.0,18.0,9.0,0,14.2,1,72.7,100.0,1,1,0.0,0,5,0,76.5,90.6,2,45,0.0,0,25,8,100.0,25,101.9,11,44.0,1,128,26,3.3,16.0,5.12
Chris Godwin,11839,WR,TB,1,13,0,30,5.6,0,80.0,50.0,1,2,20.0,1,4,0,41.6,69.1,0,13,6.3,1,16,4,87.5,14,94.2,5,35.7,0,33,17,4.3,8.3,2.36,0,6.0,0,42.9,0.0,0,2,0.0,0,1,0,70.5,59.5,1,14,0.0,0,28,3,92.9,26,15.5,7,26.9,0,29,15,5.0,9.7,1.12
Drake London,86519,WR,ATL,1,12,0,2,17.6,0,50.0,0.0,0,1,20.0,1,3,0,41.6,80.3,0,37,0.0,0,10,4,100.0,10,80.7,8,80.0,0,71,10,2.5,17.8,7.1,0,11.0,0,50.0,,0,0,0.0,0,2,0,68.3,73.1,1,13,0.0,0,12,2,100.0,12,29.2,4,33.3,0,24,11,5.5,12.0,2.0
Amon-Ra St. Brown,84470,WR,DET,1,12,0,11,8.6,0,80.0,50.0,1,2,0.0,0,4,0,72.1,87.9,0,14,0.0,0,13,4,92.3,12,140.4,5,41.7,2,41,4,1.0,10.3,3.42,0,5.2,1,100.0,,0,0,0.0,0,4,0,74.6,74.9,0,15,0.0,0,26,6,96.2,25,109.0,6,24.0,0,61,30,5.0,10.2,2.44
Terry McLaurin,48229,WR,WAS,1,12,0,32,16.0,1,25.0,0.0,0,1,0.0,0,1,0,64.7,74.2,0,19,0.0,0,19,1,94.7,18,86.5,4,22.2,1,19,16,16.0,19.0,1.06,0,7.9,1,87.5,100.0,2,2,0.0,0,5,0,75.6,90.6,0,20,0.0,0,22,7,100.0,22,111.5,8,36.4,0,86,41,5.9,12.3,3.91
Keenan Allen,7857,WR,LAC,1,12,0,27,14.8,0,0.0,0.0,0,1,,0,0,0,,50.5,0,0,0.0,0,31,0,93.5,29,39.6,6,20.7,0,0,0,,,0.0,0,8.3,0,100.0,,0,0,0.0,0,3,0,70.5,75.4,0,16,0.0,0,18,3,100.0,18,115.3,3,16.7,0,35,10,3.3,11.7,1.94
Davante Adams,8688,WR,LV,1,12,0,23,9.2,0,60.0,0.0,0,1,0.0,0,3,0,72.1,81.6,0,36,0.0,0,16,3,93.8,15,94.6,5,33.3,0,51,27,9.0,17.0,3.4,0,20.0,0,50.0,50.0,1,2,0.0,0,2,0,68.3,82.9,0,31,0.0,0,10,2,100.0,10,131.3,4,40.0,1,46,11,5.5,23.0,4.6
Nico Collins,61441,WR,HST,1,11,0,13,13.0,0,50.0,100.0,1,1,0.0,0,1,0,64.7,69.9,0,6,0.0,0,5,1,100.0,5,95.8,2,40.0,1,6,0,0.0,6.0,1.2,0,19.8,1,20.0,,0,0,0.0,0,1,0,64.7,61.1,0,13,0.0,0,15,1,100.0,15,39.6,5,33.3,0,13,14,14.0,13.0,0.87
Joshua Palmer,62979,WR,LAC,1,11,0,27,7.3,0,57.1,0.0,0,1,0.0,0,3,0,72.1,67.9,0,15,0.0,0,31,4,93.5,29,74.7,7,24.1,0,42,13,3.3,10.5,1.45,0,5.5,0,100.0,,0,0,0.0,0,0,0,68.3,54.8,0,8,0.0,0,17,2,100.0,17,97.9,2,11.8,0,15,4,2.0,7.5,0.88
