player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Tyreek Hill,10799,WR,MIA,1,12.2,3,80.0,100.0,1,1,0,7.7,1,9,17,0,63.2,74.0,91.2,,90.8,4.2,2,0,28,0.0,0,48,0,12,91.7,44,35.4,17,115.8,15,0,60.4,29,177,67,5.6,14.8,4.02
Michael Pittman Jr.,29049,WR,IND,1,5.6,3,92.9,66.7,2,3,0,0.0,0,8,14,0,80.0,72.3,79.1,,77.2,0.0,0,0,20,0.0,0,64,0,13,90.6,58,31.3,20,106.5,14,0,68.8,44,134,63,4.8,10.3,2.31
Austin Ekeler,12164,HB,LAC,1,-1.2,2,76.9,0.0,0,1,0,9.1,1,2,27,0,60.2,78.2,71.0,68.3,71.3,0.0,0,0,9,11.6,5,43,0,10,81.4,35,4.7,2,81.6,13,0,0.0,0,48,67,6.7,4.8,1.37
Stefon Diggs,9579,WR,BUF,1,10.0,2,83.3,50.0,1,2,0,0.0,0,8,4,0,78.0,71.1,90.9,,90.6,0.0,0,0,31,0.0,0,41,0,10,97.6,40,46.3,19,145.8,12,1,53.7,22,148,53,5.3,14.8,3.7
Amari Cooper,9437,WR,CLV,1,14.2,0,33.3,60.0,3,5,0,20.0,1,3,8,0,41.6,67.0,70.9,,68.4,0.0,0,0,15,0.0,0,38,0,4,92.1,35,21.1,8,72.9,12,1,78.9,30,44,0,0.0,11.0,1.26
Robert Tonyan,12193,TE,GB,1,7.9,1,83.3,100.0,1,1,0,0.0,0,4,12,0,78.0,71.1,76.8,69.0,75.0,27.5,11,0,16,2.5,1,40,0,10,92.5,37,50.0,20,97.9,12,0,22.5,9,90,26,2.6,9.0,2.43
Mark Andrews,47436,TE,BLT,1,14.7,1,63.6,100.0,2,2,0,12.5,1,7,3,0,52.1,69.5,87.0,,83.3,8.6,3,0,18,0.0,0,35,0,7,100.0,35,71.4,25,125.6,11,1,20.0,7,106,19,2.7,15.1,3.03
Chris Godwin,11839,WR,TB,1,11.7,1,54.5,75.0,3,4,0,0.0,0,4,30,0,74.6,68.8,78.9,,78.5,0.0,0,0,28,0.0,0,41,0,6,95.1,39,75.6,31,83.5,11,0,24.4,10,95,14,2.3,15.8,2.44
Brandon Aiyuk,84109,WR,SF,1,9.9,1,72.7,33.3,1,3,0,0.0,0,5,28,0,77.3,70.6,86.9,,85.2,0.0,0,0,14,0.0,0,42,0,8,92.9,39,23.8,10,133.7,11,2,76.2,32,83,36,4.5,10.4,2.13
Jaylen Waddle,84088,WR,MIA,1,11.1,1,60.0,0.0,0,4,0,14.3,1,3,17,1,49.2,16.9,67.0,,66.3,0.0,0,1,49,0.0,0,52,0,6,94.2,49,36.5,19,64.6,10,0,59.6,31,129,68,11.3,21.5,2.63
Deebo Samuel,48274,WR,SF,1,7.5,9,70.0,0.0,0,1,0,0.0,0,3,28,0,75.6,71.1,76.9,,79.1,0.0,0,2,27,0.0,0,38,0,7,92.1,35,34.2,13,53.8,10,0,52.6,20,79,62,8.9,11.3,2.26
Deon Jackson,57189,HB,IND,1,-1.1,3,100.0,,0,0,0,0.0,0,3,14,0,78.0,76.4,67.8,67.1,75.0,0.0,0,0,22,14.3,6,42,0,10,81.0,34,2.4,1,99.6,10,0,4.8,2,79,90,9.0,7.9,2.32
Josh Palmer,62979,WR,LAC,1,7.1,3,90.0,,0,0,0,0.0,0,2,27,0,77.3,70.6,62.2,,62.1,0.0,0,0,14,0.0,0,61,0,9,90.2,55,18.0,11,90.0,10,0,82.0,50,56,31,3.4,6.2,1.02
Travis Kelce,7844,TE,KC,1,9.0,1,80.0,50.0,1,2,0,0.0,0,6,16,0,77.3,71.3,77.7,,82.8,24.4,10,0,25,0.0,0,41,2,8,85.4,35,41.5,17,111.7,10,0,31.7,13,108,44,5.5,13.5,3.09
Darnell Mooney,48236,WR,CHI,1,10.1,0,70.0,100.0,2,2,0,0.0,0,3,6,0,75.6,69.5,62.1,66.2,62.4,0.0,0,0,26,2.3,1,43,0,7,90.7,39,58.1,25,88.7,10,0,39.5,17,68,27,3.9,9.7,1.74
Ja'Marr Chase,84270,WR,CIN,1,10.8,3,77.8,66.7,2,3,0,12.5,1,5,7,0,52.1,69.5,83.7,,81.7,0.0,0,0,60,0.0,0,45,0,7,93.3,42,33.3,15,158.3,9,2,66.7,30,132,85,12.1,18.9,3.14
George Kittle,11901,TE,SF,1,3.8,2,88.9,,0,0,0,0.0,0,4,28,0,77.3,70.6,73.8,69.8,71.7,50.0,22,0,19,2.3,1,44,0,8,90.9,40,36.4,16,105.1,9,0,11.4,5,83,71,8.9,10.4,2.08
Alvin Kamara,11822,HB,NO,1,1.7,1,66.7,,0,0,0,25.0,2,1,20,0,29.8,77.8,59.4,76.9,31.1,0.0,0,0,9,10.7,3,28,0,6,85.7,24,3.6,1,70.1,9,0,0.0,0,25,27,4.5,4.2,1.04
Zach Ertz,7816,TE,ARZ,1,12.0,1,77.8,50.0,1,2,0,0.0,0,3,1,0,75.6,69.5,67.6,68.0,69.4,31.8,14,0,32,2.3,1,44,0,7,97.7,43,50.0,22,99.1,9,0,15.9,7,70,14,2.0,10.0,1.63
Rondale Moore,62890,WR,ARZ,1,3.3,0,66.7,0.0,0,1,0,14.3,1,2,1,0,49.2,68.8,58.7,,58.4,0.0,0,0,26,0.0,0,46,0,6,100.0,46,84.8,39,80.3,9,0,15.2,7,49,48,8.0,8.2,1.07
CeeDee Lamb,61570,WR,DAL,1,7.7,0,55.6,0.0,0,1,1,0.0,0,3,9,0,73.4,70.0,71.2,,72.5,0.0,0,1,24,0.0,0,39,1,5,94.9,37,71.8,28,40.3,9,0,28.2,11,68,43,8.6,13.6,1.84
Marquise Brown,61568,WR,ARZ,1,16.6,0,55.6,0.0,0,2,0,0.0,0,2,1,1,73.4,16.3,60.6,,60.1,0.0,0,1,26,0.0,0,44,0,5,100.0,44,27.3,12,40.3,9,0,72.7,32,68,20,4.0,13.6,1.55
