player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Jaylen Waddle,84088,WR,MIA,1,10.2,1,57.9,40.0,2,5,0,21.4,3,9,17,0,29.9,71.5,75.7,,76.8,0.0,0,1,59,0.0,0,44,0,11,95.5,42,29.5,13,101.0,19,2,70.5,31,171,86,7.8,15.5,4.07
Cooper Kupp,11824,WR,LA,1,9.1,3,78.6,50.0,2,4,0,0.0,0,8,26,1,78.7,20.4,83.2,,83.0,0.0,0,1,20,0.0,0,37,0,11,100.0,37,51.4,19,108.6,14,2,43.2,16,108,38,3.5,9.8,2.92
Garrett Wilson,97405,WR,NYJ,1,12.9,1,57.1,0.0,0,3,0,11.1,1,6,22,0,54.5,70.8,78.9,70.2,78.0,8.1,3,0,31,2.7,1,37,0,8,97.3,36,48.6,18,119.6,14,2,43.2,16,102,23,2.9,12.8,2.83
Tyreek Hill,10799,WR,MIA,1,10.7,5,84.6,0.0,0,1,0,0.0,0,6,17,0,79.4,71.9,85.8,,84.7,2.4,1,1,60,0.0,0,42,0,11,95.2,40,42.9,18,126.3,13,2,52.4,22,190,67,6.1,17.3,4.75
Jakobi Meyers,47468,WR,NE,1,9.2,0,69.2,50.0,1,2,0,10.0,1,4,19,0,58.5,71.1,66.3,,68.0,0.0,0,0,24,0.0,0,33,1,9,97.0,32,60.6,20,90.2,13,0,39.4,13,95,23,2.6,10.6,2.97
Chris Olave,84355,WR,NO,1,24.6,0,38.5,0.0,0,2,0,16.7,1,1,20,1,46.3,16.0,56.6,,56.5,0.0,0,1,51,0.0,0,41,0,5,97.6,40,29.3,12,27.7,13,0,70.7,29,80,8,1.6,16.0,2.0
Stefon Diggs,9579,WR,BUF,1,10.2,2,92.3,,0,0,1,0.0,0,6,4,0,79.4,71.9,91.0,,90.9,0.0,0,0,46,0.0,0,37,1,12,91.9,34,13.5,5,153.7,13,3,86.5,32,148,31,2.6,12.3,4.35
Justin Jefferson,61398,WR,MIN,1,9.2,2,50.0,0.0,0,2,0,0.0,0,4,18,0,74.6,68.8,63.4,,62.9,0.0,0,2,11,0.0,0,51,0,6,96.1,49,54.9,28,20.8,12,0,43.1,22,48,20,3.3,8.0,0.98
Amon-Ra St. Brown,84470,WR,DET,1,6.9,0,75.0,0.0,0,1,0,0.0,0,5,11,0,77.3,72.0,87.7,,83.3,3.0,1,0,49,0.0,0,33,0,9,100.0,33,69.7,23,144.4,12,2,27.3,9,116,55,6.1,12.9,3.52
Mark Andrews,47436,TE,BLT,1,11.5,1,81.8,100.0,2,2,0,10.0,1,6,3,0,56.7,71.3,86.7,,82.5,13.8,4,0,25,0.0,0,29,0,9,89.7,26,69.0,20,136.4,11,1,17.2,5,104,28,3.1,11.6,4.0
