player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Justin Jefferson,61398,WR,MIN,1,16,0,18,17.0,0,66.7,,0,0,0.0,0,2,0,68.3,83.6,0,17,0.0,0,10,2,100.0,10,143.1,3,30.0,1,33,2,1.0,16.5,3.3,0,9.0,0,66.7,0.0,0,1,0.0,0,4,0,74.6,79.1,0,25,0.0,0,28,6,100.0,28,95.1,9,32.1,0,81,40,6.7,13.5,2.89
T.J. Hockenson,40912,TE,MIN,1,15,0,18,15.0,0,50.0,50.0,1,2,0.0,0,1,0,64.7,91.2,0,15,20.0,2,10,1,80.0,8,114.6,2,25.0,1,15,1,1.0,15.0,1.88,0,6.6,0,88.9,100.0,1,1,0.0,0,2,0,76.5,65.6,0,16,3.8,1,26,8,96.2,25,94.0,9,36.0,0,59,33,4.1,7.4,2.36
Keenan Allen,7857,WR,LAC,1,14,0,27,8.5,0,50.0,,0,0,0.0,0,0,0,64.7,58.4,0,6,0.0,0,3,1,100.0,3,56.3,2,66.7,0,6,0,0.0,6.0,2.0,0,6.2,1,90.0,,0,0,0.0,0,4,0,77.3,75.8,1,25,0.0,0,26,9,96.2,25,62.5,10,40.0,0,85,27,3.0,9.4,3.4
DeVonta Smith,61100,WR,PHI,1,12,0,24,12.2,0,100.0,100.0,1,1,0.0,0,5,0,73.4,88.5,0,19,0.0,0,16,5,87.5,14,158.3,5,35.7,2,64,6,1.2,12.8,4.57,0,14.1,0,42.9,50.0,1,2,0.0,0,2,0,70.5,80.0,0,23,0.0,0,26,3,100.0,26,67.0,7,26.9,0,49,4,1.3,16.3,1.88
CeeDee Lamb,61570,WR,DAL,1,11,0,9,7.0,0,100.0,100.0,1,1,0.0,0,1,0,64.7,64.7,0,10,0.0,0,10,1,100.0,10,108.3,1,10.0,0,10,3,3.0,10.0,1.0,0,8.2,0,100.0,,0,0,0.0,0,3,0,74.6,78.3,0,36,0.0,0,20,6,95.0,19,156.3,6,31.6,1,72,23,3.8,12.0,3.79
Greg Dortch,42237,WR,ARZ,1,11,0,1,9.0,0,0.0,,0,0,,0,0,0,,58.6,0,0,0.0,0,2,0,100.0,2,39.6,1,50.0,0,0,0,,,0.0,0,5.6,2,100.0,,0,0,0.0,0,3,0,76.5,84.0,0,23,0.0,0,30,8,96.7,29,112.0,8,27.6,0,87,42,5.3,10.9,3.0
Ja'Marr Chase,84270,WR,CIN,1,11,0,7,11.0,0,75.0,100.0,1,1,0.0,0,2,0,70.5,90.6,1,18,0.0,0,5,3,100.0,5,67.7,4,80.0,0,41,8,2.7,13.7,8.2,0,9.4,3,71.4,0.0,0,1,16.7,1,4,1,45.8,52.4,0,12,0.0,0,42,5,92.9,39,84.2,7,17.9,0,38,31,6.2,7.6,0.97
Amon-Ra St. Brown,84470,WR,DET,1,11,0,11,,0,,,0,0,,0,0,0,,55.3,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,0,7.4,1,62.5,50.0,1,2,16.7,1,3,0,46.3,68.1,0,19,0.0,0,32,5,90.6,29,85.9,8,27.6,0,61,23,4.6,12.2,2.1
Richie James,28991,WR,NYG,1,10,0,21,18.5,0,100.0,,0,0,0.0,0,2,0,68.3,74.9,0,33,0.0,0,16,2,93.8,15,118.8,2,13.3,0,42,5,2.5,21.0,2.8,0,4.3,0,71.4,,0,0,28.6,2,1,0,29.2,50.8,0,12,5.6,1,18,5,94.4,17,81.8,7,41.2,0,34,20,4.0,6.8,2.0
Isaiah Hodgins,52130,WR,NYG,1,10,0,21,4.3,0,66.7,50.0,1,2,0.0,0,1,0,68.3,61.1,0,6,0.0,0,17,2,94.1,16,71.5,3,18.8,0,10,1,0.5,5.0,0.63,0,14.4,0,80.0,100.0,1,1,0.0,0,3,0,72.1,78.6,1,29,0.0,0,21,4,95.2,20,79.2,5,25.0,0,65,9,2.3,16.3,3.25
Tyler Higbee,10744,TE,LA,1,10,0,26,12.0,0,100.0,,0,0,0.0,0,0,0,64.7,81.0,0,7,33.3,1,3,1,66.7,2,135.4,1,50.0,1,7,0,0.0,7.0,3.5,0,1.3,0,83.3,,0,0,16.7,1,4,0,46.3,85.4,0,21,11.1,2,18,5,88.9,16,109.0,6,37.5,0,61,54,10.8,12.2,3.81
Allen Lazard,48135,WR,GB,1,10,0,12,9.7,0,50.0,0.0,0,2,0.0,0,1,0,70.5,58.9,1,11,0.0,0,24,3,95.8,23,16.7,6,26.1,0,10,12,4.0,3.3,0.43,0,20.0,0,50.0,100.0,1,1,33.3,1,1,0,29.9,67.5,0,42,0.0,0,16,2,100.0,16,95.8,4,25.0,0,51,13,6.5,25.5,3.19
DeAndre Hopkins,7808,WR,ARZ,1,10,0,1,9.0,0,0.0,0.0,0,1,,0,0,0,,58.7,0,0,0.0,0,2,0,100.0,2,39.6,1,50.0,0,0,0,,,0.0,0,15.3,0,12.5,0.0,0,3,0.0,0,0,0,64.7,50.0,0,4,0.0,0,39,1,97.4,38,39.6,8,21.1,0,4,6,6.0,4.0,0.11
Saquon Barkley,45791,HB,NYG,1,10,0,21,-2.3,0,100.0,,0,0,0.0,0,2,0,70.5,75.2,0,18,13.3,2,15,3,86.7,13,102.8,3,23.1,0,26,33,11.0,8.7,2.0,0,0.0,1,66.7,,0,0,33.3,1,0,0,29.9,45.6,0,7,14.3,3,21,2,81.0,17,75.7,3,17.6,0,13,19,9.5,6.5,0.76
Chris Godwin,11839,WR,TB,1,10,0,30,3.0,0,0.0,,0,0,,0,0,0,,53.0,0,0,0.0,0,9,0,100.0,9,39.6,1,11.1,0,0,0,,,0.0,0,4.0,0,88.9,0.0,0,1,0.0,0,5,0,76.5,78.3,0,12,0.0,0,32,8,96.9,31,95.8,9,29.0,0,63,55,6.9,7.9,2.03
Jerry Jeudy,61103,WR,DEN,1,10,0,10,4.0,0,100.0,,0,0,0.0,0,1,0,64.7,74.1,0,23,0.0,0,4,1,75.0,3,118.8,1,33.3,0,23,19,19.0,23.0,7.67,0,14.6,0,57.1,,0,0,20.0,1,2,0,42.1,68.5,0,36,0.0,0,29,4,100.0,29,92.6,7,24.1,0,72,17,4.3,18.0,2.48
Tee Higgins,61211,WR,CIN,1,9,0,7,,0,,,0,0,,0,0,0,,56.9,0,0,0.0,0,5,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,0,10.2,0,100.0,100.0,1,1,0.0,0,2,0,74.6,67.3,0,39,0.0,0,40,6,97.5,39,118.8,6,15.4,0,88,27,4.5,14.7,2.26
Najee Harris,57121,HB,PIT,1,9,0,25,,0,,,0,0,,0,0,0,,56.7,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,0,1.7,4,66.7,,0,0,14.3,1,2,0,49.2,61.3,0,19,8.7,2,23,6,87.0,20,77.1,9,45.0,0,42,34,5.7,7.0,2.1
Joe Mixon,11803,HB,CIN,1,9,0,7,0.0,0,0.0,,0,0,100.0,1,0,0,27.9,25.9,0,0,66.7,2,3,0,33.3,1,39.6,1,100.0,0,0,0,,,0.0,0,-0.3,0,100.0,,0,0,0.0,0,2,0,75.6,87.2,0,17,15.8,3,19,6,73.7,14,95.1,6,42.9,0,41,43,7.2,6.8,2.93
Kendrick Bourne,12270,WR,NE,1,9,0,19,26.7,0,66.7,50.0,1,2,0.0,0,2,0,68.3,91.0,0,32,0.0,0,5,2,80.0,4,109.7,3,75.0,0,51,3,1.5,25.5,12.75,0,22.4,0,60.0,0.0,0,1,0.0,0,2,0,70.5,83.6,0,28,0.0,0,16,3,100.0,16,88.8,5,31.3,0,44,0,0.0,14.7,2.75
Leonard Fournette,11759,HB,TB,1,9,0,30,,0,,,0,0,,0,0,0,,58.2,0,0,50.0,2,4,0,50.0,2,0.0,0,0.0,0,0,0,,,0.0,0,-0.1,2,100.0,,0,0,0.0,0,1,0,75.6,80.3,0,10,4.8,1,21,7,90.5,19,89.9,7,36.8,0,39,40,5.7,5.6,2.05
Drake London,86519,WR,ATL,1,9,0,2,13.0,0,75.0,100.0,2,2,0.0,0,2,1,70.5,77.0,0,20,0.0,0,13,3,92.3,12,109.4,4,33.3,0,43,3,1.0,14.3,3.58,0,11.6,0,80.0,,0,0,0.0,0,3,0,72.1,85.9,0,20,0.0,0,18,4,94.4,17,110.8,5,29.4,0,53,9,2.3,13.3,3.12
Amari Cooper,9437,WR,CLV,1,9,0,8,3.0,0,0.0,,0,0,,0,0,0,64.7,67.3,0,0,0.0,0,8,0,75.0,6,39.6,1,16.7,0,0,0,,,0.0,0,13.9,0,85.7,100.0,3,3,0.0,0,5,0,74.6,87.1,0,21,0.0,0,23,6,95.7,22,109.5,7,31.8,0,72,13,2.2,12.0,3.27
Tony Pollard,27126,HB,DAL,1,8,0,9,9.5,0,0.0,,0,0,,0,0,0,,51.3,0,0,20.0,1,5,0,80.0,4,39.6,2,50.0,0,0,0,,,0.0,0,1.3,1,100.0,,0,0,0.0,0,2,0,72.1,81.7,0,13,0.0,0,13,4,92.3,12,105.2,4,33.3,0,37,32,8.0,9.3,3.08
Christian Watson,66581,WR,GB,1,8,0,12,12.2,0,60.0,0.0,0,1,0.0,0,1,0,70.5,73.2,0,20,0.0,0,10,3,100.0,10,70.4,5,50.0,0,22,15,5.0,7.3,2.2,0,4.0,0,100.0,100.0,1,1,0.0,0,1,0,70.5,75.9,0,10,0.0,0,9,3,100.0,9,104.2,3,33.3,0,27,15,5.0,9.0,3.0
Mike Evans,8642,WR,TB,1,8,0,30,12.0,0,25.0,100.0,1,1,0.0,0,1,0,64.7,64.8,1,16,0.0,0,9,1,100.0,9,4.2,4,44.4,0,16,0,0.0,16.0,1.78,0,14.3,0,33.3,,0,0,0.0,0,1,0,64.7,54.2,1,8,0.0,0,34,1,97.1,33,2.8,3,9.1,0,8,1,1.0,8.0,0.24
James Conner,11860,HB,ARZ,1,8,0,1,,0,,,0,0,,0,0,0,,60.0,0,0,50.0,1,2,0,50.0,1,0.0,0,0.0,0,0,0,,,0.0,0,-1.7,5,85.7,,0,0,14.3,1,2,0,49.2,57.1,0,22,28.2,11,39,6,69.2,27,88.7,7,25.9,0,37,51,8.5,6.2,1.37
Logan Thomas,8755,TE,WAS,1,8,0,32,13.0,0,0.0,,0,0,,0,0,0,,55.2,0,0,0.0,0,6,0,83.3,5,39.6,1,20.0,0,0,0,,,0.0,0,5.3,0,85.7,50.0,1,2,0.0,0,2,0,74.6,67.2,0,15,3.8,1,26,6,96.2,25,87.5,7,28.0,0,35,10,1.7,5.8,1.4
Jahan Dotson,84375,WR,WAS,1,8,0,32,35.0,0,0.0,,0,0,100.0,1,0,0,27.9,42.5,0,0,0.0,0,6,0,83.3,5,39.6,1,20.0,0,0,0,,,0.0,0,10.4,0,80.0,0.0,0,1,0.0,0,3,0,73.4,80.1,0,25,0.0,0,28,4,96.4,27,118.8,5,18.5,0,63,16,4.0,15.8,2.33
Garrett Wilson,97405,WR,NYJ,1,8,0,22,16.5,0,50.0,0.0,0,1,0.0,0,0,1,64.7,46.4,0,9,0.0,0,9,1,100.0,9,62.5,2,22.2,0,9,1,1.0,9.0,1.0,0,11.5,0,50.0,0.0,0,2,0.0,0,2,0,70.5,69.4,0,13,0.0,0,27,3,96.3,26,58.3,6,23.1,0,21,8,2.7,7.0,0.81
Davante Adams,8688,WR,LV,1,8,0,23,4.0,0,0.0,,0,0,,0,0,0,,55.4,0,0,0.0,0,7,0,100.0,7,39.6,1,14.3,0,0,0,,,0.0,0,9.2,1,33.3,0.0,0,2,0.0,0,1,0,68.3,61.4,0,12,0.0,0,20,2,100.0,20,42.4,6,30.0,0,15,18,9.0,7.5,0.75
Pat Freiermuth,84085,TE,PIT,1,8,0,25,11.0,0,50.0,,0,0,50.0,1,1,0,28.8,55.7,0,10,0.0,0,6,1,100.0,6,64.6,2,33.3,0,10,0,0.0,10.0,1.67,0,4.0,1,100.0,,0,0,0.0,0,2,0,73.4,71.4,0,17,3.6,1,28,5,92.9,26,110.0,5,19.2,0,52,32,6.4,10.4,2.0
Travis Kelce,7844,TE,KC,1,8,0,16,11.5,0,50.0,50.0,1,2,0.0,0,1,0,64.7,82.4,0,27,0.0,0,6,1,100.0,6,95.8,2,33.3,0,27,12,12.0,27.0,4.5,0,10.5,0,100.0,,0,0,0.0,0,2,0,72.1,86.7,0,52,10.5,2,19,4,84.2,16,118.8,4,25.0,0,80,38,9.5,20.0,5.0
Evan Engram,11778,TE,JAX,1,8,0,15,8.0,0,50.0,,0,0,0.0,0,1,0,64.7,73.4,0,23,0.0,0,4,1,100.0,4,91.7,2,50.0,0,23,20,20.0,23.0,5.75,0,2.7,0,100.0,100.0,1,1,0.0,0,1,0,70.5,62.1,0,22,0.0,0,19,3,100.0,19,113.9,3,15.8,0,34,26,8.7,11.3,1.79
D.K. Metcalf,47864,WR,SEA,1,8,0,29,21.0,0,100.0,100.0,1,1,0.0,0,2,0,68.3,74.4,0,35,0.0,0,16,2,87.5,14,118.8,2,14.3,0,46,4,2.0,23.0,3.29,0,8.8,0,83.3,,0,0,0.0,0,1,0,73.4,70.1,0,10,0.0,0,18,5,100.0,18,91.0,6,33.3,0,35,9,1.8,7.0,1.94
Greg Dulcich,84068,TE,DEN,1,7,0,10,5.0,0,100.0,,0,0,0.0,0,1,0,64.7,76.7,0,11,0.0,0,5,1,80.0,4,112.5,1,25.0,0,11,6,6.0,11.0,2.75,0,15.8,0,50.0,0.0,0,1,0.0,0,0,0,68.3,61.7,2,9,0.0,0,21,2,100.0,21,21.9,4,19.0,0,17,6,3.0,8.5,0.81
Michael Gallup,26075,WR,DAL,1,7,0,9,7.3,0,0.0,0.0,0,2,100.0,2,0,0,25.5,33.6,0,0,0.0,0,9,0,100.0,9,39.6,3,33.3,0,0,0,,,0.0,0,6.3,0,100.0,,0,0,0.0,0,2,0,70.5,60.7,0,8,0.0,0,22,3,95.5,21,100.0,3,14.3,0,24,5,1.7,8.0,1.14
Olamide Zaccheaus,44920,WR,ATL,1,7,0,2,3.5,1,100.0,,0,0,0.0,0,1,0,68.3,64.7,0,10,8.3,1,12,2,83.3,10,87.5,2,20.0,0,10,3,1.5,5.0,1.0,0,4.3,0,50.0,0.0,0,1,0.0,0,0,0,68.3,53.1,0,8,0.0,0,22,2,95.5,21,56.3,4,19.0,0,8,16,8.0,4.0,0.38
Courtland Sutton,48164,WR,DEN,1,7,0,10,12.0,0,100.0,100.0,1,1,0.0,0,0,0,64.7,72.0,0,12,0.0,0,5,1,80.0,4,116.7,1,25.0,0,12,0,0.0,12.0,3.0,0,17.5,0,66.7,50.0,1,2,0.0,0,3,0,72.1,75.2,1,20,0.0,0,25,4,100.0,25,54.2,6,24.0,0,52,2,0.5,13.0,2.08
Jakobi Meyers,47468,WR,NE,1,7,0,19,8.0,0,50.0,100.0,1,1,0.0,0,0,0,64.7,57.1,0,4,0.0,0,7,1,85.7,6,56.3,2,33.3,0,4,1,1.0,4.0,0.67,0,11.8,0,100.0,,0,0,0.0,0,3,0,73.4,65.1,0,48,0.0,0,30,5,96.7,29,158.3,5,17.2,1,79,20,4.0,15.8,2.72
Corey Davis,11760,WR,NYJ,1,7,0,22,13.5,0,0.0,0.0,0,1,,0,0,0,,54.4,0,0,0.0,0,9,0,100.0,9,39.6,2,22.2,0,0,0,,,0.0,0,10.0,0,50.0,,0,0,33.3,1,0,0,29.9,48.3,0,8,0.0,0,28,2,96.4,27,58.3,4,14.8,0,14,1,0.5,7.0,0.52
A.J. Brown,48327,WR,PHI,1,7,0,24,15.6,0,80.0,100.0,2,2,0.0,0,4,0,72.1,88.5,0,48,0.0,0,15,4,86.7,13,118.8,5,38.5,0,76,25,6.3,19.0,5.85,0,12.0,0,100.0,,0,0,0.0,0,2,0,68.3,65.3,0,14,0.0,0,26,2,100.0,26,118.8,2,7.7,0,27,3,1.5,13.5,1.04
