player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
A.J. Brown,48327,WR,PHI,1,16.0,2,56.3,50.0,2,4,0,10.0,1,6,24,0,56.7,70.6,80.6,,82.4,0.0,0,1,68,0.0,0,43,0,9,97.7,42,20.9,9,70.1,16,0,79.1,34,181,64,7.1,20.1,4.31
Justin Jefferson,61398,WR,MIN,1,6.8,1,75.0,50.0,2,4,0,0.0,0,7,18,0,79.4,71.9,75.7,,75.0,0.0,0,0,20,0.0,0,63,0,12,92.1,58,33.3,21,117.4,16,1,65.1,41,123,53,4.4,10.3,2.12
K.J. Osborn,23503,WR,MIN,1,9.2,2,66.7,33.3,1,3,0,0.0,0,8,18,0,78.0,71.1,78.5,,78.5,0.0,0,0,63,0.0,0,58,1,10,93.1,54,63.8,37,123.5,15,1,36.2,21,157,94,9.4,15.7,2.91
Michael Pittman Jr.,29049,WR,IND,1,7.3,0,71.4,0.0,0,1,0,9.1,1,4,14,0,58.5,72.3,70.0,,67.4,2.8,1,0,15,0.0,0,36,0,10,100.0,36,30.6,11,79.5,14,0,66.7,24,60,25,2.5,6.0,1.67
Ja'Marr Chase,84270,WR,CIN,1,9.0,1,53.8,33.3,2,6,0,12.5,1,3,7,0,52.1,69.5,63.3,,62.8,0.0,0,1,15,0.0,0,45,0,7,93.3,42,15.6,7,59.8,13,1,84.4,38,60,30,4.3,8.6,1.43
Tyreek Hill,10799,WR,MIA,1,7.7,1,75.0,50.0,2,4,0,0.0,0,4,17,0,77.3,70.6,76.3,,75.0,0.0,0,0,20,0.0,0,31,0,9,93.5,29,48.4,15,116.3,12,1,51.6,16,69,3,0.3,7.7,2.38
Russell Gage,44771,WR,TB,1,7.3,0,66.7,66.7,2,3,0,20.0,2,6,30,0,35.7,70.1,73.5,,72.4,0.0,0,0,14,0.0,0,33,0,8,93.9,31,21.2,7,117.7,12,2,78.8,26,59,9,1.1,7.4,1.9
Drake London,86519,WR,ATL,1,8.9,0,63.6,33.3,1,3,0,0.0,0,4,2,1,75.6,17.7,67.8,,67.9,0.0,0,0,12,0.0,0,33,0,7,87.9,29,27.3,9,81.6,11,0,72.7,24,70,28,4.0,10.0,2.41
JuJu Smith-Schuster,11817,WR,KC,1,6.9,0,100.0,,0,0,0,0.0,0,4,16,1,78.0,19.8,63.7,,65.7,0.0,0,0,19,0.0,0,41,1,10,97.6,40,43.9,18,103.3,10,0,56.1,23,88,19,1.9,8.8,2.2
Evan Engram,11778,TE,JAX,1,4.8,2,80.0,50.0,1,2,0,0.0,0,1,15,0,76.5,70.1,64.8,71.0,64.7,50.0,21,0,13,4.8,2,42,1,8,95.2,40,42.9,18,92.5,10,0,7.1,3,62,51,6.4,7.8,1.55
Christian Kirk,47546,WR,JAX,1,13.3,0,60.0,0.0,0,2,0,14.3,1,5,15,0,49.2,68.8,74.2,,74.1,0.0,0,1,30,0.0,0,45,0,6,100.0,45,77.8,35,50.8,10,0,22.2,10,92,17,2.8,15.3,2.04
Diontae Johnson,33441,WR,PIT,1,6.9,4,100.0,100.0,1,1,0,0.0,0,6,25,0,78.0,71.7,87.2,,90.2,0.0,0,0,19,0.0,0,22,1,10,100.0,22,22.7,5,107.5,10,0,77.3,17,98,29,2.9,9.8,4.45
Travis Kelce,7844,TE,KC,1,5.4,1,100.0,100.0,1,1,0,0.0,0,7,16,0,78.0,71.1,81.2,68.6,81.9,17.5,7,0,18,5.0,2,40,1,10,92.5,37,55.0,22,110.4,10,0,25.0,10,105,51,5.1,10.5,2.84
D.K. Metcalf,47864,WR,SEA,1,5.3,1,77.8,50.0,2,4,0,0.0,0,2,29,0,76.5,70.1,58.7,,60.4,0.0,0,0,13,0.0,0,49,2,7,95.9,47,16.3,8,92.1,9,0,83.7,41,55,21,3.0,7.9,1.17
Noah Brown,11993,WR,DAL,1,10.4,0,66.7,0.0,0,1,0,14.3,1,4,9,0,49.2,68.8,71.1,,69.2,0.0,0,1,14,0.0,0,27,0,6,96.3,26,33.3,9,80.3,9,2,66.7,18,49,12,2.0,8.2,1.88
Davante Adams,8688,WR,LV,1,11.9,0,44.4,0.0,0,1,0,20.0,1,1,23,0,41.6,67.0,56.9,,56.2,0.0,0,1,11,0.0,0,44,0,4,93.2,41,13.6,6,12.5,9,0,86.4,38,28,9,2.3,7.0,0.68
Keenan Allen,7857,WR,LAC,1,8.8,0,88.9,50.0,1,2,0,0.0,0,4,27,0,76.5,70.1,74.8,,73.9,0.0,0,0,31,0.0,0,46,0,8,95.7,44,69.6,32,106.5,9,0,30.4,14,86,30,3.8,10.8,1.95
Mike Evans,8642,WR,TB,1,13.4,1,55.6,50.0,1,2,0,0.0,0,5,30,0,73.4,68.0,72.3,,73.9,0.0,0,1,33,0.0,0,44,1,5,95.5,42,27.3,12,51.4,9,0,72.7,32,92,38,7.6,18.4,2.19
DeAndre Hopkins,7808,WR,ARZ,1,8.1,0,77.8,,0,0,0,0.0,0,4,1,0,75.6,69.5,63.1,,62.4,0.0,0,1,18,0.0,0,43,0,7,88.4,38,37.2,16,54.9,9,0,62.8,27,60,9,1.3,8.6,1.58
Garrett Wilson,97405,WR,NYJ,1,19.1,0,44.4,60.0,3,5,0,0.0,0,4,22,0,72.1,67.0,80.6,,80.0,0.0,0,0,33,0.0,0,41,0,4,97.6,40,26.8,11,84.5,9,0,73.2,30,98,8,2.0,24.5,2.45
Mike Williams,11762,WR,LAC,1,15.8,0,50.0,33.3,1,3,0,0.0,0,4,27,0,72.1,67.0,66.4,,66.1,0.0,0,2,35,0.0,0,45,0,4,95.6,43,15.6,7,39.1,8,0,84.4,38,67,7,1.8,16.8,1.56
Marquise Brown,61568,WR,ARZ,1,7.0,0,50.0,100.0,1,1,0,0.0,0,0,1,0,72.1,67.0,52.3,,52.0,0.0,0,1,9,0.0,0,41,0,4,90.2,37,75.6,31,16.7,8,0,24.4,10,19,15,3.8,4.8,0.51
Chris Moore,10741,WR,HST,1,10.9,0,50.0,33.3,1,3,0,0.0,0,2,13,0,72.1,67.0,64.6,,66.4,0.0,0,0,34,0.0,0,34,0,4,88.2,30,26.5,9,65.6,8,0,73.5,25,42,15,3.8,10.5,1.4
Dawson Knox,35883,TE,BUF,1,11.1,2,75.0,,0,0,0,25.0,2,4,4,0,29.7,68.8,67.9,73.3,68.8,27.9,12,0,45,7.0,3,43,0,6,86.0,37,39.5,17,155.2,8,1,25.6,11,98,40,6.7,16.3,2.65
Stefon Diggs,9579,WR,BUF,1,13.0,1,62.5,0.0,0,1,0,16.7,1,4,4,0,46.3,68.0,66.1,,65.3,0.0,0,0,20,0.0,0,47,0,5,89.4,42,38.3,18,85.4,8,0,61.7,29,60,14,2.8,12.0,1.43
Mack Hollins,11873,WR,LV,1,20.8,0,50.0,50.0,1,2,0,0.0,0,3,23,0,72.1,67.0,67.3,,65.5,0.0,0,0,13,0.0,0,39,0,4,92.3,36,15.4,6,104.2,8,1,84.6,33,40,7,1.8,10.0,1.11
T.J. Hockenson,40912,TE,MIN,1,13.9,0,37.5,0.0,0,1,0,0.0,0,0,18,0,73.4,68.0,50.4,54.7,51.1,53.1,34,0,14,10.9,7,64,0,3,82.8,53,26.6,17,50.5,8,0,20.3,13,33,20,6.7,11.0,0.62
Chris Godwin,11839,WR,TB,1,6.4,2,100.0,100.0,1,1,0,0.0,0,4,30,0,76.5,70.8,69.6,,72.9,0.0,0,0,18,0.0,0,43,1,8,95.3,41,67.4,29,149.5,8,1,32.6,14,83,32,4.0,10.4,2.02
Tee Higgins,61211,WR,CIN,1,9.5,0,62.5,0.0,0,1,0,16.7,1,2,7,0,49.2,68.8,63.6,,63.0,0.0,0,0,12,0.0,0,43,0,5,93.0,40,9.3,4,110.9,8,1,90.7,39,33,11,2.2,6.6,0.83
Jerry Jeudy,61103,WR,DEN,1,3.8,0,87.5,0.0,0,1,0,12.5,1,4,10,0,52.5,69.5,73.7,,72.4,0.0,0,0,19,0.0,0,30,0,7,100.0,30,16.7,5,106.3,8,0,83.3,25,76,49,7.0,10.9,2.53
Zay Jones,11792,WR,JAX,1,13.8,2,75.0,,0,0,0,0.0,0,5,15,0,74.6,68.8,80.2,66.2,79.1,0.0,0,0,59,2.2,1,45,0,6,97.8,44,20.0,9,156.3,8,3,80.0,36,109,46,7.7,18.2,2.48
Amon-Ra St. Brown,84470,WR,DET,1,4.6,1,87.5,100.0,1,1,0,0.0,0,7,11,0,75.6,70.3,82.7,,79.7,0.0,0,0,14,0.0,0,34,0,7,100.0,34,76.5,26,106.3,8,0,23.5,8,76,42,6.0,10.9,2.24
Saquon Barkley,45791,HB,NYG,1,-0.3,0,62.5,0.0,0,1,0,0.0,0,2,21,0,73.4,77.3,70.6,83.2,80.5,6.5,2,0,9,29.0,9,31,0,5,71.0,22,9.7,3,71.4,8,0,6.5,2,33,39,7.8,6.6,1.5
Jerick McKinnon,8731,HB,KC,1,-1.5,0,100.0,,0,0,0,0.0,0,4,16,0,77.3,75.6,70.4,81.5,86.7,2.8,1,0,21,11.1,4,36,1,8,86.1,31,0.0,0,142.7,8,1,0.0,0,70,82,10.3,8.8,2.26
D'Andre Swift,57212,HB,DET,1,-0.6,0,62.5,,0,0,0,16.7,1,0,11,0,45.8,74.7,70.1,,43.9,0.0,0,0,8,0.0,0,16,0,5,100.0,16,0.0,0,66.7,8,0,0.0,0,23,24,4.8,4.6,1.44
Tyler Lockett,9502,WR,SEA,1,6.3,0,87.5,,0,0,0,12.5,1,3,29,0,52.1,73.9,58.3,,60.1,0.0,0,0,19,0.0,0,47,1,7,95.7,45,48.9,23,102.1,8,0,51.1,24,68,24,3.4,9.7,1.51
Jaylen Waddle,84088,WR,MIA,1,15.0,0,42.9,50.0,1,2,0,0.0,0,3,17,0,70.5,65.8,78.4,,77.3,0.0,0,0,67,0.0,0,25,0,3,92.0,23,24.0,6,129.5,7,1,76.0,19,114,48,16.0,38.0,4.96
Darius Slayton,25578,WR,NYG,1,5.3,0,71.4,0.0,0,2,0,0.0,0,0,21,1,73.4,16.0,49.9,,49.3,2.9,1,0,7,0.0,0,35,0,5,97.1,34,14.3,5,75.3,7,0,82.9,29,23,0,0.0,4.6,0.68
Mark Andrews,47436,TE,BLT,1,8.0,0,42.9,0.0,0,3,0,0.0,0,2,3,0,70.5,65.8,56.7,67.1,57.6,20.0,7,0,19,2.9,1,35,0,3,91.4,32,62.9,22,56.3,7,0,17.1,6,31,5,1.7,10.3,0.97
CeeDee Lamb,61570,WR,DAL,1,10.6,1,100.0,100.0,1,1,0,0.0,0,5,9,0,75.6,70.3,83.0,,84.9,0.0,0,0,39,0.0,0,35,0,7,97.1,34,51.4,18,118.8,7,0,48.6,17,126,52,7.4,18.0,3.71
DeVonta Smith,61100,WR,PHI,1,16.7,1,71.4,100.0,2,2,0,0.0,0,5,24,0,73.4,69.5,76.6,,78.7,0.0,0,0,45,0.0,0,44,0,5,97.7,43,31.8,14,113.7,7,0,68.2,30,126,60,12.0,25.2,2.93
Gabriel Davis,55410,WR,BUF,1,16.9,0,57.1,0.0,0,1,0,0.0,0,2,4,0,72.1,67.0,62.0,,61.7,0.0,0,0,21,0.0,0,51,0,4,90.2,46,7.8,4,83.0,7,0,92.2,47,56,2,0.5,14.0,1.22
Christian McCaffrey,11763,HB,SF,1,0.4,1,85.7,100.0,1,1,0,0.0,0,1,28,0,74.6,79.3,72.6,78.9,73.7,0.0,0,0,11,6.7,2,30,0,6,86.7,26,16.7,5,84.5,7,0,3.3,1,30,31,5.2,5.0,1.15
Noah Fant,42388,TE,SEA,1,5.5,0,83.3,0.0,0,1,0,0.0,0,3,29,0,73.4,68.0,63.7,26.6,67.8,30.8,8,0,12,7.7,2,26,0,5,84.6,22,50.0,13,128.5,6,1,15.4,4,32,16,3.2,6.4,1.45
Demarcus Robinson,10760,WR,BLT,1,5.2,0,100.0,,0,0,0,0.0,0,1,3,2,74.6,9.5,45.6,,46.6,0.0,0,0,14,0.0,0,28,0,6,96.4,27,7.1,2,86.8,6,0,92.9,26,29,-2,-0.3,4.8,1.07
