player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Davante Adams,8688,WR,LV,1,11.1,0,58.8,66.7,2,3,0,9.1,1,6,23,0,58.5,71.1,86.9,,86.7,0.0,0,0,38,0.0,0,40,0,10,97.5,39,27.5,11,126.1,17,2,67.5,27,146,62,6.2,14.6,3.74
Travis Kelce,7844,TE,KC,1,6.2,3,58.8,50.0,1,2,0,16.7,2,7,16,0,43.5,71.5,78.4,27.4,77.8,23.0,17,1,23,2.7,2,74,0,10,87.8,65,43.2,32,52.6,17,0,33.8,25,106,49,4.9,10.6,1.63
JuJu Smith-Schuster,11817,WR,KC,1,6.1,1,83.3,0.0,0,1,0,9.1,1,5,16,0,58.5,71.1,66.3,,67.2,0.0,0,0,17,0.0,0,73,0,10,94.5,69,39.7,29,97.2,12,0,60.3,44,88,36,3.6,8.8,1.28
Rondale Moore,62890,WR,ARZ,1,4.2,1,80.0,0.0,0,1,0,11.1,1,4,1,0,54.5,70.1,63.4,,62.7,0.0,0,0,18,0.0,0,41,0,8,97.6,40,73.2,30,95.4,10,0,26.8,11,69,36,4.5,8.6,1.73
Allen Lazard,48135,WR,GB,1,15.8,0,40.0,40.0,2,5,0,0.0,0,4,12,0,72.1,67.0,60.9,,70.4,4.0,2,1,47,0.0,0,50,1,4,90.0,45,44.0,22,65.4,10,1,52.0,26,87,31,7.8,21.8,1.93
Stefon Diggs,9579,WR,BUF,1,18.8,1,50.0,33.3,1,3,0,16.7,1,5,4,0,49.2,68.8,81.7,,79.7,0.0,0,0,42,0.0,0,37,0,5,97.3,36,48.6,18,82.5,10,0,51.4,19,93,24,4.8,18.6,2.58
Justin Jefferson,61398,WR,MIN,1,17.3,0,70.0,40.0,2,5,0,12.5,1,4,18,0,52.1,70.3,79.8,,77.9,0.0,0,1,47,0.0,0,44,0,7,97.7,43,34.1,15,102.1,10,1,65.9,29,115,32,4.6,16.4,2.67
Mike Evans,8642,WR,TB,1,8.9,0,50.0,50.0,1,2,0,28.6,2,3,30,0,29.2,68.0,48.9,,50.7,0.0,0,0,13,0.0,0,56,0,5,94.6,53,25.0,14,60.4,10,0,75.0,42,40,5,1.0,8.0,0.75
Chris Godwin,11839,WR,TB,1,3.7,0,70.0,50.0,1,2,0,0.0,0,2,30,0,75.6,69.5,53.9,,56.6,0.0,0,0,9,0.0,0,61,0,7,95.1,58,83.6,51,75.4,10,0,16.4,10,36,12,1.7,5.1,0.62
Amon-Ra St. Brown,84470,WR,DET,1,9.3,1,44.4,0.0,0,1,0,0.0,0,3,11,0,72.1,67.0,74.8,,72.5,0.0,0,1,25,0.0,0,29,0,4,89.7,26,48.3,14,25.0,9,0,51.7,15,55,17,4.3,13.8,2.12
Josh Palmer,62979,WR,LAC,1,9.2,0,88.9,100.0,2,2,0,11.1,1,5,27,0,56.7,70.6,76.4,,75.0,0.0,0,1,25,0.0,0,45,0,8,97.8,44,28.9,13,76.2,9,0,71.1,32,106,28,3.5,13.3,2.41
Garrett Wilson,97405,WR,NYJ,1,8.2,1,88.9,0.0,0,1,0,0.0,0,3,22,0,76.5,17.4,72.7,,81.1,0.0,0,0,24,0.0,0,28,0,8,100.0,28,25.0,7,109.3,9,0,75.0,21,92,33,4.1,11.5,3.29
T.J. Hockenson,40912,TE,MIN,1,5.0,0,100.0,100.0,2,2,0,0.0,0,5,18,0,77.3,70.6,76.6,25.0,80.0,41.5,17,0,19,9.8,4,41,0,9,87.8,36,41.5,17,99.1,9,0,17.1,7,70,25,2.8,7.8,1.94
Dallas Goedert,47272,TE,PHI,1,10.0,0,88.9,,0,0,0,0.0,0,7,24,0,77.3,70.6,90.6,9.3,93.0,62.1,18,0,21,3.4,1,29,0,8,89.7,26,27.6,8,150.0,9,1,10.3,3,100,31,3.9,12.5,3.85
Cooper Kupp,11824,WR,LA,1,7.0,0,88.9,,0,0,0,0.0,0,2,26,1,76.5,72.2,72.6,,75.6,0.0,0,0,69,0.0,0,33,0,8,93.9,31,54.5,18,155.8,9,1,45.5,15,127,77,9.6,15.9,4.1
Zach Ertz,7816,TE,ARZ,1,11.6,0,62.5,0.0,0,2,0,16.7,1,2,1,0,73.4,68.0,59.7,,59.4,17.8,8,0,14,0.0,0,45,0,5,95.6,43,66.7,30,114.6,8,1,13.3,6,40,3,0.6,8.0,0.93
Jerick McKinnon,8731,HB,KC,1,1.3,3,75.0,,0,0,0,14.3,1,2,16,0,49.2,71.3,54.7,79.8,51.9,6.9,4,0,16,6.9,4,58,0,6,86.2,50,1.7,1,85.4,8,0,5.2,3,40,47,7.8,6.7,0.8
Mecole Hardman,42683,WR,KC,1,5.4,1,75.0,100.0,1,1,0,14.3,1,3,16,0,49.2,75.6,56.8,,57.7,0.0,0,0,33,0.0,0,48,0,6,93.8,45,58.3,28,145.3,8,1,37.5,18,79,55,9.2,13.2,1.76
