player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Justin Jefferson,61398,WR,MIN,1,13,0,18,7.0,0,100.0,,0,0,0.0,0,2,0,68.3,73.2,0,16,0.0,0,9,2,88.9,8,118.8,2,25.0,0,25,11,5.5,12.5,3.13,0,8.3,2,100.0,100.0,1,1,0.0,0,7,0,77.3,88.9,0,31,0.0,0,29,9,89.7,26,118.8,9,34.6,0,119,44,4.9,13.2,4.58
Mike Williams,11762,WR,LAC,1,13,0,27,8.7,0,33.3,0.0,0,2,0.0,0,1,0,64.7,63.1,0,16,0.0,0,10,1,90.0,9,52.1,3,33.3,0,16,2,2.0,16.0,1.78,0,9.1,0,90.0,66.7,2,3,0.0,0,5,0,77.3,90.7,0,38,0.0,0,20,9,95.0,19,115.8,10,52.6,0,118,48,5.3,13.1,6.21
Diontae Johnson,33441,WR,PIT,1,12,0,25,15.7,0,0.0,0.0,0,2,,0,0,0,,40.8,0,0,0.0,0,12,0,91.7,11,39.6,3,27.3,0,0,0,,,0.0,0,13.4,1,62.5,,0,0,16.7,1,2,0,45.8,63.2,1,23,0.0,0,40,5,95.0,38,45.8,8,21.1,0,60,12,2.4,12.0,1.58
Stefon Diggs,9579,WR,BUF,1,11,0,4,15.6,0,80.0,0.0,0,1,0.0,0,3,0,72.1,81.8,0,41,0.0,0,14,4,92.9,13,158.3,5,38.5,1,73,43,10.8,18.3,5.62,0,7.6,2,60.0,,0,0,0.0,0,1,0,70.5,63.3,0,12,0.0,0,14,3,100.0,14,64.6,5,35.7,0,11,11,3.7,3.7,0.79
Amari Cooper,9437,WR,CLV,1,11,0,8,15.8,0,60.0,0.0,0,1,0.0,0,3,0,70.5,73.9,0,20,0.0,0,18,3,94.4,17,89.6,5,29.4,0,45,3,1.0,15.0,2.65,0,3.0,0,50.0,100.0,1,1,0.0,0,0,0,64.7,55.2,0,4,0.0,0,11,1,90.9,10,56.3,2,20.0,0,4,0,0.0,4.0,0.4
Marvin Jones Jr.,7158,WR,JAX,1,11,0,15,,0,,,0,0,,0,0,0,,59.1,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,0,15.0,0,66.7,,0,0,0.0,0,5,0,74.6,76.5,0,37,0.0,0,37,6,97.3,36,104.9,9,25.0,0,102,25,4.2,17.0,2.83
Christian McCaffrey,11763,HB,CAR,1,11,0,5,-4.0,0,0.0,0.0,0,1,,0,0,0,,52.4,0,0,0.0,0,10,0,100.0,10,39.6,1,10.0,0,0,0,,,0.0,0,0.3,2,70.0,,0,0,12.5,1,2,0,52.1,56.5,1,12,6.1,2,33,7,87.9,29,41.7,10,34.5,0,50,52,7.4,7.1,1.72
Randall Cobb,6216,WR,GB,1,11,0,12,11.4,1,40.0,0.0,0,2,0.0,0,1,0,68.3,69.6,0,20,6.3,1,16,2,93.8,15,59.6,5,33.3,0,29,21,10.5,14.5,1.93,0,6.0,0,100.0,,0,0,0.0,0,3,0,73.4,88.2,0,35,0.0,0,12,5,91.7,11,118.8,5,45.5,0,70,40,8.0,14.0,6.36
DeVonta Smith,61100,WR,PHI,1,11,0,24,,0,,,0,0,,0,0,0,,56.2,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,0,2.1,2,100.0,,0,0,0.0,0,5,0,78.0,78.6,0,22,0.0,0,28,10,96.4,27,102.9,10,37.0,0,87,66,6.6,8.7,3.22
Evan Engram,11778,TE,JAX,1,10,0,15,,0,,,0,0,,0,0,0,,58.6,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,0,12.7,0,66.7,,0,0,14.3,1,2,0,49.2,63.4,0,28,5.1,2,39,6,92.3,36,89.6,9,25.0,0,69,17,2.8,11.5,1.92
Leonard Fournette,11759,HB,TB,1,10,0,30,-1.5,1,100.0,,0,0,0.0,0,1,0,68.3,67.7,0,21,0.0,0,12,2,91.7,11,102.1,2,18.2,0,17,20,10.0,8.5,1.55,0,-0.9,5,100.0,,0,0,0.0,0,3,0,75.6,92.1,0,12,0.0,0,14,7,100.0,14,105.4,7,50.0,0,65,71,10.1,9.3,4.64
Courtland Sutton,48164,WR,DEN,1,10,0,10,31.0,0,50.0,50.0,1,2,0.0,0,1,0,64.7,80.4,0,51,0.0,0,7,1,85.7,6,95.8,2,33.3,0,51,0,0.0,51.0,8.5,0,11.8,0,50.0,,0,0,20.0,1,1,0,41.6,48.4,0,7,0.0,0,37,4,100.0,37,56.3,8,21.6,0,23,12,3.0,5.8,0.62
Tyler Higbee,10744,TE,LA,1,10,0,26,4.5,0,50.0,,0,0,0.0,0,1,0,64.7,64.8,0,9,18.2,2,11,1,81.8,9,62.5,2,22.2,0,9,4,4.0,9.0,1.0,0,3.4,1,75.0,0.0,0,1,14.3,1,2,0,49.2,60.6,0,10,20.0,7,35,6,77.1,27,83.9,8,29.6,0,37,14,2.3,6.2,1.37
Zach Ertz,7816,TE,ARZ,1,10,0,1,3.7,0,66.7,,0,0,0.0,0,1,0,68.3,66.7,0,9,0.0,0,11,2,100.0,11,78.5,3,27.3,0,15,5,2.5,7.5,1.36,0,10.3,0,57.1,50.0,1,2,0.0,0,3,0,72.1,72.1,0,11,0.0,0,24,4,100.0,24,69.3,7,29.2,0,33,13,3.3,8.3,1.38
