player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Tyreek Hill,10799,WR,MIA,1,15,0,17,6.0,0,100.0,,0,0,0.0,0,1,0,64.7,89.3,0,14,0.0,0,3,1,100.0,3,118.8,1,33.3,0,14,8,8.0,14.0,4.67,0,15.7,0,66.7,100.0,1,1,14.3,1,5,0,52.1,82.1,0,23,0.0,0,25,6,92.0,23,94.7,9,39.1,0,80,12,2.0,13.3,3.48
Michael Pittman Jr.,29049,WR,IND,1,14,0,14,5.0,1,80.0,66.7,2,3,0.0,0,3,0,72.1,70.8,0,15,0.0,0,25,4,80.0,20,97.5,5,25.0,0,37,20,5.0,9.3,1.85,0,6.6,2,100.0,,0,0,0.0,0,4,0,75.6,77.4,0,20,0.0,0,29,7,100.0,29,110.7,7,24.1,0,74,28,4.0,10.6,2.55
Austin Ekeler,12164,HB,LAC,1,13,0,27,,0,,,0,0,,0,0,0,,55.7,0,0,16.7,1,6,0,83.3,5,0.0,0,0.0,0,0,0,,,0.0,0,-1.0,2,71.4,0.0,0,1,16.7,1,1,0,49.2,61.5,0,8,11.1,3,27,5,77.8,21,74.1,7,33.3,0,16,24,4.8,3.2,0.76
Stefon Diggs,9579,WR,BUF,1,12,0,4,11.8,0,50.0,50.0,1,2,0.0,0,2,0,68.3,79.0,0,17,0.0,0,13,2,100.0,13,112.5,4,30.8,1,28,6,3.0,14.0,2.15,0,10.9,2,100.0,,0,0,0.0,0,6,0,75.6,91.0,0,31,0.0,0,24,7,95.8,23,118.8,7,30.4,0,115,39,5.6,16.4,5.0
Amari Cooper,9437,WR,CLV,1,12,0,8,15.5,0,40.0,100.0,3,3,20.0,1,3,0,41.6,76.6,0,15,0.0,0,20,4,95.0,19,87.1,10,52.6,1,44,0,0.0,11.0,2.32,0,7.5,0,0.0,0.0,0,2,,0,0,0,,53.6,0,0,0.0,0,17,0,94.1,16,39.6,2,12.5,0,0,0,,,0.0
Robert Tonyan,12193,TE,GB,1,12,0,12,4.0,0,100.0,,0,0,0.0,0,0,0,64.7,49.9,0,5,0.0,0,12,1,83.3,10,87.5,1,10.0,0,5,1,1.0,5.0,0.5,0,8.6,1,77.8,100.0,1,1,0.0,0,2,0,75.6,75.3,0,16,4.3,1,23,7,95.7,22,96.8,9,40.9,0,65,19,2.7,9.3,2.95
Mark Andrews,47436,TE,BLT,1,11,0,3,12.3,1,75.0,100.0,2,2,25.0,1,3,0,36.2,71.6,0,17,0.0,0,21,3,100.0,21,149.0,4,19.0,1,43,7,2.3,14.3,2.05,0,16.8,0,66.7,,0,0,0.0,0,4,0,72.1,90.1,0,18,0.0,0,13,4,100.0,13,101.4,6,46.2,0,63,12,3.0,15.8,4.85
Chris Godwin,11839,WR,TB,1,11,0,30,,0,,,0,0,,0,0,0,,52.5,0,0,0.0,0,12,0,83.3,10,0.0,0,0.0,0,0,0,,,0.0,0,11.7,1,54.5,75.0,3,4,0.0,0,4,0,74.6,88.2,0,28,0.0,0,26,6,100.0,26,83.5,11,42.3,0,95,14,2.3,15.8,3.65
Brandon Aiyuk,84109,WR,SF,1,11,0,28,5.0,1,100.0,,0,0,0.0,0,3,0,70.5,91.0,0,14,0.0,0,5,3,80.0,4,158.3,3,75.0,2,40,25,8.3,13.3,10.0,0,11.8,0,62.5,33.3,1,3,0.0,0,2,0,74.6,78.8,0,12,0.0,0,33,5,97.0,32,76.6,8,25.0,0,43,11,2.2,8.6,1.34
Jaylen Waddle,84088,WR,MIA,1,10,0,17,13.0,0,100.0,,0,0,0.0,0,0,1,64.7,45.0,0,14,0.0,0,3,1,100.0,3,118.8,1,33.3,0,14,1,1.0,14.0,4.67,0,8.3,1,42.9,0.0,0,4,25.0,1,1,0,36.2,61.9,1,49,0.0,0,34,3,94.1,32,40.5,7,21.9,0,71,63,21.0,23.7,2.22
