player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Cooper Kupp,11824,WR,LA,1,5.4,2,82.4,60.0,3,5,0,0.0,0,9,26,0,80.6,72.7,78.3,,77.3,0.0,0,1,18,0.0,0,57,0,14,98.2,56,57.9,33,72.1,17,0,42.1,24,122,56,4.0,8.7,2.18
Tyler Higbee,10744,TE,LA,1,3.8,2,71.4,,0,0,0,0.0,0,4,26,0,78.0,71.1,66.9,14.0,70.7,61.5,32,0,12,7.7,4,52,0,10,90.4,47,21.2,11,83.3,14,0,17.3,9,73,42,4.2,7.3,1.55
Tyreek Hill,10799,WR,MIA,1,13.1,0,71.4,33.3,1,3,0,0.0,0,6,17,0,78.0,72.7,79.8,,82.0,7.5,3,1,64,0.0,0,40,1,10,92.5,37,35.0,14,79.5,14,0,52.5,21,160,67,6.7,16.0,4.32
Justin Jefferson,61398,WR,MIN,1,11.1,0,76.9,0.0,0,1,0,16.7,2,5,18,0,43.8,72.1,69.0,,71.8,0.0,0,0,41,0.0,0,44,1,10,88.6,39,18.2,8,113.3,13,0,79.5,35,147,50,5.0,14.7,3.77
Davante Adams,8688,WR,LV,1,8.3,1,69.2,60.0,3,5,0,0.0,0,4,23,0,77.3,71.3,82.3,,83.9,0.0,0,0,20,0.0,0,39,0,9,97.4,38,28.2,11,92.1,13,0,71.8,28,101,35,3.9,11.2,2.66
T.J. Hockenson,40912,TE,DET,1,11.3,2,72.7,66.7,2,3,0,0.0,0,7,11,0,77.3,70.6,90.6,72.3,91.9,51.1,23,1,81,8.9,4,45,0,8,77.8,35,35.6,16,116.5,11,2,13.3,6,179,109,13.6,22.4,5.11
Mike Williams,11762,WR,LAC,1,10.9,0,70.0,50.0,1,2,0,0.0,0,5,27,0,75.6,69.5,72.2,,72.2,0.0,0,0,50,0.0,0,40,0,7,100.0,40,22.5,9,110.4,10,0,77.5,31,120,65,9.3,17.1,3.0
Chris Godwin,11839,WR,TB,1,5.7,0,70.0,66.7,2,3,0,0.0,0,3,30,0,76.5,70.1,71.3,,72.1,0.0,0,0,12,0.0,0,49,1,7,91.8,45,83.7,41,85.0,10,0,16.3,8,59,29,4.1,8.4,1.31
Mike Evans,8642,WR,TB,1,14.6,1,80.0,75.0,3,4,0,0.0,0,6,30,0,54.5,70.1,82.1,,80.1,0.0,0,0,30,0.0,0,53,0,8,92.5,49,22.6,12,149.2,10,2,77.4,41,103,17,2.1,12.9,2.1
D.K. Metcalf,47864,WR,SEA,1,16.0,1,70.0,33.3,1,3,0,12.5,1,5,29,0,52.5,69.5,80.7,,82.9,0.0,0,0,54,0.0,0,31,1,7,93.5,29,19.4,6,112.5,10,0,80.6,25,149,51,7.3,21.3,5.14
