player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Cooper Kupp,11824,WR,LA,1,7.1,2,86.7,100.0,1,1,0,0.0,0,6,26,0,80.0,72.3,83.3,,84.1,0.0,0,1,28,0.0,0,51,0,13,98.0,50,51.0,26,96.7,15,1,49.0,25,128,57,4.4,9.8,2.56
Davante Adams,8688,WR,LV,1,11.8,1,66.7,50.0,1,2,0,0.0,0,8,23,0,78.0,71.6,88.3,,86.8,0.0,0,1,41,0.0,0,44,0,10,93.2,41,27.3,12,91.3,15,1,72.7,32,141,61,6.1,14.1,3.44
Ja'Marr Chase,84270,WR,CIN,1,9.1,2,66.7,0.0,0,1,0,9.1,1,10,7,0,58.5,71.1,74.6,,76.0,0.0,0,0,24,0.0,0,71,1,10,91.5,65,23.9,17,115.7,15,1,74.6,53,129,48,4.8,12.9,1.98
Michael Pittman Jr.,29049,WR,IND,1,8.8,0,69.2,0.0,0,2,0,0.0,0,7,14,0,77.3,70.6,77.5,,75.8,0.0,0,0,28,0.0,0,55,0,9,96.4,53,16.4,9,124.2,13,1,83.6,46,121,44,4.9,13.4,2.28
Amon-Ra St. Brown,84470,WR,DET,1,5.0,2,66.7,,0,0,0,20.0,2,3,11,0,35.3,70.1,59.2,,57.9,0.0,0,0,29,0.0,0,38,0,8,94.7,36,78.9,30,107.6,12,1,21.1,8,64,32,4.0,8.0,1.78
Javonte Williams,77803,HB,DEN,1,-0.5,5,91.7,0.0,0,1,0,0.0,0,3,10,0,78.7,24.0,65.7,17.1,87.0,0.0,0,0,13,6.5,2,31,0,11,90.3,28,3.2,1,89.2,12,0,3.2,1,65,86,7.8,5.9,2.32
Brandin Cooks,8655,WR,HST,1,10.9,1,58.3,66.7,2,3,0,12.5,1,4,13,0,52.1,69.5,68.1,,67.7,0.0,0,0,42,0.0,0,40,0,7,95.0,38,27.5,11,79.2,12,0,72.5,29,82,8,1.1,11.7,2.16
Tyreek Hill,10799,WR,MIA,1,9.5,0,66.7,100.0,1,1,0,11.1,1,5,17,1,54.9,19.5,73.2,,71.0,0.0,0,0,26,0.0,0,31,0,8,100.0,31,35.5,11,90.3,12,0,64.5,20,94,42,5.3,11.8,3.03
A.J. Brown,48327,WR,PHI,1,8.6,2,90.9,50.0,1,2,0,0.0,0,7,24,0,78.0,71.1,88.8,,87.7,0.0,0,0,54,0.0,0,42,0,10,95.2,40,28.6,12,118.8,11,0,71.4,30,155,66,6.6,15.5,3.88
Donovan Peoples-Jones,61439,WR,CLV,1,8.5,0,54.5,100.0,3,3,0,14.3,1,3,8,0,49.2,68.8,68.0,,68.9,0.0,0,0,15,0.0,0,39,0,6,89.7,35,30.8,12,70.3,11,0,69.2,27,60,2,0.3,10.0,1.71
Christian Kirk,47546,WR,JAX,1,12.9,1,60.0,,0,0,0,0.0,0,3,15,0,74.6,68.8,79.1,,78.6,0.0,0,1,49,0.0,0,46,0,6,89.1,41,84.8,39,61.2,10,0,13.0,6,117,50,8.3,19.5,2.85
CeeDee Lamb,61570,WR,DAL,1,10.8,0,20.0,33.3,1,3,0,33.3,1,2,9,0,36.2,65.8,51.2,,51.0,0.0,0,0,16,0.0,0,49,1,2,91.8,45,63.3,31,39.6,10,0,36.7,18,29,8,4.0,14.5,0.64
Curtis Samuel,11795,WR,WAS,1,1.3,2,80.0,100.0,1,1,0,0.0,0,5,32,0,78.0,22.2,74.2,,79.8,2.3,1,0,13,0.0,0,43,0,8,83.7,36,67.4,29,122.9,10,1,25.6,11,55,49,6.1,6.9,1.53
Justin Jefferson,61398,WR,MIN,1,11.5,2,90.0,100.0,1,1,0,0.0,0,7,18,0,77.3,70.6,91.1,,91.3,0.0,0,0,64,0.0,0,34,1,9,97.1,33,35.3,12,158.3,10,2,61.8,21,184,81,9.0,20.4,5.58
Diontae Johnson,33441,WR,PIT,1,9.8,1,70.0,50.0,1,2,0,0.0,0,2,25,1,75.6,17.7,69.2,,68.8,0.0,0,0,25,0.0,0,40,0,7,95.0,38,2.5,1,83.3,10,0,97.5,39,55,-1,-0.1,7.9,1.45
Travis Kelce,7844,TE,KC,1,10.8,2,88.9,100.0,1,1,0,0.0,0,7,16,0,76.5,70.1,91.9,,90.0,26.5,9,0,35,0.0,0,34,0,8,94.1,32,32.4,11,155.8,9,1,41.2,14,121,37,4.6,15.1,3.78
Stefon Diggs,9579,WR,BUF,1,11.7,0,88.9,50.0,1,2,0,0.0,0,5,4,0,76.5,70.1,81.5,,79.2,0.0,0,0,53,0.0,0,30,0,8,100.0,30,30.0,9,155.8,9,1,70.0,21,122,27,3.4,15.3,4.07
Zay Jones,11792,WR,JAX,1,10.3,0,66.7,50.0,1,2,0,0.0,0,4,15,0,74.6,68.8,69.4,,68.6,0.0,0,0,18,0.0,0,45,0,6,91.1,41,31.1,14,87.7,9,0,68.9,31,65,23,3.8,10.8,1.59
Tyler Higbee,10744,TE,LA,1,2.7,0,55.6,,0,0,0,28.6,2,4,26,0,29.2,68.0,57.4,,58.6,46.8,22,2,11,0.0,0,47,0,5,97.9,46,29.8,14,26.9,9,0,23.4,11,39,28,5.6,7.8,0.85
Noah Brown,11993,WR,DAL,1,9.9,0,55.6,50.0,1,2,0,0.0,0,4,9,0,73.4,68.0,69.3,,68.7,0.0,0,1,22,0.0,0,43,0,5,90.7,39,32.6,14,40.3,9,0,67.4,29,68,24,4.8,13.6,1.74
Pat Freiermuth,84085,TE,PIT,1,8.7,2,55.6,0.0,0,2,0,0.0,0,3,25,0,73.4,68.0,74.2,74.0,76.2,76.9,30,0,31,15.4,6,39,0,5,79.5,31,20.5,8,83.1,9,0,2.6,1,75,29,5.8,15.0,2.42
Corey Davis,11760,WR,NYJ,1,12.6,0,66.7,100.0,1,1,0,14.3,1,5,22,0,49.2,68.8,68.6,69.0,67.2,0.0,0,0,17,2.2,1,46,0,6,91.3,42,17.4,8,93.3,9,0,82.6,38,77,7,1.2,12.8,1.83
Kyle Philips,84463,WR,TEN,1,8.6,0,66.7,100.0,2,2,0,14.3,1,3,31,0,49.2,75.2,72.5,,72.0,0.0,0,0,21,0.0,0,25,0,6,84.0,21,68.0,17,88.2,9,0,32.0,8,66,8,1.3,11.0,3.14
Greg Dortch,42237,WR,ARZ,1,6.8,2,77.8,0.0,0,2,1,0.0,0,3,1,0,75.6,70.8,59.6,,63.8,0.0,0,0,24,0.0,0,44,1,7,95.5,42,81.8,36,95.8,9,0,15.9,7,63,32,4.6,9.0,1.5
JuJu Smith-Schuster,11817,WR,KC,1,10.3,0,75.0,0.0,0,1,0,0.0,0,3,16,2,74.6,9.5,55.2,,55.7,0.0,0,0,20,0.0,0,35,0,6,91.4,32,42.9,15,105.7,8,0,57.1,20,79,26,4.3,13.2,2.47
D.J. Chark Jr.,47702,WR,DET,1,15.5,2,50.0,100.0,2,2,0,20.0,1,3,11,0,41.6,67.0,66.1,,63.9,0.0,0,0,22,0.0,0,37,0,4,97.3,36,2.7,1,110.4,8,1,97.3,36,52,16,4.0,13.0,1.44
Mark Andrews,47436,TE,BLT,1,12.5,0,62.5,0.0,0,1,0,0.0,0,3,3,0,73.4,68.0,73.6,,71.2,6.1,2,0,17,0.0,0,33,0,5,97.0,32,69.7,23,81.3,8,0,24.2,8,52,12,2.4,10.4,1.63
Dalton Schultz,47304,TE,DAL,1,6.9,0,87.5,100.0,3,3,0,0.0,0,2,9,0,75.6,69.5,61.8,53.8,65.1,40.0,20,0,14,6.0,3,50,0,7,86.0,43,44.0,22,99.0,8,0,12.0,6,62,9,1.3,8.9,1.44
Jarvis Landry,8698,WR,NO,1,15.0,3,87.5,50.0,1,2,0,0.0,0,4,20,0,75.6,69.5,84.7,,82.1,0.0,0,0,40,0.0,0,34,0,7,94.1,32,82.4,28,118.8,8,0,17.6,6,114,16,2.3,16.3,3.56
Michael Carter,57337,HB,NYJ,1,-0.3,1,87.5,,0,0,0,12.5,1,3,22,0,52.1,75.5,67.3,50.8,62.8,7.9,3,0,11,26.3,10,38,0,7,68.4,26,7.9,3,87.5,8,0,2.6,1,40,46,6.6,5.7,1.54
