player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Justin Jefferson,61398,WR,MIN,1,8.9,1,75.0,0.0,0,1,0,0.0,0,8,18,0,79.4,71.9,85.7,,83.8,0.0,0,0,25,0.0,0,53,0,12,98.1,52,13.2,7,120.1,16,1,86.8,46,133,51,4.3,11.1,2.56
T.J. Hockenson,40912,TE,MIN,1,8.0,0,86.7,66.7,2,3,0,0.0,0,5,18,0,80.0,72.3,84.7,73.6,87.3,64.0,32,0,16,8.0,4,50,0,13,90.0,45,30.0,15,136.5,15,2,6.0,3,109,47,3.6,8.4,2.42
Keenan Allen,7857,WR,LAC,1,7.1,1,78.6,0.0,0,1,0,0.0,0,5,27,0,78.7,71.5,77.3,,76.4,0.0,0,1,25,0.0,0,33,0,11,97.0,32,51.5,17,67.9,14,0,45.5,15,104,29,2.6,9.5,3.25
DeVonta Smith,61100,WR,PHI,1,13.3,0,66.7,66.7,2,3,0,0.0,0,7,24,0,76.5,70.1,90.1,,89.1,0.0,0,0,23,0.0,0,43,0,8,95.3,41,16.3,7,136.5,12,2,83.7,36,113,10,1.3,14.1,2.76
CeeDee Lamb,61570,WR,DAL,1,10.3,0,90.9,50.0,1,2,0,0.0,0,6,9,0,78.0,71.1,80.4,,79.2,0.0,0,0,36,0.0,0,41,0,10,97.6,40,80.5,33,151.7,11,2,19.5,8,120,27,2.7,12.0,3.0
Greg Dortch,42237,WR,ARZ,1,4.5,2,90.9,,0,0,0,0.0,0,3,1,0,78.0,72.9,76.5,,79.7,0.0,0,0,23,0.0,0,39,1,10,97.4,38,74.4,29,103.8,11,0,25.6,10,98,58,5.8,9.8,2.58
Ja'Marr Chase,84270,WR,CIN,1,10.0,3,72.7,50.0,1,2,0,11.1,1,6,7,1,54.5,18.5,60.5,,60.3,0.0,0,1,18,0.0,0,58,0,8,94.8,55,12.1,7,54.7,11,0,87.9,51,79,39,4.9,9.9,1.44
Amon-Ra St. Brown,84470,WR,DET,1,5.1,1,63.6,50.0,1,2,0,12.5,1,3,11,0,52.5,70.3,60.6,,63.5,0.0,0,0,19,0.0,0,45,0,7,91.1,41,64.4,29,83.9,11,0,33.3,15,76,38,5.4,10.9,1.85
Richie James Jr.,28991,WR,NYG,1,7.7,0,80.0,,0,0,0,20.0,2,4,21,0,35.3,72.4,64.6,65.7,63.9,0.0,0,0,33,2.3,1,44,0,8,93.2,41,95.5,42,104.2,10,0,4.5,2,90,29,3.6,11.3,2.2
Isaiah Hodgins,52130,WR,NYG,1,10.0,0,80.0,75.0,3,4,0,0.0,0,5,21,0,76.5,70.1,74.3,,73.0,0.0,0,1,29,0.0,0,50,0,8,94.0,47,12.0,6,97.5,10,1,88.0,44,89,10,1.3,11.1,1.89
Tyler Higbee,10744,TE,LA,1,2.6,1,90.0,,0,0,0,10.0,1,5,26,0,57.0,71.6,90.3,74.8,91.4,92.6,25,0,21,11.1,3,27,0,9,85.2,23,3.7,1,145.4,10,2,3.7,1,94,74,8.2,10.4,4.09
Allen Lazard,48135,WR,GB,1,13.8,0,50.0,33.3,1,3,0,16.7,1,2,12,0,45.8,68.0,64.4,,63.1,0.0,0,1,42,0.0,0,41,0,5,97.6,40,24.4,10,29.6,10,0,75.6,31,61,25,5.0,12.2,1.53
DeAndre Hopkins,7808,WR,ARZ,1,18.2,0,10.0,0.0,0,4,0,0.0,0,0,1,0,64.7,61.2,50.2,,49.8,0.0,0,1,4,0.0,0,48,0,1,97.9,47,22.9,11,0.0,10,0,77.1,37,4,6,6.0,4.0,0.09
Saquon Barkley,45791,HB,NYG,1,-1.9,1,80.0,,0,0,0,11.1,1,2,21,0,54.5,76.7,74.5,82.4,57.3,4.2,2,0,18,12.5,6,48,0,8,83.3,40,4.2,2,87.1,10,0,10.4,5,49,76,9.5,6.1,1.23
Chris Godwin,11839,WR,TB,1,3.9,0,80.0,0.0,0,1,0,0.0,0,5,30,0,76.5,70.1,67.3,,70.6,0.0,0,0,12,0.0,0,49,0,8,93.9,46,63.3,31,92.9,10,0,36.7,18,63,55,6.9,7.9,1.37
