player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Marquise Brown,61568,WR,ARZ,1,17,0,1,6.0,0,100.0,,0,0,0.0,0,1,0,64.7,69.2,0,10,0.0,0,6,1,83.3,5,108.3,1,20.0,0,10,4,4.0,10.0,2.0,0,7.6,0,78.6,100.0,1,1,0.0,0,5,0,78.7,73.9,0,20,0.0,0,46,11,100.0,46,98.5,14,30.4,0,107,58,5.3,9.7,2.33
Mark Andrews,47436,TE,BLT,1,13,0,3,12.7,1,55.6,100.0,2,2,16.7,1,3,0,45.8,81.6,0,25,0.0,0,19,5,100.0,19,113.4,9,47.4,2,55,22,4.4,11.0,2.89,0,10.0,0,66.7,,0,0,0.0,0,2,0,68.3,81.2,0,17,0.0,0,9,2,100.0,9,96.5,3,33.3,0,28,16,8.0,14.0,3.11
Russell Gage,44771,WR,TB,1,13,0,30,7.3,0,75.0,100.0,1,1,0.0,0,3,0,70.5,65.0,0,15,0.0,0,13,3,92.3,12,128.1,4,33.3,1,23,10,3.3,7.7,1.92,0,4.3,0,100.0,,0,0,0.0,0,2,1,77.3,68.7,0,12,0.0,0,23,9,91.3,21,96.3,9,42.9,0,64,25,2.8,7.1,3.05
Chris Olave,84355,WR,NO,1,12,0,20,,0,,,0,0,,0,0,0,,55.4,0,0,0.0,0,7,0,100.0,7,0.0,0,0.0,0,0,0,,,0.0,0,10.2,1,77.8,50.0,1,2,0.0,0,4,0,76.5,89.6,1,38,0.0,0,30,7,86.7,26,70.6,9,34.6,0,94,22,3.1,13.4,3.62
DeVonta Smith,61100,WR,PHI,1,12,0,24,9.5,1,66.7,33.3,1,3,0.0,0,3,0,72.1,85.1,0,31,0.0,0,17,4,94.1,16,132.6,6,37.5,1,51,45,11.3,12.8,3.19,0,25.3,0,66.7,50.0,1,2,0.0,0,4,0,72.1,93.2,0,45,0.0,0,17,4,100.0,17,109.7,6,35.3,0,118,20,5.0,29.5,6.94
CeeDee Lamb,61570,WR,DAL,1,12,0,9,9.0,0,80.0,100.0,1,1,0.0,0,4,0,72.1,88.8,0,17,0.0,0,15,4,100.0,15,138.8,5,33.3,1,39,2,0.5,9.8,2.6,0,13.1,0,57.1,0.0,0,1,33.3,2,2,0,28.7,56.1,0,26,0.0,0,15,4,100.0,15,78.3,7,46.7,0,48,31,7.8,12.0,3.2
Diontae Johnson,33441,WR,PIT,1,12,0,25,17.0,0,50.0,0.0,0,1,0.0,0,1,0,64.7,66.8,0,11,0.0,0,8,1,87.5,7,66.7,2,28.6,0,11,6,6.0,11.0,1.57,0,13.9,0,66.7,0.0,0,1,14.3,1,3,0,29.7,70.3,0,16,0.0,0,24,6,87.5,21,87.7,9,42.9,0,65,4,0.7,10.8,3.1
D.K. Metcalf,47864,WR,SEA,1,12,0,29,13.4,0,42.9,20.0,1,5,0.0,0,2,0,70.5,80.8,0,13,0.0,0,10,3,100.0,10,56.8,7,70.0,0,32,9,3.0,10.7,3.2,0,15.0,0,40.0,100.0,1,1,0.0,0,2,0,68.3,64.9,0,18,0.0,0,32,2,96.9,31,101.7,5,16.1,1,32,2,1.0,16.0,1.03
Stefon Diggs,9579,WR,BUF,1,11,0,4,7.3,0,66.7,0.0,0,1,0.0,0,3,0,72.1,77.2,0,28,0.0,0,22,4,95.5,21,87.5,6,28.6,0,43,21,5.3,10.8,2.05,0,9.6,0,60.0,0.0,0,1,0.0,0,1,0,70.5,59.7,0,16,0.0,0,27,3,100.0,27,77.9,5,18.5,0,31,16,5.3,10.3,1.15
Amari Cooper,9437,WR,CLV,1,11,0,8,14.0,0,60.0,0.0,0,1,25.0,1,3,0,36.2,82.5,0,32,0.0,0,9,3,100.0,9,143.8,5,55.6,1,71,26,8.7,23.7,7.89,0,6.2,0,80.0,100.0,1,1,0.0,0,1,0,72.1,61.0,0,18,0.0,0,23,4,95.7,22,91.7,5,22.7,0,30,2,0.5,7.5,1.36
