player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Garrett Wilson,97405,WR,NYJ,1,11.1,4,52.9,16.7,1,6,0,0.0,0,5,22,0,78.0,71.1,91.0,,90.5,0.0,0,0,36,0.0,0,33,0,9,93.9,31,24.2,8,68.0,17,0,75.8,25,89,23,2.6,9.9,2.87
Ja'Marr Chase,84270,WR,CIN,1,12.2,1,66.7,50.0,3,6,0,11.1,1,4,7,0,54.9,70.1,78.6,,77.2,0.0,0,0,26,0.0,0,44,0,8,97.7,43,27.3,12,115.3,12,1,72.7,32,86,20,2.5,10.8,2.0
Isaiah Likely,83955,TE,BLT,1,9.8,0,66.7,66.7,2,3,0,0.0,0,4,3,0,77.3,70.6,65.3,,69.4,25.6,11,1,28,0.0,0,43,0,8,95.3,41,58.1,25,58.7,12,0,16.3,7,103,30,3.8,12.9,2.51
Keenan Allen,7857,WR,LAC,1,8.1,0,72.7,50.0,1,2,0,0.0,0,7,27,0,76.5,70.1,83.9,,82.2,0.0,0,0,30,0.0,0,40,0,8,97.5,39,72.5,29,140.9,11,2,27.5,11,102,45,5.6,12.8,2.62
Chris Olave,84355,WR,NO,1,15.0,0,45.5,0.0,0,1,0,16.7,1,2,20,1,45.8,16.0,56.6,,54.3,0.0,0,0,25,0.0,0,23,0,5,95.7,22,47.8,11,93.8,11,1,52.2,12,62,30,6.0,12.4,2.82
Gabriel Davis,55410,WR,BUF,1,18.2,0,30.0,66.7,2,3,0,40.0,2,2,4,0,28.0,65.8,57.4,,58.0,0.0,0,1,18,0.0,0,31,0,3,96.8,30,9.7,3,3.3,10,0,90.3,28,38,0,0.0,12.7,1.27
Stefon Diggs,9579,WR,BUF,1,16.7,0,70.0,66.7,2,3,0,0.0,0,4,4,0,75.6,69.5,78.0,,76.6,0.0,0,0,49,0.0,0,32,0,7,100.0,32,28.1,9,137.1,10,1,71.9,23,104,6,0.9,14.9,3.25
Amon-Ra St. Brown,84470,WR,DET,1,6.9,0,66.7,,0,0,0,0.0,0,4,11,0,75.6,69.5,74.6,,73.9,0.0,0,0,14,0.0,0,36,0,6,97.2,35,55.6,20,80.3,9,0,44.4,16,49,26,4.3,8.2,1.4
Deven Thompkins,84480,WR,TB,1,8.1,2,44.4,0.0,0,2,0,0.0,0,1,30,0,72.1,72.4,60.3,,58.2,0.0,0,0,13,0.0,0,28,0,4,100.0,28,25.0,7,51.6,9,0,75.0,21,25,30,7.5,6.3,0.89
A.J. Brown,48327,WR,PHI,1,17.0,2,44.4,50.0,1,2,0,20.0,1,4,24,0,42.1,67.0,71.6,,70.9,0.0,0,0,37,0.0,0,39,0,4,97.4,38,23.1,9,83.1,9,0,76.9,30,95,38,9.5,23.8,2.5
Lawrence Cager,34914,TE,NYG,1,4.6,1,88.9,0.0,0,1,0,0.0,0,5,21,0,76.5,70.6,70.9,8.6,73.9,20.5,9,0,16,2.3,1,44,0,8,93.2,41,61.4,27,98.6,9,0,18.2,8,69,43,5.4,8.6,1.68
Demarcus Robinson,10760,WR,BLT,1,7.6,0,22.2,0.0,0,1,0,60.0,3,2,3,0,25.9,64.0,47.1,,47.6,0.0,0,1,13,0.0,0,34,0,2,94.1,32,8.8,3,0.0,9,0,91.2,31,24,13,6.5,12.0,0.75
Parris Campbell,47940,WR,IND,1,8.3,0,66.7,0.0,0,1,0,14.3,1,2,14,1,49.2,69.8,58.2,,56.3,0.0,0,1,39,0.0,0,37,0,6,94.6,35,86.5,32,37.5,9,0,13.5,5,42,5,0.8,7.0,1.2
Deon Jackson,57189,HB,IND,1,2.1,0,75.0,,0,0,0,0.0,0,4,14,0,74.6,74.1,71.4,77.4,76.2,0.0,0,1,27,9.1,2,22,0,6,86.4,19,0.0,0,64.1,8,0,31.8,7,75,70,11.7,12.5,3.95
Dalton Schultz,47304,TE,DAL,1,10.5,0,50.0,100.0,1,1,0,0.0,0,1,9,0,73.4,68.0,62.6,,64.7,12.8,5,0,12,0.0,0,39,1,4,97.4,38,64.1,25,60.9,8,0,23.1,9,33,5,1.3,8.3,0.87
DeVonta Smith,61100,WR,PHI,1,3.6,1,87.5,,0,0,0,0.0,0,3,24,0,76.5,70.1,79.3,,78.3,0.0,0,1,16,0.0,0,43,0,7,97.7,42,41.9,18,62.0,8,0,58.1,25,67,48,6.9,9.6,1.6
Davante Adams,8688,WR,LV,1,14.9,0,62.5,0.0,0,2,0,16.7,1,5,23,0,49.7,68.8,71.7,,70.7,0.0,0,0,22,0.0,0,46,0,5,93.5,43,23.9,11,92.2,8,0,76.1,35,73,11,2.2,14.6,1.7
Matt Breida,12271,HB,NYG,1,0.5,0,87.5,100.0,2,2,0,0.0,0,1,21,0,75.6,72.4,59.3,77.4,59.3,6.5,2,0,4,6.5,2,31,0,7,93.5,29,19.4,6,79.2,8,0,12.9,4,12,12,1.7,1.7,0.41
Diontae Johnson,33441,WR,PIT,1,11.8,3,25.0,0.0,0,3,0,33.3,1,1,25,0,36.2,65.8,60.8,,58.2,0.0,0,0,32,0.0,0,32,0,2,81.3,26,15.6,5,46.9,8,0,84.4,27,38,20,10.0,19.0,1.46
Drake London,86519,WR,ATL,1,18.8,0,75.0,50.0,1,2,0,0.0,0,5,2,0,74.6,68.8,87.7,,85.5,0.0,0,0,40,0.0,0,24,0,6,100.0,24,54.2,13,116.7,8,0,45.8,11,120,27,4.5,20.0,5.0
D.K. Metcalf,47864,WR,SEA,1,13.0,0,37.5,0.0,0,2,0,25.0,1,1,29,0,36.8,65.8,53.3,,52.9,0.0,0,2,23,0.0,0,34,0,3,100.0,34,17.6,6,14.6,8,0,82.4,28,40,2,0.7,13.3,1.18
D'Andre Swift,57212,HB,DET,1,-2.4,2,100.0,,0,0,0,0.0,0,2,11,0,75.6,73.5,75.4,29.6,86.9,0.0,0,0,18,5.6,1,18,0,7,94.4,17,16.7,3,103.0,7,0,5.6,1,61,78,11.1,8.7,3.59
Chris Godwin,11839,WR,TB,1,5.7,0,85.7,0.0,0,1,0,0.0,0,2,30,1,74.6,16.9,72.7,,70.5,0.0,0,0,17,0.0,0,14,0,6,100.0,14,71.4,10,99.4,7,0,28.6,4,55,30,5.0,9.2,3.93
Kenny Golladay,11851,WR,NYG,1,11.1,0,28.6,20.0,1,5,0,0.0,0,2,21,0,68.3,64.0,66.1,,66.9,0.0,0,0,25,0.0,0,44,0,2,97.7,43,36.4,16,84.5,7,1,63.6,28,30,0,0.0,15.0,0.7
Travis Kelce,7844,TE,KC,1,4.3,0,85.7,,0,0,0,0.0,0,2,16,0,74.6,68.8,69.3,69.6,64.5,20.7,6,0,15,3.4,1,29,0,6,93.1,27,34.5,10,89.3,7,0,41.4,12,38,13,2.2,6.3,1.41
Olamide Zaccheaus,44920,WR,ATL,1,11.7,1,57.1,,0,0,0,0.0,0,2,2,0,72.1,67.0,76.8,,76.5,0.0,0,0,17,0.0,0,25,0,4,96.0,24,44.0,11,111.3,7,1,52.0,13,37,15,3.8,9.3,1.54
Dallas Goedert,47272,TE,PHI,1,4.3,0,85.7,100.0,1,1,0,0.0,0,3,24,0,74.6,68.8,65.0,57.7,67.2,48.8,21,0,14,14.0,6,43,0,6,83.7,36,34.9,15,94.0,7,0,16.3,7,46,34,5.7,7.7,1.28
