player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Garrett Wilson,97405,WR,NYJ,1,16.4,3,57.1,60.0,3,5,0,0.0,0,7,22,0,76.5,70.6,81.6,,80.9,0.0,0,0,60,0.0,0,57,0,8,94.7,54,28.1,16,97.9,14,0,71.9,41,162,62,7.8,20.3,3.0
Tyreek Hill,10799,WR,MIA,1,13.8,1,69.2,100.0,1,1,0,0.0,0,6,17,0,77.3,70.6,90.4,,89.7,0.0,0,2,45,0.0,0,34,0,9,100.0,34,52.9,18,92.6,13,1,47.1,16,146,31,3.4,16.2,4.29
Chris Godwin,11839,WR,TB,1,5.2,1,61.5,25.0,1,4,0,11.1,1,5,30,0,56.7,70.6,74.1,61.6,69.2,2.0,1,1,14,2.0,1,50,0,8,90.0,45,70.0,35,41.5,13,0,28.0,14,63,35,4.4,7.9,1.4
Keenan Allen,7857,WR,LAC,1,14.8,0,50.0,50.0,1,2,0,0.0,0,5,27,0,74.6,68.8,68.5,,70.5,0.0,0,0,35,0.0,0,57,0,6,96.5,55,70.2,40,105.6,12,1,29.8,17,98,15,2.5,16.3,1.78
Amon-Ra St. Brown,84470,WR,DET,1,5.9,1,91.7,50.0,1,2,0,0.0,0,9,11,0,78.7,72.1,90.0,,87.0,0.0,0,0,15,0.0,0,41,0,11,95.1,39,65.9,27,145.8,12,2,31.7,13,114,49,4.5,10.4,2.92
Terry McLaurin,48229,WR,WAS,1,10.6,2,66.7,66.7,2,3,0,0.0,0,6,32,0,76.5,70.1,85.9,,88.0,0.0,0,0,20,0.0,0,45,0,8,97.8,44,13.3,6,121.9,12,1,86.7,39,105,57,7.1,13.1,2.39
Drake London,86519,WR,ATL,1,15.4,0,50.0,0.0,0,1,0,14.3,1,5,2,0,49.2,68.8,80.2,,81.4,0.0,0,1,37,0.0,0,22,0,6,100.0,22,22.7,5,42.0,12,0,77.3,17,95,21,3.5,15.8,4.32
Davante Adams,8688,WR,LV,1,16.0,0,66.7,50.0,2,4,0,0.0,0,8,23,0,77.3,70.6,92.3,,92.0,0.0,0,0,45,0.0,0,32,0,8,93.8,30,37.5,12,149.3,12,2,62.5,20,177,52,6.5,22.1,5.9
Nico Collins,61441,WR,HST,1,20.2,1,27.3,66.7,2,3,0,0.0,0,3,13,0,70.5,65.8,64.4,,66.5,0.0,0,0,16,0.0,0,31,1,3,90.3,28,3.2,1,70.6,11,1,96.8,30,35,14,4.7,11.7,1.25
Josh Palmer,62979,WR,LAC,1,7.4,0,63.6,50.0,1,2,0,0.0,0,3,27,0,75.6,69.5,62.4,,61.7,0.0,0,0,15,0.0,0,56,0,7,96.4,54,26.8,15,77.8,11,0,73.2,41,60,16,2.3,8.6,1.11
