player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Tyreek Hill,10799,WR,MIA,1,15.8,1,85.7,100.0,2,2,0,7.7,1,7,17,0,61.8,72.5,85.5,,86.5,0.0,0,0,42,0.0,0,34,1,12,94.1,32,41.2,14,118.8,14,0,50.0,17,188,29,2.4,15.7,5.88
DeAndre Hopkins,7808,WR,ARZ,1,12.8,0,92.3,100.0,3,3,0,0.0,0,9,1,0,79.4,71.9,84.1,,82.4,0.0,0,0,33,0.0,0,61,0,12,86.9,53,14.8,9,143.3,13,1,85.2,52,159,16,1.3,13.3,3.0
D.J. Moore,48267,WR,CAR,1,22.9,1,54.5,50.0,1,2,1,14.3,1,5,5,0,49.2,69.8,66.7,,74.0,2.4,1,0,62,0.0,0,41,2,6,90.2,37,41.5,17,129.9,11,1,56.1,23,152,32,5.3,25.3,4.11
Tyler Conklin,47124,TE,NYJ,1,16.1,1,54.5,100.0,1,1,0,0.0,0,5,22,0,74.6,68.8,91.5,70.7,90.9,57.6,19,2,27,6.1,2,33,0,6,93.9,31,24.2,8,77.5,11,2,18.2,6,79,28,4.7,13.2,2.55
Mike Evans,8642,WR,TB,1,17.8,0,54.5,50.0,1,2,0,0.0,0,4,30,0,74.6,68.8,68.0,,67.1,0.0,0,0,51,0.0,0,51,0,6,90.2,46,29.4,15,94.1,11,0,70.6,36,123,23,3.8,20.5,2.67
Jakobi Meyers,47468,WR,NE,1,4.9,1,81.8,,0,0,0,0.0,0,4,19,0,77.3,70.6,72.8,,69.4,0.0,0,0,16,0.0,0,41,0,9,97.6,40,80.5,33,119.7,11,1,19.5,8,60,38,4.2,6.7,1.5
Cooper Kupp,11824,WR,LA,1,9.1,0,72.7,0.0,0,1,0,0.0,0,6,26,0,76.5,71.5,77.8,62.3,76.5,0.0,0,0,23,2.6,1,38,0,8,92.1,35,71.1,27,122.9,11,1,28.9,11,79,26,3.3,9.9,2.26
D.K. Metcalf,47864,WR,SEA,1,15.4,0,60.0,33.3,1,3,0,0.0,0,5,29,0,74.6,68.8,79.2,,77.7,0.0,0,0,15,0.0,0,29,0,6,100.0,29,20.7,6,108.3,10,1,79.3,23,55,8,1.3,9.2,1.9
A.J. Brown,48327,WR,PHI,1,19.1,0,60.0,60.0,3,5,0,14.3,1,4,24,0,52.1,69.5,92.6,,92.2,0.0,0,0,43,0.0,0,30,1,6,93.3,28,30.0,9,143.8,10,3,70.0,21,156,30,5.0,26.0,5.57
Terrace Marshall Jr.,84271,WR,CAR,1,10.7,2,44.4,0.0,0,3,0,0.0,0,4,5,0,72.1,67.0,75.1,,74.3,0.0,0,0,39,0.0,0,40,0,4,90.0,36,7.5,3,79.4,9,0,92.5,37,87,50,12.5,21.8,2.42
Christian McCaffrey,11763,HB,SF,1,0.7,3,88.9,0.0,0,1,0,0.0,0,5,28,0,76.5,27.6,79.9,69.4,91.0,0.0,0,0,14,4.5,1,22,0,8,90.9,20,22.7,5,129.2,9,1,13.6,3,55,60,7.5,6.9,2.75
Alvin Kamara,11822,HB,NO,1,0.7,5,100.0,,0,0,0,0.0,0,3,20,0,77.3,77.9,81.0,80.5,91.0,0.0,0,0,36,12.0,3,25,0,9,88.0,22,8.0,2,150.7,9,2,12.0,3,96,90,10.0,10.7,4.36
Jaylen Waddle,84088,WR,MIA,1,10.7,0,88.9,,0,0,0,11.1,1,7,17,0,54.5,70.1,79.4,,83.0,0.0,0,0,29,0.0,0,36,0,8,94.4,34,36.1,13,155.3,9,2,55.6,20,106,17,2.1,13.3,3.12
Amon-Ra St. Brown,84470,WR,DET,1,6.8,0,77.8,50.0,1,2,0,12.5,1,4,11,0,54.5,70.1,65.9,,66.5,0.0,0,0,21,0.0,0,40,0,7,92.5,37,47.5,19,98.6,9,0,52.5,21,69,33,4.7,9.9,1.86
Michael Pittman Jr.,29049,WR,IND,1,6.4,0,77.8,100.0,2,2,0,12.5,1,3,14,0,52.1,69.5,61.5,,60.2,0.0,0,0,16,0.0,0,30,0,7,90.0,27,36.7,11,91.2,9,0,63.3,19,53,24,3.4,7.6,1.96
Diontae Johnson,33441,WR,PIT,1,9.1,0,55.6,,0,0,0,0.0,0,1,25,0,74.6,68.8,55.2,,55.0,0.0,0,0,14,0.0,0,54,0,5,88.9,48,18.5,10,64.6,9,0,81.5,44,35,32,6.4,7.0,0.73
Joe Mixon,11803,HB,CIN,1,-2.0,0,87.5,,0,0,0,12.5,1,1,7,0,54.5,74.6,59.5,46.3,54.8,0.0,0,0,14,6.9,2,29,0,7,86.2,25,10.3,3,83.3,8,0,0.0,0,32,47,6.7,4.6,1.28
Mack Hollins,11873,WR,LV,1,9.1,0,87.5,,0,0,0,12.5,1,4,23,0,52.1,69.5,64.8,,62.0,0.0,0,0,14,0.0,0,41,0,7,97.6,40,14.6,6,100.0,8,0,85.4,35,64,15,2.1,9.1,1.6
Terry McLaurin,48229,WR,WAS,1,13.6,1,75.0,100.0,1,1,0,0.0,0,3,32,0,74.6,68.8,82.9,,82.7,0.0,0,0,42,0.0,0,36,0,6,100.0,36,30.6,11,116.7,8,0,69.4,25,113,46,7.7,18.8,3.14
Demarcus Robinson,10760,WR,BLT,1,6.0,3,75.0,50.0,1,2,0,0.0,0,4,3,0,74.6,68.8,77.0,,75.6,0.0,0,0,16,0.0,0,24,0,6,95.8,23,0.0,0,97.9,8,0,100.0,24,64,36,6.0,10.7,2.78
DeVonta Smith,61100,WR,PHI,1,4.5,0,62.5,,0,0,0,28.6,2,2,24,0,29.2,69.7,56.1,,56.1,0.0,0,0,14,0.0,0,31,1,5,93.5,29,22.6,7,66.7,8,0,77.4,24,23,17,3.4,4.6,0.79
Rondale Moore,62890,WR,ARZ,1,1.4,5,87.5,0.0,0,1,0,12.5,1,3,1,0,56.7,71.3,62.7,,63.3,0.0,0,0,38,0.0,0,60,0,7,86.7,52,51.7,31,154.2,8,1,46.7,28,92,85,12.1,13.1,1.77
Justin Jefferson,61398,WR,MIN,1,11.1,0,75.0,100.0,3,3,0,0.0,0,3,18,0,74.6,68.8,77.0,,76.5,0.0,0,0,29,0.0,0,44,0,6,95.5,42,34.1,15,115.6,8,0,65.9,29,98,42,7.0,16.3,2.33
Stefon Diggs,9579,WR,BUF,1,15.9,1,75.0,,0,0,0,0.0,0,3,4,1,74.6,16.9,84.0,,83.2,0.0,0,0,53,0.0,0,28,0,6,92.9,26,46.4,13,156.3,8,1,53.6,15,108,25,4.2,18.0,4.15
Chris Godwin,11839,WR,TB,1,3.6,2,75.0,0.0,0,1,0,0.0,0,2,30,0,74.6,68.8,66.1,,65.5,0.0,0,0,44,0.0,0,49,0,6,89.8,44,71.4,35,103.6,8,0,28.6,14,75,61,10.2,12.5,1.7
Foster Moreau,47043,TE,LV,1,0.1,0,75.0,,0,0,0,0.0,0,3,23,0,74.6,68.8,59.5,24.3,65.5,22.7,10,0,12,4.5,2,44,0,6,93.2,41,61.4,27,80.7,8,0,11.4,5,31,45,7.5,5.2,0.76
Kyle Pitts,83964,TE,ATL,1,6.9,2,71.4,50.0,1,2,0,16.7,1,4,2,0,45.8,68.0,78.8,70.2,80.4,32.1,9,0,33,3.6,1,28,0,5,96.4,27,39.3,11,148.8,7,1,28.6,8,80,44,8.8,16.0,2.96
Tyler Lockett,9502,WR,SEA,1,12.6,1,71.4,,0,0,0,16.7,1,4,29,1,45.8,16.0,60.0,,59.7,0.0,0,0,33,0.0,0,31,0,5,100.0,31,41.9,13,138.7,7,1,54.8,17,63,27,5.4,12.6,2.03
Chris Olave,84355,WR,NO,1,7.0,0,71.4,50.0,1,2,0,0.0,0,5,20,0,73.4,68.0,70.2,,69.1,0.0,0,0,14,0.0,0,26,0,5,96.2,25,38.5,10,92.6,7,0,61.5,16,52,11,2.2,10.4,2.08
Adam Thielen,8288,WR,MIN,1,10.6,0,85.7,,0,0,0,0.0,0,4,18,0,74.6,68.8,64.9,,68.6,0.0,0,0,18,0.0,0,40,1,6,97.5,39,30.0,12,106.5,7,0,70.0,28,67,10,1.7,11.2,1.72
Garrett Wilson,97405,WR,NYJ,1,8.4,1,85.7,100.0,1,1,0,0.0,0,5,22,0,74.6,68.8,77.5,,78.7,0.0,0,0,54,0.0,0,42,1,6,100.0,42,31.0,13,118.8,7,0,69.0,29,115,58,9.7,19.2,2.74
