player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Derrick Henry,10679,HB,TEN,1,35,4,1,33.0,60,0,182,0,0,4,160,44.6,3,9,31,0,15,81.3,84.3,75.9,,80.7,76.6,80.4,60.0,60,0,55,6,21,38,0,0,6,41,3,182,160,4.57,5.2,2.62,20
Christian McCaffrey,11763,HB,CAR,1,24,6,1,22.2,16,0,72,0,3,6,55,71.1,2,4,5,0,15,78.9,74.4,77.4,,30.3,86.5,69.6,,16,0,65,5,24,24,0,0,6,29,1,72,55,2.29,3.0,2.71,9
Dalvin Cook,11796,HB,MIN,1,22,10,2,23.7,31,0,131,1,0,10,84,159.1,7,8,18,0,4,78.2,70.4,77.2,,33.8,44.9,76.7,,16,0,17,2,17,23,0,0,3,24,0,131,84,3.82,6.0,1.0,17
Joe Mixon,11803,HB,CIN,1,20,1,0,0.0,0,0,69,0,0,1,57,13.6,1,2,7,0,9,77.3,65.8,77.5,,24.7,52.6,72.1,,10,0,2,1,23,20,0,0,2,21,0,69,57,2.85,3.5,0.09,11
David Montgomery,45719,HB,CHI,1,20,5,0,0.0,0,0,61,0,2,5,42,63.9,1,3,6,0,2,78.0,71.8,78.1,,79.8,85.1,62.9,60.0,11,0,18,3,20,27,0,0,3,23,0,61,42,2.1,3.1,0.9,18
Elijah Mitchell,57272,HB,SF,1,17,2,0,0.0,0,0,42,0,0,2,34,21.1,1,3,28,0,8,76.9,58.0,74.5,,44.8,64.5,57.8,60.0,10,0,11,2,12,25,0,0,2,19,0,42,34,2.0,2.5,0.92,9
Aaron Jones,11937,HB,GB,1,17,2,0,0.0,0,0,67,0,0,2,40,20.5,0,5,12,0,5,77.8,88.1,83.6,,77.5,92.1,74.1,60.0,9,0,48,6,20,21,0,0,6,23,1,67,40,2.35,3.9,2.4,11
Lamar Jackson,46416,QB,BLT,1,15,6,1,19.6,21,0,87,0,0,6,43,114.7,3,8,3,0,12,81.1,73.1,79.6,58.6,,,86.2,60.0,21,0,0,0,0,42,20,1,0,15,2,107,44,2.75,6.7,,0
Damien Harris,35134,HB,NE,1,16,7,1,41.9,26,0,62,0,0,7,67,172.4,2,4,19,0,10,76.0,73.6,71.7,,76.4,57.6,72.8,,26,0,2,1,8,16,0,0,1,17,1,62,67,4.19,3.9,0.25,2
Ezekiel Elliott,10638,HB,DAL,1,16,1,1,26.8,19,0,71,0,0,1,39,13.5,2,4,9,0,3,76.2,74.8,78.7,,65.8,69.4,74.1,60.0,19,0,26,2,24,18,0,0,2,18,1,71,39,2.44,4.4,1.08,13
