player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Jonathan Taylor,57488,HB,IND,1,32,6,2,21.7,31,0,143,0,0,6,99,58.0,5,12,14,1,14,29.2,51.4,77.0,,22.4,53.1,55.4,60.0,16,0,0,0,9,37,0,0,0,32,2,143,99,3.09,4.5,0.0,17
Sony Michel,27589,HB,LA,1,24,5,1,20.7,25,0,121,0,3,5,80,98.8,1,6,26,0,11,78.6,74.9,77.6,,46.7,57.3,79.2,60.0,25,0,8,3,29,25,0,0,3,27,1,121,80,3.33,5.0,0.28,13
Rhamondre Stevenson,98689,HB,NE,1,24,9,0,0.0,0,0,78,0,0,9,74,115.6,3,5,19,0,21,78.4,65.1,72.2,,72.4,60.0,64.4,60.0,11,0,0,0,1,30,0,0,0,24,0,78,74,3.08,3.3,0.0,3
Miles Sanders,40555,HB,PHI,1,24,4,1,28.3,34,0,120,0,1,4,105,81.0,1,5,24,0,8,78.8,82.2,76.7,,47.8,79.1,78.8,60.0,34,0,22,3,11,27,0,0,3,27,0,120,105,4.38,5.0,2.0,16
Antonio Gibson,78050,HB,WAS,1,23,4,2,43.2,38,0,88,0,0,4,64,39.8,2,6,32,0,8,78.9,58.6,79.1,,77.0,67.2,55.3,60.0,22,0,23,5,22,28,0,0,6,28,0,88,64,2.78,3.8,1.05,15
Javonte Williams,77803,HB,DEN,1,23,6,0,0.0,0,0,102,0,0,6,83,74.7,2,8,10,1,12,28.1,62.7,77.2,,14.3,69.0,63.4,60.0,14,0,76,6,28,24,0,0,7,29,0,102,83,3.61,4.4,2.71,11
Alexander Mattison,45817,HB,MIN,1,22,6,0,0.0,0,0,90,0,0,6,63,68.7,2,7,18,0,2,78.6,71.6,78.1,,72.6,62.5,74.7,37.5,11,0,34,3,30,27,0,0,3,25,1,90,63,2.86,4.1,1.13,20
Elijah Mitchell,57272,HB,SF,1,22,4,0,0.0,0,0,66,0,1,4,58,52.7,0,5,28,0,9,78.1,62.3,77.3,,82.3,65.0,59.6,60.0,9,0,18,3,16,25,0,0,3,25,1,66,58,2.64,3.0,1.13,13
Najee Harris,57121,HB,PIT,1,21,5,0,0.0,0,0,71,0,0,5,53,48.5,1,4,25,0,7,78.1,69.4,78.2,,48.2,79.1,65.7,60.0,13,0,36,5,19,23,0,0,5,26,0,71,53,2.52,3.4,1.89,14
David Montgomery,45719,HB,CHI,1,21,3,1,26.7,24,0,90,0,1,3,50,32.8,2,7,6,0,4,78.6,75.5,77.7,,83.9,82.2,69.4,60.0,24,0,51,8,20,22,0,0,9,29,1,90,50,2.38,4.3,2.55,17
