player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Josh Jacobs,45953,HB,LV,1,27,8,1,14.7,19,0,129,0,0,8,89,94.2,3,6,23,1,9,28.3,69.9,74.6,,76.3,26.6,76.8,60.0,19,0,-5,1,16,28,0,0,3,28,0,129,89,3.3,4.8,-0.31,17
Jonathan Taylor,57488,HB,IND,1,27,4,2,56.5,61,0,108,0,0,4,124,68.0,3,4,14,0,4,78.9,47.6,79.5,,36.5,50.3,50.5,60.0,43,0,0,0,18,29,0,0,2,27,0,108,124,4.59,4.0,0.0,23
Sony Michel,27589,HB,LA,1,27,1,1,12.2,16,0,131,1,1,1,72,19.0,4,8,26,0,7,79.0,62.1,76.9,,70.8,34.7,67.6,60.0,16,0,4,1,28,29,0,0,4,28,1,131,72,2.67,4.9,0.14,20
Rex Burkhead,7971,HB,HST,1,22,4,3,51.0,76,0,149,0,0,4,105,79.5,4,8,13,0,13,78.3,72.9,77.7,,56.3,70.7,70.2,,36,0,0,2,15,22,0,0,2,24,2,149,105,4.77,6.8,0.0,8
David Montgomery,45719,HB,CHI,1,21,5,0,0.0,0,0,45,1,3,5,37,50.3,1,6,6,0,7,78.8,67.8,79.9,,82.3,74.5,62.8,60.0,11,0,61,7,27,25,0,0,8,28,1,45,37,1.76,2.1,2.26,14
Ronald Jones,34001,HB,TB,1,20,3,1,24.6,16,0,65,1,0,3,53,36.1,1,4,30,0,14,77.7,56.5,74.6,,10.4,47.3,63.1,,16,0,16,2,9,21,0,0,3,22,1,65,53,2.65,3.3,1.78,6
Jamaal Williams,11889,HB,DET,1,19,5,0,0.0,0,0,77,0,0,5,65,90.0,2,3,11,0,9,76.8,60.8,73.9,,,53.7,61.4,,14,0,0,0,9,19,0,0,0,19,0,77,65,3.42,4.1,0.0,9
Najee Harris,57121,HB,PIT,1,19,3,1,22.6,21,0,93,1,2,3,51,55.9,2,4,25,0,4,77.6,71.6,79.1,,83.9,45.7,78.2,,21,0,17,5,28,19,0,0,7,24,0,93,51,2.68,4.9,0.61,13
Joe Mixon,11803,HB,CIN,1,18,3,1,29.2,19,0,65,0,0,3,45,31.3,1,3,7,0,10,77.9,68.0,79.1,,17.1,77.3,67.1,60.0,19,0,70,6,31,20,0,0,6,24,1,65,45,2.5,3.6,2.26,8
Damien Harris,35134,HB,NE,1,18,1,2,45.6,47,0,103,0,0,1,41,12.7,3,8,19,0,11,76.5,75.6,72.9,,24.5,54.5,76.4,59.9,31,0,0,0,7,22,0,0,0,18,3,103,41,2.28,5.7,0.0,5
Nick Chubb,45783,HB,CLV,1,17,4,2,33.3,42,0,126,0,1,4,101,148.5,5,7,8,0,10,76.9,90.5,76.6,,81.5,80.9,88.6,60.0,27,0,58,3,17,19,0,0,4,20,1,126,101,5.94,7.4,3.41,6
Rashaad Penny,27414,HB,SEA,1,17,7,3,65.9,89,0,135,0,0,7,95,230.1,3,4,29,0,7,76.5,89.8,74.1,,,52.8,90.1,60.0,32,0,0,0,11,19,0,0,0,17,1,135,95,5.59,7.9,0.0,10
Dare Ogunbowale,12329,HB,JAX,1,17,0,0,0.0,0,0,57,1,0,0,36,0.0,0,4,15,0,10,76.9,56.8,79.3,,52.7,45.2,62.3,59.7,9,0,15,2,30,22,0,0,4,19,1,57,36,2.12,3.4,0.5,7
Michael Carter,57337,HB,NYJ,1,16,5,1,32.2,38,0,118,0,0,5,55,95.5,4,5,22,0,7,76.2,66.4,76.9,,26.3,55.5,71.0,59.4,38,0,6,2,15,22,0,0,2,18,0,118,55,3.44,7.4,0.4,9
Chase Edmonds,45851,HB,ARZ,1,16,1,0,0.0,0,0,56,0,0,1,27,7.0,2,5,1,0,5,77.3,63.0,80.9,,25.3,71.5,64.2,44.9,11,0,71,8,32,20,0,0,9,24,1,56,27,1.69,3.5,2.22,9
Saquon Barkley,45791,HB,NYG,1,15,2,0,0.0,0,0,32,0,0,2,27,22.5,0,1,21,0,4,75.7,58.8,76.4,,68.8,55.4,60.1,,7,0,-4,1,10,15,0,0,1,16,0,32,27,1.8,2.1,-0.4,9
Tevin Coleman,9506,HB,NYJ,1,14,4,0,0.0,0,0,57,0,0,4,43,81.9,2,3,22,0,5,76.9,68.6,75.3,,,57.8,68.5,,12,0,4,1,5,14,0,0,1,15,0,57,43,3.07,4.1,0.8,9
Jeff Wilson Jr.,29413,HB,SF,1,14,2,0,0.0,0,0,45,0,0,2,37,31.1,0,3,28,0,2,75.8,62.7,76.1,,77.0,62.7,61.6,58.1,9,0,12,3,22,18,0,0,3,17,1,45,37,2.64,3.2,0.55,12
Alexander Mattison,45817,HB,MIN,1,13,4,2,80.5,33,0,41,0,0,4,34,65.4,2,5,18,0,1,75.4,64.7,77.7,,76.1,61.6,65.0,60.0,18,0,29,3,32,14,0,0,4,16,1,41,34,2.62,3.2,0.91,12
Alvin Kamara,11822,HB,NO,1,13,1,1,36.5,19,0,52,0,0,1,30,15.4,2,2,20,0,7,75.4,52.2,0.0,,10.6,63.3,57.2,60.0,19,1,7,2,15,14,0,0,4,15,0,52,30,2.31,4.0,0.47,4
Phillip Lindsay,12660,HB,MIA,1,13,1,0,0.0,0,0,36,0,0,1,22,13.0,0,1,17,0,11,74.7,41.3,72.3,,,53.8,43.9,,6,0,0,0,6,13,0,0,0,13,0,36,22,1.69,2.8,0.0,2
Duke Johnson Jr.,9510,HB,MIA,1,13,1,0,0.0,0,0,39,0,0,1,26,15.4,1,1,17,0,10,75.5,57.8,73.5,,70.4,54.2,58.5,,10,0,0,0,6,15,0,0,0,13,0,39,26,2.0,3.0,0.0,3
Devin Singletary,40485,HB,BUF,1,12,2,0,0.0,0,0,39,0,1,2,24,35.3,0,3,4,0,0,75.5,62.9,79.4,,47.8,67.6,63.3,59.4,7,0,39,5,33,18,0,0,6,17,1,39,24,2.0,3.3,1.18,11
Royce Freeman,45747,HB,HST,1,12,1,0,0.0,0,0,34,0,0,1,26,18.1,1,1,13,0,6,75.1,54.0,74.8,,72.4,53.4,59.0,44.2,13,0,0,0,7,15,0,0,0,12,0,34,26,2.17,2.8,0.0,6
Aaron Jones,11937,HB,GB,1,12,6,1,40.9,27,0,66,0,3,6,68,300.0,1,4,12,0,4,75.5,86.0,78.4,,45.3,81.9,80.7,60.0,27,0,21,5,17,13,0,0,6,17,0,66,68,5.67,5.5,1.24,7
Josh Allen,46601,QB,BUF,1,10,2,0,0.0,0,0,28,0,0,2,18,36.0,2,4,4,0,3,82.2,90.7,79.7,90.2,,,69.0,60.0,25,0,0,0,0,27,36,2,0,10,0,64,35,2.92,5.3,,1
Derrick Gore,32342,HB,KC,1,12,2,0,0.0,0,0,43,0,1,2,41,68.3,1,3,16,0,6,75.0,81.0,72.8,,74.4,95.0,65.2,59.3,10,0,61,3,4,14,0,0,3,15,0,43,41,3.42,3.6,15.25,6
Boston Scott,39462,HB,PHI,1,12,0,0,0.0,0,0,41,0,0,0,27,0.0,0,2,24,0,1,74.3,62.0,73.4,,76.0,53.6,62.4,,9,0,0,0,5,12,0,0,0,12,1,41,27,2.25,3.4,0.0,10
Justin Jackson,29539,HB,LAC,1,11,0,1,26.6,17,0,64,0,4,0,33,63.2,2,3,27,1,1,25.3,62.3,75.2,,75.0,90.2,47.9,60.0,17,0,98,8,28,13,0,0,8,19,2,64,33,3.0,5.8,3.5,10
Darrel Williams,13014,HB,KC,1,11,1,0,0.0,0,0,55,0,0,1,27,17.5,1,3,16,0,5,75.0,70.8,75.9,,,67.8,69.3,60.0,12,0,30,3,15,13,0,0,3,14,0,55,27,2.45,5.0,2.0,5
Craig Reynolds,94383,HB,DET,1,11,0,0,0.0,0,0,29,0,2,0,21,27.3,0,2,11,0,5,74.6,50.0,75.2,,63.8,68.2,45.7,60.0,5,0,22,3,15,12,0,0,4,14,0,29,21,1.91,2.6,1.47,6
A.J. Dillon,57165,HB,GB,1,9,0,0,0.0,0,0,41,0,1,0,31,28.7,0,3,12,0,3,73.7,68.9,76.9,,76.2,61.0,74.1,44.4,8,0,15,3,12,11,0,0,3,12,0,41,31,3.44,4.6,1.25,6
Jordan Howard,10784,HB,PHI,1,9,1,0,0.0,0,0,37,1,0,1,25,25.3,0,1,24,0,2,73.4,68.4,75.7,,,48.7,71.8,60.0,6,0,19,2,10,11,0,0,3,11,0,37,25,2.78,4.1,1.9,7
Ezekiel Elliott,10638,HB,DAL,1,9,2,0,0.0,0,0,37,0,0,2,25,55.6,1,3,9,0,6,73.1,68.4,76.1,,29.2,57.2,75.4,60.0,11,0,5,1,26,12,0,0,1,10,1,37,25,2.78,4.1,0.19,3
Jaret Patterson,77745,HB,WAS,1,9,3,0,0.0,0,0,33,0,0,3,15,55.6,1,1,32,0,3,72.7,60.4,71.7,,28.5,58.2,62.7,60.0,10,0,0,0,2,10,0,0,0,9,0,33,15,1.67,3.7,0.0,6
Clyde Edwards-Helaire,57279,HB,KC,1,9,2,0,0.0,0,0,27,0,1,2,22,73.3,0,2,16,0,2,73.1,62.3,74.4,,69.4,54.5,64.2,,7,0,4,1,11,9,0,0,1,10,1,27,22,2.44,3.0,0.36,7
D'Onta Foreman,11844,HB,TEN,1,9,2,0,0.0,0,1,17,0,0,2,20,49.4,0,1,31,0,1,73.8,62.3,0.0,,68.8,54.2,67.4,,8,1,0,0,9,11,0,0,0,9,1,17,20,2.22,1.9,0.0,8
Tony Pollard,27126,HB,DAL,1,8,0,0,0.0,0,0,34,0,0,0,16,0.0,0,1,9,0,0,72.9,66.4,73.6,,74.5,65.4,64.9,60.0,9,0,16,2,12,10,0,0,3,10,0,34,16,2.0,4.3,1.33,7
Javonte Williams,77803,HB,DEN,1,7,1,0,0.0,0,0,12,0,1,1,17,54.0,0,1,10,0,1,72.7,71.0,74.2,,76.9,85.4,61.1,60.0,3,0,8,2,11,8,0,0,2,9,1,12,17,2.43,1.7,0.73,5
Miles Sanders,40555,HB,PHI,1,7,0,1,33.3,15,0,45,1,0,0,18,0.0,3,3,24,0,2,72.5,54.2,71.8,,29.0,29.6,63.7,,15,0,3,1,10,8,0,0,3,8,0,45,18,2.57,6.4,0.3,5
Mike Davis,9559,HB,ATL,1,7,0,0,0.0,0,0,28,0,1,0,16,28.6,0,1,2,0,2,72.5,59.7,75.0,,28.8,67.2,60.5,60.0,9,0,7,1,11,11,0,0,1,8,0,28,16,2.29,4.0,0.64,5
Melvin Gordon III,9448,HB,DEN,1,7,0,0,0.0,0,0,-4,0,0,0,5,0.0,0,0,10,0,4,71.9,49.3,72.7,,64.5,59.2,47.7,60.0,4,0,4,1,8,9,0,0,1,8,0,-4,5,0.71,-0.6,0.5,3
Derek Carr,8671,QB,LV,1,5,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,2,23,1,0,27.8,74.8,79.2,72.0,,,67.2,60.0,4,0,0,0,0,38,8,2,0,5,0,5,0,0.0,0.7,,0
Cordarrelle Patterson,7810,HB,ATL,1,7,2,0,0.0,0,0,14,0,0,2,13,46.4,0,1,2,0,1,74.3,48.1,76.1,,25.5,53.8,51.9,60.0,6,0,-1,1,12,8,0,0,1,8,1,14,13,1.86,2.0,-0.08,6
Ke'Shawn Vaughn,45866,HB,TB,1,7,3,1,78.6,55,0,70,1,0,3,73,446.9,2,2,30,0,2,71.4,67.3,74.7,,79.7,28.7,77.9,60.0,55,0,0,0,11,9,0,0,1,7,1,70,73,10.43,10.0,0.0,4
Jeremy McNichols,11917,HB,TEN,1,7,2,0,0.0,0,1,31,0,0,2,23,93.9,1,2,31,0,5,71.4,69.8,75.3,,30.1,54.1,75.9,60.0,10,1,0,0,10,8,0,0,1,7,0,31,23,3.29,4.4,0.0,1
