player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Derrick Henry,10679,HB,TEN,1,29,3,0,0.0,0,0,86,0,1,3,75,33.4,1,6,31,0,12,79.8,71.1,74.0,70.7,77.2,65.4,66.8,60.0,11,0,16,2,13,31,0,0,2,31,0,86,75,2.59,3.0,1.23,17
D'Ernest Johnson,45734,HB,CLV,1,22,5,2,27.4,40,0,146,0,3,5,75,113.6,4,7,8,0,13,78.7,90.6,74.9,,65.9,69.2,90.0,60.0,20,0,22,2,16,27,0,0,2,24,1,146,75,3.41,6.6,1.38,8
Alvin Kamara,11822,HB,NO,1,20,1,0,0.0,0,0,51,0,3,1,33,22.0,1,1,20,0,4,78.8,59.7,77.9,,17.4,85.7,47.6,60.0,12,0,128,10,31,26,0,0,11,30,0,51,33,1.65,2.6,4.13,13
Jonathan Taylor,57488,HB,IND,1,18,3,2,45.8,49,0,107,0,0,3,93,73.8,3,5,14,2,4,19.0,69.8,76.3,,78.4,56.8,71.1,60.0,33,0,3,3,16,22,0,0,3,21,1,107,93,5.17,5.9,0.19,13
Elijah Mitchell,57272,HB,SF,1,18,2,1,18.7,20,0,107,0,0,2,60,37.0,4,5,28,0,4,76.5,79.6,74.1,,,51.4,81.8,60.0,20,0,0,0,15,20,0,0,0,18,1,107,60,3.33,5.9,0.0,14
Khalil Herbert,41668,HB,CHI,1,18,6,1,29.0,29,0,100,0,1,6,74,125.1,3,5,6,0,1,77.3,88.7,77.8,,32.4,73.4,90.5,60.0,29,0,33,5,23,19,0,0,5,23,0,100,74,4.11,5.6,1.43,17
Alex Collins,10805,HB,SEA,1,16,4,0,0.0,0,0,35,0,0,4,39,57.4,0,0,29,0,2,76.0,66.2,72.8,,,69.9,63.8,60.0,6,0,9,1,4,18,0,0,1,17,0,35,39,2.44,2.2,2.25,14
Leonard Fournette,11759,HB,TB,1,15,3,1,18.5,15,0,81,0,0,3,46,54.1,3,7,30,0,10,75.9,70.8,77.0,,76.7,54.9,73.1,60.0,15,0,9,2,20,16,0,0,4,17,1,81,46,3.07,5.4,0.45,5
Myles Gaskin,45914,HB,MIA,1,15,2,1,23.9,16,0,67,0,3,2,33,57.9,2,4,17,0,7,77.5,76.0,78.3,,81.9,61.5,78.5,,16,0,10,4,25,16,0,0,4,19,0,67,33,2.2,4.5,0.4,8
Chase Edmonds,45851,HB,ARZ,1,15,6,1,19.8,16,0,81,1,0,6,56,140.0,3,4,1,0,5,75.7,60.6,81.4,,82.1,42.7,68.1,59.6,16,0,9,1,26,18,0,0,2,16,0,81,56,3.73,5.4,0.35,9
