player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Najee Harris,57121,HB,PIT,1,28,8,2,35.6,67,0,188,0,0,8,162,149.3,4,7,25,0,6,79.4,78.0,79.8,,86.9,55.7,82.7,44.0,37,0,18,3,35,30,0,0,3,31,1,188,162,5.79,6.7,0.51,20
D'Onta Foreman,11844,HB,TEN,1,26,5,2,42.4,56,0,132,0,0,5,71,52.5,3,3,31,0,5,79.1,82.6,73.9,,19.3,54.7,81.5,60.0,35,0,0,0,6,30,0,0,0,26,1,132,71,2.73,5.1,0.0,21
Rashaad Penny,27414,HB,SEA,1,25,9,4,55.9,95,0,170,1,0,9,121,161.3,5,9,29,0,5,78.7,75.1,75.1,,75.2,47.6,77.2,,37,0,15,2,18,25,0,0,3,27,2,170,121,4.84,6.8,0.83,20
Devin Singletary,40485,HB,BUF,1,23,7,2,36.4,40,0,110,1,0,7,102,135.0,2,7,4,0,19,77.9,60.0,79.9,,79.6,31.5,67.1,53.9,20,0,0,0,24,30,0,0,1,23,2,110,102,4.43,4.8,0.0,4
David Montgomery,45719,HB,CHI,1,22,4,0,0.0,0,0,64,0,2,4,44,50.0,1,5,6,0,8,78.1,54.6,76.7,37.2,24.2,60.0,61.9,,10,0,17,2,18,22,0,0,2,24,2,64,44,2.0,2.9,0.94,13
Elijah Mitchell,57272,HB,SF,1,21,3,1,31.1,37,0,119,0,0,3,90,55.9,4,6,28,0,3,77.7,71.1,73.7,,,66.7,69.2,59.0,37,0,11,2,8,27,0,0,2,23,0,119,90,4.29,5.7,1.38,18
Saquon Barkley,45791,HB,NYG,1,21,3,0,0.0,0,0,102,1,0,3,62,42.2,1,4,21,0,16,77.4,66.7,74.6,,73.4,29.4,71.6,,10,0,0,0,8,21,0,0,1,21,0,102,62,2.95,4.9,0.0,5
Jonathan Taylor,57488,HB,IND,1,20,3,2,38.9,42,0,108,0,0,3,79,56.4,3,7,14,0,5,77.5,73.3,74.8,,80.2,64.7,71.3,60.0,24,0,6,1,12,25,0,0,1,21,1,108,79,3.95,5.4,0.5,14
Rhamondre Stevenson,98689,HB,NE,1,19,4,1,14.0,15,0,107,0,0,4,63,69.8,2,7,19,0,14,76.8,75.0,73.8,,73.7,51.4,76.2,60.0,15,0,0,0,14,22,0,0,0,19,2,107,63,3.32,5.6,0.0,4
Sony Michel,27589,HB,LA,1,19,4,0,0.0,0,0,74,1,1,4,56,67.0,2,6,26,0,5,77.6,55.8,0.0,,39.6,39.2,66.3,60.0,14,1,25,3,29,21,0,0,5,22,1,74,56,2.95,3.9,0.86,14
Devontae Booker,10770,HB,NYG,1,18,2,0,0.0,0,0,46,0,0,2,39,21.7,0,4,21,0,12,76.9,61.7,73.6,,,61.2,61.3,60.0,5,0,0,2,7,19,0,0,3,20,0,46,39,2.17,2.6,0.0,5
Chase Edmonds,45851,HB,ARZ,1,18,0,0,0.0,0,0,53,0,1,0,42,10.1,2,4,1,0,6,77.3,62.9,79.7,,41.5,70.7,60.2,60.1,14,0,29,5,27,23,0,0,5,23,0,53,42,2.33,2.9,1.07,12
Austin Ekeler,12164,HB,LAC,1,17,1,0,0.0,0,0,58,0,2,1,43,37.9,1,3,27,0,6,76.7,68.3,76.2,,72.5,67.7,66.3,60.0,14,0,54,3,18,18,0,0,3,20,1,58,43,2.53,3.4,3.0,10
Chuba Hubbard,57373,HB,CAR,1,17,5,1,38.2,21,0,55,1,2,5,55,113.2,1,4,5,0,12,76.7,66.5,76.2,,70.7,45.5,69.7,59.8,21,0,13,3,12,18,0,0,4,20,1,55,55,3.24,3.2,1.08,5
Josh Jacobs,45953,HB,LV,1,16,3,0,0.0,0,0,63,0,0,3,45,42.2,0,1,23,0,8,76.9,77.1,74.5,,73.8,71.1,75.6,60.0,9,0,17,4,15,20,0,0,4,20,1,63,45,2.81,3.9,1.13,8
Rex Burkhead,7971,HB,HST,1,16,4,0,0.0,0,0,47,0,0,4,46,52.3,0,2,13,1,9,25.8,49.0,76.9,,78.1,59.8,44.9,60.0,8,0,32,6,21,17,0,0,6,22,0,47,46,2.88,2.9,1.52,6
