player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Derrick Henry,10679,HB,TEN,1,33,5,3,35.7,56,0,157,0,0,5,80,34.6,5,8,31,0,15,80.5,69.9,75.8,,18.6,67.3,69.7,60.0,22,0,20,2,19,35,0,0,2,35,1,157,80,2.42,4.8,1.05,18
Alvin Kamara,11822,HB,NO,1,26,8,0,0.0,0,0,120,0,0,8,86,101.8,1,4,20,0,11,78.6,70.1,79.1,,73.2,65.5,68.8,58.8,10,0,0,0,20,37,0,0,0,26,0,120,86,3.31,4.6,0.0,13
David Montgomery,45719,HB,CHI,1,23,8,1,22.6,24,0,106,0,0,8,72,108.9,2,7,6,0,7,77.9,74.6,75.4,,74.6,54.5,71.7,62.1,24,0,0,0,9,26,0,0,0,23,2,106,72,3.13,4.6,0.0,16
Nick Chubb,45783,HB,CLV,1,21,1,0,0.0,0,0,100,0,0,1,61,13.2,2,5,8,0,9,77.5,54.6,75.1,,78.3,54.3,55.5,60.0,13,0,5,1,9,22,0,0,1,22,0,100,61,2.9,4.8,0.56,11
Ezekiel Elliott,10638,HB,DAL,1,20,5,2,46.2,66,0,143,0,0,5,99,123.8,4,7,9,0,7,76.8,79.4,75.8,,28.3,52.5,83.3,60.0,47,0,0,0,15,22,0,0,0,20,1,143,99,4.95,7.2,0.0,12
Leonard Fournette,11759,HB,TB,1,20,4,1,22.8,21,0,92,2,1,4,55,59.8,2,5,30,0,10,77.6,61.2,77.4,,,50.2,65.5,60.0,21,0,47,3,37,23,0,0,5,23,0,92,55,2.75,4.6,1.27,9
Trey Sermon,57372,HB,SF,1,19,2,1,16.9,15,0,89,0,0,2,54,29.9,1,4,28,0,13,76.8,68.2,75.3,,65.9,51.8,69.5,,15,0,0,0,13,19,0,0,0,19,0,89,54,2.84,4.7,0.0,6
James Robinson,22425,HB,JAX,1,18,1,1,25.6,20,0,78,0,0,1,45,13.2,2,6,15,0,5,76.7,61.7,79.0,,78.3,51.6,63.5,60.0,20,0,-2,1,23,25,0,0,2,19,2,78,45,2.5,4.3,-0.09,13
James Conner,11860,HB,ARZ,1,18,2,0,0.0,0,0,50,0,0,2,42,23.3,1,6,1,1,3,25.3,59.3,77.2,,80.2,66.1,52.3,80.3,10,0,16,2,10,20,0,0,2,20,2,50,42,2.33,2.8,1.6,15
Latavius Murray,7962,HB,BLT,1,18,1,0,0.0,0,0,59,0,0,1,49,15.1,1,4,3,0,11,76.5,66.4,76.4,,82.9,52.5,66.7,59.0,11,0,0,0,15,22,0,0,0,18,1,59,49,2.72,3.3,0.0,7
Joe Mixon,11803,HB,CIN,1,16,2,0,0.0,0,0,67,0,0,2,47,34.6,1,4,7,0,2,76.0,73.1,75.6,,74.6,52.0,78.3,60.0,11,0,0,1,19,19,0,0,2,17,1,67,47,2.94,4.2,0.0,14
Jonathan Taylor,57488,HB,IND,1,16,4,2,59.2,61,0,103,0,1,4,70,115.1,2,4,14,0,5,77.0,76.9,76.0,,77.4,68.8,78.6,44.3,38,0,11,3,12,20,0,0,3,19,1,103,70,4.38,6.4,0.92,10
A.J. Dillon,57165,HB,GB,1,15,4,1,30.9,25,0,81,0,0,4,40,66.7,1,5,12,0,7,75.7,82.9,73.6,,17.1,67.2,83.1,60.0,25,0,16,1,10,17,0,0,1,16,0,81,40,2.67,5.4,1.6,8
Austin Ekeler,12164,HB,LAC,1,15,6,2,32.5,38,0,117,0,0,6,60,133.3,4,7,27,0,5,76.4,84.6,77.9,,78.1,63.1,87.4,60.0,20,0,28,3,23,19,0,0,4,18,1,117,60,4.0,7.8,1.22,9
Aaron Jones,11937,HB,GB,1,15,2,1,31.3,15,0,48,0,0,2,33,24.4,1,3,12,1,2,25.0,74.3,80.4,,82.3,82.8,63.1,60.0,15,0,51,3,25,16,0,0,4,18,0,48,33,2.2,3.2,2.04,13
Najee Harris,57121,HB,PIT,1,15,0,0,0.0,0,0,62,0,4,0,37,47.0,2,5,25,0,8,76.9,76.7,79.8,,60.1,73.9,75.8,,11,0,29,6,27,16,0,0,7,21,1,62,37,2.47,4.1,1.07,5
Jamaal Williams,11889,HB,DET,1,14,6,0,0.0,0,0,66,0,0,6,34,104.1,1,4,11,0,6,75.1,85.1,72.7,,69.6,54.4,83.8,,11,0,0,0,5,14,0,0,0,14,0,66,34,2.43,4.7,0.0,6
Devin Singletary,40485,HB,BUF,1,14,6,1,19.0,15,0,79,0,1,6,57,190.0,2,4,4,1,6,23.3,74.1,73.2,,78.2,65.6,72.3,60.0,15,0,7,1,12,16,0,0,1,15,0,79,57,4.07,5.6,0.58,7
Kareem Hunt,11841,HB,CLV,1,14,2,1,47.8,33,0,69,1,0,2,46,41.1,2,4,8,0,10,75.5,68.6,78.1,,79.5,49.2,69.0,60.0,33,0,17,2,12,15,0,0,4,16,1,69,46,3.29,4.9,1.42,3
Darrell Henderson,41193,HB,LA,1,14,2,2,33.7,30,0,89,1,0,2,32,24.1,3,4,26,0,3,76.1,58.8,84.8,,84.8,48.3,64.2,60.0,15,0,27,5,34,17,0,0,6,19,0,89,32,2.29,6.4,0.79,11
Clyde Edwards-Helaire,57279,HB,KC,1,14,3,3,47.1,48,0,102,0,0,3,50,67.0,4,4,16,0,2,75.5,68.8,76.6,,73.8,66.1,67.4,60.0,17,0,12,2,16,15,0,0,2,16,0,102,50,3.57,7.3,0.75,12
Zack Moss,40341,HB,BUF,1,14,1,1,27.9,17,0,61,0,0,1,34,17.3,1,3,4,0,6,75.1,59.6,75.9,,19.5,50.1,64.6,59.7,17,0,0,0,17,21,0,0,1,14,1,61,34,2.43,4.4,0.0,6
Antonio Gibson,78050,HB,WAS,1,14,0,0,0.0,0,0,63,0,2,0,45,40.2,0,5,32,0,6,75.5,75.4,77.1,,27.0,62.6,78.1,60.0,8,0,12,2,17,15,0,0,2,16,1,63,45,3.21,4.5,0.71,8
Josh Jacobs,45953,HB,LV,1,13,2,0,0.0,0,0,40,0,1,2,26,33.3,1,1,23,0,3,75.8,68.9,76.2,,71.3,74.6,64.4,,10,0,17,5,22,13,0,0,5,18,0,40,26,2.0,3.1,0.77,9
Mike Davis,9559,HB,ATL,1,13,3,0,0.0,0,0,14,0,5,3,31,127.2,0,1,2,0,3,75.2,57.2,78.1,,77.9,58.4,55.5,59.9,8,0,12,2,30,14,0,0,2,15,0,14,31,2.38,1.1,0.4,10
Chris Carson,12004,HB,SEA,1,13,1,0,0.0,0,0,30,0,1,1,30,33.0,0,2,29,0,3,74.9,57.4,75.6,,3.1,55.4,61.4,,8,0,1,1,11,13,0,0,1,14,0,30,30,2.31,2.3,0.09,10
Saquon Barkley,45791,HB,NYG,1,13,5,1,32.7,17,0,52,0,2,5,40,119.7,1,3,21,1,8,24.4,64.0,77.5,,82.9,58.4,64.9,60.0,17,0,74,5,33,15,0,0,6,18,1,52,40,3.08,4.0,2.24,5
Michael Carter,57337,HB,NYJ,1,13,2,0,0.0,0,0,38,0,0,2,28,30.8,1,3,22,0,2,74.9,68.3,74.1,,78.2,56.2,68.9,60.0,13,0,-4,1,12,15,0,0,2,14,1,38,28,2.15,2.9,-0.33,11
Chuba Hubbard,57373,HB,CAR,1,13,3,0,0.0,0,0,57,0,1,3,34,69.7,2,2,5,0,5,75.2,67.3,76.5,,81.8,63.7,65.3,60.0,14,0,14,2,10,18,0,0,2,15,0,57,34,2.62,4.4,1.4,8
Chase Edmonds,45851,HB,ARZ,1,12,2,2,60.8,73,0,120,0,0,2,33,34.4,4,6,1,0,3,75.6,66.3,80.8,,45.3,57.0,72.1,60.0,54,0,19,4,28,18,0,0,5,16,0,120,33,2.75,10.0,0.68,9
Larry Rountree III,57308,HB,LAC,1,11,1,0,0.0,0,0,31,0,0,1,26,21.5,0,3,27,0,4,75.1,50.7,72.5,,5.1,55.1,55.2,60.0,9,0,0,0,8,13,0,0,0,11,0,31,26,2.36,2.8,0.0,6
Marlon Mack,11898,HB,IND,1,10,2,0,0.0,0,0,22,0,0,2,34,61.8,2,2,14,0,7,73.6,61.8,74.9,,76.6,60.4,60.9,60.0,12,0,1,1,7,13,0,0,2,11,0,22,34,3.4,2.2,0.14,3
Alex Collins,10805,HB,SEA,1,10,1,0,0.0,0,0,44,0,1,1,29,48.3,1,3,29,0,2,73.9,67.4,74.6,,74.6,73.0,64.0,60.0,14,0,34,2,8,12,0,0,2,12,1,44,29,2.9,4.4,4.25,8
Alexander Mattison,45817,HB,MIN,1,10,3,0,0.0,0,0,20,0,0,3,19,57.0,0,0,18,0,1,73.3,54.2,73.8,,11.7,54.9,61.8,,6,0,0,0,8,10,0,0,0,10,0,20,19,1.9,2.0,0.0,9
Tony Pollard,27126,HB,DAL,1,10,3,1,26.9,18,0,67,0,0,3,36,108.0,3,4,9,0,6,74.0,77.2,73.6,,76.2,55.8,75.0,60.0,18,0,0,0,4,12,0,0,0,10,0,67,36,3.6,6.7,0.0,3
Darrel Williams,13014,HB,KC,1,10,0,0,0.0,0,0,42,0,1,0,22,18.3,1,4,16,0,5,74.6,62.4,76.3,,64.2,67.1,60.3,,10,0,16,2,11,11,0,0,2,12,1,42,22,2.2,4.2,1.45,5
Dalvin Cook,11796,HB,MIN,1,9,0,0,0.0,0,0,34,1,2,0,15,30.3,2,2,18,0,2,73.4,48.4,74.7,,,41.7,51.6,60.0,13,0,10,2,21,11,0,0,3,11,0,34,15,1.67,3.8,0.48,7
Melvin Gordon III,9448,HB,DEN,1,9,4,0,0.0,0,1,56,0,2,4,42,254.5,2,3,10,0,6,73.4,66.5,0.0,,20.8,65.1,76.3,,14,1,11,2,15,9,0,0,3,11,0,56,42,4.67,6.2,0.73,3
Jalen Hurts,40291,QB,PHI,1,4,3,0,0.0,0,0,24,0,0,1,18,112.5,2,5,24,1,2,41.4,66.2,0.0,66.6,,,63.1,60.0,12,1,0,0,0,13,23,4,0,4,0,47,36,4.5,5.9,,0
Malcolm Brown,9902,HB,MIA,1,8,0,0,0.0,0,0,23,0,0,0,22,0.0,0,0,17,0,1,72.9,49.1,75.3,,82.2,59.4,41.3,60.0,4,0,4,1,8,9,0,0,1,9,0,23,22,2.75,2.9,0.5,7
Trevor Lawrence,77632,QB,JAX,1,6,2,0,0.0,0,0,23,0,0,1,10,27.8,1,4,15,0,0,78.7,80.2,78.4,72.7,,,77.9,60.0,11,0,0,0,0,27,13,2,0,6,1,36,18,2.25,4.5,,6
D'Andre Swift,57212,HB,DET,1,8,0,0,0.0,0,0,16,0,0,0,13,0.0,0,0,11,0,4,73.5,46.0,82.1,,25.1,49.7,47.3,60.0,6,0,33,4,32,11,0,0,5,12,0,16,13,1.63,2.0,1.03,3
Damien Williams,9205,HB,CHI,1,8,3,1,41.8,23,0,55,0,2,3,34,212.5,2,4,6,0,1,72.9,78.8,77.7,,69.2,84.2,71.8,58.3,23,0,15,2,8,10,0,0,2,10,1,55,34,4.25,6.9,1.88,7
J.D. McKissic,11047,HB,WAS,1,7,0,0,0.0,0,0,15,0,2,0,9,21.4,1,1,32,0,4,73.8,63.8,76.3,,46.3,77.5,51.8,60.0,10,0,44,5,15,9,0,0,5,12,0,15,9,1.29,2.1,2.93,3
Trey Lance,91399,QB,SF,1,2,0,0,0.0,0,0,5,0,0,0,7,0.0,1,2,28,0,2,77.7,52.1,77.1,49.4,,,60.6,60.0,13,0,0,0,0,13,36,5,0,2,0,41,43,6.14,5.9,,0
Lamar Jackson,46416,QB,BLT,1,5,0,0,0.0,0,0,19,0,0,0,6,0.0,0,2,3,0,4,80.4,81.6,79.5,81.5,,,61.9,60.0,7,1,0,0,0,29,9,2,0,5,0,28,7,1.0,4.0,,0
