player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Jonathan Taylor,57488,HB,IND,1,32,7,2,31.4,58,0,185,0,1,7,147,105.0,6,14,14,0,15,80.2,88.3,76.2,,81.5,69.5,84.9,59.6,40,0,19,3,15,35,0,0,3,35,4,185,147,4.59,5.8,1.27,17
Joe Mixon,11803,HB,CIN,1,30,3,3,46.3,57,0,123,0,0,3,77,25.7,4,5,7,0,16,79.5,64.6,74.7,,52.2,51.4,66.0,60.0,20,0,0,0,17,33,0,0,0,30,2,123,77,2.57,4.1,0.0,13
Myles Gaskin,45914,HB,MIA,1,23,2,1,22.5,20,0,89,1,0,2,40,13.4,2,4,17,0,13,78.3,55.9,78.1,,79.2,44.4,58.2,60.0,20,0,7,3,20,26,0,0,4,26,0,89,40,1.74,3.9,0.35,10
Dalvin Cook,11796,HB,MIN,1,22,3,0,0.0,0,0,86,1,1,3,64,46.5,2,6,18,0,7,78.3,63.1,76.1,,54.0,45.5,67.2,60.0,13,0,29,3,21,26,0,0,4,25,1,86,64,2.91,3.9,1.38,14
Nick Chubb,45783,HB,CLV,1,22,6,1,11.5,15,0,130,0,1,6,76,100.8,7,9,8,0,15,78.4,83.8,73.4,,81.7,72.4,79.9,60.0,15,0,14,2,13,25,0,0,2,24,0,130,76,3.45,5.9,1.08,6
James Conner,11860,HB,ARZ,1,21,1,0,0.0,0,0,62,0,0,1,43,7.9,0,4,1,0,10,78.4,74.5,79.2,,56.5,63.0,75.2,76.9,8,0,37,5,30,27,0,0,6,26,1,62,43,2.05,3.0,1.23,11
Jeff Wilson Jr.,29413,HB,SF,1,19,2,0,0.0,0,0,50,0,0,2,47,24.7,1,5,28,1,5,25.4,47.5,75.6,,82.6,54.8,47.3,60.0,11,0,8,1,10,24,0,0,2,20,0,50,47,2.47,2.6,0.8,14
Antonio Gibson,78050,HB,WAS,1,19,6,1,21.5,20,0,93,0,0,6,59,98.1,4,5,32,1,6,25.5,55.2,75.3,,,54.8,56.3,60.0,20,0,0,0,8,24,0,0,0,19,0,93,59,3.11,4.9,0.0,12
Jalen Hurts,40291,QB,PHI,1,15,2,2,63.8,44,0,54,0,0,2,30,26.7,2,7,24,0,4,80.7,64.4,79.7,61.4,,,64.4,60.0,24,0,0,0,0,47,15,4,0,15,3,69,33,1.74,3.6,,3
Rex Burkhead,7971,HB,HST,1,18,4,0,0.0,0,0,40,0,0,4,38,46.9,0,4,13,0,11,76.5,61.2,73.7,,75.2,55.3,58.8,72.4,9,0,0,0,6,18,0,0,0,18,0,40,38,2.11,2.2,0.0,7
Miles Sanders,40555,HB,PHI,1,16,3,1,26.6,25,0,94,0,0,3,32,37.5,3,3,24,1,7,23.9,46.8,76.5,,47.0,52.7,49.1,60.0,25,0,0,0,11,22,0,0,1,16,0,94,32,2.0,5.9,0.0,9
Devonta Freeman,8738,HB,BLT,1,16,3,0,0.0,0,0,49,0,0,3,29,24.7,1,3,3,0,9,76.9,60.7,76.9,,82.7,74.2,52.6,60.0,10,0,31,6,21,17,0,0,6,22,1,49,29,1.81,3.1,1.48,7
Mark Ingram II,6180,HB,NO,1,16,2,1,31.8,28,0,88,1,0,2,69,39.2,2,4,20,1,7,25.8,62.8,79.0,,78.4,69.4,58.2,60.0,28,0,25,6,27,17,0,0,8,22,0,88,69,4.31,5.5,0.93,8
D'Andre Swift,57212,HB,DET,1,14,3,2,55.9,76,0,136,0,0,3,55,69.3,4,4,11,0,4,75.8,83.1,78.4,,73.4,58.1,86.5,,57,0,0,3,18,14,0,0,4,17,1,136,55,3.93,9.7,0.0,8
David Montgomery,45719,HB,CHI,1,14,1,0,0.0,0,0,58,0,0,1,33,15.7,2,2,6,0,2,75.3,72.3,78.1,,71.9,59.5,72.4,60.0,11,0,9,1,19,17,0,0,1,15,0,58,33,2.36,4.1,0.47,11
David Johnson,9519,HB,HST,1,13,0,0,0.0,0,0,18,0,0,0,22,0.0,0,1,13,0,10,75.8,53.5,74.9,,77.8,62.2,50.6,60.0,5,0,16,3,16,15,0,0,3,16,0,18,22,1.69,1.4,1.0,3
Najee Harris,57121,HB,PIT,1,12,0,0,0.0,0,0,39,0,0,0,27,0.0,1,5,25,0,2,75.7,61.6,78.7,,48.0,61.2,62.6,60.0,12,0,20,5,29,15,0,0,6,17,1,39,27,2.25,3.3,0.69,10
Clyde Edwards-Helaire,57279,HB,KC,1,12,1,0,0.0,0,0,63,0,1,1,37,44.0,1,3,16,0,3,75.2,85.7,0.0,,70.6,61.4,90.6,59.8,14,1,13,2,15,14,0,0,2,14,1,63,37,3.08,5.3,0.87,9
James Robinson,22425,HB,JAX,1,12,0,0,0.0,0,0,29,1,0,0,25,0.0,0,3,15,0,6,74.8,55.8,76.6,,72.4,32.9,62.1,60.0,7,0,9,2,14,13,0,0,3,14,1,29,25,2.08,2.4,0.64,6
Rhamondre Stevenson,98689,HB,NE,1,12,1,1,30.4,21,0,69,0,0,1,43,27.6,3,3,19,0,7,74.9,80.1,71.7,,3.6,60.2,81.5,60.0,21,0,6,1,5,14,0,0,1,13,0,69,43,3.58,5.8,1.2,4
A.J. Dillon,57165,HB,GB,1,11,1,0,0.0,0,0,53,0,2,1,28,44.9,1,2,12,0,1,75.7,69.0,77.2,,74.1,74.7,64.1,60.0,11,0,44,6,18,13,0,0,6,17,0,53,28,2.55,4.8,2.44,8
Austin Ekeler,12164,HB,LAC,1,11,1,0,0.0,0,0,50,0,2,1,19,30.5,2,5,27,0,8,76.0,69.6,77.2,,41.3,71.2,68.8,,12,0,65,6,35,13,0,0,7,17,2,50,19,1.73,4.5,1.86,3
Leonard Fournette,11759,HB,TB,1,10,0,0,0.0,0,0,35,0,0,0,20,0.0,0,3,30,0,6,75.2,66.2,75.6,,68.8,69.2,64.8,60.0,7,0,39,6,31,12,0,0,6,16,0,35,20,2.0,3.5,1.26,4
Jordan Howard,10784,HB,PHI,1,10,2,1,28.6,18,0,63,0,0,2,32,64.0,2,4,24,0,4,73.3,73.8,72.4,,,59.9,71.3,60.0,18,0,0,0,1,12,0,0,0,10,0,63,32,3.2,6.3,0.0,6
Trey Sermon,57372,HB,SF,1,10,1,0,0.0,0,0,32,0,0,1,27,24.5,1,2,28,0,2,73.6,60.5,76.1,,,64.3,59.8,54.7,12,0,23,1,7,17,0,0,1,11,0,32,27,2.7,3.2,3.29,7
Cam Newton,6153,QB,CAR,1,9,1,1,52.2,24,0,40,0,0,1,14,17.3,2,3,5,0,2,79.3,73.7,78.1,72.3,,,65.2,60.0,24,0,0,0,0,22,6,1,0,9,1,46,17,1.7,4.6,,4
Latavius Murray,7962,HB,BLT,1,10,0,0,0.0,0,1,32,0,0,0,20,0.0,0,3,3,0,7,73.9,50.5,74.7,,29.7,57.2,49.7,67.9,8,1,1,2,10,14,0,0,2,12,0,32,20,2.0,3.2,0.1,3
Damien Harris,35134,HB,NE,1,10,4,1,30.4,17,0,56,0,0,4,29,105.5,3,4,19,0,8,73.6,72.8,72.5,,74.4,58.9,72.2,60.0,17,0,9,1,8,16,0,0,1,11,0,56,29,2.9,5.6,1.13,2
Christian McCaffrey,11763,HB,CAR,1,10,1,1,25.4,15,0,59,0,1,1,50,58.8,1,2,5,0,4,75.9,76.0,79.6,,75.0,71.0,76.1,60.0,15,0,60,7,26,19,0,0,8,17,0,59,50,5.0,5.9,2.31,5
Alex Collins,10805,HB,SEA,1,10,1,0,0.0,0,0,36,0,0,1,21,21.0,1,2,29,0,1,73.3,67.7,71.8,,74.0,56.0,67.3,60.0,11,0,0,0,4,12,0,0,0,10,0,36,21,2.1,3.6,0.0,9
Ezekiel Elliott,10638,HB,DAL,1,9,0,0,0.0,0,0,32,0,0,0,18,0.0,0,0,9,0,6,74.5,65.0,76.9,,77.6,62.1,62.9,60.0,8,0,36,6,32,10,0,0,6,15,0,32,18,2.0,3.6,1.13,3
Adrian Peterson,3623,HB,TEN,1,9,2,1,40.0,16,0,40,0,0,2,28,56.6,2,2,31,0,3,73.4,68.7,70.9,,72.4,65.8,67.0,60.0,16,0,4,2,4,10,0,0,2,11,0,40,28,3.11,4.4,1.0,6
Justin Herbert,28237,QB,LAC,1,3,1,0,0.0,0,0,-3,0,0,0,0,0.0,4,4,27,0,0,81.4,81.8,79.6,74.9,,,80.8,60.0,36,0,0,0,0,22,93,6,0,3,0,90,9,1.0,10.0,,0
