player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Benny Snell Jr.,45954,HB,PIT,1,12,2,0,0.0,0,0,22,0,0,2,17,23.6,0,1,25,0,6,74.5,56.0,0.0,,37.6,68.5,58.8,60.0,9,1,0,0,10,14,0,0,0,12,0,22,17,1.42,1.8,0.0,6
Javonte Williams,77803,HB,DEN,1,12,2,1,32.6,15,0,46,0,0,2,46,54.8,1,3,10,0,5,74.8,56.7,74.3,,78.9,56.7,56.3,,15,0,18,2,16,12,0,0,2,14,0,46,46,3.83,3.8,1.13,7
Dare Ogunbowale,12329,HB,JAX,1,11,2,0,0.0,0,0,30,1,0,2,20,26.0,1,1,15,0,4,74.6,52.4,77.6,,55.2,41.3,57.9,60.0,12,0,25,3,20,15,0,0,5,14,0,30,20,1.82,2.7,1.25,7
Damien Harris,35134,HB,NE,1,11,1,0,0.0,0,0,37,0,1,1,21,25.5,0,4,19,0,7,75.2,71.0,72.3,,55.4,81.8,67.3,60.0,7,0,36,4,10,15,0,0,4,15,1,37,21,1.91,3.4,3.6,4
Saquon Barkley,45791,HB,NYG,1,11,0,0,0.0,0,0,30,0,0,0,19,0.0,0,0,21,0,6,74.6,50.4,75.1,,19.0,64.9,51.0,60.0,6,0,19,3,15,15,0,0,4,14,0,30,19,1.73,2.7,1.27,5
Patrick Taylor Jr.,40448,HB,GB,1,11,3,0,0.0,0,0,53,0,0,3,40,83.9,1,3,12,0,5,74.4,77.2,74.8,,85.1,65.0,75.0,60.0,12,0,3,2,11,12,0,0,2,13,1,53,40,3.64,4.8,0.27,6
Phillip Lindsay,12660,HB,MIA,1,11,2,0,0.0,0,0,40,0,0,2,26,43.0,0,2,17,0,8,75.1,59.6,71.5,,,56.5,60.0,,7,0,0,0,3,11,0,0,0,11,0,40,26,2.36,3.6,0.0,3
Najee Harris,57121,HB,PIT,1,11,3,1,53.6,15,0,28,0,2,3,31,93.9,1,1,25,0,4,74.9,59.7,76.0,,84.4,71.7,48.4,60.0,15,0,27,4,16,15,0,0,4,15,0,28,31,2.82,2.5,1.69,7
Trevor Lawrence,77632,QB,JAX,1,7,1,0,0.0,0,0,3,0,0,0,3,0.0,0,3,15,0,0,80.3,83.8,79.1,85.1,,,60.9,60.0,8,0,0,0,0,28,14,3,0,7,0,17,14,1.4,1.7,,1
Ke'Shawn Vaughn,45866,HB,TB,1,10,1,0,0.0,0,0,29,0,0,1,19,15.8,0,3,30,0,6,73.9,61.7,74.8,,60.1,68.9,59.5,,9,0,12,2,12,10,0,0,2,12,1,29,19,1.9,2.9,1.0,4
Trayveon Williams,45775,HB,CIN,1,9,5,0,0.0,0,0,38,0,1,5,29,193.3,1,3,7,0,5,73.1,69.9,74.1,,,54.7,72.7,60.0,10,0,4,1,12,11,0,0,2,10,0,38,29,3.22,4.2,0.33,4
Michael Carter,57337,HB,NYJ,1,9,3,0,0.0,0,0,19,1,0,3,24,88.9,1,1,22,0,2,72.7,42.0,77.1,,,29.9,50.5,,10,0,0,0,15,9,0,0,2,9,0,19,24,2.67,2.1,0.0,7
Ryquell Armstead,45810,HB,JAX,1,9,1,1,50.0,26,0,52,0,0,1,33,33.3,1,2,15,0,5,73.4,64.8,71.4,,,71.6,62.9,60.0,26,0,10,2,6,12,0,0,2,11,0,52,33,3.67,5.8,1.67,4
Nick Chubb,45783,HB,CLV,1,9,1,1,60.3,35,0,58,0,1,1,63,140.0,2,3,8,0,5,73.1,70.6,73.8,,75.1,60.4,69.0,60.0,35,0,2,1,4,10,0,0,1,10,0,58,63,7.0,6.4,0.5,3
Chuba Hubbard,57373,HB,CAR,1,9,1,2,70.8,34,0,48,0,0,1,31,31.3,2,3,5,0,4,73.4,77.0,74.2,,86.2,79.4,67.6,71.4,19,0,8,2,9,12,0,0,2,11,0,48,31,3.44,5.3,0.89,5
Patrick Mahomes,11765,QB,KC,1,3,1,0,0.0,0,0,-4,0,0,0,0,0.0,3,3,16,0,0,81.4,54.9,79.7,47.1,,,78.1,60.3,25,1,0,0,0,24,58,6,0,3,0,54,22,2.44,6.0,,0
Dontrell Hilliard,45691,HB,TEN,1,9,1,1,28.1,16,0,57,0,0,1,21,23.3,3,4,31,0,3,74.5,65.3,74.2,,53.3,54.6,68.4,60.0,16,0,1,1,18,11,0,0,1,10,0,57,21,2.33,6.3,0.06,5
Deebo Samuel,48274,WR,SF,1,8,1,1,35.6,16,0,45,2,1,1,30,62.5,2,3,28,0,5,73.9,74.4,81.3,71.0,,64.7,76.1,53.7,16,0,95,4,33,15,0,0,6,12,1,45,30,3.75,5.6,2.88,3
Devontae Booker,10770,HB,NYG,1,8,1,0,0.0,0,0,14,0,0,1,17,21.3,0,1,21,0,8,72.9,61.6,76.1,,44.0,69.6,62.4,60.0,6,0,12,2,12,12,0,0,2,10,0,14,17,2.13,1.8,1.0,0
Sam Darnold,29048,QB,CAR,1,3,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,5,1,0,33.7,40.9,79.3,50.8,,60.0,29.6,60.0,6,0,0,0,1,20,19,5,0,3,0,19,14,1.75,2.4,0.0,1
Tony Jones Jr.,40498,HB,NO,1,7,0,0,0.0,0,0,22,0,0,0,18,0.0,0,0,20,0,3,72.4,58.4,71.0,,79.6,56.4,58.2,60.0,6,0,0,0,4,8,0,0,1,7,0,22,18,2.57,3.1,0.0,4
Brandon Bolden,7469,HB,NE,1,7,2,2,73.9,34,0,46,0,1,2,45,214.3,2,3,19,0,5,72.3,77.3,78.6,,82.1,62.0,78.4,60.0,19,1,20,2,12,9,0,0,2,9,1,46,45,6.43,6.6,1.67,1
Ameer Abdullah,9487,HB,CAR,1,7,2,0,0.0,0,0,26,0,4,2,18,96.4,1,2,5,0,3,76.7,67.5,78.0,,,85.1,58.0,60.0,10,0,56,9,30,9,0,0,10,16,0,26,18,2.57,3.7,1.87,4
D'Andre Swift,57212,HB,DET,1,7,1,0,0.0,0,0,30,1,2,1,11,42.9,2,2,11,0,3,73.0,58.2,80.5,,80.1,47.2,67.4,60.0,14,0,16,4,21,8,0,0,5,11,1,30,11,1.57,4.3,0.76,2
Jonathan Williams,10790,HB,WAS,1,7,3,1,51.1,23,0,45,0,0,3,43,263.3,2,4,32,0,1,71.4,82.5,69.6,,,58.2,79.3,60.0,23,0,0,0,2,9,0,0,0,7,0,45,43,6.14,6.4,0.0,6
Eno Benjamin,57136,HB,ARZ,1,7,1,0,0.0,0,0,31,0,2,1,18,70.1,1,3,1,0,2,73.0,70.7,75.2,,73.0,84.1,64.7,60.0,10,0,25,4,15,8,0,0,4,11,0,31,18,2.57,4.4,1.67,5
Corey Clement,12253,HB,DAL,1,7,1,1,65.5,38,0,58,0,0,1,44,57.1,1,3,9,0,2,75.0,71.8,72.9,,73.1,74.7,69.4,60.0,38,0,22,4,8,8,0,0,4,11,0,58,44,6.29,8.3,2.75,5
Darrel Williams,13014,HB,KC,1,7,0,0,0.0,0,0,17,0,2,0,8,22.9,0,2,16,0,3,73.2,64.8,75.9,,74.6,65.9,63.2,,5,0,30,3,21,8,0,0,4,10,0,17,8,1.14,2.4,1.43,4
Chris Evans,27303,HB,CIN,1,7,4,0,0.0,0,0,35,0,2,4,29,226.0,2,2,7,0,3,74.8,71.8,73.8,,78.2,77.8,67.1,,12,0,24,4,18,8,0,0,5,11,0,35,29,4.14,5.0,1.33,4
Derrick Gore,32342,HB,KC,1,7,0,0,0.0,0,0,30,0,0,0,16,0.0,0,0,16,0,1,71.4,63.9,77.4,,65.8,52.3,68.4,60.0,6,0,0,0,11,11,0,0,1,7,0,30,16,2.29,4.3,0.0,6
Mike Davis,9559,HB,ATL,1,6,2,0,0.0,0,0,30,0,1,2,18,100.0,0,1,2,2,2,12.6,38.9,72.9,,27.6,22.1,69.2,,9,0,-2,3,11,6,0,0,3,9,0,30,18,3.0,5.0,-0.18,4
Jaret Patterson,77745,HB,WAS,1,6,0,0,0.0,0,0,21,0,0,0,15,0.0,0,0,32,0,1,71.6,61.8,74.9,,76.8,58.3,61.8,,7,0,14,2,9,6,0,0,2,8,0,21,15,2.5,3.5,1.56,5
Jake Fromm,60389,QB,NYG,1,2,2,0,0.0,0,0,3,0,0,0,3,0.0,2,3,21,1,0,28.4,33.4,78.9,29.9,,,65.8,60.3,27,0,0,0,0,22,50,3,0,2,0,53,33,6.6,10.6,,0
Taysom Hill,12112,QB,NO,1,3,0,0,0.0,0,0,11,0,0,0,9,0.0,0,2,20,0,3,73.6,78.7,75.6,81.2,,,61.1,60.0,5,0,0,0,0,15,7,2,0,3,0,18,9,1.8,3.6,,0
Zack Moss,40341,HB,BUF,1,5,0,0,0.0,0,0,8,0,0,0,12,0.0,0,0,4,0,3,70.9,48.5,73.8,,78.6,62.9,44.7,60.0,5,0,6,2,7,8,0,0,2,7,0,8,12,2.4,1.6,0.86,1
Josh Allen,46601,QB,BUF,1,0,0,0,0.0,0,0,0,0,0,0,,100.0,2,2,4,0,0,80.6,78.3,79.6,72.5,,,80.1,60.2,32,0,0,0,0,25,63,5,0,0,0,63,3,0.6,12.6,,0
Devonta Freeman,8738,HB,BLT,1,5,1,1,104.8,22,0,21,0,2,1,7,60.0,1,1,3,0,2,70.9,56.4,78.0,,45.3,58.7,56.1,60.0,22,0,6,2,18,6,0,0,2,7,0,21,7,1.4,4.2,0.33,3
Jerick McKinnon,8731,HB,KC,1,5,0,0,0.0,0,0,24,0,3,0,16,120.0,0,0,16,0,2,71.4,74.0,76.0,,72.7,78.7,67.4,,7,0,26,3,16,5,0,0,3,8,0,24,16,3.2,4.8,1.63,3
Tua Tagovailoa,60326,QB,MIA,1,2,1,0,0.0,0,0,3,0,0,0,1,0.0,2,5,17,0,0,77.7,62.9,79.2,57.2,,,71.5,60.0,23,0,0,0,0,39,35,3,0,2,0,38,31,6.2,7.6,,0
Gardner Minshew,41401,QB,PHI,1,2,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,24,0,0,79.7,52.1,79.4,53.8,,59.0,52.4,60.0,4,0,0,0,1,31,10,3,0,2,0,10,0,0.0,2.0,0.0,0
David Johnson,9519,HB,HST,1,5,2,1,53.6,15,0,28,0,0,2,17,85.0,1,2,13,0,5,71.4,72.2,73.2,,74.5,63.3,72.9,,15,0,8,3,9,5,0,0,4,8,0,28,17,3.4,5.6,0.89,0
Alexander Mattison,45817,HB,MIN,1,5,1,0,0.0,0,0,18,0,0,1,14,46.7,0,0,18,0,3,70.3,61.3,73.5,,74.6,57.3,61.8,60.0,9,0,3,1,10,6,0,0,1,6,0,18,14,2.8,3.6,0.3,2
Cam Akers,57206,HB,LA,1,5,1,0,0.0,0,0,3,0,0,1,10,25.0,0,0,26,0,1,71.4,51.2,71.7,,,62.1,48.4,,2,0,10,3,8,5,0,0,3,8,0,3,10,2.0,0.6,1.25,4
Kyler Murray,38334,QB,ARZ,1,1,1,0,0.0,0,0,11,0,0,0,0,0.0,1,1,1,0,0,80.9,66.4,0.0,70.8,,,50.2,60.0,11,1,0,0,0,24,24,4,0,1,0,35,18,3.6,7.0,,0
Tevin Coleman,9506,HB,NYJ,1,5,0,0,0.0,0,0,6,0,0,0,7,0.0,0,0,22,0,1,69.7,54.4,70.0,,45.2,58.5,56.4,59.7,5,0,0,0,2,6,0,0,1,5,0,6,7,1.4,1.2,0.0,3
Case Keenum,7323,QB,CLV,1,3,0,0,0.0,0,0,3,0,0,0,1,0.0,1,3,8,1,0,26.3,60.2,79.0,57.2,,,64.2,60.0,10,0,0,0,0,39,12,2,0,3,0,15,2,0.4,3.0,,0
Kenjon Barner,7963,HB,TB,1,4,0,0,,0,0,0,0,0,0,5,0.0,0,0,30,0,2,68.6,49.6,69.5,,,57.8,51.6,60.0,1,0,0,0,2,7,0,0,0,4,0,0,5,1.25,0.0,0.0,2
Russell Wilson,7077,QB,SEA,1,3,0,0,0.0,0,0,1,0,0,0,3,0.0,0,2,29,1,0,26.7,68.7,78.5,66.4,,,65.2,60.0,4,0,0,0,0,29,4,1,0,3,1,5,5,1.25,1.3,,1
Khalil Herbert,41668,HB,CHI,1,4,0,0,0.0,0,0,11,0,0,0,7,0.0,0,1,6,0,0,70.1,52.0,74.1,,55.4,53.6,53.3,,4,0,0,0,10,4,0,0,0,4,0,11,7,1.75,2.8,0.0,3
Marcus Mariota,9435,QB,LV,1,4,1,1,65.2,15,0,23,0,0,1,18,112.5,1,1,23,0,3,69.4,65.2,71.7,60.1,,,63.3,60.0,15,0,0,0,0,6,0,0,0,4,0,23,18,4.5,5.8,,1
Davis Mills,52269,QB,HST,1,1,0,0,0.0,0,0,-2,0,0,0,0,0.0,1,0,13,0,0,79.1,78.0,78.5,80.6,,,49.2,60.0,11,0,0,0,0,18,14,3,0,1,0,12,19,4.75,3.0,,0
Rhamondre Stevenson,98689,HB,NE,1,4,1,0,0.0,0,0,34,0,0,1,28,140.0,1,1,19,0,1,69.4,86.3,70.2,,,61.9,83.9,60.0,12,0,2,1,4,5,0,0,1,5,0,34,28,7.0,8.5,0.5,3
Cordarrelle Patterson,7810,HB,ATL,1,4,0,0,0.0,0,0,11,0,0,0,5,0.0,0,1,2,0,1,69.4,56.9,72.5,,78.3,57.1,56.2,59.6,4,0,1,1,9,5,0,0,1,5,0,11,5,1.25,2.8,0.11,3
Drew Lock,39517,QB,DEN,1,0,1,0,0.0,0,0,0,0,0,0,,100.0,1,3,10,0,0,77.2,73.7,78.4,65.8,,59.9,79.9,60.0,23,0,0,0,1,24,35,4,0,0,2,35,12,3.0,8.8,0.0,0
JaQuan Hardy,143793,HB,DAL,1,3,2,1,84.6,22,0,26,0,0,2,16,355.6,1,1,9,0,0,67.2,79.3,70.8,,,,72.7,60.0,22,0,0,0,0,6,0,0,0,3,1,26,16,5.33,8.7,,3
Le'Veon Bell,7829,HB,TB,1,3,1,0,0.0,0,0,14,0,0,1,6,50.0,0,1,30,0,3,68.2,64.1,73.0,,50.2,55.8,69.1,,7,0,1,1,14,3,0,0,1,4,0,14,6,2.0,4.7,0.07,0
Carson Wentz,10636,QB,IND,1,0,0,0,0.0,0,0,0,0,0,0,,100.0,1,1,14,1,0,28.4,62.2,78.5,58.3,,,71.2,60.0,10,0,0,0,0,16,17,3,0,0,0,17,5,1.67,5.7,,0
Mitchell Trubisky,11757,QB,BUF,1,3,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,4,0,0,68.2,74.8,69.9,73.0,,,60.5,60.0,-1,0,0,0,0,4,0,0,0,3,0,-3,0,0.0,-1.0,,0
Cooper Rush,12324,QB,DAL,1,3,0,0,0.0,0,0,-4,0,0,0,0,0.0,0,0,9,0,0,68.2,62.4,72.6,60.5,,,60.5,60.0,-1,0,0,0,0,10,0,0,0,3,0,-4,0,0.0,-1.3,,0
Justin Jackson,29539,HB,LAC,1,3,0,0,0.0,0,0,20,1,0,0,14,0.0,1,1,27,0,1,67.2,50.7,73.5,,,29.7,63.3,,11,0,0,0,13,3,0,0,1,3,0,20,14,4.67,6.7,0.0,2
Chase Claypool,42312,WR,PIT,1,3,1,1,51.5,17,0,33,0,0,1,4,16.7,2,3,25,0,0,70.9,65.6,79.5,,,62.5,63.0,80.0,17,0,37,5,44,25,0,0,7,8,0,33,4,1.33,11.0,0.84,0
Mac Jones,60323,QB,NE,1,2,0,0,0.0,0,0,2,0,0,0,1,0.0,0,1,19,1,0,27.8,47.8,0.0,56.8,,,35.8,60.0,2,1,0,0,0,27,2,1,0,2,0,4,5,1.67,1.3,,1
Jalen Reagor,61697,WR,PHI,1,3,1,0,0.0,0,0,10,1,0,1,6,40.0,0,0,24,0,2,69.0,54.8,79.9,,,52.5,63.1,61.6,7,0,19,2,38,28,0,0,3,5,0,10,6,2.0,3.3,0.5,0
Craig Reynolds,94383,HB,DET,1,3,1,0,0.0,0,0,2,0,0,1,7,77.8,0,0,11,0,3,67.2,59.6,70.0,,81.3,60.0,58.9,60.0,6,0,0,0,1,4,0,0,0,3,0,2,7,2.33,0.7,0.0,0
Ben Roethlisberger,1732,QB,PIT,1,3,0,0,0.0,0,0,-4,0,0,0,0,0.0,0,0,25,0,0,80.4,51.8,79.7,51.2,,,60.5,60.0,-1,0,0,0,0,30,0,0,0,3,0,-4,0,0.0,-1.3,,0
Ryan Tannehill,7014,QB,TEN,1,2,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,31,0,0,27.8,69.9,79.2,76.2,,,34.9,60.3,-1,0,0,0,0,34,0,0,0,2,0,-2,0,0.0,-1.0,,0
Jalen Richard,11395,HB,LV,1,2,0,1,95.8,23,0,24,0,0,0,8,0.0,1,1,23,0,0,67.8,69.5,76.7,,,63.1,72.6,60.0,23,0,3,2,17,4,0,0,2,4,0,24,8,4.0,12.0,0.18,1
Trevor Siemian,9683,QB,NO,1,2,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,20,1,0,21.1,58.3,77.8,58.7,,,57.1,60.0,0,0,0,0,0,29,0,0,0,2,0,-1,0,0.0,-0.5,,0
Scotty Miller,47481,WR,TB,1,2,0,1,76.7,33,0,43,0,0,0,6,0.0,2,2,30,0,0,66.7,85.5,73.8,,,67.3,81.4,60.3,33,0,9,1,7,7,0,0,1,3,1,43,6,3.0,21.5,1.29,0
Justin Herbert,28237,QB,LAC,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,27,0,0,82.8,78.8,80.3,78.6,,,52.5,60.0,2,0,0,0,0,21,2,1,0,1,0,1,0,0.0,0.5,,1
Zach Wilson,82096,QB,NYJ,1,0,0,0,0.0,0,0,0,0,0,0,,100.0,1,0,22,1,0,26.0,37.2,77.7,33.9,61.2,,66.1,60.0,20,0,0,0,0,15,24,2,0,0,0,24,2,1.0,12.0,,0
Taylor Heinicke,9896,QB,WAS,1,1,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,32,1,0,24.5,56.5,78.6,67.1,,,34.0,60.0,3,0,0,0,0,36,3,1,0,1,0,3,0,0.0,1.5,,0
Myles Gaskin,45914,HB,MIA,1,1,0,0,0.0,0,0,-1,0,0,0,1,0.0,0,0,17,0,1,67.4,66.2,70.6,,76.1,81.1,59.2,60.0,-1,0,11,3,4,2,0,0,3,4,0,-1,1,1.0,-1.0,2.75,0
Ito Smith,45932,HB,DAL,1,1,0,0,0.0,0,0,4,0,0,0,2,0.0,0,1,9,0,1,61.9,66.0,69.2,,,59.7,61.9,60.0,4,0,0,0,1,4,0,0,0,1,1,4,2,2.0,4.0,0.0,0
Qadree Ollison,45934,HB,ATL,1,1,1,1,100.0,19,0,19,0,0,1,17,1.7e3,1,1,2,0,0,61.9,63.2,74.3,,20.9,56.6,66.2,,19,0,0,0,2,1,0,0,0,1,1,19,17,17.0,19.0,0.0,1
JaMycal Hasty,25582,HB,SF,1,1,1,0,0.0,0,0,4,0,2,1,5,500.0,0,1,28,0,0,68.3,76.1,77.8,,77.1,80.3,62.4,60.0,4,0,21,2,13,2,0,0,3,3,0,4,5,5.0,4.0,1.62,0
Tim Boyle,21956,QB,DET,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,11,0,0,61.9,60.0,64.6,,,,60.0,,-1,0,0,0,0,1,0,0,0,1,0,-1,0,0.0,-1.0,,0
Kendrick Bourne,12270,WR,NE,1,1,0,0,0.0,0,0,8,0,1,0,1,25.0,0,1,19,0,0,67.4,50.3,0.0,,,54.9,62.1,34.8,8,1,24,3,24,10,0,0,4,4,0,8,1,1.0,8.0,1.0,0
Isaiah McKenzie,11927,WR,BUF,1,1,0,0,0.0,0,0,10,0,0,0,1,0.0,1,1,4,0,1,69.6,65.8,74.7,,,63.2,62.9,58.5,10,0,9,1,13,9,0,0,1,2,0,10,1,1.0,10.0,0.69,0
Mark Andrews,47436,TE,BLT,1,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,3,0,0,70.8,70.5,79.1,,68.6,75.1,56.9,51.5,0,0,85,8,38,25,0,0,15,9,0,0,0,0.0,0.0,2.24,0
Hunter Renfrow,47509,WR,LV,1,1,0,0,0.0,0,0,-4,1,0,0,0,0.0,0,0,23,0,1,72.9,55.7,80.4,,,57.2,57.3,58.1,-4,0,13,4,29,17,0,0,5,5,0,-4,0,0.0,-4.0,0.45,0
Alex Bachman,47996,WR,NYG,1,1,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,21,0,0,73.5,46.7,75.4,,,51.2,56.0,52.8,-3,0,0,0,18,6,0,0,0,1,0,-3,0,0.0,-3.0,0.0,0
Stanley Morgan Jr.,48110,WR,CIN,1,1,0,0,0.0,0,0,3,0,0,0,0,0.0,0,0,7,0,0,64.6,52.8,76.5,,,53.6,58.5,60.0,3,0,8,1,15,17,0,0,2,2,0,3,0,0.0,3.0,0.53,0
