player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
D'Andre Swift,57212,HB,DET,1,33,7,3,40.0,52,1,130,2,0,7,92,54.2,5,5,11,0,18,80.4,50.8,77.4,,17.2,30.2,60.2,60.0,21,1,5,3,25,34,0,0,6,36,0,130,92,2.79,3.9,0.2,14
Elijah Mitchell,57272,HB,SF,1,27,4,1,18.7,17,0,91,0,0,4,91,49.9,2,4,28,0,11,79.3,59.4,74.1,,,55.5,59.7,60.0,17,0,0,0,5,31,0,0,0,27,0,91,91,3.37,3.4,0.0,16
Najee Harris,57121,HB,PIT,1,26,6,0,0.0,0,0,105,0,3,6,77,88.8,2,5,25,0,8,79.3,61.7,79.6,,86.8,66.3,59.5,44.0,12,0,28,4,29,29,0,0,4,30,0,105,77,2.96,4.0,0.97,17
Antonio Gibson,78050,HB,WAS,1,24,6,1,23.4,15,0,64,0,0,6,63,60.6,2,7,32,0,7,78.4,68.6,79.2,,81.9,72.1,63.9,60.0,15,0,14,2,14,26,0,0,2,26,2,64,63,2.63,2.7,1.0,17
Dalvin Cook,11796,HB,MIN,1,24,6,0,0.0,0,0,94,0,0,6,69,63.9,2,7,18,0,5,79.4,71.1,76.6,,20.7,60.9,73.1,60.0,12,0,24,3,29,32,0,0,3,27,1,94,69,2.88,3.9,0.83,18
A.J. Dillon,57165,HB,GB,1,21,2,0,0.0,0,0,66,0,2,2,58,48.0,1,8,12,0,4,77.7,83.2,76.4,,7.5,83.6,80.5,60.0,11,0,62,2,10,22,0,0,2,23,2,66,58,2.76,3.1,6.2,17
Jonathan Taylor,57488,HB,IND,1,21,8,2,46.6,54,0,116,0,1,8,71,112.7,2,5,14,0,4,78.7,81.3,76.9,,48.0,67.5,81.9,60.0,34,0,10,6,18,26,0,0,7,27,1,116,71,3.38,5.5,0.56,17
Rhamondre Stevenson,98689,HB,NE,1,20,5,2,34.0,34,0,100,1,3,5,64,106.7,4,7,19,0,16,78.0,76.1,73.5,,78.8,47.5,77.4,60.0,18,0,14,4,9,25,0,0,5,24,2,100,64,3.2,5.0,1.56,2
D'Ernest Johnson,45734,HB,CLV,1,19,3,2,43.4,43,0,99,0,2,3,68,68.8,3,4,8,1,12,27.1,72.3,78.0,,80.3,60.3,74.8,,24,0,58,7,28,19,0,0,8,26,0,99,68,3.58,5.2,2.07,7
Michael Carter,57337,HB,NYJ,1,16,1,0,0.0,0,0,39,0,3,1,35,43.8,0,2,22,0,7,77.1,76.1,77.1,,79.9,77.6,72.3,,8,0,43,4,18,17,0,0,6,20,1,39,35,2.19,2.4,2.39,6
Wayne Gallman,11895,HB,ATL,1,15,1,1,30.9,17,0,55,0,0,1,35,14.6,2,2,2,0,2,76.0,69.5,73.1,,,69.2,67.4,,17,0,21,1,7,16,0,0,1,16,0,55,35,2.33,3.7,3.0,13
Myles Gaskin,45914,HB,MIA,1,14,0,0,0.0,0,0,31,0,0,0,24,0.0,1,1,17,0,5,75.5,52.6,76.2,,49.0,69.2,49.8,60.0,11,0,14,1,11,17,0,0,2,15,0,31,24,1.71,2.2,1.27,8
Ezekiel Elliott,10638,HB,DAL,1,14,2,0,0.0,0,0,41,0,0,2,20,16.8,0,4,9,1,6,24.8,57.5,75.2,60.1,80.1,60.5,55.1,60.0,9,0,15,3,16,17,0,0,3,17,2,41,20,1.43,2.9,0.94,7
Mark Ingram II,6180,HB,NO,1,14,4,0,0.0,0,0,47,0,1,4,38,75.4,1,2,20,0,7,76.0,67.7,77.7,,64.8,76.3,63.7,60.3,13,0,61,4,24,18,0,0,4,18,1,47,38,2.71,3.4,2.54,7
Jalen Hurts,40291,QB,PHI,1,12,3,0,0.0,0,0,24,0,0,3,30,62.5,2,3,24,1,3,79.4,75.6,78.9,65.3,,,80.4,60.0,31,0,0,0,0,38,31,1,0,12,0,55,33,2.54,4.2,,5
Christian McCaffrey,11763,HB,CAR,1,13,4,1,15.8,15,0,95,0,0,4,48,64.2,7,6,5,0,8,77.3,79.2,76.8,,21.8,84.6,78.6,60.0,15,0,66,10,21,18,0,0,10,23,0,95,48,3.69,7.3,3.14,5
Jordan Howard,10784,HB,PHI,1,12,3,2,48.2,40,0,83,0,0,3,59,122.9,3,5,24,0,3,74.3,75.7,77.3,,75.6,56.1,73.9,60.0,25,0,0,0,5,16,0,0,0,12,0,83,59,4.92,6.9,0.0,9
James Robinson,22425,HB,JAX,1,12,2,1,31.6,18,0,57,0,0,2,30,31.3,3,5,15,0,8,75.6,68.5,76.1,,71.3,68.8,67.0,60.0,18,0,27,4,19,17,0,0,5,16,1,57,30,2.5,4.8,1.42,4
D'Onta Foreman,11844,HB,TEN,1,11,0,0,0.0,0,0,30,0,1,0,26,18.2,0,0,31,0,4,74.4,62.7,74.2,,71.3,91.7,52.2,60.0,6,0,48,2,6,12,0,0,2,13,0,30,26,2.36,2.7,8.0,7
Tony Pollard,27126,HB,DAL,1,11,2,1,35.7,15,0,42,1,1,2,35,56.1,1,2,9,0,5,76.2,64.9,76.3,,69.7,76.0,58.7,60.0,15,0,56,6,14,16,0,0,7,17,0,42,35,3.18,3.8,4.0,5
Darrel Williams,13014,HB,KC,1,11,0,1,48.8,21,0,43,0,3,0,19,25.9,1,2,16,0,5,76.3,65.5,76.5,,87.0,85.4,55.9,60.0,21,0,101,9,28,15,0,0,9,20,0,43,19,1.73,3.9,3.61,6
Leonard Fournette,11759,HB,TB,1,11,1,0,0.0,0,0,47,1,0,1,38,18.2,0,3,30,0,8,75.9,73.9,74.3,,75.3,63.6,82.5,32.2,8,0,45,8,16,12,0,0,9,19,0,47,38,3.45,4.3,2.81,3
Austin Ekeler,12164,HB,LAC,1,11,1,0,0.0,0,0,44,1,0,1,30,19.5,0,1,27,0,1,74.9,62.1,77.8,,83.7,46.3,65.8,60.0,9,0,15,3,21,12,0,0,6,14,0,44,30,2.73,4.0,0.71,9
Boston Scott,39462,HB,PHI,1,11,2,3,75.3,61,0,81,0,0,2,41,57.3,3,4,24,0,5,74.4,77.0,74.3,,,91.3,66.9,59.9,23,0,24,2,4,16,0,0,2,13,0,81,41,3.73,7.4,6.0,6
Alex Collins,10805,HB,SEA,1,10,0,0,0.0,0,0,41,0,1,0,24,21.8,1,3,29,0,2,73.6,63.9,76.1,,70.0,58.1,69.6,44.0,10,0,8,1,18,10,0,0,1,11,0,41,24,2.4,4.1,0.44,7
Devonta Freeman,8738,HB,BLT,1,10,3,0,0.0,0,0,35,0,0,3,13,30.0,1,3,3,0,5,74.2,68.2,76.0,,74.6,63.4,67.2,58.9,12,0,23,3,16,15,0,0,4,13,0,35,13,1.3,3.5,1.44,4
James Conner,11860,HB,ARZ,1,10,4,0,0.0,0,0,39,0,0,4,24,73.8,2,3,1,0,2,74.6,63.3,78.1,,74.9,64.1,60.8,58.2,11,0,30,3,18,15,0,0,4,13,1,39,24,2.4,3.9,1.67,7
Jeff Wilson Jr.,29413,HB,SF,1,10,0,0,0.0,0,0,28,0,0,0,25,0.0,0,2,28,0,0,73.6,57.9,0.0,,,58.9,62.2,61.1,6,1,0,0,5,16,0,0,0,10,0,28,25,2.5,2.8,0.0,10
Lamar Jackson,46416,QB,BLT,1,6,3,0,0.0,0,0,20,0,0,1,12,33.3,2,3,3,0,4,81.7,50.7,0.0,51.2,,,64.7,60.0,11,2,0,0,0,20,19,3,0,6,0,39,17,1.89,4.3,,1
Chuba Hubbard,57373,HB,CAR,1,9,2,1,59.3,16,0,27,0,0,2,26,64.2,1,2,5,0,4,72.7,65.9,72.7,,30.5,57.0,66.8,59.6,16,0,0,0,2,11,0,0,0,9,1,27,26,2.89,3.0,0.0,5
Ameer Abdullah,9487,HB,CAR,1,9,2,1,62.5,15,0,24,0,0,2,11,18.8,1,2,5,0,2,74.6,55.2,72.9,,,83.3,48.4,,15,0,27,4,7,9,0,0,4,13,0,24,11,1.22,2.7,3.86,7
Melvin Gordon III,9448,HB,DEN,1,9,0,1,33.3,15,0,45,2,0,0,36,0.0,1,3,10,1,4,20.6,44.9,75.4,,73.1,27.4,59.6,,15,0,-2,1,15,9,0,0,4,10,1,45,36,4.0,5.0,-0.13,5
Adrian Peterson,3623,HB,TEN,1,8,0,0,0.0,0,0,21,0,0,0,18,0.0,0,1,31,0,3,72.5,67.3,72.4,,,56.8,68.8,60.0,6,0,-1,1,9,10,0,0,1,9,0,21,18,2.25,2.6,-0.11,5
Javonte Williams,77803,HB,DEN,1,8,3,1,41.7,20,0,48,0,0,3,47,176.3,2,3,10,0,5,73.9,62.2,77.1,,,55.0,64.9,60.0,20,0,1,2,21,11,0,0,3,10,0,48,47,5.88,6.0,0.05,3
Zack Moss,40341,HB,BUF,1,7,3,0,0.0,0,0,27,0,0,3,20,122.4,1,3,4,0,2,71.4,70.8,72.7,,29.3,51.8,77.1,60.0,11,0,0,0,10,11,0,0,0,7,1,27,20,2.86,3.9,0.0,4
Aaron Jones,11937,HB,GB,1,7,0,0,0.0,0,0,25,2,1,0,19,24.7,0,0,12,0,1,73.0,50.3,77.4,,55.6,41.6,57.1,,6,0,61,4,23,7,0,0,6,11,0,25,19,2.71,3.6,2.65,6
Josh Jacobs,45953,HB,LV,1,7,2,0,0.0,0,0,16,0,1,2,10,35.7,0,2,23,0,1,73.3,56.5,75.2,,81.5,67.7,48.8,,5,0,20,5,19,7,0,0,5,12,0,16,10,1.43,2.3,1.05,5
Devin Singletary,40485,HB,BUF,1,7,1,1,34.9,15,0,43,0,0,1,20,35.7,2,3,4,1,4,19.2,68.5,0.0,,81.1,59.1,72.6,60.0,15,1,6,1,7,9,0,0,1,8,1,43,20,2.86,6.1,0.86,3
J.J. Taylor,25512,HB,NE,1,6,0,0,0.0,0,0,11,0,0,0,9,0.0,0,0,19,0,3,71.7,46.6,71.2,,,55.8,49.1,60.0,3,0,0,0,4,8,0,0,0,6,0,11,9,1.5,1.8,0.0,1
Eno Benjamin,57136,HB,ARZ,1,6,1,0,0.0,0,0,22,0,0,1,15,41.7,0,0,1,0,3,72.7,66.5,74.3,,68.8,53.0,69.0,60.0,9,0,0,0,7,7,0,0,1,6,0,22,15,2.5,3.7,0.0,3
Corey Clement,12253,HB,DAL,1,6,0,0,0.0,0,0,20,0,0,0,11,0.0,0,1,9,0,3,71.1,60.7,72.0,,,57.9,61.5,60.0,6,0,5,1,3,9,0,0,1,7,0,20,11,1.83,3.3,1.67,3
Derrick Gore,32342,HB,KC,1,6,0,0,0.0,0,0,19,0,0,0,11,0.0,0,0,16,0,2,70.6,48.2,73.9,,,55.3,50.1,,5,0,0,0,5,6,0,0,0,6,0,19,11,1.83,3.2,0.0,4
Darrell Henderson,41193,HB,LA,1,5,1,0,0.0,0,0,31,0,0,1,13,28.9,2,2,26,0,0,71.8,59.6,76.5,,68.8,53.4,64.4,,11,0,10,4,33,5,0,0,6,9,0,31,13,2.6,6.2,0.3,5
Ryan Tannehill,7014,QB,TEN,1,4,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,1,31,1,0,78.5,58.4,0.0,61.4,,,61.9,60.0,2,2,0,0,0,28,2,1,0,4,1,1,3,0.6,0.2,,1
Larry Rountree III,57308,HB,LAC,1,5,0,0,0.0,0,0,10,0,0,0,6,0.0,0,1,27,0,2,69.7,60.0,69.2,,65.8,55.9,60.6,,5,0,0,0,3,5,0,0,0,5,1,10,6,1.2,2.0,0.0,3
Russell Wilson,7077,QB,SEA,1,0,2,0,0.0,0,0,0,0,0,0,,100.0,1,2,29,0,0,80.4,33.9,78.7,29.3,,,78.0,60.0,12,0,0,0,0,11,32,5,0,0,0,32,21,4.2,6.4,,0
Deebo Samuel,48274,WR,SF,1,5,2,0,0.0,0,0,36,0,5,2,25,350.0,0,3,28,0,3,72.8,90.6,78.3,,,90.8,70.0,59.1,9,0,97,5,19,29,0,0,5,10,1,36,25,5.0,7.2,5.11,2
Trevor Lawrence,77632,QB,JAX,1,1,1,0,0.0,0,0,1,0,0,0,1,0.0,1,0,15,2,0,29.3,58.2,79.1,55.7,,,66.3,60.0,12,0,0,0,0,21,32,4,0,1,0,33,6,1.2,6.6,,1
Carson Wentz,10636,QB,IND,1,3,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,14,0,0,79.1,55.5,79.0,55.2,,,58.1,60.0,2,0,0,0,0,28,2,1,0,3,0,-1,1,0.25,-0.3,,0
Mike Davis,9559,HB,ATL,1,4,1,0,0.0,0,0,18,1,0,1,15,93.8,0,0,2,0,0,68.6,51.1,76.2,,75.9,29.5,61.4,,7,0,0,0,12,4,0,0,1,4,0,18,15,3.75,4.5,0.0,4
Tevin Coleman,9506,HB,NYJ,1,4,0,1,51.7,15,0,29,0,0,0,18,0.0,2,2,22,0,1,74.3,73.3,74.7,,76.2,67.8,71.9,60.0,15,0,4,2,9,6,0,0,2,6,0,29,18,4.5,7.3,0.44,3
Jeremy McNichols,11917,HB,TEN,1,4,1,0,0.0,0,0,7,1,0,1,5,25.0,0,0,31,0,1,69.4,44.6,74.8,,74.8,31.2,54.3,60.0,4,0,1,1,7,6,0,0,3,5,0,7,5,1.25,1.8,0.14,3
Jaret Patterson,77745,HB,WAS,1,4,0,0,0.0,0,0,7,0,0,0,6,0.0,0,0,32,0,2,68.6,54.2,67.9,,25.0,,57.2,,5,0,0,0,0,4,0,0,0,4,0,7,6,1.5,1.8,,2
Mason Rudolph,46569,QB,PIT,1,2,1,0,0.0,0,0,-1,0,0,0,19,0.0,2,2,25,0,0,81.4,71.7,80.1,67.7,,,74.8,60.0,26,0,0,0,0,30,37,2,0,2,0,36,55,13.75,9.0,,0
Sony Michel,27589,HB,LA,1,4,0,0,0.0,0,0,20,0,0,0,13,0.0,0,0,26,0,0,70.0,73.5,74.4,,74.6,69.4,71.9,,7,0,11,2,9,4,0,0,2,6,0,20,13,3.25,5.0,1.22,4
Kirk Cousins,7102,QB,MIN,1,3,0,0,0.0,0,0,-7,0,0,0,0,0.0,0,0,18,1,0,29.6,78.9,79.7,78.4,,,58.1,60.0,4,1,0,0,0,36,4,1,0,3,0,-3,0,0.0,-0.8,,0
Cordarrelle Patterson,7810,HB,ATL,1,4,0,0,0.0,0,0,25,0,0,0,15,0.0,1,1,2,0,1,69.4,70.7,73.5,,65.8,68.9,64.9,60.0,14,0,14,1,9,5,0,0,2,5,0,25,15,3.75,6.3,1.56,3
Alexander Mattison,45817,HB,MIN,1,4,1,0,0.0,0,0,16,0,4,1,11,275.0,0,1,18,0,1,69.4,69.2,72.4,,,74.0,64.7,,7,0,24,1,7,4,0,0,1,5,0,16,11,2.75,4.0,3.43,3
Kenyan Drake,10707,HB,LV,1,4,2,0,0.0,0,0,16,0,0,2,6,50.0,1,1,23,0,2,71.2,56.3,75.7,,,56.6,56.6,,12,0,15,2,12,4,0,0,3,6,0,16,6,1.5,4.0,1.25,2
Cooper Rush,12324,QB,DAL,1,3,0,0,0.0,0,0,-6,0,0,0,0,0.0,0,0,9,0,0,70.5,75.4,73.5,75.4,,,60.5,60.0,-2,0,0,0,0,10,0,0,0,3,0,-6,0,0.0,-2.0,,0
Jerick McKinnon,8731,HB,KC,1,3,0,1,69.2,18,0,26,0,1,0,8,66.7,1,2,16,0,2,68.2,65.3,74.6,,,53.4,71.2,60.0,18,0,6,1,15,5,0,0,2,4,0,26,8,2.67,8.7,0.4,1
Jamal Agnew,11920,WR,JAX,1,3,0,1,83.5,66,0,79,2,0,0,8,0.0,1,1,15,0,1,78.3,47.8,77.2,,,40.5,75.3,61.2,66,0,0,0,33,15,0,0,5,3,1,79,8,2.67,26.3,0.0,0
Derek Carr,8671,QB,LV,1,0,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,23,0,0,79.5,64.0,78.4,63.2,,,61.3,60.0,9,0,0,0,0,11,18,3,0,0,0,18,1,0.33,6.0,,0
Le'Veon Bell,7829,HB,BLT,1,3,3,0,0.0,0,0,1,0,0,3,8,266.7,0,0,3,0,3,67.2,56.8,76.6,,51.4,52.9,64.4,53.7,1,0,0,0,12,5,0,0,0,3,0,1,8,2.67,0.3,0.0,0
Tua Tagovailoa,60326,QB,MIA,1,3,0,0,,0,0,0,0,0,0,0,0.0,0,1,17,1,0,75.7,57.8,76.7,54.5,,,66.2,60.0,1,1,0,0,0,12,0,0,0,3,1,0,0,0.0,0.0,,0
Taylor Heinicke,9896,QB,WAS,1,0,1,0,0.0,0,0,0,0,0,0,,100.0,1,1,32,0,0,79.4,68.5,79.5,68.9,,,56.5,60.0,10,0,0,0,0,32,15,3,0,0,0,15,15,5.0,5.0,,0
Cam Newton,6153,QB,CAR,1,3,1,0,0.0,0,0,14,0,0,1,7,77.8,0,2,5,0,2,71.0,70.7,0.0,65.4,,,74.6,60.0,8,1,0,0,0,4,0,0,0,3,1,14,7,2.33,4.7,,1
Taysom Hill,12112,QB,NO,1,3,1,0,0.0,0,0,23,0,0,1,15,125.0,1,2,20,0,3,69.8,73.0,76.2,62.0,71.1,58.2,79.7,53.3,10,0,15,1,9,6,0,0,2,4,0,23,15,5.0,7.7,1.67,0
P.J. Walker,12134,QB,CAR,1,2,0,0,0.0,0,0,1,0,0,0,1,0.0,0,1,5,2,1,77.8,73.7,79.1,68.8,,,73.2,60.3,5,0,0,0,0,34,5,1,0,2,0,6,1,0.33,2.0,,0
Jermar Jefferson,83740,HB,DET,1,3,0,1,68.3,28,0,41,0,0,0,14,0.0,1,2,11,0,3,67.2,80.5,65.5,,,,75.4,,28,0,0,0,0,3,0,0,0,3,1,41,14,4.67,13.7,,0
Brandon Bolden,7469,HB,NE,1,3,0,1,68.8,22,0,32,0,0,0,9,0.0,1,1,19,0,2,70.9,74.3,73.6,,68.4,68.6,75.8,,22,0,38,3,12,3,0,0,3,6,0,32,9,3.0,10.7,3.17,0
Kendrick Bourne,12270,WR,NE,1,3,0,2,74.4,32,0,43,0,0,0,10,0.0,3,2,19,0,0,70.3,90.2,77.2,,,86.4,72.3,59.4,17,0,98,4,19,8,0,0,4,7,0,43,10,3.33,14.3,5.16,0
Matt Breida,12271,HB,BUF,1,3,1,1,53.6,15,0,28,0,0,1,18,100.0,1,1,4,1,2,17.3,63.9,68.9,,,80.0,57.9,,15,0,22,3,5,3,0,0,3,6,1,28,18,6.0,9.3,4.4,1
Patrick Taylor Jr.,40448,HB,GB,1,2,0,0,0.0,0,0,7,0,0,0,4,0.0,0,1,12,0,0,65.2,62.9,68.7,,,59.6,62.4,,5,0,0,0,0,2,0,0,0,2,0,7,4,2.0,3.5,,2
