player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Dalvin Cook,11796,HB,MIN,1,30,3,3,39.3,55,0,140,0,1,3,82,34.2,5,7,18,1,6,29.6,53.9,76.6,,59.0,56.4,54.3,60.0,23,0,3,2,27,33,0,0,2,32,1,140,82,2.73,4.7,0.11,22
Najee Harris,57121,HB,PIT,1,24,1,0,0.0,0,0,81,0,2,1,57,23.8,2,3,25,0,11,78.9,67.0,79.0,,33.4,78.9,60.5,60.0,10,0,46,6,30,27,0,0,7,30,0,81,57,2.38,3.4,1.53,12
Leonard Fournette,11759,HB,TB,1,22,2,1,24.7,20,0,81,0,1,2,62,30.2,1,6,30,0,11,78.5,73.6,76.5,,68.8,79.0,69.1,60.0,20,0,46,6,19,26,0,0,6,28,2,81,62,2.82,3.7,2.42,11
Darrell Henderson,41193,HB,LA,1,21,2,0,0.0,0,0,78,1,0,2,50,20.7,1,4,26,0,3,77.7,71.6,79.3,,79.9,60.6,72.4,60.0,10,0,29,2,28,22,0,0,3,23,1,78,50,2.38,3.7,1.04,18
Darrel Williams,13014,HB,KC,1,21,2,0,0.0,0,0,62,0,3,2,49,48.6,1,5,16,0,9,77.8,59.6,78.8,,60.8,62.0,58.4,,11,0,27,3,29,21,0,0,4,24,2,62,49,2.33,3.0,0.93,12
Derrick Henry,10679,HB,TEN,1,20,6,2,66.4,95,0,143,0,0,6,126,171.8,3,5,31,0,11,77.7,70.5,0.0,,78.7,63.1,72.2,60.0,76,1,13,2,14,21,0,0,3,22,3,143,126,6.3,7.2,0.93,9
Alex Collins,10805,HB,SEA,1,20,5,1,20.8,21,0,101,0,1,5,54,77.1,3,5,29,0,2,77.5,73.7,75.9,,77.5,55.3,74.1,60.0,21,0,-3,1,14,22,0,0,1,21,1,101,54,2.7,5.1,-0.21,18
Khalil Herbert,41668,HB,CHI,1,19,3,1,25.8,25,0,97,1,3,3,60,90.2,3,7,6,0,3,77.4,70.7,77.3,,73.1,46.8,77.1,60.0,25,0,15,2,30,21,0,0,3,21,1,97,60,3.16,5.1,0.5,15
Damien Harris,35134,HB,NE,1,18,1,2,41.6,42,0,101,0,0,1,72,21.1,2,5,19,0,15,76.7,77.8,74.0,,76.4,61.3,74.6,60.0,21,0,7,1,4,20,0,0,1,19,1,101,72,4.0,5.6,1.75,3
Joe Mixon,11803,HB,CIN,1,18,5,1,19.1,18,0,94,0,0,5,91,109.9,2,5,7,1,7,26.2,66.2,75.6,,51.1,44.5,72.2,,18,0,59,5,19,18,0,0,5,23,0,94,91,5.06,5.2,3.11,11
Mark Ingram II,6180,HB,HST,1,18,4,1,32.9,24,0,73,0,2,4,38,63.3,2,5,13,0,6,76.9,76.7,73.6,,78.2,71.1,73.4,60.0,24,0,8,2,9,20,0,0,2,20,0,73,38,2.11,4.1,0.89,12
James Robinson,22425,HB,JAX,1,17,5,1,32.9,24,0,73,0,0,5,59,86.8,1,3,15,0,8,77.0,77.1,78.5,,29.7,60.9,83.0,60.0,24,0,28,3,29,19,0,0,4,20,1,73,59,3.47,4.3,0.97,9
Ezekiel Elliott,10638,HB,DAL,1,17,1,1,30.4,21,1,69,0,0,1,42,10.3,2,4,9,0,5,77.7,65.3,0.0,,65.9,81.9,59.2,60.0,21,1,50,7,32,21,0,0,9,24,0,69,42,2.47,4.1,1.56,12
