player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Travis Etienne Jr.,57185,HB,JAX,1,26,11,2,48.5,66,0,136,1,2,11,116,193.3,4,7,15,0,16,79.4,67.9,79.5,,58.2,56.2,70.5,60.0,35,0,48,4,28,31,0,0,5,30,2,136,116,4.46,5.2,1.71,10
Joe Mixon,11803,HB,CIN,1,25,2,0,0.0,0,0,81,0,0,2,49,13.5,1,5,7,0,7,79.1,65.2,80.4,,77.2,66.6,63.0,,10,0,13,4,32,26,0,0,4,29,0,81,49,1.96,3.2,0.41,17
Zack Moss,40341,HB,IND,1,23,1,1,33.9,56,0,165,0,1,1,87,30.3,5,7,14,0,5,78.4,72.0,80.0,,83.2,68.1,69.7,59.0,56,0,30,2,18,27,0,0,2,25,2,165,87,3.78,7.2,1.67,18
Alvin Kamara,11822,HB,NO,1,22,0,0,0.0,0,0,80,0,3,0,51,27.8,1,5,20,0,4,78.3,60.5,77.8,,74.1,67.3,57.8,59.7,10,0,17,3,10,26,0,0,3,25,1,80,51,2.32,3.6,1.7,18
Breece Hall,97636,HB,NYJ,1,22,5,3,60.5,107,0,177,0,0,5,62,56.4,3,6,22,0,12,78.3,80.4,74.0,,,72.1,77.4,,72,0,17,3,10,23,0,0,3,25,1,177,62,2.82,8.0,1.7,10
Josh Jacobs,45953,HB,LV,1,20,1,1,34.8,24,0,69,0,1,1,45,18.0,1,3,23,0,15,78.0,66.6,75.4,60.0,75.3,62.8,66.8,60.0,24,0,20,5,23,27,0,0,5,25,1,69,45,2.25,3.5,0.87,2
Dameon Pierce,83659,HB,HST,1,20,4,1,22.7,15,0,66,0,0,4,39,37.1,2,2,13,0,8,77.3,71.8,73.6,,78.4,73.2,67.5,60.0,15,0,16,1,10,22,0,0,1,21,0,66,39,1.95,3.3,1.6,12
AJ Dillon,57165,HB,GB,1,20,2,0,0.0,0,0,76,0,0,2,54,27.0,1,6,12,0,8,77.1,72.8,74.1,,77.6,52.8,72.8,60.0,11,0,0,0,12,21,0,0,1,20,1,76,54,2.7,3.8,0.0,12
Christian McCaffrey,11763,HB,SF,1,19,1,0,0.0,0,0,51,0,1,1,34,17.0,0,5,28,1,6,25.7,64.1,79.0,,80.2,57.7,64.6,60.3,8,0,27,2,22,23,0,0,3,21,1,51,34,1.79,2.7,1.23,12
David Montgomery,45719,HB,DET,1,19,2,1,38.5,42,0,109,1,1,2,44,33.1,2,7,11,0,8,77.1,70.3,76.3,,82.8,61.1,69.3,60.0,42,0,20,2,19,20,0,0,5,21,1,109,44,2.32,5.7,1.05,11
D'Andre Swift,57212,HB,PHI,1,17,2,1,24.3,17,0,70,0,1,2,39,29.9,1,3,24,0,7,77.2,69.9,78.5,,73.4,71.1,67.8,58.1,17,0,38,6,25,23,0,0,6,23,0,70,39,2.29,4.1,1.52,10
Tyler Allgeier,83639,HB,ATL,1,17,1,0,0.0,0,0,40,0,0,1,28,9.7,1,4,2,0,5,76.7,63.7,74.0,,74.7,67.9,61.8,60.0,12,0,0,0,9,21,0,0,1,17,0,40,28,1.65,2.4,0.0,10
Isiah Pacheco,83747,HB,KC,1,16,1,0,0.0,0,0,55,0,0,1,47,17.3,1,4,16,0,7,76.4,71.7,77.1,,54.7,63.2,71.7,60.0,11,0,9,1,12,18,0,0,1,17,1,55,47,2.94,3.4,0.75,9
Jalen Hurts,40291,QB,PHI,1,11,4,0,0.0,0,0,35,0,0,1,8,6.6,3,8,24,0,3,81.5,79.0,0.0,75.9,,,73.9,60.0,17,1,0,0,0,35,37,4,0,11,1,72,38,2.53,4.8,,1
Najee Harris,57121,HB,PIT,1,14,1,0,0.0,0,0,37,0,0,1,31,14.8,0,2,25,0,0,75.3,62.8,75.8,,68.3,56.0,63.2,60.0,8,0,3,1,13,21,0,0,1,15,0,37,31,2.21,2.6,0.23,14
Bijan Robinson,123126,HB,ATL,1,14,9,0,0.0,0,0,46,0,1,9,40,178.6,2,3,2,1,5,23.7,68.1,79.1,,58.7,58.4,70.9,60.6,13,0,12,2,23,19,0,0,2,16,0,46,40,2.86,3.3,0.52,9
Derrick Henry,10679,HB,TEN,1,13,2,0,0.0,0,0,43,0,0,2,30,28.8,0,1,31,0,4,76.0,60.9,73.4,57.4,73.5,67.6,59.5,60.0,8,0,19,3,14,16,0,0,3,16,0,43,30,2.31,3.3,1.36,9
Kyren Williams,97118,HB,LA,1,13,4,0,0.0,0,0,53,0,0,4,37,75.9,1,2,26,0,6,74.8,70.9,79.6,,81.4,55.8,76.8,,11,0,4,2,32,12,0,0,2,15,0,53,37,2.85,4.1,0.13,6
Gus Edwards,46027,HB,BLT,1,12,1,0,0.0,0,0,48,0,0,1,27,18.7,1,2,3,0,7,74.3,61.1,75.9,,79.7,53.4,60.8,60.0,11,0,0,0,11,13,0,0,0,12,0,48,27,2.25,4.0,0.0,5
Kendre Miller,123091,HB,NO,1,12,3,0,0.0,0,0,37,0,0,3,34,53.1,0,0,20,0,2,75.6,71.6,73.4,,20.9,91.1,64.0,60.0,8,0,53,4,9,16,0,0,4,16,0,37,34,2.83,3.1,5.89,10
Eric Gray,99143,HB,NYG,1,12,2,0,0.0,0,0,25,0,0,2,18,23.1,0,0,21,1,3,23.5,53.0,75.7,,73.4,55.0,53.2,60.0,8,0,1,1,15,14,0,0,1,13,0,25,18,1.5,2.1,0.07,8
De'Von Achane,124305,HB,MIA,1,11,4,2,66.2,100,0,151,0,0,4,95,287.9,4,5,17,1,4,21.8,83.7,78.0,,,67.6,83.2,,76,0,14,1,15,11,0,0,1,12,1,151,95,8.64,13.7,0.93,5
Justin Fields,82118,QB,CHI,1,10,0,0,0.0,0,0,48,0,0,0,23,0.0,1,6,6,0,2,80.1,77.9,78.9,68.1,,,82.1,60.0,14,0,0,0,0,31,9,1,0,10,0,57,23,2.09,5.2,,3
Khalil Herbert,41668,HB,CHI,1,10,3,2,65.8,50,0,76,0,0,3,48,144.0,2,2,6,0,3,73.3,58.7,78.7,,78.5,51.2,60.9,59.1,34,0,0,0,19,19,0,0,1,10,0,76,48,4.8,7.6,0.0,7
Jordan Mason,62946,HB,SF,1,10,3,1,37.7,26,0,69,0,0,3,34,102.0,1,4,28,0,2,73.3,91.0,70.9,,73.4,59.9,86.6,60.0,26,0,0,0,1,11,0,0,1,10,1,69,34,3.4,6.9,0.0,8
