player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Chuba Hubbard,57373,HB,CAR,1,25,6,1,16.3,17,0,104,0,0,6,77,73.9,1,6,5,0,13,78.4,84.9,75.7,,74.8,54.3,82.3,,17,0,0,0,9,25,0,0,0,25,2,104,77,3.08,4.2,0.0,12
James Conner,11860,HB,ARZ,1,25,9,1,27.6,29,0,105,0,0,9,83,119.5,3,6,1,0,9,78.6,70.5,77.1,,21.6,52.7,74.1,60.0,29,0,0,0,15,30,0,0,1,25,2,105,83,3.32,4.2,0.0,16
Kyren Williams,97118,HB,LA,1,21,7,1,20.5,18,0,88,1,0,7,69,95.8,2,5,26,0,14,78.2,63.1,78.3,,66.6,44.2,66.8,60.0,18,0,24,3,23,24,0,0,5,24,1,88,69,3.29,4.2,1.04,7
Derrick Henry,10679,HB,TEN,1,21,4,1,21.6,22,0,102,1,0,4,51,44.2,1,7,31,0,9,77.5,79.6,73.7,,76.7,32.1,80.7,59.9,22,0,18,1,6,23,0,0,2,22,2,102,51,2.43,4.9,3.0,12
Tony Pollard,27126,HB,DAL,1,20,3,1,23.5,16,0,68,1,1,3,55,47.8,2,6,9,0,6,77.3,65.8,79.0,,26.5,48.1,75.0,60.0,16,0,15,3,31,24,0,0,4,23,1,68,55,2.75,3.4,0.48,13
Rachaad White,131633,HB,TB,1,20,0,1,35.7,30,0,84,1,0,0,39,0.0,2,3,30,0,10,77.6,53.5,0.0,,82.4,45.1,58.8,60.0,30,1,22,3,23,24,0,0,5,23,1,84,39,1.95,4.2,0.96,10
Zack Moss,40341,HB,IND,1,20,3,0,0.0,0,0,50,0,1,3,36,32.7,0,4,14,0,3,77.4,52.7,79.3,,59.0,36.4,58.3,60.0,5,0,6,2,32,22,0,0,2,22,0,50,36,1.8,2.5,0.19,17
Joe Mixon,11803,HB,CIN,1,19,2,1,26.5,18,0,68,0,5,2,42,61.9,1,4,7,0,14,77.8,68.9,78.3,,71.4,77.6,64.9,60.0,18,0,49,6,29,20,0,0,7,25,2,68,42,2.21,3.6,1.69,4
Zach Charbonnet,97630,HB,SEA,1,19,0,0,0.0,0,0,60,0,1,0,51,13.4,1,2,29,0,5,77.0,68.4,74.6,,25.6,80.9,64.0,60.0,14,0,39,1,17,20,0,0,2,20,1,60,51,2.68,3.2,2.29,13
David Montgomery,45719,HB,DET,1,18,3,0,0.0,0,0,56,1,2,3,33,48.2,1,5,11,0,10,76.7,54.7,75.2,,80.8,30.2,59.8,60.0,13,0,-1,1,11,20,0,0,2,19,1,56,33,1.83,3.1,-0.09,8
Isiah Pacheco,83747,HB,KC,1,18,4,1,23.6,26,0,110,1,0,4,73,77.2,3,8,16,0,6,77.5,73.7,0.0,,75.4,45.9,84.0,60.0,26,1,13,3,19,21,0,0,4,21,1,110,73,4.06,6.1,0.68,12
AJ Dillon,57165,HB,GB,1,18,2,0,0.0,0,0,73,0,0,2,51,29.8,1,5,12,0,6,76.7,73.2,76.2,,80.8,60.7,72.9,60.0,10,0,14,1,18,19,0,0,1,19,0,73,51,2.83,4.1,0.78,12
Bijan Robinson,123126,HB,ATL,1,18,4,0,0.0,0,0,53,0,0,4,32,33.9,1,1,2,0,7,77.0,70.1,77.2,,77.9,79.6,64.1,60.0,12,0,26,3,25,20,0,0,5,21,0,53,32,1.78,2.9,1.04,11
Ezekiel Elliott,10638,HB,NE,1,17,4,0,0.0,0,0,52,0,3,4,37,72.5,0,0,19,1,10,25.6,54.1,78.4,,14.9,67.8,57.0,60.0,8,0,40,4,17,18,0,0,5,21,0,52,37,2.18,3.1,2.35,6
Christian McCaffrey,11763,HB,SF,1,17,3,2,33.3,31,0,93,0,0,3,67,59.1,3,7,28,0,6,77.2,85.6,80.3,,79.9,70.0,86.4,60.0,16,0,40,3,27,19,0,0,4,20,1,93,67,3.94,5.5,1.48,11
De'Von Achane,124305,HB,MIA,1,17,3,1,20.5,15,0,73,0,2,3,55,80.9,1,4,17,0,8,77.0,81.7,74.9,,65.7,58.8,83.6,81.3,15,0,30,3,16,19,0,0,4,20,2,73,55,3.24,4.3,1.88,9
Najee Harris,57121,HB,PIT,1,16,1,0,0.0,0,0,63,0,0,1,33,11.5,2,2,25,0,1,76.6,65.4,75.6,,80.2,63.9,63.8,60.0,11,0,14,2,15,18,0,0,2,18,0,63,33,2.06,3.9,0.93,14
Tyjae Spears,97195,HB,TEN,1,16,4,1,25.7,19,0,74,1,1,4,37,57.8,2,4,31,0,7,77.7,68.5,78.4,,82.0,52.0,72.4,57.3,19,0,13,4,26,23,0,0,6,20,0,74,37,2.31,4.6,0.5,8
Dameon Pierce,83659,HB,HST,1,15,2,1,53.7,22,0,41,0,0,2,23,20.4,1,1,13,0,8,75.5,64.3,72.1,,69.2,53.8,64.7,60.0,22,0,0,0,8,16,0,0,0,15,1,41,23,1.53,2.7,0.0,6
Alvin Kamara,11822,HB,NO,1,14,3,1,31.4,16,0,51,1,0,3,44,47.1,1,5,20,0,3,76.3,69.8,76.9,,0.0,66.9,75.5,58.2,16,0,58,6,17,20,0,0,8,20,2,51,44,3.14,3.6,3.41,11
Austin Ekeler,12164,HB,LAC,1,14,3,0,0.0,0,0,18,1,1,3,31,55.4,0,4,27,0,7,75.5,55.4,74.8,,82.2,41.4,58.7,60.0,4,0,9,2,17,15,0,0,3,16,0,18,31,2.21,1.3,0.53,7
Taysom Hill,12112,TE,NO,1,13,2,1,35.6,21,0,59,0,1,2,39,60.0,1,3,20,0,6,75.7,71.7,77.2,48.0,,78.3,69.2,56.8,21,0,15,2,8,18,0,0,2,15,1,59,39,3.0,4.5,1.88,3
Javonte Williams,77803,HB,DEN,1,13,2,1,34.8,16,0,46,0,0,2,33,31.7,1,3,10,0,6,75.4,67.1,75.6,,57.3,63.2,67.2,60.0,16,0,24,3,16,19,0,0,3,16,0,46,33,2.54,3.5,1.5,7
Breece Hall,97636,HB,NYJ,1,13,1,0,0.0,0,0,16,0,8,1,16,58.3,0,1,22,0,5,76.0,58.5,78.1,,14.8,62.2,61.5,60.0,9,0,29,6,27,14,0,0,7,19,0,16,16,1.23,1.2,1.07,7
Kareem Hunt,11841,HB,CLV,1,12,0,0,0.0,0,0,48,0,0,0,32,0.0,0,5,8,0,7,74.5,64.9,73.6,,35.3,58.7,66.6,,7,0,0,1,8,12,0,0,1,13,0,48,32,2.67,4.0,0.0,4
Travis Etienne Jr.,57185,HB,JAX,1,11,0,0,0.0,0,0,45,0,1,0,29,17.6,2,4,15,0,10,74.9,66.0,78.1,,22.1,67.7,63.6,77.2,13,0,34,4,25,14,0,0,4,15,1,45,29,2.64,4.1,1.36,1
Raheem Mostert,9783,HB,MIA,1,11,3,0,0.0,0,0,43,0,0,3,41,93.2,1,3,17,0,3,74.1,63.3,72.9,,14.5,57.4,67.1,60.0,12,0,8,1,9,12,0,0,1,12,1,43,41,3.73,3.9,0.89,8
Antonio Gibson,78050,HB,WAS,1,10,4,0,0.0,0,0,35,0,0,4,39,111.4,0,1,32,1,4,22.7,61.9,78.6,,80.9,44.2,69.1,,9,0,37,4,17,10,0,0,4,14,0,35,39,3.9,3.5,2.18,6
Russell Wilson,7077,QB,DEN,1,4,1,0,0.0,0,0,18,0,0,0,5,0.0,1,4,10,0,0,79.3,65.9,78.7,60.9,,,69.6,60.0,11,0,0,0,0,24,26,6,0,4,1,44,27,2.7,4.4,,2
Chase Brown,77787,HB,CIN,1,9,3,2,75.4,46,0,61,0,0,3,24,88.9,2,2,7,0,4,72.7,63.8,71.0,,74.4,,62.5,60.0,31,0,0,0,0,10,0,0,0,9,0,61,24,2.67,6.8,,5
Jerome Ford,83601,HB,CLV,1,9,1,0,0.0,0,0,19,0,0,1,19,17.6,1,2,8,0,3,73.7,66.0,74.8,,85.4,73.3,59.6,,10,0,33,3,17,9,0,0,3,12,0,19,19,2.11,2.1,1.94,5
Rhamondre Stevenson,98689,HB,NE,1,9,5,0,0.0,0,0,40,0,0,5,25,138.9,0,3,19,1,5,20.6,54.6,72.1,,,57.0,55.7,60.0,9,0,0,1,6,10,0,0,1,10,0,40,25,2.78,4.4,0.0,4
Dalvin Cook,11796,HB,NYJ,1,9,2,0,0.0,0,0,35,0,0,2,18,40.0,1,1,22,1,2,20.6,41.7,71.9,,52.1,69.5,40.4,60.0,14,0,11,1,5,10,0,0,2,10,0,35,18,2.0,3.9,2.2,4
Jaylen Warren,98692,HB,PIT,1,9,4,1,30.5,18,0,59,1,0,4,29,128.9,1,2,25,0,2,73.1,56.2,75.2,,19.1,29.9,70.5,60.0,18,0,-4,1,9,12,0,0,2,10,0,59,29,3.22,6.6,-0.44,6
Tyler Allgeier,83639,HB,ATL,1,8,4,0,0.0,0,0,26,0,0,4,17,106.3,0,2,2,0,1,72.1,68.4,70.7,,,58.3,67.0,60.0,6,0,0,0,2,9,0,0,0,8,0,26,17,2.13,3.3,0.0,7
Jahmyr Gibbs,122474,HB,DET,1,8,2,1,60.0,36,0,60,0,0,2,45,125.0,1,1,11,0,2,72.5,60.8,74.3,,,54.1,63.1,59.5,36,0,-6,1,14,12,0,0,2,9,0,60,45,5.63,7.5,-0.43,5
Kyler Murray,38334,QB,ARZ,1,6,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,1,1,1,78.6,79.2,79.2,77.4,,,66.7,60.0,9,0,0,0,0,37,17,2,0,6,0,17,1,0.13,2.1,,2
Devin Singletary,40485,HB,HST,1,8,0,0,0.0,0,0,36,0,0,0,25,0.0,2,1,13,0,4,73.1,51.8,74.5,,20.1,53.7,56.4,60.0,14,0,4,1,14,11,0,0,1,9,0,36,25,3.13,4.5,0.29,4
Miles Sanders,40555,HB,CAR,1,8,2,0,0.0,0,0,23,0,0,2,18,50.0,0,1,5,0,3,72.5,62.4,76.0,,23.8,56.2,68.6,,8,0,6,1,9,8,0,0,2,9,0,23,18,2.25,2.9,0.67,5
Jalen Hurts,40291,QB,PHI,1,3,1,0,0.0,0,0,0,0,0,0,1,0.0,0,1,24,1,0,81.4,65.8,79.2,66.0,,,58.6,60.0,7,1,0,0,0,12,20,4,0,3,1,20,20,2.86,2.9,,0
Chris Rodriguez Jr.,83689,HB,WAS,1,7,1,1,51.7,15,0,29,0,0,1,10,20.4,1,1,32,0,3,71.4,66.8,70.9,,77.4,57.2,66.2,,15,0,0,0,2,7,0,0,0,7,0,29,10,1.43,4.1,0.0,4
Dak Prescott,10769,QB,DAL,1,6,0,0,0.0,0,0,16,0,0,0,6,0.0,0,1,9,0,1,82.1,77.6,0.0,78.1,,,62.5,60.0,8,1,0,0,0,32,7,1,0,6,0,23,7,1.0,3.3,,2
Brian Robinson,57120,HB,WAS,1,7,3,1,54.7,29,0,53,0,0,3,32,195.9,1,2,32,0,2,71.4,67.9,69.7,,76.4,56.9,66.8,60.0,29,0,0,0,3,8,0,0,0,7,0,53,32,4.57,7.6,0.0,5
C.J. Stroud,129759,QB,HST,1,4,0,0,0.0,0,0,5,0,0,0,3,0.0,0,3,13,1,0,21.7,58.7,79.0,56.9,,,62.5,60.0,4,0,0,0,0,29,6,2,0,4,0,11,8,1.33,1.8,,0
Joshua Kelley,13750,HB,LAC,1,6,2,0,0.0,0,0,16,1,0,2,13,54.2,0,1,27,0,3,71.6,54.7,74.5,,79.0,34.3,61.4,60.0,7,0,9,2,14,8,0,0,3,8,0,16,13,2.17,2.7,0.64,3
D'Andre Swift,57212,HB,PHI,1,6,0,0,0.0,0,0,13,0,0,0,8,0.0,0,0,24,0,3,71.6,50.3,76.6,,80.2,57.6,45.9,60.0,4,0,7,2,17,9,0,0,5,8,0,13,8,1.33,2.2,0.41,3
D'Ernest Johnson,45734,HB,JAX,1,5,0,0,0.0,0,0,4,0,0,0,7,0.0,0,1,15,0,3,70.3,57.6,75.9,,76.6,55.9,61.2,60.0,4,0,5,1,15,7,0,0,1,6,0,4,7,1.4,0.8,0.33,2
Jamaal Williams,11889,HB,NO,1,5,0,0,0.0,0,0,10,0,0,0,9,0.0,0,1,20,0,2,70.3,55.5,74.5,,47.4,58.1,55.5,60.3,4,0,6,1,11,9,0,0,1,6,0,10,9,1.8,2.0,0.55,3
Cordarrelle Patterson,7810,HB,ATL,1,5,0,0,0.0,0,0,10,0,0,0,13,0.0,0,1,2,1,1,18.4,45.7,76.4,,,56.8,45.2,58.9,7,0,6,1,8,13,0,0,2,6,0,10,13,2.6,2.0,0.75,4
Rico Dowdle,40693,HB,DAL,1,5,2,0,0.0,0,0,15,0,1,2,14,140.0,0,0,9,0,2,70.3,50.2,73.6,,72.7,57.4,50.3,60.0,8,0,7,1,6,8,0,0,1,6,0,15,14,2.8,3.0,1.17,2
Trevor Lawrence,77632,QB,JAX,1,3,0,0,0.0,0,0,4,0,0,0,1,0.0,0,3,15,1,0,27.9,80.9,0.0,81.5,,,65.1,60.0,2,1,0,0,0,20,4,2,0,3,1,8,8,1.6,1.6,,0
Michael Carter,57337,HB,ARZ,1,4,1,1,76.0,19,0,25,0,0,1,24,150.0,1,1,1,0,1,68.6,66.7,73.4,,77.0,55.2,66.0,60.0,19,0,0,0,5,6,0,0,0,4,0,25,24,6.0,6.3,0.0,3
Bailey Zappe,60396,QB,NE,1,1,0,0,0.0,0,0,2,0,0,0,1,0.0,0,2,19,0,0,78.3,63.6,0.0,64.4,,,62.0,60.0,5,1,0,0,0,29,14,3,0,1,0,16,1,0.25,4.0,,0
Jeff Wilson Jr.,29413,HB,MIA,1,4,0,0,0.0,0,0,11,0,0,0,7,0.0,0,1,17,0,2,68.6,58.2,73.8,,,,58.7,59.7,6,0,0,0,0,5,0,0,0,4,0,11,7,1.75,2.8,,2
Patrick Mahomes,11765,QB,KC,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,1,1,16,0,0,79.8,70.8,79.1,70.8,,,59.2,60.2,10,0,0,0,0,24,27,3,0,1,0,26,2,0.5,6.5,,0
Sam Howell,97599,QB,WAS,1,1,1,0,0.0,0,0,1,0,0,0,1,0.0,1,2,32,0,0,77.6,71.5,78.1,66.7,,,71.4,60.0,13,0,0,0,0,22,20,3,0,1,2,21,32,8.0,5.3,,0
Justin Herbert,28237,QB,LAC,1,3,0,0,0.0,0,0,-6,0,0,0,0,0.0,0,0,27,0,0,79.4,80.3,78.8,82.0,,,51.6,60.0,1,0,0,0,0,23,1,1,0,3,0,-5,0,0.0,-1.3,,1
Jaleel McLaughlin,138346,HB,DEN,1,4,1,0,0.0,0,0,15,0,0,1,13,54.2,0,1,10,0,2,70.0,66.2,70.9,,,58.5,67.6,,8,0,6,2,5,4,0,0,2,6,0,15,13,3.25,3.8,1.2,2
Gardner Minshew,41401,QB,IND,1,1,0,0,0.0,0,0,-4,0,0,0,0,0.0,0,0,14,2,0,22.9,62.1,79.3,63.6,,,51.5,60.0,4,0,0,0,0,22,6,2,0,1,0,2,0,0.0,0.7,,0
Elijah Mitchell,57272,HB,SF,1,3,2,0,0.0,0,0,13,0,0,2,15,333.3,1,1,28,0,2,67.2,77.5,68.3,,,,72.3,60.0,11,0,0,0,0,5,0,0,0,3,0,13,15,5.0,4.3,,1
Mitch Trubisky,11757,QB,PIT,1,2,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,25,1,0,23.6,65.8,76.5,76.7,,,35.5,60.0,6,0,0,0,0,13,6,1,0,2,0,5,0,0.0,1.7,,0
Calvin Ridley,48262,WR,JAX,1,3,0,0,0.0,0,0,7,1,1,0,0,0.0,1,1,15,0,0,70.9,59.5,79.9,,,62.1,60.9,29.1,10,1,26,4,44,14,0,0,8,7,0,7,0,0.0,2.3,0.59,0
Deebo Samuel,48274,WR,SF,1,3,0,0,0.0,0,0,22,0,1,0,4,19.0,2,2,28,0,0,71.7,86.1,78.6,,,86.2,63.0,58.6,14,0,116,4,30,17,0,0,4,7,1,22,4,1.33,7.3,3.87,1
Desmond Ridder,55086,QB,ATL,1,3,0,0,,0,0,0,0,0,0,0,0.0,0,0,2,1,0,78.4,54.7,79.2,54.7,,,60.0,60.0,1,1,0,0,0,35,0,0,0,3,0,0,0,0.0,0.0,,0
Kenny Pickett,60515,QB,PIT,1,1,0,0,0.0,0,0,-6,0,0,0,0,0.0,0,0,25,1,0,73.2,58.0,76.1,66.6,,,44.8,60.0,2,0,0,0,0,16,3,2,0,1,0,-3,3,1.0,-1.0,,1
Baker Mayfield,46518,QB,TB,1,2,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,30,0,0,78.7,54.4,78.8,53.8,,,60.0,60.0,-1,0,0,0,0,27,0,0,0,2,0,-2,0,0.0,-1.0,,0
Geno Smith,7820,QB,SEA,1,1,0,0,0.0,0,0,1,0,0,0,0,0.0,0,2,29,0,0,80.2,82.8,79.2,79.6,,58.9,70.2,60.0,5,0,0,0,1,21,5,1,0,1,1,6,0,0.0,3.0,0.0,0
Derek Carr,8671,QB,NO,1,2,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,20,1,1,76.4,80.1,77.5,81.4,,,56.3,60.0,-1,0,0,0,0,18,0,0,0,2,0,-2,0,0.0,-1.0,,0
Marcus Mariota,9435,QB,PHI,1,1,0,0,0.0,0,0,1,0,0,0,0,0.0,0,1,24,0,0,68.4,67.0,69.9,69.0,,,59.1,,5,0,0,0,0,1,5,1,0,1,0,6,1,0.5,3.0,,0
Jared Goff,10635,QB,DET,1,2,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,11,0,0,77.5,77.7,78.8,76.4,,,60.0,60.2,-1,1,0,0,0,30,0,0,0,2,0,-2,0,0.0,-1.0,,0
Tyreek Hill,10799,WR,MIA,1,2,0,0,0.0,0,0,-4,0,1,0,1,7.1,0,1,17,0,0,70.0,93.1,76.8,,,93.4,58.5,60.4,6,0,157,5,18,12,0,0,6,7,0,-4,1,0.5,-2.0,8.72,0
Jordan Love,40306,QB,GB,1,1,0,0,0.0,0,0,2,0,0,0,0,0.0,0,2,12,0,0,79.3,91.8,0.0,90.6,,,74.5,60.0,8,1,0,0,0,24,8,1,0,1,0,10,0,0.0,5.0,,0
Patrick Taylor,40448,HB,GB,1,2,2,1,82.8,24,0,29,0,0,2,6,300.0,1,1,12,0,1,65.2,60.9,75.5,,21.7,54.6,68.4,60.0,24,0,0,0,13,3,0,0,1,2,0,29,6,3.0,14.5,0.0,1
Chase Edmonds,45851,HB,TB,1,2,0,0,0.0,0,0,7,0,0,0,6,0.0,0,0,30,0,0,66.7,52.7,71.8,,,58.7,53.5,60.0,4,0,2,1,5,4,0,0,1,3,0,7,6,3.0,3.5,0.4,2
Jake Browning,46401,QB,CIN,1,1,1,0,0.0,0,0,1,0,0,0,1,0.0,1,2,7,0,0,79.5,90.1,79.5,85.2,60.9,62.0,78.2,60.0,21,2,-7,1,1,30,21,1,1,2,1,22,18,9.0,11.0,-7.0,0
Clyde Edwards-Helaire,57279,HB,KC,1,2,0,0,0.0,0,0,6,0,0,0,3,0.0,0,1,16,0,0,66.7,59.6,76.2,,78.5,54.6,61.0,,5,0,8,1,13,2,0,0,2,3,0,6,3,1.5,3.0,0.62,2
Lynn Bowden,61361,WR,NO,1,2,0,0,0.0,0,0,-6,0,0,0,2,0.0,0,1,20,0,0,74.8,53.7,78.6,,65.6,54.6,57.6,54.6,4,0,5,1,19,28,0,0,1,3,0,-6,2,1.0,-3.0,0.26,0
CeeDee Lamb,61570,WR,DAL,1,2,2,1,80.0,24,0,30,1,0,2,24,171.4,1,1,9,0,0,73.0,81.9,79.6,,,77.2,80.9,53.5,24,0,116,12,46,28,0,0,17,14,0,30,24,12.0,15.0,2.52,0
Jordan Mason,62946,HB,SF,1,2,0,0,0.0,0,0,10,0,0,0,8,0.0,0,1,28,0,0,65.2,65.2,66.2,,,,63.2,60.0,6,0,0,0,0,3,0,0,0,2,0,10,8,4.0,5.0,,2
Christian Watson,66581,WR,GB,1,2,1,0,0.0,0,0,15,0,0,1,13,72.2,1,1,12,0,1,71.1,88.9,77.7,,,86.7,63.0,73.4,13,0,71,7,29,17,0,0,9,9,0,15,13,6.5,7.5,2.45,0
Pierre Strong Jr.,66619,HB,CLV,1,2,0,0,0.0,0,0,20,0,0,0,8,0.0,1,2,8,0,0,65.2,67.7,69.4,,75.8,55.1,67.6,,13,0,0,0,6,2,0,0,0,2,0,20,8,4.0,10.0,0.0,2
Brock Purdy,77672,QB,SF,1,1,1,0,0.0,0,0,3,0,0,0,1,0.0,0,1,28,0,0,78.2,80.9,78.5,78.3,,,65.8,60.0,6,0,0,0,0,22,6,1,0,1,0,9,15,7.5,4.5,,0
Kenneth Gainwell,77737,HB,PHI,1,2,0,0,0.0,0,0,5,0,2,0,2,28.6,0,0,24,0,2,70.0,65.9,81.5,,76.9,71.9,57.4,60.0,3,0,42,5,31,4,0,0,5,7,0,5,2,1.0,2.5,1.35,0
Will Levis,83542,QB,TEN,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,1,31,3,0,79.4,66.2,80.0,63.9,,,64.7,60.0,6,0,0,0,0,41,6,1,0,1,0,5,2,1.0,2.5,,0
Deven Thompkins,84480,WR,TB,1,2,2,0,0.0,0,0,7,0,0,2,5,166.7,0,1,30,0,0,74.5,66.3,72.5,,,61.6,63.1,60.8,5,0,4,1,5,7,0,0,1,3,0,7,5,2.5,3.5,0.8,0
