player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Saquon Barkley,45791,HB,NYG,1,36,5,1,26.6,34,0,128,0,0,5,112,39.9,1,4,21,0,21,81.3,58.2,78.7,,81.1,59.6,57.4,60.0,34,0,0,3,18,43,0,0,4,39,0,128,112,3.11,3.6,0.0,13
Javonte Williams,77803,HB,DEN,1,27,3,1,17.6,15,0,85,0,0,3,51,18.9,2,4,10,0,17,79.4,59.9,73.9,,72.7,79.2,56.9,60.0,15,0,13,3,11,31,0,0,3,30,0,85,51,1.89,3.1,1.18,9
Jahmyr Gibbs,122474,HB,DET,1,26,7,3,44.7,68,0,152,0,4,7,102,139.2,4,5,11,0,11,79.6,83.3,78.0,,8.5,88.2,77.8,60.0,27,0,37,5,28,29,0,0,5,31,1,152,102,3.92,5.8,1.32,14
Travis Etienne Jr.,57185,HB,JAX,1,24,1,0,0.0,0,0,79,0,2,1,36,16.7,3,5,15,0,13,79.2,66.1,81.1,,44.7,80.6,60.2,,13,0,70,3,24,27,0,0,5,27,0,79,36,1.5,3.3,2.92,10
Derrick Henry,10679,HB,TEN,1,23,6,0,0.0,0,0,105,0,0,6,87,87.3,1,4,31,0,3,78.3,75.2,74.9,,68.8,69.0,73.6,59.3,14,0,17,3,14,28,0,0,3,26,0,105,87,3.78,4.6,1.21,20
Emari Demercado,77763,HB,ARZ,1,20,5,0,0.0,0,0,78,0,0,5,53,63.1,1,3,1,0,7,77.3,81.8,76.5,,42.5,57.5,82.4,60.0,13,0,1,1,10,24,0,0,1,21,0,78,53,2.65,3.9,0.1,12
Gus Edwards,46027,HB,BLT,1,19,1,0,0.0,0,0,80,0,0,1,46,11.5,1,7,3,1,10,25.7,70.3,75.1,,69.4,28.5,78.6,58.0,10,0,14,2,12,21,0,0,2,21,3,80,46,2.42,4.2,1.17,9
Alvin Kamara,11822,HB,NO,1,17,0,1,27.1,16,0,59,1,0,0,38,0.0,2,2,20,0,12,76.9,48.4,77.6,,14.7,59.7,48.7,60.0,16,0,51,4,17,19,0,0,5,21,1,59,38,2.24,3.5,3.0,4
Alexander Mattison,45817,HB,MIN,1,16,3,0,0.0,0,0,31,0,0,3,29,32.0,1,2,18,0,6,76.2,52.5,76.7,,63.8,57.0,52.1,60.0,10,0,2,1,17,20,0,0,1,17,0,31,29,1.81,1.9,0.12,9
D'Andre Swift,57212,HB,PHI,1,16,2,0,0.0,0,0,57,0,0,2,36,25.0,0,2,24,0,5,76.2,53.6,79.6,,47.0,53.5,55.5,60.0,9,0,7,2,23,19,0,0,3,18,1,57,36,2.25,3.6,0.3,11
