player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Zack Moss,40341,HB,IND,1,30,9,2,39.3,48,0,122,1,0,9,64,60.0,4,10,14,0,6,79.7,60.1,81.2,,56.1,48.4,63.2,,24,0,23,2,18,30,0,0,3,32,0,122,64,2.13,4.1,1.28,24
Tony Pollard,27126,HB,DAL,1,23,3,1,25.4,31,0,122,0,0,3,68,34.1,1,8,9,0,15,78.3,72.1,79.7,,74.3,50.4,77.7,60.0,31,0,-1,3,37,25,0,0,3,26,0,122,68,2.96,5.3,-0.03,8
Alexander Mattison,45817,HB,MIN,1,20,3,1,16.1,15,0,93,1,1,3,55,44.0,4,6,18,0,6,78.4,66.6,78.6,,77.4,46.9,70.2,,15,0,32,5,29,22,0,0,6,25,0,93,55,2.75,4.7,1.1,14
Joe Mixon,11803,HB,CIN,1,19,4,0,0.0,0,0,65,0,2,4,44,69.5,2,5,7,0,8,77.0,55.5,0.0,,39.9,55.2,59.9,60.0,14,1,5,1,29,22,0,0,2,20,1,65,44,2.32,3.4,0.17,11
Najee Harris,57121,HB,PIT,1,19,4,1,26.2,17,0,65,0,0,4,49,54.3,1,2,25,0,8,76.8,61.4,77.4,,67.8,53.7,62.0,60.0,17,0,0,0,9,20,0,0,0,19,0,65,49,2.58,3.4,0.0,10
Travis Etienne Jr.,57185,HB,JAX,1,19,8,1,18.2,16,0,88,0,4,8,59,162.0,2,5,15,0,9,77.2,69.5,80.8,,35.3,84.7,63.8,,16,0,50,4,27,18,0,0,5,23,0,88,59,3.11,4.6,1.85,9
Rhamondre Stevenson,98689,HB,NE,1,19,2,0,0.0,0,0,59,1,0,2,38,20.0,1,2,19,0,13,77.3,52.3,78.6,,66.3,30.7,58.8,59.9,10,0,3,1,21,24,0,0,3,20,0,59,38,2.0,3.1,0.14,3
Christian McCaffrey,11763,HB,SF,1,18,4,0,0.0,0,0,85,0,1,4,45,54.3,3,4,28,0,7,77.6,69.9,77.4,,23.2,75.1,68.1,60.0,12,0,34,5,20,22,0,0,5,23,1,85,45,2.5,4.7,1.7,11
De'Von Achane,124305,HB,MIA,1,18,6,3,65.5,133,0,203,0,3,6,112,254.5,4,6,17,0,10,77.2,94.4,74.4,,,86.1,93.5,60.0,67,0,30,4,11,19,0,0,4,22,2,203,112,6.22,11.3,2.73,7
Kenneth Walker III,97199,HB,SEA,1,18,5,1,37.1,36,0,97,0,2,5,59,109.3,2,5,29,0,5,77.0,80.9,78.0,,76.7,85.7,72.6,60.0,36,0,59,3,10,23,0,0,3,21,2,97,59,3.28,5.4,5.9,13
Jahmyr Gibbs,122474,HB,DET,1,17,1,1,26.3,21,0,80,0,0,1,54,17.6,3,3,11,0,11,76.7,56.8,77.1,,75.6,53.5,57.8,60.0,21,0,2,1,17,20,0,0,1,18,0,80,54,3.18,4.7,0.12,5
Josh Jacobs,45953,HB,LV,1,17,1,0,0.0,0,0,62,0,0,1,45,13.2,1,3,23,0,10,76.7,60.5,78.2,,73.8,54.6,61.2,60.0,10,0,18,3,29,18,0,0,5,20,0,62,45,2.65,3.6,0.62,5
Ezekiel Elliott,10638,HB,NE,1,16,1,0,0.0,0,0,80,0,0,1,41,15.1,3,4,19,0,7,76.0,67.9,75.3,,,58.7,67.6,60.0,14,0,7,1,8,18,0,0,1,17,0,80,41,2.56,5.0,0.88,5
D'Andre Swift,57212,HB,PHI,1,16,6,2,42.3,55,0,130,0,1,6,56,144.1,4,6,24,0,2,76.0,69.7,78.4,,55.3,58.7,71.2,60.0,29,0,8,1,20,19,0,0,2,17,0,130,56,3.5,8.1,0.4,13
Isiah Pacheco,83747,HB,KC,1,15,8,1,29.0,18,0,62,0,0,8,49,153.7,2,5,16,0,7,75.9,69.6,76.2,,21.8,59.1,72.5,,18,0,16,2,15,15,0,0,3,17,1,62,49,3.27,4.1,1.07,7
James Cook,83666,HB,BUF,1,15,1,1,34.7,34,0,98,0,0,1,40,15.7,3,4,4,0,9,75.9,77.5,75.8,,79.0,58.6,80.7,60.0,34,0,14,2,20,17,0,0,2,17,0,98,40,2.67,6.5,0.7,5
Clyde Edwards-Helaire,57279,HB,KC,1,15,2,1,29.1,16,0,55,0,0,2,50,41.7,2,4,16,0,6,75.7,57.6,76.9,,,58.0,57.9,,16,0,2,1,8,15,0,0,1,16,1,55,50,3.33,3.7,0.25,8
Lamar Jackson,46416,QB,BLT,1,11,7,1,17.8,16,0,63,0,0,4,22,72.7,6,8,3,2,5,32.3,71.2,79.4,54.3,,,89.6,60.0,16,0,0,0,0,34,27,3,0,11,2,90,60,4.29,6.4,,2
Rachaad White,131633,HB,TB,1,14,4,0,0.0,0,0,38,0,3,4,22,64.7,1,1,30,1,9,24.1,52.4,77.4,,68.5,36.6,60.2,,12,0,24,3,25,14,0,0,3,17,0,38,22,1.57,2.7,0.96,5
Kenneth Gainwell,77737,HB,PHI,1,14,3,0,0.0,0,0,43,0,0,3,36,51.4,0,0,24,0,5,75.3,57.3,77.8,,,53.2,59.6,59.1,8,0,5,1,17,19,0,0,2,15,0,43,36,2.57,3.1,0.29,9
James Conner,11860,HB,ARZ,1,14,3,2,46.9,46,0,98,0,0,3,47,62.9,3,4,1,0,7,75.9,70.4,76.0,,84.0,66.2,67.9,59.1,26,0,18,2,11,19,0,0,2,16,1,98,47,3.36,7.0,1.64,7
Dameon Pierce,83659,HB,HST,1,14,2,0,0.0,0,0,31,0,1,2,25,31.5,1,2,13,0,6,75.8,68.1,73.2,,76.7,77.1,63.7,60.0,10,0,28,3,10,16,0,0,3,17,1,31,25,1.79,2.2,2.8,8
Raheem Mostert,9783,HB,MIA,1,13,6,3,63.9,53,0,83,0,5,6,43,181.9,3,5,17,0,4,76.2,92.7,76.4,,72.4,83.9,91.9,59.2,21,0,60,7,18,18,0,0,7,20,3,83,43,3.31,6.4,3.33,9
Breece Hall,97636,HB,NYJ,1,12,1,0,0.0,0,0,17,1,0,1,20,12.8,0,2,22,1,3,22.4,41.2,75.5,,69.9,35.4,44.2,60.0,7,0,9,1,11,13,0,0,2,13,0,17,20,1.67,1.4,0.82,9
Gus Edwards,46027,HB,BLT,1,11,0,0,0.0,0,0,51,0,0,0,24,0.0,2,3,3,0,6,73.8,65.1,75.8,,78.1,52.8,63.4,69.0,14,0,0,0,11,18,0,0,0,11,0,51,24,2.18,4.6,0.0,4
Derrick Henry,10679,HB,TEN,1,11,3,0,0.0,0,0,20,0,0,3,32,79.3,0,0,31,0,5,73.8,62.0,72.3,,72.4,56.2,61.9,,9,0,0,0,5,11,0,0,0,11,0,20,32,2.91,1.8,0.0,6
AJ Dillon,57165,HB,GB,1,11,1,0,0.0,0,0,33,0,0,1,28,23.1,1,2,12,0,4,73.8,62.3,77.3,,5.2,68.3,62.5,60.0,14,0,0,0,21,16,0,0,0,11,0,33,28,2.55,3.0,0.0,6
Justin Fields,82118,QB,CHI,1,7,2,0,0.0,0,0,25,0,0,1,12,24.5,1,4,6,0,1,78.9,71.6,0.0,71.0,,,67.7,60.0,17,2,0,0,0,22,22,4,0,7,0,47,23,2.09,4.3,,2
Javonte Williams,77803,HB,DEN,1,11,1,1,38.1,16,0,42,0,2,1,23,48.3,1,2,10,0,5,74.4,53.9,72.9,,29.3,67.9,52.5,60.0,16,0,23,2,12,12,0,0,2,13,0,42,23,2.09,3.8,1.92,5
Joshua Kelley,13750,HB,LAC,1,11,1,0,0.0,0,0,12,0,0,1,15,11.4,0,1,27,0,5,74.5,40.7,80.5,,28.3,55.7,46.8,60.0,4,0,5,1,12,13,0,0,1,12,0,12,15,1.36,1.1,0.42,5
Elijah Mitchell,57272,HB,SF,1,11,3,1,42.9,18,0,42,0,0,3,38,74.0,1,2,28,0,3,74.6,61.3,74.0,,57.6,70.2,58.6,60.0,18,0,2,3,11,14,0,0,3,14,0,42,38,3.45,3.8,0.18,8
Jerome Ford,83601,HB,CLV,1,10,3,0,0.0,0,0,18,1,0,3,31,77.5,0,1,8,0,6,73.9,57.3,78.5,,81.0,57.2,56.8,60.0,9,0,33,2,21,13,0,0,3,12,1,18,31,3.1,1.8,1.57,3
Melvin Gordon III,9448,HB,BLT,1,10,3,1,46.9,15,0,32,0,1,3,29,96.7,1,1,3,0,4,73.9,64.2,77.3,,28.7,74.1,63.2,59.8,15,0,23,2,12,13,0,0,2,12,0,32,29,2.9,3.2,1.92,5
Bijan Robinson,123126,HB,ATL,1,10,2,0,0.0,0,0,33,1,0,2,34,48.6,1,2,2,0,1,74.4,52.7,77.2,,57.0,46.4,61.2,31.2,11,0,27,4,33,12,0,0,6,14,0,33,34,3.4,3.3,0.82,8
Kyren Williams,97118,HB,LA,1,10,2,0,0.0,0,0,38,1,0,2,24,40.0,0,0,26,0,8,76.7,59.2,79.2,,71.5,44.2,66.1,60.0,9,0,27,2,33,12,0,0,7,12,0,38,24,2.4,3.8,0.82,2
Jalen Hurts,40291,QB,PHI,1,8,1,0,0.0,0,0,19,0,0,1,9,14.1,0,6,24,0,0,80.8,64.0,79.7,58.5,,,72.2,60.0,8,0,0,0,0,38,9,2,0,8,1,28,11,1.1,2.8,,2
Brian Robinson,57120,HB,WAS,1,10,3,1,32.9,23,0,70,0,0,3,52,156.0,3,3,32,0,3,73.6,82.8,76.7,,24.9,82.9,77.5,,23,0,0,0,7,10,0,0,0,10,0,70,52,5.2,7.0,0.0,7
Zach Charbonnet,97630,HB,SEA,1,9,1,0,0.0,0,0,46,1,1,1,35,77.8,3,5,29,0,1,73.6,79.3,75.7,,78.7,55.8,82.3,60.0,12,0,-1,1,16,12,0,0,2,10,0,46,35,3.89,5.1,-0.06,8
Devin Singletary,40485,HB,HST,1,9,2,0,0.0,0,0,41,0,0,2,33,66.7,1,1,13,0,6,73.4,66.0,74.3,,72.4,57.5,67.1,,14,0,4,2,12,9,0,0,2,11,0,41,33,3.67,4.6,0.33,3
Chris Brooks,83644,HB,MIA,1,9,5,1,78.8,52,0,66,0,0,5,65,401.2,1,1,17,0,1,73.3,91.2,73.3,,,57.3,88.5,60.0,52,0,0,0,2,11,0,0,0,9,0,66,65,7.22,7.3,0.0,8
Kendre Miller,123091,HB,NO,1,9,1,0,0.0,0,0,34,0,0,1,30,33.3,1,3,20,0,3,73.6,68.7,73.4,,73.1,58.1,68.9,,10,0,0,1,10,10,0,0,1,10,0,34,30,3.33,3.8,0.0,6
Jordan Love,40306,QB,GB,1,5,1,0,0.0,0,0,-3,0,0,0,1,0.0,1,2,12,1,0,81.7,63.9,79.8,61.8,,,65.8,60.0,24,0,0,0,0,24,42,4,0,5,1,39,50,5.56,4.3,,1
Miles Sanders,40555,HB,CAR,1,9,2,1,62.5,15,0,24,1,2,2,33,104.8,1,2,5,0,4,74.8,70.8,79.1,,58.5,79.0,63.3,60.0,15,0,38,5,35,10,0,0,9,14,1,24,33,3.67,2.7,1.09,5
Jaylen Warren,98692,HB,PIT,1,8,2,0,0.0,0,0,29,0,2,2,21,95.5,1,1,25,0,3,73.2,55.5,75.5,,13.7,64.2,58.6,60.0,11,0,23,3,14,9,0,0,4,11,0,29,21,2.63,3.6,1.64,4
Roschon Johnson,99467,HB,CHI,1,8,1,0,0.0,0,1,38,0,0,1,17,21.3,1,1,6,0,3,72.9,64.7,77.2,,15.4,60.6,72.2,59.9,11,1,11,2,9,10,0,0,2,10,0,38,17,2.13,4.8,1.22,5
Tony Jones Jr.,40498,HB,NO,1,8,0,1,61.3,19,0,31,0,0,0,6,0.0,1,2,20,0,1,73.5,59.0,75.2,,80.7,66.9,54.3,,19,0,21,4,18,8,0,0,4,12,0,31,6,0.75,3.9,1.17,7
