player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Najee Harris,57121,HB,PIT,1,27,9,1,18.9,23,0,122,0,0,9,115,142.0,2,7,25,0,14,78.9,87.4,74.0,,,55.4,83.7,60.0,23,0,0,0,5,32,0,0,0,27,2,122,115,4.26,4.5,0.0,12
James Conner,11860,HB,ARZ,1,26,7,1,17.3,22,0,127,0,0,7,100,99.7,5,9,1,0,22,79.0,74.9,77.6,,79.2,63.4,73.4,60.0,22,0,5,1,18,30,0,0,1,27,1,127,100,3.85,4.9,0.28,4
Jonathan Taylor,57488,HB,IND,1,21,2,1,15.6,15,0,96,0,1,2,49,31.8,4,7,14,1,9,26.1,61.3,75.5,,74.5,63.8,60.1,,15,0,8,1,12,21,0,0,1,22,1,96,49,2.33,4.6,0.67,12
Joe Mixon,11803,HB,CIN,1,21,2,0,0.0,0,0,65,0,1,2,43,24.6,1,2,7,0,9,78.1,63.4,76.3,,40.7,90.1,56.4,60.0,14,0,22,4,15,23,0,0,4,25,0,65,43,2.05,3.1,1.47,12
Kyren Williams,97118,HB,LA,1,20,1,1,32.2,28,0,87,0,1,1,38,17.3,2,6,26,0,12,77.4,72.5,75.3,,76.0,64.7,69.6,60.0,28,0,14,2,13,23,0,0,2,22,3,87,38,1.9,4.4,1.08,8
Aaron Jones,11937,HB,GB,1,20,5,2,37.2,45,0,121,0,0,5,77,91.7,4,6,12,0,7,77.3,83.6,76.6,,56.6,59.4,84.4,60.0,26,0,10,1,17,21,0,0,1,21,0,121,77,3.85,6.1,0.59,13
Zamir White,83665,HB,LV,1,20,2,0,0.0,0,0,71,0,3,2,50,50.0,0,2,23,0,11,77.9,66.4,76.3,,77.0,69.7,63.7,60.0,9,0,35,5,18,21,0,0,6,25,0,71,50,2.5,3.6,1.94,6
Jamaal Williams,11889,HB,NO,1,19,2,1,29.3,17,0,58,0,0,2,50,22.9,1,2,20,0,4,77.5,62.7,76.0,,37.3,71.5,61.3,60.0,17,0,13,4,14,22,0,0,4,23,0,58,50,2.63,3.1,0.93,15
Khalil Herbert,41668,HB,CHI,1,18,3,2,58.9,73,0,124,0,2,3,53,73.6,3,4,6,0,7,76.9,66.8,74.1,,75.5,59.3,67.0,60.0,38,0,5,2,13,19,0,0,2,20,1,124,53,2.94,6.9,0.38,11
Isiah Pacheco,83747,HB,KC,1,18,4,2,55.4,72,0,130,0,0,4,102,90.7,2,3,16,0,8,77.6,77.9,80.0,,76.9,75.2,75.0,60.0,37,0,35,7,27,20,0,0,7,25,0,130,102,5.67,7.2,1.3,9
Elijah Mitchell,57272,HB,SF,1,17,5,1,18.8,15,0,80,0,0,5,57,98.6,2,4,28,0,3,76.2,76.2,76.1,,,53.5,76.7,60.0,15,0,0,0,8,18,0,0,0,17,1,80,57,3.35,4.7,0.0,14
