"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","salary","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"1","Cooper Kupp","LA","wr","11","DET","25","8400","0","0","0","0","0","0","0.4193","2.1699","0.0186","10.0945","8.127","99.202","0.8415","0.1498","0.0749","0.0102","15.8615","0.0281","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","Tyreek Hill","KC","wr","12","@TEN","24","8600","0","0","0","0","0","0","0.4321","1.971","0.0259","10.1745","7.1718","104.3325","0.7316","0.0519","0.0259","0.0092","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","Darrell Henderson","LA","rb","11","DET","20.7","6600","0","0","0","0","0","0","18.1717","82.7478","0.8143","3.4219","2.8331","24.712","0.2082","0.1005","0.0502","0.0125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4","Alvin Kamara","NO","rb","6","@SEA","20.3","8900","0","0","0","0","0","0","17.0744","72.1287","0.6443","5.6958","4.4343","31.9417","0.1578","0.1952","0.0976","0.0002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5","Derrick Henry","TEN","rb","13","KC","19.4","9200","0","0","0","0","0","0","19.0484","96.1192","0.7387","2.5159","2.1161","14.7314","0.0592","0.2071","0.1036","0.0397","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6","Davante Adams","GB","wr","13","WAS","22.2","8900","0","0","0","0","0","0","0.0263","0.1195","0.0013","10.3618","7.4318","90.5216","0.758","0.0855","0.0428","0.0095","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7","Travis Kelce","KC","te","12","@TEN","19.1","7600","0","0","0","0","0","0","0","0","0","8.721","6.2878","80.3797","0.6494","0.0481","0.0241","0.0217","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8","Aaron Jones","GB","rb","13","WAS","17.7","7500","0","0","0","0","0","0","14.8548","65.4168","0.6268","3.9853","3.214","25.7658","0.1856","0.1753","0.0876","0.0025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9","Calvin Ridley","ATL","wr","6","@MIA","19.4","6600","0","0","0","0","0","0","0.2466","1.2801","0.0072","9.015","5.9077","87.8011","0.5774","0.0722","0.0361","0.0224","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10","Leonard Fournette","TB","rb","9","CHI","16.1","6400","0","0","0","0","0","0","14.1055","59.8901","0.4896","4.0691","3.4213","25.7444","0.1334","0.0504","0.0252","0.0022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11","Jonathan Taylor","IND","rb","14","@SF","15.5","7100","0","0","0","0","0","0","15.58","70.0818","0.5529","3.1788","2.5804","16.6171","0.061","0.093","0.0465","0.0059","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12","Chris Godwin","TB","wr","9","CHI","18.4","5900","0","0","0","0","0","0","0.0256","0.136","0.0014","7.7683","5.9783","81.209","0.5623","0.0652","0.0326","0.0278","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13","Lamar Jackson","BLT","qb","8","CIN","27.6","7400","19.6769","30.1799","239.6517","1.6732","0.6753","2.2074","10.6776","71.1618","0.6043","0","0","0","0","0.6078","0.3039","0.0671","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14","Ja'Marr Chase","CIN","wr","10","@BLT","18.1","6200","0","0","0","0","0","0","0.2126","1.2916","0.0056","8.4807","5.4206","86.0858","0.4769","0.0582","0.0291","0.0182","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15","Brandin Cooks","HST","wr","10","@ARZ","18","6000","0","0","0","0","0","0","0.4038","1.656","0.0148","9.5021","6.3993","84.9984","0.3045","0.0449","0.0225","0.0093","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"16","D.J. Moore","CAR","wr","13","@NYG","18","7100","0","0","0","0","0","0","0.7409","4.7074","0.0192","9.0315","5.6848","82.1272","0.4334","0.0921","0.0461","0.0071","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"17","Darrel Williams","KC","rb","12","@TEN","15","5800","0","0","0","0","0","0","14.5825","61.3827","0.628","3.0887","2.5401","16.6128","0.0761","0.1337","0.0669","0.0294","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"18","Chuba Hubbard","CAR","rb","13","@NYG","14.9","6100","0","0","0","0","0","0","17.2869","70.8737","0.4829","2.7417","2.1121","15.7815","0.0666","0.1878","0.0939","0.0147","69.8661","0.0414","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
