"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","salary","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"1","Deebo Samuel","SF","wr","6","MIN","22.8","7900","0","0","0","0","0","0","2.6052","15.4904","0.1426","9.5532","7.086","91.4798","0.4784","0.1729","0.0865","0.0303","37.2824","0.0177","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","Najee Harris","PIT","rb","7","@CIN","20.7","8200","0","0","0","0","0","0","19.359","78.2519","0.5066","5.8614","4.5724","33.442","0.175","0.1405","0.0702","0.0206","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","Jonathan Taylor","IND","rb","14","TB","20.3","9100","0","0","0","0","0","0","17.7526","85.0262","0.7154","4.2411","3.5416","22.8345","0.1189","0.1634","0.0817","0.005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4","Cooper Kupp","LA","wr","11","@GB","21.6","9600","0","0","0","0","0","0","0.3501","1.81","0.01","10.8656","7.802","91.394","0.5149","0.129","0.0645","0.0111","13.8419","0.0194","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5","Christian McCaffrey","CAR","rb","13","@MIA","19.1","9000","0","0","0","0","0","0","14.5892","60.5872","0.4016","6.4534","5.1776","38.8457","0.1836","0.1318","0.0659","0.021","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6","Ezekiel Elliott","DAL","rb","7","LV","18.7","0","0","0","0","0","0","0","15.4184","69.4889","0.5594","4.738","3.9424","28.2897","0.1861","0.2469","0.1235","0.0191","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7","D'Andre Swift","DET","rb","9","CHI","18.7","0","0","0","0","0","0","0","13.8043","62.4335","0.4579","6.052","4.9512","33.4896","0.1534","0.1503","0.0751","0.0093","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8","Saquon Barkley","NYG","rb","10","PHI","18.4","6300","0","0","0","0","0","0","15.1906","67.1541","0.4586","5.3417","4.1568","32.4307","0.1592","0.1253","0.0626","0.0079","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9","Austin Ekeler","LAC","rb","7","@DEN","18.3","8400","0","0","0","0","0","0","14.3437","65.5402","0.3998","5.1905","4.2444","33.1646","0.2076","0.1542","0.0771","0.0206","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10","Stefon Diggs","BUF","wr","7","@NO","19.7","0","0","0","0","0","0","0","0.0216","0.0991","0.0006","9.2317","6.5641","87.836","0.5429","0.0911","0.0455","0.0037","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
