"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","salary","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"1","Christian McCaffrey","CAR","rb","13","@HST","25.1","0","0","0","0","0","0","0","17.774","80.8133","0.7934","6.6501","5.4521","41.7874","0.2731","0.1422","0.0711","0.0345","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","Alvin Kamara","NO","rb","6","@NE","22.2","8200","0","0","0","0","0","0","14.4876","65.5102","0.6575","7.379","5.8665","41.1295","0.2032","0.196","0.098","0.0017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","Dalvin Cook","MIN","rb","7","SEA","20.3","8400","0","0","0","0","0","0","19.5357","83.4374","0.6257","4.4611","3.7998","26.8229","0.1302","0.3019","0.1509","0.0466","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4","Derrick Henry","TEN","rb","13","IND","18.9","8600","0","0","0","0","0","0","21.2619","95.3652","0.7112","2.4272","2.0425","14.2024","0.0661","0.2587","0.1293","0.026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5","Travis Kelce","KC","te","12","LAC","18.7","8200","0","0","0","0","0","0","0","0","0","8.1146","5.9492","78.002","0.6929","0.0487","0.0243","0.0182","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6","Najee Harris","PIT","rb","7","CIN","17.8","6600","0","0","0","0","0","0","18.3344","77.3054","0.5709","3.8194","3.0051","22.3365","0.1068","0.1793","0.0896","0.0149","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7","Darren Waller","LV","te","8","MIA","18","7400","0","0","0","0","0","0","0","0","0","8.5552","6.4305","70.8791","0.6493","0.0852","0.0426","0.0149","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8","Chris Carson","SEA","rb","9","@MIN","17.3","6400","0","0","0","0","0","0","16.7685","75.7159","0.6018","3.2238","2.6836","18.4526","0.155","0.3091","0.1545","0.0062","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9","Tyreek Hill","KC","wr","12","LAC","20.6","8400","0","0","0","0","0","0","0.4267","1.9449","0.0277","8.4674","6.0538","90.3242","0.6569","0.032","0.016","0.008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10","Davante Adams","GB","wr","13","@SF","20.5","0","0","0","0","0","0","0","0.0238","0.1066","0.0008","10.0343","7.3449","86.2363","0.5751","0.093","0.0465","0.0138","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11","Ezekiel Elliott","DAL","rb","7","PHI","16.7","0","0","0","0","0","0","0","15.9427","70.4971","0.5588","3.5212","2.9106","20.5597","0.1392","0.269","0.1345","0.0025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12","Antonio Gibson","WAS","rb","9","@BUF","16.7","5900","0","0","0","0","0","0","16.6817","75.9409","0.5632","3.6523","2.9292","18.6404","0.0453","0.2064","0.1032","0.016","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13","Jonathan Taylor","IND","rb","14","@TEN","16.6","6700","0","0","0","0","0","0","15.9598","69.9474","0.6112","3.7395","3.1105","18.5753","0.0736","0.117","0.0585","0.0096","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14","Lamar Jackson","BLT","qb","8","@DET","29.1","7800","20.6875","30.0589","243.2359","1.9886","0.4928","2.2852","9.956","70.0999","0.6126","0","0","0","0","0.6","0.3","0.0756","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15","Aaron Jones","GB","rb","13","@SF","16.5","0","0","0","0","0","0","0","12.6245","54.4792","0.4684","4.8499","3.9112","29.2068","0.1826","0.1506","0.0753","0.0044","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"16","Joe Mixon","CIN","rb","10","@PIT","16.3","6300","0","0","0","0","0","0","19.532","76.1623","0.38","3.7881","3.0819","19.6997","0.1087","0.1438","0.0719","0.008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"17","Clyde Edwards-Helaire","KC","rb","12","LAC","15.8","4800","0","0","0","0","0","0","14.3169","65.3719","0.5181","3.3517","2.767","22.3236","0.1121","0.1205","0.0603","0.0121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"18","Cooper Kupp","LA","wr","11","TB","19.1","6800","0","0","0","0","0","0","0.3538","1.8253","0.014","8.9861","6.9655","81.1254","0.471","0.1376","0.0688","0.0132","13.7486","0.0185","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19","D'Andre Swift","DET","rb","9","BLT","15.6","5800","0","0","0","0","0","0","10.3362","45.9752","0.3144","5.6168","4.6287","32.5523","0.167","0.1542","0.0771","0.0125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20","D.K. Metcalf","SEA","wr","9","@MIN","18.8","7300","0","0","0","0","0","0","0.0478","0.2687","0.0017","8.0594","5.3609","84.1571","0.6602","0.1013","0.0507","0.0391","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21","Saquon Barkley","NYG","rb","10","ATL","15.4","6500","0","0","0","0","0","0","14.0712","62.3003","0.3847","3.9117","3.1568","24.7784","0.1272","0.1014","0.0507","0.0103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22","Calvin Ridley","ATL","wr","6","@NYG","18.5","7000","0","0","0","0","0","0","0.2328","1.2083","0.007","8.6036","5.5665","84.7216","0.5474","0.0715","0.0358","0.024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
