"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","salary","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"1","Cooper Kupp","LA","wr","11","SF","26.4","9700","0","0","0","0","0","0","0.3786","1.9391","0.0134","11.4407","8.9788","109.425","0.7149","0.1249","0.0624","0.0258","13.4192","0.0165","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","Jonathan Taylor","IND","rb","14","@JAX","23.9","9300","0","0","0","0","0","0","20.8739","106.2359","1.087","3.189","2.6582","17.8338","0.1047","0.175","0.0875","0.0021","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","Justin Jefferson","MIN","wr","7","CHI","21.2","8100","0","0","0","0","0","0","0.2629","1.5464","0.0091","9.2105","6.3856","97.7791","0.5674","0.0768","0.0384","0.0168","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4","Najee Harris","PIT","rb","7","@BLT","19.2","7200","0","0","0","0","0","0","20.1662","79.5647","0.5065","4.9445","3.8371","27.3668","0.1361","0.1092","0.0546","0.0113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5","Dalvin Cook","MIN","rb","7","CHI","18.9","7800","0","0","0","0","0","0","18.4036","85.5033","0.7015","3.176","2.6925","18.5233","0.0927","0.2555","0.1278","0.0374","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6","Alvin Kamara","NO","rb","6","@ATL","18.6","8300","0","0","0","0","0","0","13.0522","56.4701","0.5185","6.0679","4.8299","34.9199","0.2015","0.1273","0.0637","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7","Josh Allen","BUF","qb","7","NYJ","28.2","8100","21.8716","33.5316","256.565","2.1703","0.7974","1.584","9.5044","44.8703","0.7794","0","0","0","0","0.7664","0.3832","0.0655","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8","A.J. Brown","TEN","wr","13","@HST","20","7000","0","0","0","0","0","0","0","0","0","8.4466","5.7841","89.4267","0.6863","0.0462","0.0231","0.0066","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9","Tyreek Hill","KC","wr","12","@DEN","19.8","0","0","0","0","0","0","0","0.5913","2.7079","0.0373","9.0132","6.2636","84.4109","0.6069","0.0545","0.0273","0.0032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10","James Conner","ARZ","rb","12","SEA","17.7","6300","0","0","0","0","0","0","14.5777","55.1441","0.4921","5.0733","4.3251","32.421","0.2161","0.1804","0.0902","0.0199","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11","Stefon Diggs","BUF","wr","7","NYJ","19.4","7800","0","0","0","0","0","0","0.027","0.1243","0.0011","8.895","6.1278","81.4336","0.7124","0.079","0.0395","0.0013","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
