"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","salary","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"1","Cooper Kupp","LA","wr","11","@BLT","25","9500","0","0","0","0","0","0","0.3615","1.8601","0.0112","11.2416","8.5254","102.1189","0.7251","0.1284","0.0642","0.0275","16.7295","0.0229","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","Jonathan Taylor","IND","rb","14","LV","22.9","9000","0","0","0","0","0","0","19.8206","97.2197","0.9109","4.0669","3.3858","22.1098","0.1311","0.1824","0.0912","0.0028","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","Najee Harris","PIT","rb","7","CLV","20.8","7300","0","0","0","0","0","0","20.0882","81.8348","0.569","5.5365","4.2957","30.7828","0.1553","0.1241","0.0621","0.0138","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4","Davante Adams","GB","wr","13","MIN","21.8","9300","0","0","0","0","0","0","0.0267","0.1226","0.0013","10.3899","7.3777","86.428","0.7809","0.0706","0.0353","0.0047","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5","Alvin Kamara","NO","rb","6","CAR","19.5","7900","0","0","0","0","0","0","14.7258","65.9948","0.6145","5.4216","4.3671","32.1738","0.1808","0.1418","0.0709","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6","Austin Ekeler","LAC","rb","7","DEN","19.1","8200","0","0","0","0","0","0","13.1789","62.3092","0.4632","5.4786","4.5544","35.7577","0.2486","0.1806","0.0903","0.0207","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7","Aaron Jones","GB","rb","13","MIN","18.6","7200","0","0","0","0","0","0","14.609","67.4833","0.6949","4.1559","3.268","26.3595","0.2088","0.1599","0.08","0.0021","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8","Ronald Jones","TB","rb","9","@NYJ","18.2","6300","0","0","0","0","0","0","16.4902","75.7851","0.6512","3.6364","2.9231","23.649","0.1274","0.2012","0.1006","0.0032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9","Sony Michel","LA","rb","11","@BLT","18.1","5800","0","0","0","0","0","0","19.1333","78.3955","0.453","4.2156","3.3798","24.8041","0.1428","0.1488","0.0744","0.0041","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10","Tyreek Hill","KC","wr","12","@CIN","19.6","8300","0","0","0","0","0","0","0.579","2.665","0.0349","9.1496","6.2273","84.6256","0.5688","0.055","0.0275","0.0043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11","Stefon Diggs","BUF","wr","7","ATL","19.4","7900","0","0","0","0","0","0","0.0244","0.1125","0.0009","9.0739","6.2022","82.6074","0.6659","0.0811","0.0405","0.0024","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12","Saquon Barkley","NYG","rb","10","@CHI","17.5","6000","0","0","0","0","0","0","15.097","67.0394","0.4183","5.2652","4.0381","29.5971","0.1234","0.1346","0.0673","0.0082","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13","D'Andre Swift","DET","rb","9","@SEA","17.3","6000","0","0","0","0","0","0","14.1289","54.9493","0.3702","6.1616","4.8737","33.9838","0.1725","0.1739","0.0869","0.0098","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14","Dalvin Cook","MIN","rb","7","@GB","16.6","8000","0","0","0","0","0","0","16.0131","72.619","0.5109","3.9064","3.0683","21.0727","0.0741","0.2345","0.1172","0.0386","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15","Devin Singletary","BUF","rb","7","ATL","16.6","5400","0","0","0","0","0","0","15.5158","71.6222","0.4236","3.9595","3.1494","24.4097","0.1255","0.3159","0.158","0.0025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"16","Ja'Marr Chase","CIN","wr","10","KC","18.1","7600","0","0","0","0","0","0","0.1102","0.6668","0.0033","8.2394","5.3476","85.7179","0.5045","0.0818","0.0409","0.0207","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"17","Justin Jefferson","MIN","wr","7","@GB","17.9","8400","0","0","0","0","0","0","0.2464","1.4513","0.0063","9.2776","5.7253","84.7094","0.4208","0.0689","0.0344","0.0176","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
