"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","salary","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"1","Davante Adams","GB","wr","13","@MIN","23.4","8400","0","0","0","0","0","0","0.024","0.1098","0.001","11.1224","8.1216","96.5152","0.7051","0.0888","0.0444","0.0078","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","Christian McCaffrey","CAR","rb","13","WAS","20.2","8900","0","0","0","0","0","0","15.6545","65.1516","0.4666","6.364","5.1666","39.238","0.1976","0.1437","0.0719","0.0201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","Najee Harris","PIT","rb","7","@LAC","19.6","8400","0","0","0","0","0","0","17.6516","72.3571","0.4626","5.64","4.5359","32.462","0.1843","0.1339","0.067","0.0172","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4","Austin Ekeler","LAC","rb","7","PIT","18.4","7900","0","0","0","0","0","0","15.1923","67.8958","0.3564","5.0865","4.2593","33.6434","0.2086","0.1638","0.0819","0.0191","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5","Jonathan Taylor","IND","rb","14","@BUF","18.4","8300","0","0","0","0","0","0","17.7011","83.6549","0.6277","3.7598","3.0167","19.1943","0.0704","0.1643","0.0821","0.0048","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6","Tyreek Hill","KC","wr","12","DAL","21.3","8200","0","0","0","0","0","0","0.4515","2.0635","0.0277","9.7748","6.6371","92.2908","0.6366","0.0629","0.0314","0.0067","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7","A.J. Dillon","GB","rb","13","@MIN","17.9","6200","0","0","0","0","0","0","17.4044","76.4099","0.5381","3.7075","3.0133","23.744","0.1491","0.2111","0.1056","0.0245","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8","Mark Ingram II","NO","rb","6","@PHI","17.7","5400","0","0","0","0","0","0","17.7497","74.8869","0.5604","3.7104","2.9643","21.7298","0.1562","0.1639","0.082","0.0402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9","Ja'Marr Chase","CIN","wr","10","@LV","20.7","7200","0","0","0","0","0","0","0.1094","0.6577","0.0031","8.6606","5.8167","96.4636","0.6203","0.094","0.047","0.0215","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10","Leonard Fournette","TB","rb","9","NYG","17.4","6300","0","0","0","0","0","0","16.0593","68.6548","0.5335","4.0975","3.381","25.7497","0.1377","0.0447","0.0224","0.0016","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
