"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","salary","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"1","Cooper Kupp","LA","wr","11","@MIN","25.1","9100","0","0","0","0","0","0","0.3574","1.8392","0.0112","11.1314","8.5814","103.4306","0.6914","0.1376","0.0688","0.0342","18.7098","0.0271","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","Jonathan Taylor","IND","rb","14","@ARZ","20.9","0","0","0","0","0","0","0","18.4104","88.9349","0.7777","4.1275","3.4157","21.5975","0.1107","0.1792","0.0896","0.0033","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","James Robinson","JAX","rb","7","@NYJ","19.2","5900","0","0","0","0","0","0","19.0398","86.638","0.6639","3.8066","2.9687","20.7786","0.0811","0.1557","0.0779","0.0269","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4","Najee Harris","PIT","rb","7","@KC","19.1","7400","0","0","0","0","0","0","17.3088","72.6024","0.4797","5.739","4.4113","30.7461","0.1226","0.1149","0.0575","0.0135","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5","Alvin Kamara","NO","rb","6","MIA","18.5","7700","0","0","0","0","0","0","14.5179","61.0013","0.5257","5.582","4.4848","32.9413","0.1774","0.1431","0.0715","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6","Justin Jefferson","MIN","wr","7","LA","20.7","8100","0","0","0","0","0","0","0.2516","1.4792","0.0092","9.1675","6.2447","95.314","0.5596","0.0758","0.0379","0.0301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7","Ronald Jones","TB","rb","9","@CAR","18","5100","0","0","0","0","0","0","18.4095","83.1609","0.6626","3.1545","2.528","18.7283","0.0765","0.2137","0.1068","0.0035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8","Davante Adams","GB","wr","13","CLV","20.3","0","0","0","0","0","0","0","0.0257","0.1181","0.0012","10.0993","7.1293","83.8166","0.6379","0.0704","0.0352","0.0043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9","Josh Jacobs","LV","rb","8","DEN","17.6","6000","0","0","0","0","0","0","16.5997","68.6442","0.546","4.3094","3.5836","25.7378","0.1238","0.1259","0.0629","0.0032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10","Cordarrelle Patterson","ATL","rb","6","DET","17.3","6700","0","0","0","0","0","0","11.0291","47.8733","0.4334","4.8138","3.8706","36.5066","0.2964","0.1352","0.0676","0.0156","83.5045","0.0533","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11","Deebo Samuel","SF","wr","6","@TEN","19.7","0","0","0","0","0","0","0","4.5103","27.2342","0.2447","7.7574","5.4833","70.3349","0.3697","0.1605","0.0803","0.0266","57.6006","0.0318","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12","Stefon Diggs","BUF","wr","7","@NE","19.4","7600","0","0","0","0","0","0","0.0224","0.1036","0.0006","10.054","6.6387","86.2094","0.5117","0.0878","0.0439","0.0037","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13","Nick Chubb","CLV","rb","13","@GB","16.4","0","0","0","0","0","0","0","15.6133","78.5068","0.5624","3.1011","2.3836","16.7488","0.056","0.1175","0.0587","0.0023","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14","Ezekiel Elliott","DAL","rb","7","WAS","16.3","7200","0","0","0","0","0","0","16.9624","70.4195","0.5218","3.3954","2.8038","20.2423","0.1309","0.2375","0.1188","0.0243","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15","Ja'Marr Chase","CIN","wr","10","BLT","18.7","7100","0","0","0","0","0","0","0.1204","0.7293","0.0039","8.0963","5.3258","86.6161","0.5923","0.0818","0.0409","0.0167","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"16","Saquon Barkley","NYG","rb","10","@PHI","16","6500","0","0","0","0","0","0","14.5211","62.2517","0.3823","4.7798","3.6843","26.5354","0.1125","0.1298","0.0649","0.0093","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"17","Clyde Edwards-Helaire","KC","rb","12","PIT","16","5800","0","0","0","0","0","0","12.9778","59.7861","0.5225","3.9364","3.1302","24.2237","0.1498","0.1185","0.0593","0.016","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"18","Joe Mixon","CIN","rb","10","BLT","15.9","6900","0","0","0","0","0","0","17.9081","75.5705","0.5376","2.6437","2.1981","15.414","0.1073","0.1176","0.0588","0.0026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19","George Kittle","SF","te","6","@TEN","16.3","0","0","0","0","0","0","0","0","0","0","8.0806","5.8338","70.6865","0.465","0.0743","0.0371","0.0098","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20","Aaron Jones","GB","rb","13","CLV","15.5","0","0","0","0","0","0","0","12.1441","56.5591","0.5545","3.7872","2.9954","23.1788","0.159","0.1429","0.0715","0.0016","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21","David Montgomery","CHI","rb","10","@SEA","15.5","5700","0","0","0","0","0","0","16.2712","61.8636","0.3309","4.3155","3.3282","27.1795","0.1315","0.1323","0.0661","0.0238","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22","Keenan Allen","LAC","wr","7","@HST","18.1","7700","0","0","0","0","0","0","0","0","0","8.6517","6.7231","74.1851","0.5539","0.0887","0.0443","0.0141","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23","Jeff Wilson Jr.","SF","rb","6","@TEN","15.3","0","0","0","0","0","0","0","15.9186","66.6449","0.5696","2.7474","2.0779","17.7102","0.1497","0.1893","0.0946","0.0139","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24","Chase Edmonds","ARZ","rb","12","IND","14.9","0","0","0","0","0","0","0","12.9384","56.7682","0.3032","4.3086","3.5163","26.1133","0.1588","0.1389","0.0695","0.0097","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25","Damien Harris","NE","rb","14","BUF","14.6","5600","0","0","0","0","0","0","14.7279","68.2542","0.5257","2.6479","2.088","16.1041","0.0722","0.1593","0.0796","0.005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"26","Kyle Pitts","ATL","te","6","DET","15","5800","0","0","0","0","0","0","0.0245","0.1484","0.001","7.1315","4.7445","67.0728","0.5043","0.0411","0.0206","0.017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27","Alexander Mattison","MIN","rb","7","LA","14.4","6800","0","0","0","0","0","0","16.3559","64.2872","0.2862","3.3775","2.7891","21.6109","0.1336","0.1376","0.0688","0.011","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28","Terry McLaurin","WAS","wr","9","@DAL","16.9","6500","0","0","0","0","0","0","0.0216","0.1287","0.0006","8.8771","5.9234","79.9632","0.3576","0.0442","0.0221","0.0069","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29","D.J. Moore","CAR","wr","13","TB","16.9","5700","0","0","0","0","0","0","0.6099","3.843","0.0157","9.4048","5.8054","80.8647","0.273","0.0851","0.0426","0.0185","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30","Rashaad Penny","SEA","rb","9","CHI","14.2","5500","0","0","0","0","0","0","14.363","68.7198","0.5436","2.0711","1.6778","13.4058","0.0845","0.1326","0.0663","0.0139","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31","Antonio Brown","TB","wr","9","@CAR","16.6","4900","0","0","0","0","0","0","0.0248","0.0849","0.0007","8.1647","5.9321","71.1425","0.4881","0.0494","0.0247","0.015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
