"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","salary","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"1","Najee Harris","PIT","rb","7","SEA","19.5","7400","0","0","0","0","0","0","18.3167","72.5157","0.4328","5.7496","4.5199","33.9207","0.1815","0.176","0.088","0.0221","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2","Derrick Henry","TEN","rb","13","BUF","18.9","9000","0","0","0","0","0","0","20.4877","97.3988","0.6645","2.4443","2.031","14.3527","0.0604","0.2253","0.1127","0.0362","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3","Tyreek Hill","KC","wr","12","@WAS","22.4","8500","0","0","0","0","0","0","0.4635","2.1152","0.0248","9.4789","6.6377","97.5931","0.7074","0.0501","0.025","0.0074","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4","Kareem Hunt","CLV","rb","13","ARZ","18.7","6200","0","0","0","0","0","0","14.0226","67.8348","0.6241","4.6738","3.7813","29.3361","0.1497","0.1454","0.0727","0.0262","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5","Aaron Jones","GB","rb","13","@CHI","18.1","7300","0","0","0","0","0","0","15.8691","70.8854","0.6495","4.0731","3.2618","24.6942","0.1423","0.1852","0.0926","0.0033","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6","Jonathan Taylor","IND","rb","14","HST","18.1","6600","0","0","0","0","0","0","16.3089","76.875","0.7424","3.118","2.6559","18.1293","0.1205","0.1007","0.0503","0.0064","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7","Davante Adams","GB","wr","13","@CHI","21.7","9000","0","0","0","0","0","0","0.0254","0.1138","0.0009","10.5902","7.5517","90.613","0.6506","0.0876","0.0438","0.0121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8","Dalvin Cook","MIN","rb","7","@CAR","17.8","7700","0","0","0","0","0","0","16.4463","74.3432","0.6226","3.8587","3.2411","21.951","0.0932","0.2519","0.126","0.0292","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9","Cooper Kupp","LA","wr","11","@NYG","21.4","7900","0","0","0","0","0","0","0.377","1.9285","0.0134","9.8729","7.4338","87.5767","0.6178","0.136","0.068","0.0122","14.7502","0.0289","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10","Ja'Marr Chase","CIN","wr","10","@DET","21","6700","0","0","0","0","0","0","0.236","1.4347","0.0074","8.5053","5.9652","93.5488","0.7001","0.064","0.032","0.0197","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11","Travis Kelce","KC","te","12","@WAS","18","7000","0","0","0","0","0","0","0","0","0","8.2197","5.9251","75.736","0.6294","0.0471","0.0236","0.0169","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12","Darrell Henderson","LA","rb","11","@NYG","16.9","6000","0","0","0","0","0","0","16.9646","73.2523","0.6282","3.187","2.558","19.3151","0.1086","0.0989","0.0495","0.0156","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13","Chuba Hubbard","CAR","rb","13","MIN","16.9","5900","0","0","0","0","0","0","15.8451","69.0563","0.5042","3.9788","3.19","23.2683","0.1192","0.1795","0.0898","0.0195","44.0433","0.026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14","D'Andre Swift","DET","rb","9","CIN","16.7","6300","0","0","0","0","0","0","11.2182","48.2865","0.3577","6.0398","4.9713","34.6917","0.1648","0.1551","0.0775","0.0111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15","Stefon Diggs","BUF","wr","7","@TEN","19.7","7400","0","0","0","0","0","0","0.091","0.4095","0.0028","8.9142","6.3817","86.5978","0.5951","0.0951","0.0475","0.0057","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"16","D.J. Moore","CAR","wr","13","MIN","19.6","7300","0","0","0","0","0","0","0.8532","5.4872","0.0324","9.2839","6.1231","89.2889","0.4524","0.0801","0.04","0.0103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"17","Leonard Fournette","TB","rb","9","@PHI","15.6","0","0","0","0","0","0","0","14.9656","62.2639","0.4799","3.7584","3.0864","22.3727","0.1181","0.052","0.026","0.0036","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"18","Austin Ekeler","LAC","rb","7","@BLT","15.6","7900","0","0","0","0","0","0","13.3101","60.739","0.3184","4.474","3.6466","27.5167","0.1396","0.156","0.078","0.021","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19","D.K. Metcalf","SEA","wr","9","@PIT","18.8","7200","0","0","0","0","0","0","0.0501","0.2812","0.0014","8.6039","5.5448","87.5076","0.5698","0.1004","0.0502","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20","Terry McLaurin","WAS","wr","9","KC","18.7","7100","0","0","0","0","0","0","0.0206","0.1242","0.0007","9.6233","6.4641","87.8181","0.3904","0.0554","0.0277","0.0133","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21","Antonio Gibson","WAS","rb","9","KC","14.9","6500","0","0","0","0","0","0","12.7975","61.1989","0.5248","3.6502","2.982","19.4775","0.0616","0.1633","0.0816","0.0142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22","Joe Mixon","CIN","rb","10","@DET","14.7","6400","0","0","0","0","0","0","15.929","68.5516","0.4984","2.4807","2.1048","14.7444","0.119","0.101","0.0505","0.0052","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23","Justin Jefferson","MIN","wr","7","@CAR","18.3","8000","0","0","0","0","0","0","0.0253","0.149","0.0008","8.026","5.6237","86.4541","0.4885","0.0581","0.0291","0.0163","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24","Darren Waller","LV","te","8","@DEN","15.6","6600","0","0","0","0","0","0","0","0","0","7.8051","5.6303","61.9801","0.5506","0.0756","0.0378","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25","Antonio Brown","TB","wr","9","@PHI","18.2","0","0","0","0","0","0","0","0.0244","0.0777","0.0008","8.2684","6.1869","76.0965","0.6056","0.0532","0.0266","0.0212","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"26","James Robinson","JAX","rb","7","MIA","14.5","0","0","0","0","0","0","0","14.6217","62.8035","0.3719","3.6358","3.0222","19.8283","0.0883","0.093","0.0465","0.0284","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27","Tyler Boyd","CIN","wr","10","@DET","18.1","5400","0","0","0","0","0","0","0.118","0.594","0.0038","8.5053","6.4512","76.6915","0.5067","0.1223","0.0612","0.011","14.3273","0.0247","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28","Mike Evans","TB","wr","9","@PHI","17.9","0","0","0","0","0","0","0","0","0","0","8.0805","5.2923","80.2991","0.6132","0.0244","0.0122","0.0097","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29","Brandin Cooks","HST","wr","10","@IND","17.9","5800","0","0","0","0","0","0","0.4177","1.7134","0.0179","9.1004","6.1417","82.3204","0.3854","0.0437","0.0218","0.0085","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30","Ezekiel Elliott","DAL","rb","7","@NE","14","7100","0","0","0","0","0","0","15.1612","65.4951","0.4489","2.7771","2.236","15.5947","0.0873","0.2268","0.1134","0.0017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31","Devontae Booker","NYG","rb","10","LA","13.6","5400","0","0","0","0","0","0","14.6534","54.6398","0.3079","3.9086","3.1404","22.8571","0.0923","0.1561","0.078","0.0106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"32","Josh Allen","BUF","qb","7","@TEN","26.3","8200","24.3265","36.3184","286.7608","1.9819","0.8439","1.91","6.8624","35.427","0.4918","0","0","0","0","0.72","0.36","0.0835","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"33","Tee Higgins","CIN","wr","10","@DET","16.7","5300","0","0","0","0","0","0","0.118","0.6744","0.0037","7.4421","5.3977","73.0922","0.5273","0.0786","0.0393","0.0303","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34","Keenan Allen","LAC","wr","7","@BLT","16.5","6400","0","0","0","0","0","0","0.1775","0.81","0.0052","9.1201","6.6329","70.9862","0.3384","0.1012","0.0506","0.0163","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"35","Mike Williams","LAC","wr","7","@BLT","16.5","8100","0","0","0","0","0","0","0","0","0","8.2597","4.7028","83.5234","0.4069","0.0292","0.0146","0.0161","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"36","Miles Sanders","PHI","rb","14","TB","12.8","0","0","0","0","0","0","0","11.9162","54.3778","0.2869","3.4431","2.7595","20.4999","0.0848","0.1783","0.0892","0.0412","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
