player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Tashaun Gipson Sr.,7288,S,SF,3,5,0,50.0,0,0,28,77.1,79.1,83.0,54.5,66.0,69.9,0,2,0,4,8.3,1,0,0,56.3,2,0,29,4,151,192,3,0,0,3,0,125,189,3,38,31,3,6,4,2,0,6,1,3.0
Harrison Smith,7641,S,MIN,3,3,0,83.3,0,1,18,75.9,64.0,81.2,48.8,36.8,34.8,0,0,0,13,25.0,4,0,0,92.4,5,0,59,5,95,205,31,0,0,31,0,70,174,22,88,40,1,9,6,0,0,37,23,7.4
Justin Bethel,7654,CB,MIA,3,2,0,100.0,0,0,17,76.8,80.0,76.3,91.6,55.6,81.7,0,1,0,7,0.0,0,0,0,79.2,4,1,18,4,48,70,0,0,0,0,0,0,70,4,18,48,3,5,4,2,0,10,2,2.5
Darius Slay,7817,CB,PHI,3,1,0,66.7,0,0,24,57.5,58.0,81.6,,59.1,64.0,0,0,1,23,9.1,1,1,0,95.9,14,0,8,175,140,185,0,0,0,0,0,1,185,0,45,1,1,9,21,0,2,133,54,9.5
Johnathan Hankins,7830,DI,DAL,3,5,0,,0,0,9,75.4,51.4,10.6,63.3,47.5,28.2,0,0,0,,20.0,2,0,1,0.0,0,0,0,0,0,63,63,34,24,0,5,0,0,29,34,0,3,3,0,0,0,0,0,
Tyrann Mathieu,7850,S,NO,3,2,0,63.6,1,0,20,66.0,67.4,80.5,57.5,64.9,55.2,0,1,0,46,14.3,2,1,1,94.1,7,0,67,5,138,202,19,0,0,19,0,80,183,2,62,31,4,10,11,1,0,103,68,14.7
John Jenkins,7863,DI,LV,3,1,0,,0,0,23,,60.5,80.7,65.8,55.6,72.6,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,104,104,6,97,0,1,0,0,44,60,0,5,6,0,1,0,0,0,
William Gholston,7908,DI,TB,3,0,0,,0,0,30,,58.4,78.1,68.5,51.0,69.4,0,2,0,,0.0,0,0,0,0.0,0,0,0,0,0,54,54,0,31,6,17,0,0,26,28,0,2,3,0,2,0,0,0,
Micah Hyde,7941,S,BUF,3,4,0,83.3,0,0,4,88.0,90.1,81.2,60.0,64.6,71.2,0,0,1,9,8.3,1,0,0,50.7,5,0,34,1,81,131,3,0,0,3,0,76,128,1,49,17,3,7,6,0,0,34,9,6.8
Jordan Poyer,8000,S,BUF,3,2,0,75.0,0,0,4,58.7,55.6,78.6,55.1,51.2,71.7,0,0,0,21,7.1,1,0,0,92.7,3,0,41,0,81,135,6,0,0,6,0,61,129,4,50,27,3,11,4,0,0,27,3,9.0
Nick Williams,8006,DI,LAC,3,5,0,,0,0,27,66.0,48.6,80.4,60.8,39.7,32.7,0,1,0,,12.5,1,0,0,0.0,0,0,0,0,0,91,91,48,41,0,2,0,0,44,47,0,2,2,0,1,0,0,0,
Mike Purcell,8530,DI,DEN,3,3,0,,1,0,10,60.0,52.6,17.5,65.5,57.1,24.2,2,0,0,,50.0,3,0,1,0.0,0,0,0,0,0,74,74,59,15,0,0,0,0,31,43,0,0,0,0,2,0,0,0,
Jadeveon Clowney,8636,ED,BLT,3,1,0,,0,0,3,64.5,73.2,85.0,71.7,59.8,29.2,3,8,0,,22.2,2,0,0,0.0,0,2,0,0,7,142,142,0,1,140,1,0,0,102,33,0,4,6,0,13,0,0,0,
Khalil Mack,8640,ED,LAC,3,1,1,,0,0,27,61.6,67.4,84.1,66.7,60.1,31.2,2,9,0,,20.0,2,0,0,0.0,0,1,0,1,8,175,169,0,0,169,0,0,6,104,63,5,6,7,0,12,0,0,0,
Aaron Donald,8648,DI,LA,3,2,0,,1,0,26,60.0,90.4,43.6,91.2,68.1,36.0,2,10,0,,20.0,2,0,1,0.0,0,2,0,0,0,158,158,7,58,6,87,0,0,104,54,0,7,6,0,14,0,0,0,
C.J. Mosley,8652,LB,NYJ,3,8,0,75.0,0,0,22,63.1,67.6,80.9,66.8,66.9,78.8,1,2,0,31,3.4,1,1,0,97.9,9,0,217,0,117,227,5,0,0,5,0,0,222,8,102,5,6,20,12,3,0,96,65,10.7
Jimmie Ward,8665,S,HST,1,2,0,75.0,0,0,13,67.9,70.5,73.9,59.1,66.4,84.4,0,0,0,6,0.0,0,0,1,80.2,3,0,24,0,46,69,1,0,0,1,0,33,68,1,22,11,3,6,4,0,0,15,6,5.0
DeMarcus Lawrence,8669,ED,DAL,3,2,0,,0,0,9,61.0,91.7,82.1,76.1,92.5,48.3,1,8,0,,12.5,1,0,0,0.0,0,2,2,0,0,95,93,0,3,76,14,0,2,70,25,0,6,5,0,11,0,0,0,
Jerick McKinnon,8731,HB,KC,1,0,0,,0,0,16,,60.0,60.4,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
DaQuan Jones,8747,DI,BUF,3,3,0,,0,0,4,,83.6,79.3,77.6,72.2,72.6,2,4,0,,0.0,0,0,0,0.0,0,2,0,0,0,73,73,7,56,0,10,0,0,46,27,0,5,4,0,8,0,0,0,
Brent Urban,8769,DI,BLT,3,1,1,,0,0,3,,64.4,77.3,60.2,63.8,28.6,1,3,0,,33.3,1,0,0,0.0,0,0,0,0,0,36,36,0,19,7,10,0,0,24,12,0,1,1,0,4,0,0,0,
Shelby Harris,8869,DI,CLV,3,1,1,,0,0,8,58.0,76.1,78.2,63.7,78.6,50.2,0,2,0,,12.5,1,0,0,0.0,0,1,1,0,2,63,62,0,58,0,4,0,1,32,29,0,6,6,0,3,0,0,0,
Denico Autry,8982,ED,TEN,3,0,0,100.0,0,0,31,60.2,74.2,83.4,69.5,66.6,76.0,3,5,0,7,14.3,1,0,0,95.8,1,4,0,0,1,121,121,0,6,78,37,0,0,89,31,0,8,6,1,12,0,7,2,7.0
Shaquil Barrett,9000,ED,TB,3,1,0,100.0,0,0,30,73.5,74.9,30.0,83.1,51.9,76.0,3,3,1,3,16.7,1,0,1,39.6,2,1,7,0,19,112,105,0,0,104,1,0,7,56,37,0,2,4,2,7,0,5,5,2.5
Kerry Hyder Jr.,9045,ED,SF,3,0,0,,0,0,28,,60.1,79.9,66.9,43.4,69.6,0,2,0,,,0,0,0,0.0,0,1,0,0,0,40,40,0,0,39,1,0,0,32,8,0,1,0,0,3,0,0,0,
Adrian Phillips,9177,S,NE,3,2,0,100.0,0,0,19,53.2,60.9,73.6,,75.2,80.0,0,0,0,29,0.0,0,0,0,118.8,3,0,17,3,27,36,4,0,0,4,0,7,32,0,9,5,2,5,3,0,0,40,8,13.3
C.J. Goodwin,9243,CB,DAL,2,1,0,100.0,0,0,9,69.3,69.2,82.1,,60.0,75.4,0,0,0,5,0.0,0,0,0,87.5,1,0,0,16,14,17,0,0,0,0,0,0,17,0,3,0,0,1,1,0,0,5,10,5.0
Dante Fowler Jr.,9436,ED,DAL,3,0,0,100.0,0,0,9,61.0,56.1,15.5,61.9,54.3,23.6,2,4,0,6,33.3,1,0,1,91.7,1,0,1,0,1,63,61,1,1,57,2,0,2,49,13,0,1,2,1,6,0,6,1,6.0
Leonard Williams,9439,DI,NYG,3,3,1,,0,0,21,60.0,82.1,38.7,88.5,66.4,73.3,2,5,0,,0.0,0,0,1,0.0,0,1,0,0,0,132,132,4,87,5,36,0,0,74,58,0,5,6,0,8,0,0,0,
Arik Armstead,9450,DI,SF,3,0,0,,0,0,28,62.3,87.8,81.6,83.1,66.1,36.7,2,7,0,,0.0,0,0,0,0.0,0,0,0,0,0,131,131,0,84,1,46,0,0,100,31,0,2,3,0,9,0,0,0,
Marcus Peters,9451,CB,LV,3,0,0,76.5,0,0,23,60.2,60.5,81.5,,58.7,47.1,0,0,0,72,20.0,3,1,1,124.1,13,0,18,172,116,200,7,0,0,7,0,0,193,0,84,3,6,12,17,0,1,158,54,12.2
Bud Dupree,9455,ED,ATL,3,3,0,,0,0,2,60.6,52.0,81.1,51.8,54.9,59.4,1,5,0,,14.3,1,0,0,0.0,0,0,0,0,1,135,134,0,0,134,0,0,1,82,52,1,2,3,0,6,0,0,0,
Shaq Thompson,9458,LB,CAR,2,3,0,100.0,0,0,5,59.9,65.3,75.2,64.3,65.8,43.2,0,0,0,14,10.0,1,0,0,80.0,5,0,65,0,30,68,0,0,0,0,0,0,68,3,35,3,3,6,5,0,0,16,25,3.2
Mario Edwards Jr.,9468,DI,SEA,3,0,0,,0,0,29,,77.3,25.3,84.9,61.5,28.7,3,7,0,,33.3,1,0,1,0.0,0,0,0,0,0,94,94,0,59,4,31,0,0,60,34,0,1,2,0,10,0,0,0,
Preston Smith,9471,ED,GB,3,4,0,0.0,0,0,12,79.0,72.7,81.0,54.4,78.2,67.4,1,5,0,,7.1,1,0,0,39.6,0,0,3,0,8,136,133,0,2,131,0,0,3,75,53,0,6,9,1,6,0,0,0,
Eric Kendricks,9478,LB,LAC,1,2,0,100.0,0,0,27,50.1,54.9,76.2,64.8,64.2,78.6,0,0,0,19,0.0,0,1,0,118.8,4,0,54,2,42,67,0,0,0,0,0,0,67,5,20,11,1,3,4,0,0,56,29,14.0
Denzel Perryman,9481,LB,HST,2,10,0,85.7,0,0,13,48.0,59.1,77.8,46.9,74.3,45.7,0,2,0,18,15.4,4,0,0,100.6,6,0,112,0,60,118,1,0,0,1,0,0,117,9,49,5,8,12,7,2,0,57,12,9.5
Ronald Darby,9483,CB,BLT,3,2,0,50.0,0,0,3,61.5,63.9,81.1,,74.2,67.0,0,0,0,26,7.7,1,1,0,81.9,10,0,3,152,112,159,0,0,0,0,0,0,159,0,47,4,4,10,20,0,1,103,26,10.3
Jordan Phillips,9485,DI,BUF,3,0,1,,0,0,4,60.0,41.7,0.0,52.1,50.3,26.6,1,3,0,,50.0,2,0,1,0.0,0,1,0,0,1,50,50,0,22,0,28,0,0,29,20,0,2,2,0,5,0,0,0,
Markus Golden,9491,ED,PIT,3,0,0,,0,0,25,77.3,78.5,79.2,63.7,72.7,76.3,0,1,0,,0.0,0,0,0,0.0,0,2,0,0,7,64,61,0,0,61,0,0,3,22,35,3,6,4,0,3,0,0,0,
Randy Gregory,9493,ED,DEN,3,2,1,100.0,0,0,10,29.3,39.5,1.6,53.8,55.0,77.1,0,3,0,21,0.0,0,0,2,111.5,4,1,1,0,4,121,120,0,0,120,0,0,1,65,52,0,3,3,4,4,0,43,48,10.8
Frank Clark,9496,ED,DEN,1,0,0,100.0,0,0,10,63.4,48.3,0.0,55.1,60.0,71.6,0,0,0,5,0.0,0,0,1,87.5,1,0,0,0,3,25,25,0,0,25,0,0,0,16,6,0,1,2,1,0,0,5,6,5.0
Jordan Hicks,9517,LB,MIN,3,4,0,85.7,0,1,18,85.4,72.0,83.1,52.8,57.9,78.2,0,2,0,25,5.0,1,0,0,149.7,6,0,149,0,74,204,52,0,0,51,1,0,152,45,85,3,9,15,7,2,1,73,17,12.2
Danielle Hunter,9521,ED,MIN,3,5,1,,0,1,18,70.8,67.8,85.7,69.1,54.6,69.7,0,7,0,,6.7,1,0,0,0.0,0,5,1,0,4,191,190,0,2,174,14,0,1,104,83,0,13,9,0,12,0,0,0,
Steven Nelson,9531,CB,HST,3,1,0,70.0,0,0,13,79.6,77.5,82.3,60.0,60.9,36.5,0,0,1,21,27.3,3,2,1,54.6,7,0,14,173,116,190,0,0,0,0,0,0,190,1,73,3,3,7,10,0,0,81,25,11.6
Angelo Blackson,9533,DI,JAX,3,0,0,,0,0,15,58.5,44.5,79.1,51.4,47.8,26.3,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,65,65,1,37,3,24,0,0,41,24,0,1,1,0,1,0,0,0,
Za'Darius Smith,9555,ED,CLV,3,3,0,,0,0,8,61.7,88.7,30.5,79.3,86.4,28.7,4,5,0,,44.4,4,0,1,0.0,0,0,4,0,3,103,99,0,1,91,7,0,4,73,27,0,2,2,0,9,0,0,0,
Kwon Alexander,9557,LB,PIT,3,3,0,69.2,0,1,25,62.0,62.1,76.9,73.8,56.7,66.8,1,0,0,23,7.4,2,0,0,90.9,9,0,133,1,87,146,3,0,0,3,0,0,143,6,53,9,6,22,13,1,0,97,25,10.8
Grady Jarrett,9570,DI,ATL,3,4,0,,0,0,2,,80.4,81.4,79.2,67.3,35.6,5,5,0,,20.0,2,0,0,0.0,0,1,0,0,0,137,137,17,110,0,10,0,0,84,53,0,4,4,0,11,0,0,0,
Adrian Amos,9575,S,NYJ,3,2,0,80.0,0,0,22,60.5,70.9,83.2,,83.6,70.8,0,0,0,18,7.1,1,1,0,92.5,4,0,36,1,60,134,1,0,0,1,0,73,133,0,74,23,4,11,5,0,0,31,26,7.8
Bobby McCain,9578,S,NYG,1,0,0,,0,0,21,60.8,61.2,69.6,,,,0,0,0,,,0,0,0,0.0,0,0,0,0,3,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,
Quandre Diggs,9633,S,SEA,3,3,0,50.0,0,0,29,40.9,33.4,3.8,,42.7,34.7,0,0,0,47,33.3,5,0,1,135.4,2,0,7,0,135,214,1,0,0,1,0,201,213,0,79,5,0,7,4,0,1,70,21,35.0
Rakeem Nunez-Roches,9650,DI,NYG,3,2,0,,0,0,21,,44.0,79.6,54.1,44.0,71.5,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,87,87,7,57,0,23,0,0,37,50,0,1,4,0,0,0,0,0,
Troy Hill,9881,CB,CAR,3,2,0,66.7,0,0,5,61.7,52.2,0.0,55.0,30.6,34.3,0,0,0,21,20.0,2,0,1,82.6,8,0,18,53,76,115,0,0,0,0,0,0,115,2,37,44,1,6,12,0,0,72,24,9.0
DeShawn Williams,9891,DI,CAR,3,0,0,,0,0,5,,54.1,80.4,61.0,50.7,52.0,1,1,0,,11.1,1,0,0,0.0,0,0,0,0,0,115,115,0,58,14,43,0,0,49,66,0,5,8,0,2,0,0,0,
Alex Singleton,9994,LB,DEN,3,6,0,87.5,0,0,10,44.6,42.1,0.0,74.1,47.6,30.2,1,1,0,36,21.4,6,1,1,142.2,14,0,152,1,80,165,0,0,0,0,0,0,165,10,75,12,9,16,16,2,2,138,110,9.9
Joey Bosa,10637,ED,LAC,3,0,0,,0,0,27,,59.6,4.2,64.0,63.7,75.3,0,5,0,,0.0,0,0,2,0.0,0,3,0,0,0,105,105,0,0,105,0,0,0,73,32,0,5,3,0,8,0,0,0,
DeForest Buckner,10641,DI,IND,3,5,0,,0,1,14,65.7,74.9,44.1,82.0,57.2,36.6,1,2,0,,15.4,2,0,1,0.0,0,2,0,0,5,165,165,7,67,8,83,0,0,94,66,0,7,6,0,5,0,0,0,
Leonard Floyd,10643,ED,BUF,3,3,0,100.0,0,0,4,65.2,68.8,79.4,70.3,54.1,62.4,1,3,0,5,33.3,2,0,0,87.5,1,4,0,0,2,70,70,0,1,69,0,0,0,46,22,0,4,1,1,8,0,5,2,5.0
Eli Apple,10644,CB,MIA,3,1,0,60.0,1,0,17,45.4,49.9,81.4,,76.5,41.8,0,0,0,14,25.0,3,1,3,79.0,9,0,2,127,86,132,1,0,0,1,0,0,131,0,46,2,1,8,15,0,0,97,35,10.8
Sheldon Rankins,10646,DI,HST,3,0,0,,0,0,13,66.7,44.6,80.9,58.8,29.6,70.9,0,4,0,,0.0,0,0,0,0.0,0,0,0,0,0,117,117,4,53,0,60,0,0,72,45,0,2,4,0,4,0,0,0,
Keanu Neal,10651,S,PIT,3,7,0,54.5,0,0,25,69.4,67.9,77.9,53.7,59.4,69.6,0,0,0,16,7.1,1,1,0,74.1,6,0,55,8,85,135,13,0,0,13,0,32,122,4,46,27,1,6,11,0,0,70,42,11.7
Shaq Lawson,10653,ED,BUF,3,0,0,,0,0,4,60.0,50.7,82.0,56.6,47.1,27.8,2,3,0,,40.0,2,0,0,0.0,0,0,0,0,1,70,70,0,0,66,4,0,0,38,31,0,1,3,0,5,0,0,0,
Artie Burns,10659,CB,SEA,3,2,0,75.0,0,0,29,56.8,57.3,79.2,54.7,62.2,36.8,0,0,0,25,28.6,2,1,0,97.1,12,0,6,2,85,102,2,0,0,2,0,1,100,3,14,91,0,3,16,0,0,125,75,10.4
Kenny Clark,10661,DI,GB,3,4,0,,0,1,12,59.1,68.2,43.8,77.3,58.1,58.4,2,7,0,,11.1,1,0,1,0.0,0,3,0,0,0,150,150,7,95,14,34,0,0,95,55,0,5,4,0,12,0,0,0,
Emmanuel Ogbah,10666,ED,MIA,3,3,0,,0,0,17,79.2,47.4,79.4,56.4,32.1,26.3,0,4,1,,40.0,2,0,0,0.0,0,1,0,0,2,57,56,0,0,56,0,0,1,26,29,1,1,0,0,5,0,0,0,
Chris Jones,10671,DI,KC,2,0,1,,0,0,16,,92.6,78.7,91.0,78.9,36.3,0,4,0,,100.0,1,0,0,0.0,0,3,0,0,0,49,49,0,14,16,19,0,0,39,10,0,3,0,0,7,0,0,0,
Xavien Howard,10672,CB,MIA,3,2,0,72.7,0,0,17,41.7,45.5,80.8,60.0,56.5,57.9,1,0,1,30,11.8,2,1,4,89.4,16,0,21,176,128,199,1,0,0,1,0,0,198,1,70,1,1,13,22,1,1,161,76,10.1
Austin Johnson,10677,DI,LAC,3,3,1,,0,0,27,,42.5,80.4,52.0,42.3,70.9,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,120,120,12,83,0,25,0,0,64,56,0,0,2,0,1,0,0,0,
Jihad Ward,10678,ED,NYG,3,1,0,,1,0,21,76.9,37.0,31.3,50.5,35.9,74.5,1,2,0,,0.0,0,0,1,0.0,0,0,0,0,1,111,111,0,2,106,3,0,0,45,65,0,2,2,0,3,0,0,0,
A'Shawn Robinson,10680,DI,NYG,3,1,0,,1,0,21,,53.8,21.5,50.8,62.1,74.5,0,1,0,,0.0,0,0,1,0.0,0,0,0,0,0,86,86,1,9,21,55,0,0,36,50,0,9,9,0,1,0,0,0,
Jarran Reed,10683,DI,SEA,3,4,0,,0,0,29,60.0,70.5,42.7,72.8,63.8,74.1,4,5,0,,8.3,1,0,1,0.0,0,2,0,0,0,143,143,12,106,0,25,0,0,89,54,0,8,7,0,11,0,0,0,
Deion Jones,10686,LB,CAR,1,0,0,50.0,0,0,5,63.4,51.6,0.0,64.7,48.6,32.2,0,0,1,12,25.0,1,0,1,29.2,1,0,46,0,29,52,0,0,0,0,0,0,52,4,19,6,2,3,2,0,0,12,6,12.0
Vonn Bell,10695,S,CAR,3,3,0,57.1,0,0,5,63.5,65.0,80.2,,63.0,62.3,0,0,1,16,15.0,3,1,0,30.4,4,0,74,3,108,203,9,0,0,9,0,92,194,0,95,25,3,14,7,0,0,34,35,8.5
James Bradberry,10696,CB,PHI,2,1,0,55.6,0,0,24,67.3,68.8,80.5,,70.9,76.9,0,0,0,19,0.0,0,1,0,115.0,5,0,6,85,84,118,1,0,0,1,0,0,117,0,34,26,1,2,9,0,1,64,21,12.8
Adam Gotsis,10697,DI,JAX,3,1,1,,0,0,15,62.6,50.8,79.6,49.7,50.7,29.4,1,1,0,,25.0,2,0,0,0.0,0,0,0,0,0,77,77,0,38,5,34,0,0,45,32,0,4,5,0,2,0,0,0,
Kevin Byard,10698,S,TEN,3,6,0,66.7,0,1,31,64.3,71.1,79.9,,82.2,90.3,0,0,0,42,0.0,0,0,0,95.5,8,0,62,0,127,199,1,0,0,1,0,98,198,0,72,38,9,17,12,0,0,109,36,13.6
Maliek Collins,10701,DI,HST,3,2,0,,0,0,13,59.2,32.1,79.7,63.3,27.6,27.4,3,4,0,,33.3,2,0,0,0.0,0,0,0,0,1,114,114,2,75,0,37,0,0,71,42,0,2,2,0,7,0,0,0,
Yannick Ngakoue,10703,ED,CHI,3,2,0,,0,0,6,,48.8,19.3,57.7,50.5,25.7,2,9,0,,45.5,5,0,2,0.0,0,1,0,0,0,141,141,0,0,141,0,0,0,91,50,0,4,4,0,12,0,0,0,
Jonathan Bullard,10706,DI,MIN,3,1,0,,0,0,18,59.4,61.0,79.9,48.6,67.4,73.3,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,3,84,84,3,25,8,48,0,0,35,46,0,5,5,0,0,0,0,0,
Daryl Worley,10711,S,BLT,3,2,0,66.7,0,0,3,67.0,66.7,79.1,,57.8,84.0,0,0,0,12,0.0,0,0,0,78.5,2,0,14,1,49,80,1,0,0,1,0,44,79,0,31,20,1,5,3,0,0,15,6,7.5
Kendall Fuller,10718,CB,WAS,3,3,0,41.7,1,0,32,89.8,88.2,6.0,56.2,83.3,76.8,0,0,1,9,5.9,1,1,1,14.6,5,0,10,182,120,195,0,0,0,0,0,0,195,1,74,3,9,13,12,0,0,26,14,5.2
Javon Hargrave,10723,DI,SF,3,3,0,,0,0,28,60.0,90.6,80.3,91.4,58.5,47.3,1,10,0,,16.7,1,0,0,0.0,0,2,0,0,0,127,127,3,103,0,21,0,0,102,25,0,4,2,0,13,0,0,0,
Justin Simmons,10732,S,DEN,2,0,0,75.0,0,0,10,49.4,47.6,0.0,,63.5,59.5,0,0,0,35,18.8,3,0,1,145.3,6,0,37,0,83,132,0,0,0,0,0,78,132,0,49,17,2,13,8,0,1,79,25,13.2
Eric Murray,10740,S,HST,3,0,0,,0,1,13,69.0,65.8,82.1,59.8,49.0,29.2,0,0,0,,26.7,4,0,0,0.0,0,0,28,1,85,141,1,0,0,1,0,99,140,1,55,12,2,11,0,0,0,0,0,
Miles Killebrew,10745,ED,PIT,2,0,0,,0,0,25,,60.3,68.1,60.0,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,3,3,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,
De'Vondre Campbell,10749,LB,GB,3,5,0,75.0,0,0,12,71.5,73.9,0.0,57.0,74.9,80.3,0,0,0,10,4.3,1,0,1,87.5,3,0,88,2,73,134,13,0,0,13,0,0,121,3,58,31,5,17,4,0,0,22,18,7.3
Hassan Ridgeway,10750,DI,HST,1,0,0,,0,0,13,,68.7,74.4,61.5,66.5,69.0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,15,15,0,13,0,2,0,0,8,7,0,2,2,0,0,0,0,0,
David Onyemata,10754,DI,ATL,3,4,1,,1,0,2,60.0,89.6,0.0,90.3,74.7,72.9,4,5,0,,0.0,0,1,2,0.0,0,0,0,0,0,114,114,0,87,0,27,0,0,62,52,0,4,5,0,9,0,0,0,
Andrew Billings,10756,DI,CHI,3,3,0,,0,0,6,69.3,81.3,82.4,76.6,71.7,27.8,1,7,0,,27.3,3,0,0,0.0,0,0,0,0,1,108,108,69,37,0,2,0,0,44,63,0,5,5,0,8,0,0,0,
