player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Brent Urban,8769,DI,BLT,5,1,2,,0,0,3,60.0,60.0,79.7,66.7,52.4,51.1,2,3,0,,14.3,1,0,0,0.0,0,1,0,0,0,68,68,0,36,15,17,0,0,38,30,0,4,5,0,6,0,0,0,
Shelby Harris,8869,DI,CLV,4,1,1,,0,0,8,58.0,68.5,79.4,60.7,70.3,53.9,0,2,0,,10.0,1,0,0,0.0,0,1,1,0,2,85,84,0,80,0,4,0,1,40,43,0,8,8,0,3,0,0,0,
Denico Autry,8982,ED,TEN,5,4,0,100.0,0,0,31,60.9,68.1,85.6,66.6,59.2,77.2,4,9,0,7,9.1,1,0,0,95.8,1,4,0,0,1,205,205,0,13,131,61,0,0,139,65,0,8,6,1,17,0,7,2,7.0
Shaquil Barrett,9000,ED,TB,4,1,0,100.0,0,0,30,79.9,75.5,10.4,79.4,57.1,78.0,3,7,1,7,11.1,1,0,2,39.6,4,1,10,0,24,155,145,0,0,144,1,0,10,84,47,0,4,7,4,11,0,12,14,3.0
Kerry Hyder Jr.,9045,ED,SF,4,0,0,,0,0,28,,54.4,81.5,63.6,35.8,69.6,0,3,0,,,0,0,0,0.0,0,1,0,0,0,59,59,0,1,57,1,0,0,46,13,0,1,0,0,4,0,0,0,
Adrian Phillips,9177,S,NE,5,3,0,100.0,0,0,19,53.0,57.7,76.5,53.0,70.8,59.6,0,0,0,29,10.0,1,0,0,118.8,3,0,39,4,42,68,6,0,0,6,0,10,62,4,22,8,2,6,3,0,0,40,8,13.3
C.J. Goodwin,9243,CB,DAL,2,1,0,100.0,0,0,9,69.3,69.2,82.1,,60.0,75.4,0,0,0,-3,0.0,0,0,0,79.2,1,0,0,16,14,17,0,0,0,0,0,0,17,0,3,0,0,1,1,0,0,-3,2,-3.0
Daniel Sorensen,9253,S,NO,1,0,0,100.0,0,0,20,45.8,42.0,66.0,,60.0,22.6,0,0,0,8,100.0,1,0,0,100.0,1,0,1,0,4,5,0,0,0,0,0,4,5,0,1,0,0,0,1,0,0,8,8,8.0
Dante Fowler Jr.,9436,ED,DAL,5,1,0,100.0,0,1,9,61.0,69.5,32.4,73.0,57.7,27.2,2,5,0,6,25.0,1,0,1,91.7,1,1,1,0,1,93,91,1,1,86,3,0,2,66,26,0,2,2,1,8,0,6,1,6.0
Leonard Williams,9439,DI,NYG,5,4,1,,1,0,21,60.0,76.1,25.0,90.0,59.0,74.1,3,7,0,,0.0,0,0,2,0.0,0,1,0,0,0,199,199,8,141,9,41,0,0,114,85,0,6,8,0,11,0,0,0,
Arik Armstead,9450,DI,SF,5,0,0,,0,0,28,62.3,86.2,53.4,85.7,65.7,50.9,4,8,0,,0.0,0,0,1,0.0,0,1,0,0,0,201,201,0,144,3,54,0,0,147,54,0,2,5,0,13,0,0,0,
Marcus Peters,9451,CB,LV,5,0,0,69.2,0,0,23,60.4,62.5,83.2,,67.5,35.4,0,0,0,72,22.2,6,3,3,104.5,18,0,34,268,184,321,14,0,0,14,0,0,307,0,137,5,7,21,26,0,1,199,79,11.1
Bud Dupree,9455,ED,ATL,5,6,1,,0,0,2,64.8,55.5,82.9,52.4,58.4,44.2,1,6,0,,20.0,3,0,0,0.0,0,1,0,0,7,227,226,0,0,226,0,0,1,131,89,1,6,6,0,8,0,0,0,
Shaq Thompson,9458,LB,CAR,2,3,0,100.0,0,0,5,59.9,65.3,75.2,64.3,65.8,43.2,0,0,0,14,10.0,1,0,0,80.0,5,0,65,0,30,68,0,0,0,0,0,0,68,3,35,3,3,6,5,0,0,16,25,3.2
Mario Edwards Jr.,9468,DI,SEA,4,0,1,,0,1,29,,74.5,5.1,84.9,59.9,41.8,4,7,0,,20.0,1,0,2,0.0,0,1,0,0,0,131,131,0,86,4,41,0,0,88,43,0,3,4,0,12,0,0,0,
Preston Smith,9471,ED,GB,5,4,1,50.0,0,0,12,35.9,62.7,83.2,55.6,75.8,66.2,3,7,0,21,8.7,2,0,0,74.0,2,1,4,0,15,229,223,0,2,220,1,0,6,122,92,2,14,17,4,11,0,29,22,14.5
Eric Kendricks,9478,LB,LAC,2,3,0,77.8,0,0,27,48.6,49.3,77.1,63.2,54.1,69.5,0,0,0,25,9.1,1,1,0,113.4,7,0,103,2,71,117,0,0,0,0,0,0,117,6,40,12,3,7,9,0,0,101,59,14.4
Denzel Perryman,9481,LB,HST,3,12,0,87.5,0,0,13,47.1,58.8,77.7,46.9,72.7,39.1,0,2,0,22,18.8,6,0,0,107.8,7,0,145,0,71,153,1,0,0,1,0,0,152,9,73,7,8,14,8,2,0,79,34,11.3
Ronald Darby,9483,CB,BLT,5,2,0,50.0,0,0,3,64.6,64.3,82.4,,57.2,48.8,0,0,0,26,15.8,3,2,0,80.5,14,0,9,218,156,232,0,0,0,0,0,0,232,0,76,5,4,14,28,0,1,167,52,11.9
Jordan Phillips,9485,DI,BUF,5,1,2,,0,0,4,60.0,44.8,32.4,52.3,49.0,29.2,1,3,0,,28.6,2,0,1,0.0,0,1,0,0,1,113,113,6,61,2,44,0,0,65,47,0,3,4,0,5,0,0,0,
Markus Golden,9491,ED,PIT,5,0,0,,0,0,25,76.8,74.4,80.5,70.0,62.9,76.3,1,2,0,,0.0,0,0,0,0.0,0,2,0,0,9,91,87,0,0,87,0,0,4,30,52,4,6,4,0,5,0,0,0,
Randy Gregory,9493,ED,SF,4,4,1,100.0,0,0,28,29.3,44.7,13.1,53.8,59.3,78.2,1,5,0,21,0.0,0,0,2,111.5,4,1,2,0,4,154,152,0,0,152,0,0,2,79,71,0,3,3,4,7,0,43,48,10.8
Frank Clark,9496,ED,DEN,2,0,0,100.0,0,0,10,63.4,45.7,0.0,50.8,60.0,71.6,0,0,0,5,0.0,0,0,1,87.5,1,0,0,0,3,36,36,0,0,36,0,0,0,27,6,0,1,2,1,0,0,5,6,5.0
Jordan Hicks,9517,LB,MIN,5,18,0,85.7,0,1,18,78.1,80.9,85.0,53.5,79.6,80.2,0,4,0,25,5.9,3,1,0,131.0,12,0,277,0,145,339,56,0,0,55,1,0,283,60,134,6,17,30,14,4,1,136,41,11.3
Danielle Hunter,9521,ED,MIN,5,7,1,100.0,0,1,18,66.5,65.4,88.1,65.3,55.2,72.8,0,11,0,22,5.0,1,0,0,118.8,1,6,8,0,7,298,290,0,3,271,16,0,8,174,117,0,16,12,1,17,0,22,8,22.0
Steven Nelson,9531,CB,HST,5,2,0,70.6,0,0,13,83.0,80.2,84.0,60.0,60.4,33.3,0,0,2,32,25.0,6,2,1,54.2,12,0,28,284,189,318,3,0,0,3,0,0,315,1,128,3,7,16,17,0,0,134,34,11.2
Angelo Blackson,9533,DI,JAX,5,1,0,,0,0,15,58.5,44.2,80.8,50.4,46.7,26.5,0,1,0,,25.0,1,0,0,0.0,0,0,0,0,0,104,104,1,62,4,37,0,0,70,34,0,2,2,0,1,0,0,0,
Za'Darius Smith,9555,ED,CLV,4,4,0,,0,0,8,61.7,83.7,41.6,81.1,72.3,29.4,4,9,0,,40.0,4,0,1,0.0,0,0,5,0,3,137,132,0,3,121,8,0,5,92,42,0,2,2,0,13,0,0,0,
Kwon Alexander,9557,LB,PIT,5,5,0,72.2,0,1,25,58.8,63.8,78.4,73.8,63.2,58.2,1,0,0,23,10.5,4,0,0,88.7,13,1,182,1,115,204,7,0,0,7,0,0,197,14,75,14,10,29,18,2,0,114,45,8.8
Grady Jarrett,9570,DI,ATL,5,7,1,,0,0,2,58.3,73.1,83.6,73.3,64.7,50.3,5,7,0,,15.8,3,0,0,0.0,0,1,2,0,2,232,230,29,186,0,15,0,2,138,92,0,9,9,0,13,0,0,0,
Adrian Amos,9575,S,NYJ,4,3,0,66.7,0,0,22,59.7,69.5,85.4,,84.2,75.3,0,0,0,18,5.9,1,1,0,79.2,4,0,49,2,97,202,1,0,0,1,0,116,201,0,105,34,4,13,6,0,0,31,26,7.8
Bobby McCain,9578,S,NYG,1,0,0,,0,0,21,60.8,61.2,69.6,,,,0,0,0,,,0,0,0,0.0,0,0,0,0,3,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,
Quandre Diggs,9633,S,SEA,4,3,0,66.7,0,0,29,48.6,43.2,18.4,,45.1,34.3,0,0,1,47,31.6,6,0,1,109.7,4,0,9,0,182,281,1,0,0,1,0,265,280,0,99,6,1,10,6,0,1,84,35,21.0
Rakeem Nunez-Roches,9650,DI,NYG,5,3,0,,0,0,21,,47.8,81.0,52.8,48.3,72.4,0,1,0,,11.1,1,0,0,0.0,0,0,0,0,0,125,125,8,93,0,24,0,0,56,69,0,2,5,0,1,0,0,0,
Troy Hill,9881,CB,CAR,5,2,0,61.1,0,0,5,64.4,55.9,0.0,51.6,33.7,45.0,0,1,0,21,15.4,2,0,1,72.7,11,0,22,54,96,148,0,0,0,0,0,0,148,3,49,72,4,9,18,1,0,85,33,7.7
DeShawn Williams,9891,DI,CAR,5,0,0,,0,0,5,,48.7,81.7,57.0,46.2,37.4,1,2,0,,18.2,2,0,0,0.0,0,0,0,0,0,161,161,1,82,21,57,0,0,71,90,0,6,9,0,3,0,0,0,
Dean Marlowe,9966,S,LAC,1,0,0,,0,0,27,61.7,63.2,78.2,,62.2,62.7,0,0,0,,20.0,1,0,0,0.0,0,0,22,0,49,73,1,0,0,1,0,42,72,0,24,8,1,4,0,0,0,0,0,
Alex Singleton,9994,LB,DEN,5,16,0,92.0,0,0,10,45.5,52.9,26.1,67.1,65.1,43.0,1,1,0,36,16.0,8,1,1,141.9,23,0,280,1,152,302,2,0,0,2,0,0,300,15,135,19,13,26,25,2,3,214,168,9.3
Joey Bosa,10637,ED,LAC,3,0,0,,0,0,27,,59.6,4.2,64.0,63.7,75.3,0,5,0,,0.0,0,0,2,0.0,0,3,0,0,0,105,105,0,0,105,0,0,0,73,32,0,5,3,0,8,0,0,0,
DeForest Buckner,10641,DI,IND,5,9,0,,0,1,14,70.9,74.1,28.0,79.2,58.2,31.1,2,8,0,,17.4,4,0,2,0.0,0,2,3,0,7,234,231,7,97,13,114,0,3,140,87,0,10,10,0,12,0,0,0,
Leonard Floyd,10643,ED,BUF,5,4,0,100.0,0,1,4,49.8,60.5,44.6,69.6,49.2,33.7,3,5,0,8,40.0,4,0,1,93.8,2,6,0,0,7,151,151,0,1,150,0,0,0,103,41,0,7,2,2,14,0,13,5,6.5
Eli Apple,10644,CB,MIA,4,1,0,65.2,1,0,17,49.1,56.1,82.7,84.7,82.1,47.7,0,0,0,21,19.0,4,2,3,84.3,15,1,8,187,128,198,1,0,0,1,0,0,197,0,70,2,6,16,23,1,0,154,63,10.3
Sheldon Rankins,10646,DI,HST,5,1,0,,0,0,13,63.8,43.0,82.9,58.8,29.8,27.3,1,7,0,,25.0,3,0,0,0.0,0,0,0,0,1,204,204,4,83,0,117,0,0,122,81,0,6,8,0,8,0,0,0,
Keanu Neal,10651,S,PIT,5,8,0,56.3,0,0,25,59.9,61.8,79.1,49.9,66.4,39.0,0,2,0,16,20.7,6,1,0,76.6,9,0,89,9,131,222,16,0,0,16,0,53,206,9,82,55,5,15,16,2,0,106,53,11.8
Shaq Lawson,10653,ED,BUF,4,0,0,,0,0,4,60.0,49.3,32.1,55.8,51.9,27.8,2,3,0,,40.0,2,0,1,0.0,0,0,0,0,1,96,96,0,0,91,5,0,0,53,42,0,1,3,0,5,0,0,0,
Artie Burns,10659,CB,SEA,3,2,0,75.0,0,0,29,56.8,57.3,79.2,54.7,62.2,36.8,0,0,0,25,28.6,2,1,0,97.1,12,0,6,2,85,102,2,0,0,2,0,1,100,3,14,91,0,3,16,0,0,125,75,10.4
Kenny Clark,10661,DI,GB,5,5,0,,0,1,12,58.2,61.3,33.3,69.3,57.4,63.5,2,8,0,,7.7,1,0,2,0.0,0,4,0,0,0,247,247,16,147,28,56,0,0,145,102,0,9,7,0,14,0,0,0,
Emmanuel Ogbah,10666,ED,MIA,5,4,0,,0,0,17,81.6,47.3,82.0,52.8,35.8,26.7,0,7,1,,42.9,3,0,0,0.0,0,2,0,0,3,101,100,0,0,99,1,0,1,52,46,1,2,0,0,9,0,0,0,
Chris Jones,10671,DI,KC,4,2,1,,0,0,16,60.0,89.5,82.4,82.8,72.6,53.8,3,7,0,,25.0,1,0,1,0.0,0,5,1,0,1,149,148,0,49,33,66,0,1,118,30,0,5,1,0,15,0,0,0,
Xavien Howard,10672,CB,MIA,5,2,0,70.0,0,0,17,48.9,52.8,82.5,78.9,63.3,65.4,1,0,1,30,8.7,2,3,5,87.6,21,0,40,286,203,329,2,0,0,2,0,0,327,2,124,1,2,19,30,1,1,216,104,10.3
Austin Johnson,10677,DI,LAC,4,4,1,,0,0,27,,34.8,81.3,52.5,31.6,72.6,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,159,159,21,103,0,35,0,0,85,74,0,0,3,0,1,0,0,0,
Jihad Ward,10678,ED,NYG,5,2,0,,1,0,21,76.9,33.7,43.6,49.6,32.6,36.0,1,2,0,,33.3,2,0,1,0.0,0,0,0,0,1,152,152,0,3,146,3,0,0,56,95,0,2,2,0,3,0,0,0,
A'Shawn Robinson,10680,DI,NYG,5,1,0,,1,0,21,,52.6,30.5,50.3,59.8,58.9,0,1,0,,8.3,1,0,1,0.0,0,0,0,0,0,108,108,1,13,29,65,0,0,43,65,0,10,10,0,1,0,0,0,
Jarran Reed,10683,DI,SEA,4,4,1,100.0,0,0,29,60.0,71.0,50.4,72.7,63.6,62.1,4,9,0,0,11.8,2,0,1,79.2,1,2,0,0,0,181,181,19,130,0,32,0,0,113,68,0,11,11,1,15,0,0,-4,0.0
Deion Jones,10686,LB,CAR,1,0,0,50.0,0,0,5,63.4,51.6,0.0,64.7,48.6,32.2,0,0,1,12,25.0,1,0,1,29.2,1,0,46,0,29,52,0,0,0,0,0,0,52,4,19,6,2,3,2,0,0,12,6,12.0
Vonn Bell,10695,S,CAR,5,7,0,62.5,0,0,5,59.7,61.2,81.8,,62.1,70.3,0,0,1,16,13.2,5,1,0,40.6,5,0,110,3,163,311,10,0,0,10,0,151,301,0,148,37,4,26,8,0,0,50,37,10.0
James Bradberry,10696,CB,PHI,4,3,0,55.0,0,0,24,65.6,68.4,83.0,,78.0,83.4,0,0,0,22,0.0,0,2,1,107.5,11,0,9,154,182,252,1,0,0,1,0,0,251,0,70,88,4,8,20,0,2,126,37,11.5
Adam Gotsis,10697,DI,JAX,5,2,1,,0,0,15,63.2,47.4,80.9,48.9,46.9,28.4,2,3,0,,27.3,3,0,0,0.0,0,0,0,0,0,115,115,0,59,6,50,0,0,73,42,0,4,6,0,5,0,0,0,
Kevin Byard,10698,S,TEN,5,13,0,76.5,0,1,31,64.7,70.4,81.3,60.0,78.9,90.2,0,1,0,42,2.5,1,0,0,99.9,13,0,102,0,194,318,2,0,0,2,0,151,316,1,123,63,10,26,17,1,0,139,64,10.7
Maliek Collins,10701,DI,HST,5,4,0,,0,0,13,58.0,38.0,23.1,66.3,29.6,33.2,6,8,0,,20.0,2,0,2,0.0,0,0,0,0,1,202,202,4,121,0,77,0,0,123,78,0,3,4,0,14,0,0,0,
Yannick Ngakoue,10703,ED,CHI,5,2,0,,0,0,6,61.5,45.3,42.7,51.2,47.4,27.1,2,14,0,,38.5,5,0,2,0.0,0,2,0,0,3,240,240,0,0,240,0,0,0,169,68,0,6,6,0,18,0,0,0,
Jonathan Bullard,10706,DI,MIN,5,3,0,,0,0,18,59.0,65.6,82.2,50.3,72.4,75.7,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,5,155,155,3,69,12,71,0,0,70,80,0,14,14,0,1,0,0,0,
Daryl Worley,10711,S,BLT,4,2,0,50.0,0,0,3,73.9,74.0,79.2,,58.3,84.0,0,0,0,12,0.0,0,1,0,59.4,2,0,15,1,55,89,1,0,0,1,0,52,88,0,34,20,1,5,4,0,0,15,6,7.5
Kendall Fuller,10718,CB,WAS,5,4,0,55.6,1,0,32,76.6,77.6,30.3,56.2,83.3,80.2,0,0,1,56,4.5,1,1,2,88.0,10,0,18,302,198,330,2,0,0,2,0,0,328,1,131,8,12,17,18,0,2,111,61,11.1
