player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Calais Campbell,4364,ED,ATL,9,5,0,100.0,0,1,2,50.4,75.1,87.8,68.1,74.1,30.0,6,11,0,13,21.9,7,0,0,118.8,1,3,3,0,7,366,358,0,21,259,78,0,8,210,149,5,21,20,1,20,0,13,1,13.0
Matthew Slater,4467,WR,NE,2,0,0,,0,0,19,60.0,60.0,99.9,60.0,,,0,0,0,,,0,0,0,0.0,0,0,0,0,1,2,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,
Brandon Graham,5538,ED,PHI,9,0,0,,0,0,24,66.0,79.1,50.6,79.8,64.7,63.7,2,8,0,,20.0,1,0,1,0.0,0,3,1,1,11,164,160,0,6,150,4,0,4,104,49,2,4,4,0,13,0,0,0,
Kareem Jackson,5545,S,DEN,7,7,0,75.0,0,0,10,81.4,72.2,0.0,62.8,49.9,68.6,0,0,2,18,8.9,4,2,4,79.5,9,0,91,9,232,406,4,0,0,4,0,238,402,1,173,64,6,34,12,0,1,77,19,8.6
Jerry Hughes,5556,ED,HST,8,2,0,,0,0,13,64.0,67.4,62.7,60.2,68.5,53.4,0,14,0,,10.5,2,0,1,0.0,0,1,0,0,5,216,216,0,2,214,0,0,0,128,83,0,13,15,0,15,0,0,0,
Linval Joseph,5571,DI,BUF,1,0,0,,0,0,4,,61.1,77.9,52.1,67.2,68.3,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,30,30,28,2,0,0,0,0,20,10,0,1,2,0,0,0,0,0,
Al Woods,5646,DI,NYJ,6,2,0,,0,0,22,,54.0,81.4,53.0,55.4,71.5,1,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,140,140,16,122,0,2,0,0,66,74,0,4,3,0,2,0,0,0,
Von Miller,6154,ED,BUF,5,0,0,,0,0,4,62.9,48.2,30.6,52.5,53.0,25.2,1,3,0,,50.0,1,0,1,0.0,0,0,1,0,5,103,102,0,0,102,0,0,1,76,22,0,1,1,0,4,0,0,0,
Patrick Peterson,6157,CB,PIT,8,4,0,60.5,1,0,25,54.9,54.2,51.7,66.6,52.8,29.4,0,1,1,52,19.4,6,3,4,112.8,23,0,58,374,341,569,2,0,0,2,0,26,567,4,224,109,5,21,38,1,4,330,161,14.3
Cameron Jordan,6176,ED,NO,9,11,3,,0,0,20,78.9,80.8,88.3,72.8,72.7,66.5,3,32,0,,6.5,2,0,0,0.0,0,3,0,0,7,486,486,0,14,439,33,0,0,309,170,0,11,18,0,38,0,0,0,
