player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Demario Davis,7079,LB,NO,12,22,0,60.6,1,1,20,78.3,86.0,86.8,76.0,82.3,84.2,3,10,0,26,6.1,5,1,1,88.7,20,4,639,6,395,755,64,0,0,64,0,1,691,53,307,45,32,55,33,17,2,126,68,6.3
Rodney McLeod,7271,S,CLV,10,6,0,50.0,0,0,8,52.5,54.1,83.0,52.5,61.4,50.3,0,1,0,17,17.2,5,1,0,63.3,5,0,48,12,169,280,15,0,0,15,0,136,265,5,106,69,11,18,10,1,0,47,31,9.4
Tashaun Gipson Sr.,7288,S,SF,12,13,0,27.8,1,0,28,72.5,74.8,60.5,67.9,78.9,74.2,0,5,1,33,8.9,4,2,2,17.4,5,1,120,12,522,745,7,0,0,7,0,470,738,9,214,136,8,28,18,6,0,58,15,11.6
Harrison Smith,7641,S,MIN,12,15,0,70.6,0,3,18,73.6,72.2,86.7,59.6,65.5,72.8,2,4,0,36,8.7,6,1,1,84.8,24,3,271,27,429,789,125,0,0,125,0,254,664,70,290,112,25,48,34,9,0,195,120,8.1
Josh Norman,7649,CB,BUF,1,0,0,,0,0,4,,47.5,70.1,,54.4,70.5,0,0,0,,0.0,0,0,0,0.0,0,0,0,1,0,5,4,0,0,4,0,0,1,0,5,0,0,1,0,0,0,0,0,
Justin Bethel,7654,CB,MIA,8,3,0,87.5,0,0,17,69.3,73.7,79.8,90.9,65.4,85.2,0,1,0,24,0.0,0,0,0,137.0,7,1,29,5,85,123,0,0,0,0,0,0,123,5,33,88,5,9,8,2,2,59,18,8.4
Darius Slay,7817,CB,PHI,11,3,0,66.7,0,0,24,65.2,65.0,87.3,,55.7,62.1,0,0,2,39,11.9,7,5,2,86.7,48,0,29,678,532,742,4,0,0,4,0,1,738,0,210,30,14,49,72,0,2,543,220,11.3
Johnathan Hankins,7830,DI,DAL,12,9,2,,0,0,9,65.4,45.5,26.9,62.0,42.8,41.2,0,3,0,,10.3,3,0,3,0.0,0,3,0,0,2,322,322,116,190,0,16,0,0,159,161,0,12,17,0,6,0,0,0,
Travis Kelce,7844,TE,KC,1,0,0,,2,0,16,60.0,60.0,62.9,,,,0,0,0,,,0,0,8,0.0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Tyrann Mathieu,7850,S,NO,12,11,0,57.7,1,0,20,81.2,77.1,61.1,50.5,66.2,80.2,1,3,3,46,6.4,3,2,3,83.5,15,0,240,8,451,769,61,0,0,61,0,397,708,10,308,63,8,33,26,4,3,215,154,14.3
John Jenkins,7863,DI,LV,12,16,2,,0,0,23,59.1,66.7,86.3,70.6,60.6,59.0,1,11,0,,6.1,3,0,0,0.0,0,1,0,0,0,449,449,87,361,0,1,0,0,197,252,0,22,30,0,13,0,0,0,
Duron Harmon,7872,S,CHI,2,0,0,50.0,0,0,6,60.8,63.6,76.5,59.0,67.5,82.6,0,0,0,6,0.0,0,0,0,56.3,1,0,24,1,54,84,0,0,0,0,0,49,84,1,29,10,2,6,2,0,0,6,4,6.0
William Gholston,7908,DI,TB,12,1,0,,0,0,30,62.1,63.8,53.1,58.6,62.9,74.2,1,4,1,,0.0,0,0,1,0.0,0,0,0,0,0,207,207,3,117,18,69,0,0,97,110,0,8,12,0,5,0,0,0,
Micah Hyde,7941,S,BUF,11,7,1,88.0,0,0,4,69.4,67.5,87.4,63.0,54.2,65.6,1,1,2,32,10.9,5,0,0,119.2,22,0,161,9,419,657,11,0,0,11,0,339,646,15,223,137,7,34,25,2,4,278,70,12.6
Jordan Poyer,8000,S,BUF,11,24,0,70.4,0,1,4,73.3,74.9,58.8,54.7,78.1,76.5,1,4,0,30,6.7,5,4,1,105.9,19,1,281,3,414,696,40,0,0,40,0,237,656,32,250,134,16,46,27,6,1,213,85,11.2
Nick Williams,8006,DI,LAC,12,7,0,,0,0,27,81.3,59.3,85.3,62.5,50.5,43.0,0,7,0,,8.3,2,0,0,0.0,0,1,0,0,0,343,343,168,163,0,12,0,0,176,167,0,9,15,0,8,0,0,0,
Mike Purcell,8530,DI,DEN,11,8,3,100.0,1,0,10,45.6,51.6,66.5,60.5,50.8,26.7,3,1,0,5,26.3,5,0,1,87.5,1,0,1,0,5,322,320,256,63,0,1,0,2,147,170,0,4,6,1,4,0,5,-2,5.0
Jadeveon Clowney,8636,ED,BLT,12,6,2,100.0,0,1,3,65.9,80.7,63.5,78.1,69.4,36.0,10,37,0,10,21.4,6,0,2,108.3,1,8,2,0,15,464,462,0,1,450,11,0,2,338,111,0,17,16,1,55,0,10,0,10.0
Khalil Mack,8640,ED,LAC,12,10,2,100.0,0,6,27,83.4,90.6,89.2,79.5,90.1,68.9,5,39,0,0,7.5,3,0,0,79.2,1,16,0,1,41,671,659,0,0,658,1,0,12,394,236,11,37,27,1,60,0,0,0,0.0
Anthony Barr,8644,LB,MIN,2,0,0,100.0,0,0,18,85.2,73.6,77.5,48.8,61.8,70.5,0,0,0,5,0.0,0,0,0,87.5,1,0,9,0,11,25,14,0,0,14,0,0,11,11,3,2,1,1,1,0,0,5,3,5.0
Aaron Donald,8648,DI,LA,12,10,0,,1,0,26,49.8,90.2,63.8,91.4,68.4,50.1,14,41,0,,10.0,4,0,2,0.0,0,7,8,0,2,646,638,17,250,47,324,0,8,403,241,0,28,26,0,62,0,0,0,
C.J. Mosley,8652,LB,NYJ,12,40,2,80.4,0,1,22,85.2,84.3,36.5,88.3,71.6,78.0,1,3,1,33,6.8,9,3,3,98.0,37,1,785,1,437,836,16,0,0,16,0,6,820,26,373,28,46,84,46,5,1,366,273,9.9
Jimmie Ward,8665,S,HST,7,12,0,76.0,0,1,13,73.0,71.7,4.0,50.7,70.8,79.5,0,0,1,28,6.7,3,1,3,73.9,19,0,102,3,264,426,6,0,0,6,0,166,420,5,157,149,10,30,25,0,0,151,101,7.9
Bradley Roby,8666,CB,PHI,5,1,0,59.1,0,1,24,55.9,57.3,80.6,70.4,55.7,34.6,1,1,0,14,25.0,4,0,0,65.3,13,0,18,13,130,196,5,0,0,5,0,0,191,5,61,160,6,11,22,2,0,74,54,5.7
DeMarcus Lawrence,8669,ED,DAL,12,10,2,100.0,1,0,9,63.6,90.3,72.4,78.9,90.5,51.1,1,31,0,1,13.9,5,0,1,118.8,1,4,5,0,7,404,399,6,26,313,54,0,5,267,130,0,21,21,1,36,1,1,1,1.0
Kyle Van Noy,8675,ED,BLT,9,4,2,100.0,0,1,3,53.8,64.4,62.3,69.0,53.5,51.3,2,23,0,9,18.8,3,1,1,104.2,1,6,8,0,20,300,290,0,0,290,0,0,10,206,74,2,12,9,1,31,0,9,3,9.0
Jerick McKinnon,8731,HB,KC,1,0,0,,0,0,16,,60.0,60.4,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
DaQuan Jones,8747,DI,BUF,5,3,0,,0,0,4,60.0,90.2,80.9,89.5,76.9,29.5,3,9,0,,27.3,3,0,0,0.0,0,3,0,0,0,113,113,11,85,0,17,0,0,80,33,0,7,5,0,15,0,0,0,
Brent Urban,8769,DI,BLT,12,3,2,,0,0,3,62.7,65.9,83.0,60.3,63.2,63.7,2,4,0,,5.9,1,0,0,0.0,0,1,0,0,1,161,161,0,81,39,41,0,0,92,68,0,8,13,0,7,0,0,0,
Shelby Harris,8869,DI,CLV,12,4,4,,0,1,8,58.0,67.5,60.0,73.8,61.6,32.7,1,7,0,,13.6,3,0,1,0.0,0,2,1,0,4,263,262,4,248,4,6,0,1,122,137,0,13,15,0,10,0,0,0,
Denico Autry,8982,ED,TEN,12,10,4,100.0,2,1,31,62.5,66.4,64.3,69.3,55.6,48.3,5,23,0,7,21.2,7,0,2,95.8,1,9,0,0,6,532,532,0,33,343,156,0,0,348,178,0,22,16,1,37,0,7,2,7.0
Shaquil Barrett,9000,ED,TB,12,13,1,100.0,0,2,30,54.2,76.0,29.4,82.1,69.0,65.4,6,29,1,15,11.1,5,0,4,57.8,8,4,18,0,54,506,485,0,0,484,1,0,21,278,174,3,18,27,8,39,0,59,39,7.4
Kerry Hyder Jr.,9045,ED,HST,6,1,0,,0,0,13,60.0,60.3,83.9,62.0,52.7,74.5,0,3,0,,0.0,0,0,0,0.0,0,1,0,0,0,99,99,0,3,95,1,0,0,67,32,0,2,2,0,4,0,0,0,
Adrian Phillips,9177,S,NE,11,3,0,80.0,0,0,19,44.1,45.7,78.8,39.2,64.2,28.3,0,1,0,29,27.8,5,0,0,110.0,4,0,86,5,79,133,11,0,0,11,0,13,122,10,44,17,4,10,5,1,0,52,19,13.0
C.J. Goodwin,9243,CB,DAL,2,1,0,100.0,0,0,9,69.3,69.2,82.1,,60.0,75.4,0,0,0,-3,0.0,0,0,0,79.2,1,0,0,16,14,17,0,0,0,0,0,0,17,0,3,0,0,1,1,0,0,-3,2,-3.0
Daniel Sorensen,9253,S,NO,2,0,0,100.0,0,0,20,47.7,46.4,70.8,,60.0,22.6,0,0,0,8,100.0,1,0,0,100.0,1,0,1,1,6,9,3,0,0,3,0,4,6,0,3,0,0,0,1,0,0,8,8,8.0
Keith Smith,9302,FB,ATL,1,0,0,,0,0,2,,61.6,60.1,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Dante Fowler Jr.,9436,ED,DAL,12,1,0,100.0,1,1,9,64.1,62.2,0.0,73.7,52.8,29.2,2,25,0,6,16.7,1,0,5,91.7,1,3,2,0,3,208,205,1,1,198,5,0,3,157,48,0,6,4,1,30,0,6,1,6.0
Leonard Williams,9439,DI,SEA,13,11,1,,2,0,29,67.9,70.9,30.3,76.7,61.7,35.2,6,29,0,,12.5,5,0,5,0.0,0,4,0,0,1,620,620,29,469,21,101,0,0,375,244,0,21,24,0,39,0,0,0,
Arik Armstead,9450,DI,SF,12,4,0,,0,0,28,73.5,81.9,59.6,85.1,59.8,48.0,6,29,0,,9.1,2,0,2,0.0,0,7,0,0,1,509,509,2,345,8,154,0,0,360,148,0,13,16,0,42,0,0,0,
Marcus Peters,9451,CB,LV,12,8,0,70.0,0,0,23,71.3,68.8,86.8,,50.7,30.0,0,0,1,72,21.8,12,4,3,101.7,35,0,53,640,426,732,27,0,0,27,0,4,705,0,306,8,10,35,50,0,3,356,163,10.2
Bud Dupree,9455,ED,ATL,12,12,1,100.0,0,1,2,47.5,54.4,86.6,50.0,63.5,41.2,2,17,0,11,21.2,7,0,0,112.5,1,6,0,0,17,542,540,0,1,537,2,0,2,320,205,2,13,14,1,25,0,11,17,11.0
Shaq Thompson,9458,LB,CAR,2,3,0,100.0,0,0,5,59.9,65.3,75.2,64.3,65.8,43.2,0,0,0,14,10.0,1,0,0,80.0,5,0,65,0,30,68,0,0,0,0,0,0,68,3,35,3,3,6,5,0,0,16,25,3.2
Mario Edwards Jr.,9468,DI,SEA,12,2,1,,1,1,29,60.0,66.5,10.5,79.3,57.9,37.8,5,12,0,,18.8,3,0,4,0.0,0,1,0,0,0,319,319,30,217,6,66,0,0,187,132,0,9,11,0,18,0,0,0,
Preston Smith,9471,ED,GB,12,10,1,50.0,1,1,12,60.1,71.2,72.8,64.4,73.8,68.4,9,16,0,21,10.0,4,2,1,73.4,4,6,8,0,33,549,536,0,3,531,2,0,13,312,204,5,27,26,8,31,0,57,41,14.3
Eric Kendricks,9478,LB,LAC,10,15,0,81.0,0,1,27,59.2,66.7,84.4,77.0,67.9,78.1,1,7,0,41,6.5,5,4,1,104.5,34,1,474,4,320,562,27,0,0,27,0,1,535,40,202,56,22,57,42,9,0,381,212,11.2
Denzel Perryman,9481,LB,HST,7,19,0,80.0,1,0,13,29.7,45.9,0.0,60.3,75.6,51.8,0,4,0,64,14.3,8,0,4,111.0,20,1,309,1,163,322,2,0,0,2,0,0,320,16,143,10,18,29,25,5,0,266,116,13.3
Ronald Darby,9483,CB,BLT,9,2,0,48.6,0,0,3,68.9,68.8,84.3,,60.3,52.1,0,0,0,26,15.0,3,3,0,76.1,18,0,10,331,238,347,0,0,0,0,0,0,347,0,109,6,4,15,37,0,1,217,58,12.1
Jordan Phillips,9485,DI,BUF,12,3,2,,0,0,4,60.3,38.6,15.0,56.7,36.5,25.4,2,12,0,,35.3,6,0,4,0.0,0,2,1,0,1,341,340,23,192,11,114,0,1,212,128,0,8,8,0,16,0,0,0,
Markus Golden,9491,ED,PIT,12,0,0,100.0,0,0,25,64.3,77.2,82.4,72.9,71.1,56.5,2,2,0,11,12.5,1,0,0,112.5,1,3,1,0,16,156,149,0,0,149,0,0,7,55,85,6,9,7,1,7,0,11,18,11.0
Randy Gregory,9493,ED,SF,11,5,1,100.0,0,0,28,50.1,51.4,45.6,54.8,57.6,68.7,6,11,0,21,14.3,2,0,2,99.2,5,2,3,0,6,294,291,0,1,289,1,0,3,181,107,0,8,7,5,19,0,39,48,7.8
Frank Clark,9496,ED,SEA,7,2,0,100.0,0,0,29,42.3,38.6,51.2,48.6,44.3,28.0,0,3,0,5,27.3,3,0,1,87.5,1,0,0,0,7,171,171,0,0,169,2,0,0,109,55,0,4,6,1,3,0,5,6,5.0
Jordan Hicks,9517,LB,MIN,10,33,1,82.9,0,1,18,72.6,76.7,58.8,58.8,78.3,70.4,0,8,1,39,8.9,9,2,1,102.3,29,1,527,0,293,623,77,0,0,76,1,4,546,93,237,15,28,59,35,9,1,319,149,11.0
Danielle Hunter,9521,ED,MIN,12,12,1,100.0,0,4,18,73.0,76.6,82.6,76.7,47.9,61.6,5,32,0,22,7.7,4,0,1,118.8,1,14,29,0,10,703,674,0,3,618,53,0,29,440,253,0,38,36,1,51,0,22,8,22.0
Steven Nelson,9531,CB,HST,12,8,0,60.5,0,0,13,73.5,72.1,88.0,60.0,57.7,62.1,0,0,3,51,11.5,6,4,3,72.9,26,0,49,712,482,772,5,0,0,5,0,0,767,1,289,6,9,38,43,0,1,431,104,16.6
Angelo Blackson,9533,DI,JAX,10,3,0,,0,0,15,57.8,51.0,52.1,48.9,62.0,27.5,0,4,0,,23.1,3,0,1,0.0,0,0,0,0,1,197,197,1,110,7,79,0,0,129,67,0,5,7,0,4,0,0,0,
Za'Darius Smith,9555,ED,CLV,12,8,0,100.0,2,1,8,81.6,74.4,11.7,80.1,59.9,36.3,10,27,0,0,29.6,8,0,5,79.2,1,3,18,0,14,412,393,0,12,350,31,0,19,258,140,1,13,11,1,40,0,0,7,0.0
Kwon Alexander,9557,LB,PIT,9,6,0,63.3,0,2,25,74.3,59.0,80.3,79.9,30.3,39.5,1,3,1,24,20.0,10,0,0,68.2,19,1,319,6,186,362,13,0,0,13,0,0,349,31,145,24,13,34,30,5,0,196,85,10.3
Grady Jarrett,9570,DI,ATL,8,8,2,,1,0,2,55.6,70.1,63.9,70.3,66.9,44.7,6,8,0,,20.8,5,0,1,0.0,0,2,2,0,2,318,316,32,250,0,34,0,2,195,121,0,11,11,0,16,0,0,0,
Adrian Amos,9575,S,NYJ,9,5,0,60.0,0,0,22,61.0,72.7,85.5,,88.0,72.2,0,0,0,18,7.7,2,2,0,74.2,6,0,69,3,126,264,2,0,0,2,0,144,262,0,138,46,7,19,10,0,0,53,39,8.8
Bobby McCain,9578,CB,NYG,2,0,0,75.0,0,0,21,57.4,49.0,73.5,,41.2,23.2,0,0,0,14,100.0,1,1,0,129.2,3,0,3,1,11,19,0,0,0,0,0,3,19,0,8,12,0,0,4,0,1,24,19,8.0
Michael Burton,9601,FB,DEN,1,0,0,,1,0,10,,60.0,60.0,,60.0,,0,0,0,,,0,0,2,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
David Mayo,9602,LB,WAS,6,6,0,87.5,0,0,32,44.9,61.8,81.2,76.6,77.3,54.8,0,2,0,27,13.5,5,0,0,108.6,14,2,234,1,134,244,4,0,0,4,0,0,240,11,99,5,15,26,16,4,0,161,96,11.5
Quandre Diggs,9633,S,SEA,12,16,0,70.0,0,0,29,55.5,53.9,61.1,58.8,50.6,50.0,0,0,1,47,19.5,16,1,1,93.1,14,0,54,1,516,825,3,0,0,3,0,739,822,1,308,28,13,50,20,0,1,177,70,12.6
Rakeem Nunez-Roches,9650,DI,NYG,12,4,1,100.0,0,0,21,63.7,43.1,85.1,51.3,39.4,42.6,0,4,0,19,15.8,3,0,0,118.8,1,0,0,0,4,324,324,43,221,2,58,0,0,159,161,0,8,12,1,4,0,19,13,19.0
Troy Hill,9881,CB,CAR,12,6,0,60.5,2,0,5,73.7,62.2,0.0,44.0,39.3,40.0,0,3,1,75,17.1,7,5,4,83.3,26,0,50,61,245,385,3,0,0,3,0,0,382,11,129,271,15,28,43,3,2,258,151,9.9
DeShawn Williams,9891,DI,CAR,12,6,1,,0,0,5,60.0,49.0,65.1,59.3,44.4,41.3,5,11,0,,13.0,3,0,1,0.0,0,1,0,0,0,353,353,4,173,40,136,0,0,188,165,0,10,14,0,17,0,0,0,
Dean Marlowe,9966,S,LAC,7,2,0,90.9,0,0,27,57.3,60.4,84.5,82.0,63.5,67.0,0,0,0,27,10.5,4,0,0,130.3,10,1,69,2,198,285,3,0,0,3,0,186,282,0,87,25,11,32,11,1,1,88,38,8.8
Alex Singleton,9994,LB,DEN,12,36,0,88.1,0,0,10,46.8,57.8,33.2,64.0,73.2,39.8,2,3,0,39,15.7,22,2,2,124.8,59,1,698,1,417,766,9,0,0,9,0,2,757,39,310,56,42,82,67,6,5,534,400,9.1
Efe Obada,10235,ED,WAS,5,1,0,,0,0,32,64.4,44.0,83.2,71.8,25.9,71.7,0,6,0,,0.0,0,0,0,0.0,0,0,0,1,2,98,97,1,16,73,7,0,1,63,33,0,1,1,0,6,0,0,0,
Joey Bosa,10637,ED,LAC,9,3,0,,1,1,27,65.4,78.4,18.1,80.3,70.7,66.8,3,14,0,,6.3,1,0,4,0.0,0,7,0,0,10,320,318,0,0,317,1,0,2,208,102,2,18,12,0,24,0,0,0,
Jalen Ramsey,10639,CB,MIA,5,1,0,36.4,1,0,17,83.4,80.9,84.1,60.0,56.2,70.0,0,0,3,24,0.0,0,0,1,7.4,8,0,13,255,179,270,0,0,0,0,0,1,270,1,90,1,2,10,22,0,0,77,16,9.6
DeForest Buckner,10641,DI,IND,12,17,5,,0,2,14,68.1,76.4,26.5,86.3,58.3,52.5,9,21,0,,9.3,5,0,5,0.0,0,7,4,0,10,604,600,12,299,28,261,0,4,353,241,0,27,32,0,37,0,0,0,
Leonard Floyd,10643,ED,BUF,12,4,1,100.0,1,1,4,55.2,58.9,38.7,66.9,48.0,29.5,6,15,0,8,40.0,8,0,3,93.8,2,11,1,0,15,419,418,0,5,412,1,0,1,285,119,0,16,8,2,32,0,13,5,6.5
Eli Apple,10644,CB,MIA,7,3,0,66.0,1,0,17,48.9,56.4,84.9,84.7,85.9,55.7,0,0,0,27,14.3,5,5,4,95.2,31,1,22,348,235,381,2,0,0,2,0,0,379,0,146,9,10,27,47,1,1,350,156,11.3
Sheldon Rankins,10646,DI,HST,10,5,0,,0,1,13,66.4,61.6,85.4,72.0,40.3,28.4,3,16,0,,20.0,6,0,0,0.0,0,4,0,0,1,400,400,15,146,0,239,0,0,260,139,0,18,19,0,23,0,0,0,
Keanu Neal,10651,S,PIT,9,12,0,63.9,0,0,25,56.4,59.6,81.1,60.2,65.1,50.2,1,2,1,34,15.8,9,1,1,72.1,23,0,178,20,266,430,22,0,0,22,0,102,408,10,154,108,12,36,36,3,0,245,127,10.7
Shaq Lawson,10653,ED,BUF,11,2,0,100.0,0,0,4,48.6,52.0,59.5,56.9,54.1,40.5,2,6,0,11,23.1,3,0,1,112.5,1,1,0,0,2,210,209,0,0,195,14,0,1,116,92,0,5,8,1,9,0,11,5,11.0
Artie Burns,10659,CB,SEA,4,2,0,75.0,0,0,29,57.1,57.5,79.2,54.7,62.2,36.8,0,0,0,25,28.6,2,1,0,97.1,12,0,6,2,86,103,2,0,0,2,0,1,101,3,14,92,0,3,16,0,0,125,75,10.4
Kenny Clark,10661,DI,GB,12,6,1,,0,2,12,57.2,67.9,50.1,74.2,59.2,39.7,5,30,0,,13.8,4,0,3,0.0,0,6,3,0,3,583,580,34,303,72,171,0,3,348,232,0,17,19,0,41,0,0,0,
Emmanuel Ogbah,10666,ED,MIA,11,5,0,,0,1,17,83.7,46.6,50.5,65.0,28.6,27.4,1,8,1,,40.0,4,0,1,0.0,0,5,0,0,5,170,168,0,0,167,1,0,2,95,70,1,5,1,0,14,0,0,0,
Jaylon Smith,10668,LB,LV,1,0,0,,0,0,23,65.7,55.9,72.4,,50.6,75.0,0,0,0,,0.0,0,0,0,0.0,0,0,24,0,11,25,1,0,0,1,0,0,24,0,14,0,0,2,0,0,0,0,0,
Chris Jones,10671,DI,KC,11,5,2,,0,0,16,55.1,80.9,58.6,83.8,64.9,29.8,9,25,0,,27.8,5,0,3,0.0,0,10,3,0,2,499,496,4,211,79,202,0,3,328,169,0,16,8,0,44,0,0,0,
Xavien Howard,10672,CB,MIA,10,4,0,67.9,1,0,17,55.1,56.8,85.0,78.9,58.3,50.2,1,0,1,30,14.3,6,5,6,90.8,36,0,58,542,386,605,2,0,0,2,0,1,603,2,217,2,7,32,53,1,2,348,156,9.7
Austin Johnson,10677,DI,LAC,12,12,2,,0,0,27,,39.1,54.7,48.5,41.4,58.4,1,7,0,,6.9,2,0,2,0.0,0,0,0,0,0,470,470,59,318,2,91,0,0,248,222,0,8,15,0,8,0,0,0,
