player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
DeMarcus Lawrence,8669,ED,DAL,15,12,2,100.0,1,1,9,64.4,91.2,63.9,80.6,92.2,43.9,3,37,0,1,16.0,8,0,2,118.8,1,4,10,0,7,532,522,7,29,426,60,0,10,338,187,0,25,30,1,44,1,1,1,1.0
Kyle Van Noy,8675,ED,BLT,12,5,2,100.0,0,1,3,68.3,70.2,69.5,71.3,54.5,58.9,2,34,0,9,13.0,3,1,1,79.2,3,7,14,3,30,424,405,0,0,405,0,0,19,291,103,2,18,15,3,43,0,9,9,3.0
Jerick McKinnon,8731,HB,KC,1,0,0,,0,0,16,,60.0,60.4,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
DaQuan Jones,8747,DI,BUF,5,3,0,,0,0,4,60.0,90.2,80.9,89.5,76.9,29.5,3,9,0,,27.3,3,0,0,0.0,0,3,0,0,0,113,113,11,85,0,17,0,0,80,33,0,7,5,0,15,0,0,0,
Brent Urban,8769,DI,BLT,15,3,2,0.0,0,0,3,62.8,68.2,84.8,61.6,65.6,66.7,2,6,0,,5.3,1,0,0,39.6,0,3,0,0,2,227,227,0,90,78,59,0,0,132,93,0,12,15,1,11,0,0,0,
Shelby Harris,8869,DI,CLV,15,4,5,,0,1,8,57.6,71.9,32.4,76.6,67.6,36.9,2,14,0,,15.4,4,0,3,0.0,0,2,1,0,5,382,381,12,346,4,19,0,1,206,171,0,16,18,0,18,0,0,0,
Denico Autry,8982,ED,TEN,15,13,4,100.0,2,1,31,68.8,63.5,50.1,68.7,52.0,37.2,5,33,0,7,25.6,11,0,4,91.7,2,12,0,0,7,688,688,0,42,443,203,0,0,447,234,0,27,19,2,50,0,12,7,6.0
Shaquil Barrett,9000,ED,TB,15,15,1,100.0,0,3,30,48.0,76.1,38.6,84.3,68.3,68.9,7,36,1,15,9.6,5,0,4,67.6,13,5,23,1,73,619,591,0,0,589,2,0,28,348,198,4,21,32,13,48,0,103,69,7.9
Kerry Hyder Jr.,9045,ED,HST,6,1,0,,0,0,13,60.0,60.3,83.9,62.0,52.7,74.5,0,3,0,,0.0,0,0,0,0.0,0,1,0,0,0,99,99,0,3,95,1,0,0,67,32,0,2,2,0,4,0,0,0,
Adrian Phillips,9177,S,NE,13,3,0,80.0,0,0,19,45.3,46.5,79.2,39.5,64.3,28.3,0,1,0,29,27.8,5,0,0,110.0,4,0,86,5,83,139,14,0,0,14,0,15,125,11,45,18,4,10,5,1,0,52,19,13.0
C.J. Goodwin,9243,CB,DAL,2,1,0,100.0,0,0,9,69.3,69.2,82.1,,60.0,75.4,0,0,0,-3,0.0,0,0,0,79.2,1,0,0,16,14,17,0,0,0,0,0,0,17,0,3,0,0,1,1,0,0,-3,2,-3.0
Daniel Sorensen,9253,S,NO,2,0,0,100.0,0,0,20,47.7,46.4,70.8,,60.0,22.6,0,0,0,8,100.0,1,0,0,100.0,1,0,1,1,6,9,3,0,0,3,0,4,6,0,3,0,0,0,1,0,0,8,8,8.0
Keith Smith,9302,FB,ATL,1,0,0,,0,0,2,,61.6,60.1,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Mike Pennel,9316,DI,KC,2,1,0,,0,0,16,60.0,31.0,75.5,52.7,30.1,70.1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,25,25,4,21,0,0,0,0,16,9,0,1,2,0,0,0,0,0,
Dante Fowler Jr.,9436,ED,DAL,15,1,0,100.0,1,1,9,64.3,61.8,0.0,70.3,58.4,28.9,2,27,0,6,22.2,2,0,5,91.7,1,3,2,0,4,241,238,1,1,229,7,0,3,178,59,0,7,6,1,32,0,6,1,6.0
Leonard Williams,9439,DI,SEA,16,15,1,,2,0,29,69.1,74.6,39.9,75.9,66.6,43.9,9,33,0,,9.8,5,0,5,0.0,0,5,0,0,1,761,761,39,580,21,121,0,0,450,310,0,28,31,0,47,0,0,0,
Arik Armstead,9450,DI,SF,12,4,0,,0,0,28,73.5,81.9,59.6,85.1,59.8,48.0,6,29,0,,9.1,2,0,2,0.0,0,7,0,0,1,509,509,2,345,8,154,0,0,360,148,0,13,16,0,42,0,0,0,
Marcus Peters,9451,CB,LV,12,8,0,70.0,0,0,23,71.3,68.8,86.8,,50.7,30.0,0,0,1,72,21.8,12,4,3,101.7,35,0,53,640,426,732,27,0,0,27,0,4,705,0,306,8,10,35,50,0,3,356,163,10.2
Bud Dupree,9455,ED,ATL,14,14,1,100.0,1,1,2,47.9,56.4,75.5,50.8,68.0,40.8,2,24,0,11,21.1,8,0,1,112.5,1,6,0,0,18,633,630,0,1,627,2,0,3,381,234,3,15,16,1,32,0,11,17,11.0
Shaq Thompson,9458,LB,CAR,2,3,0,100.0,0,0,5,59.9,65.3,75.2,64.3,65.8,43.2,0,0,0,14,10.0,1,0,0,80.0,5,0,65,0,30,68,0,0,0,0,0,0,68,3,35,3,3,6,5,0,0,16,25,3.2
Mario Edwards Jr.,9468,DI,SEA,15,3,1,,1,1,29,60.0,68.0,20.5,78.4,59.8,46.6,5,15,0,,19.0,4,0,4,0.0,0,2,0,0,0,393,393,34,263,14,82,0,0,225,168,0,13,14,0,22,0,0,0,
Preston Smith,9471,ED,GB,15,12,1,55.6,1,1,12,55.3,70.9,75.5,64.5,74.2,70.9,11,19,0,21,9.1,4,2,1,81.3,5,8,8,0,39,666,653,0,3,647,3,0,13,382,245,5,30,28,9,38,0,71,48,14.2
Eric Kendricks,9478,LB,LAC,13,20,1,80.0,0,1,27,58.4,66.5,85.2,85.5,64.9,82.0,2,8,0,41,6.3,6,4,1,102.1,40,4,616,4,402,720,31,0,0,31,0,1,689,50,268,68,28,69,50,14,0,425,251,10.6
Eric Rowe,9480,S,PIT,1,2,0,66.7,0,0,25,43.3,36.5,76.8,,42.2,24.7,0,0,1,29,33.3,3,0,0,54.2,6,0,11,0,46,61,0,0,0,0,0,34,61,0,15,16,0,4,9,0,0,78,42,13.0
Denzel Perryman,9481,LB,HST,10,23,0,72.2,1,0,13,45.9,58.6,13.1,66.2,75.3,56.5,1,5,0,64,12.8,10,3,4,119.4,26,1,490,1,273,517,5,0,0,5,0,1,512,23,221,20,30,45,36,7,2,334,133,12.8
Ronald Darby,9483,CB,BLT,10,2,0,48.8,0,0,3,70.0,68.5,35.6,,60.5,56.3,0,0,0,26,13.0,3,3,1,74.8,20,0,10,355,262,373,0,0,0,0,0,0,373,0,111,8,5,18,41,0,1,236,75,11.8
Jordan Phillips,9485,DI,BUF,14,3,3,,0,0,4,59.3,35.8,21.2,57.4,30.0,25.3,2,14,0,,36.8,7,0,4,0.0,0,3,1,0,2,391,390,23,231,12,124,0,1,250,139,0,9,9,0,19,0,0,0,
Markus Golden,9491,ED,PIT,14,3,1,100.0,0,0,25,65.3,82.5,83.4,76.2,76.4,64.4,2,3,0,11,7.1,1,0,0,112.5,1,3,1,0,21,200,193,0,0,193,0,0,7,69,110,6,12,10,1,8,0,11,18,11.0
Randy Gregory,9493,ED,SF,14,5,1,100.0,0,0,28,40.8,46.8,54.1,54.4,55.1,30.1,6,13,0,21,31.8,7,0,2,104.9,6,4,9,0,8,375,366,0,1,363,2,0,9,238,129,0,10,10,6,23,0,55,57,9.2
Frank Clark,9496,ED,SEA,8,2,0,100.0,0,0,29,42.3,37.6,52.6,48.4,42.0,28.0,0,3,0,5,27.3,3,0,1,87.5,1,0,0,0,7,178,178,0,0,175,3,0,0,112,59,0,4,6,1,3,0,5,6,5.0
Jordan Hicks,9517,LB,MIN,11,37,1,82.1,0,1,18,71.7,75.2,62.2,62.1,74.7,74.1,1,9,1,39,8.0,9,2,1,101.4,32,1,594,0,323,702,87,0,0,86,1,5,615,107,272,16,28,66,39,11,1,345,177,10.8
Danielle Hunter,9521,ED,MIN,15,13,1,100.0,0,4,18,74.7,76.6,85.7,78.3,48.8,60.5,7,48,0,22,9.2,6,0,1,118.8,2,17,49,0,12,892,843,0,3,769,71,0,49,556,324,0,46,46,2,72,0,32,15,16.0
Carl Davis Jr.,9523,DI,DAL,2,1,0,,0,0,9,,45.2,75.2,57.2,47.5,67.9,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,22,22,9,13,0,0,0,0,5,17,0,0,1,0,0,0,0,0,
Steven Nelson,9531,CB,HST,15,9,0,61.4,0,0,13,74.5,72.9,88.8,60.0,58.3,64.0,0,0,4,51,10.8,7,5,3,70.4,35,0,71,887,603,971,7,0,0,7,0,0,964,1,367,6,9,49,57,0,1,554,128,15.8
Angelo Blackson,9533,DI,JAX,11,4,0,,0,0,15,57.8,53.8,54.9,48.5,66.1,28.3,0,4,0,,20.0,3,0,1,0.0,0,0,0,0,1,215,215,1,126,9,79,0,0,139,75,0,6,8,0,4,0,0,0,
Za'Darius Smith,9555,ED,CLV,15,8,1,100.0,2,1,8,86.9,81.5,24.6,85.8,59.1,42.6,14,36,0,0,28.6,8,0,5,79.2,1,6,21,0,15,537,515,0,13,466,36,0,22,354,168,1,17,12,1,56,0,0,7,0.0
Kwon Alexander,9557,LB,PIT,9,6,0,63.3,0,2,25,74.3,59.0,80.3,79.9,30.3,39.5,1,3,1,24,20.0,10,0,0,67.1,19,1,319,6,186,362,13,0,0,13,0,0,349,31,145,24,13,34,30,5,0,188,77,9.9
Grady Jarrett,9570,DI,ATL,8,8,2,,1,0,2,55.6,70.1,63.9,70.3,66.9,44.7,6,8,0,,20.8,5,0,1,0.0,0,2,2,0,2,318,316,32,250,0,34,0,2,195,121,0,11,11,0,16,0,0,0,
Adrian Amos,9575,S,HST,11,7,0,50.0,0,0,13,59.9,71.7,85.6,60.0,89.7,78.3,0,0,0,18,6.1,2,2,0,62.2,6,0,88,3,180,355,4,0,0,4,0,201,351,1,174,59,10,24,12,0,0,53,39,8.8
Bobby McCain,9578,CB,NYG,2,0,0,75.0,0,0,21,57.4,49.0,73.5,,41.2,23.2,0,0,0,14,100.0,1,1,0,129.2,3,0,3,1,11,19,0,0,0,0,0,3,19,0,8,12,0,0,4,0,1,24,19,8.0
Michael Burton,9601,FB,DEN,1,0,0,,1,0,10,,60.0,60.0,,60.0,,0,0,0,,,0,0,2,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
David Mayo,9602,LB,WAS,7,10,0,88.2,0,0,32,43.6,63.5,81.6,76.6,80.2,60.8,0,2,0,27,11.4,5,0,0,108.6,15,2,259,1,141,270,4,0,0,4,0,0,266,11,118,6,16,29,17,4,0,171,100,11.4
Quandre Diggs,9633,S,SEA,15,20,0,72.0,0,0,29,54.3,54.6,43.3,58.8,57.4,57.0,0,0,1,47,16.8,17,2,2,98.8,18,0,69,1,622,1014,3,0,0,3,0,907,1011,1,391,34,16,64,25,0,1,240,89,13.3
Rakeem Nunez-Roches,9650,DI,NYG,14,7,1,100.0,0,0,21,63.7,43.8,86.2,49.3,41.7,29.7,0,4,0,19,20.7,6,0,0,118.8,1,0,0,0,4,401,401,63,272,2,64,0,0,198,199,0,10,16,1,4,0,19,13,19.0
DeAndre Carter,9859,WR,LV,1,0,0,,0,0,23,60.7,70.2,60.0,,,,0,0,0,,,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Troy Hill,9881,CB,CAR,15,7,0,65.4,2,1,5,70.0,62.7,0.0,41.0,54.7,43.9,0,3,1,75,15.7,8,5,4,103.6,34,0,63,62,292,464,3,0,0,3,0,1,461,16,156,335,19,36,52,3,4,367,189,10.8
DeShawn Williams,9891,DI,CAR,14,9,1,,0,0,5,60.0,49.4,66.7,58.5,45.5,31.6,6,11,0,,14.8,4,0,1,0.0,0,1,0,0,0,385,385,4,185,40,156,0,0,204,181,0,10,14,0,18,0,0,0,
Dean Marlowe,9966,S,LAC,8,2,0,83.3,0,0,27,57.5,60.7,84.8,82.0,63.8,67.0,0,0,0,27,10.5,4,0,0,125.0,10,1,71,2,204,297,4,0,0,4,0,194,293,0,93,26,11,32,12,1,1,88,38,8.8
Alex Singleton,9994,LB,DEN,15,44,0,85.9,0,0,10,44.7,59.8,42.9,73.6,75.4,42.4,4,5,0,39,15.3,27,4,2,117.7,73,2,866,3,514,958,13,0,0,13,0,2,945,65,379,74,53,106,85,11,5,642,454,8.8
T.Y. McGill,10156,DI,SF,2,1,0,,0,0,28,,33.8,77.9,56.4,30.8,21.1,1,2,0,,75.0,3,0,0,0.0,0,0,0,0,0,51,51,1,43,1,6,0,0,26,25,0,0,0,0,3,0,0,0,
Efe Obada,10235,ED,WAS,5,1,0,,0,0,32,64.4,44.0,83.2,71.8,25.9,71.7,0,6,0,,0.0,0,0,0,0.0,0,0,0,1,2,98,97,1,16,73,7,0,1,63,33,0,1,1,0,6,0,0,0,
Joey Bosa,10637,ED,LAC,9,3,0,,1,1,27,65.4,78.4,18.1,80.3,70.7,66.8,3,14,0,,6.3,1,0,4,0.0,0,7,0,0,10,320,318,0,0,317,1,0,2,208,102,2,18,12,0,24,0,0,0,
Jalen Ramsey,10639,CB,MIA,8,2,0,46.7,3,0,17,76.7,76.5,86.0,60.0,66.3,66.0,0,0,3,36,5.6,1,1,3,36.4,14,0,25,422,303,454,0,0,0,0,0,1,454,1,150,6,3,15,30,0,1,172,40,12.3
DeForest Buckner,10641,DI,IND,15,19,7,,0,2,14,69.4,81.3,35.6,87.0,63.7,57.3,10,27,0,,7.5,5,0,5,0.0,0,7,4,0,10,744,740,13,378,31,318,0,4,433,301,0,35,43,0,44,0,0,0,
Leonard Floyd,10643,ED,BUF,15,4,1,100.0,1,1,4,45.2,57.5,47.5,63.6,52.7,29.1,7,20,0,8,37.5,9,0,3,93.8,2,12,3,0,17,518,515,0,5,507,3,0,3,355,146,0,19,11,2,39,0,13,5,6.5
Eli Apple,10644,CB,MIA,8,4,0,64.8,1,0,17,49.4,56.3,85.4,84.7,85.7,59.8,0,0,0,27,12.5,5,5,5,92.5,35,1,22,392,272,425,2,0,0,2,0,0,423,0,153,9,11,31,54,1,1,392,168,11.2
Sheldon Rankins,10646,DI,HST,13,5,0,,1,1,13,69.6,65.3,73.1,76.5,40.2,28.1,4,27,0,,19.4,7,0,1,0.0,0,5,0,0,1,534,534,20,191,2,321,0,0,350,183,0,23,24,0,36,0,0,0,
