"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Cooper Kupp",LAR,"vs. DAL"," 7.8","A+","23.0","+2.5","56% (9/16)","28%","Average"
"2","Stefon Diggs",BUF,"vs. PIT"," 8.8","A+","20.8","0.0","43% (7/16)","26%","Average"
"3","Justin Jefferson",MIN,"vs. CHI"," 2.8","A+","20.0","+0.3","37% (6/16)","32%","Average"
"4","Davante Adams",LV,"at KC"," 6.4","A+","20.0","-0.6","37% (6/16)","36%","Awful"
"5","Tyreek Hill",MIA,"at NYJ"," 7.8","A+","19.4","-1.9","43% (7/16)","14%","Good"
"6","Ja'Marr Chase",CIN,"at BAL"," 5.2","A+","19.0","+1.4","37% (6/16)","23%","Awful"
"7","A.J. Brown",PHI,"at ARI"," 8.0","A","18.0","-1.0","46% (6/13)","17%","Awful"
"8","Mike Evans",TB,"vs. ATL"," 6.2","A","17.6","+0.7","50% (7/14)","24%","Good"
"9","Tee Higgins",CIN,"at BAL"," 5.6","A","17.1","+1.4","43% (7/16)","8%","Great"
"10","Deebo Samuel",SF,"at CAR"," 5.2","A","16.9","+1.1","46% (7/15)","7%","Great"
"11","CeeDee Lamb",DAL,"at LAR"," 7.0","A","16.8","-0.5","40% (6/15)","14%","Great"
"12","Jaylen Waddle",MIA,"at NYJ"," 7.8","A","16.7","+2.1","53% (8/15)","11%","Great"
"13","Christian Kirk",JAC,"vs. HOU"," 4.6","A","16.5","+1.5","62% (10/16)","24%","Average"
"14","Courtland Sutton",DEN,"vs. IND"," 9.4","A","16.5","-2.0","31% (5/16)","22%","Awful"
"15","Marquise Brown",ARI,"vs. PHI"," 4.0","A","16.4","-1.6","31% (5/16)","15%","Average"
"16","Mike Williams",LAC,"at CLE"," 7.6","A","16.3","-1.0","40% (6/15)","15%","Average"
"17","Chris Godwin",TB,"vs. ATL"," 5.8","A-","16.2","-1.0","41% (5/12)","4%","Awful"
"18","Michael Pittman Jr.",IND,"at DEN"," 4.2","A-","15.8","-0.6","46% (7/15)","17%","Awful"
"19","DK Metcalf",SEA,"at NO"," 4.8","A-","15.3","-0.7","43% (7/16)","23%","Awful"
"20","Chris Olave",NO,"vs. SEA"," 7.0","A-","15.3","+3.5","75% (3/4)","14%","Awful"
"21","Drake London",ATL,"at TB"," 3.4","A-","15.3","+1.2","75% (3/4)","16%","Good"
"22","Brandin Cooks",HOU,"at JAC"," 6.6","B+","15.2","-2.0","33% (5/15)","23%","Awful"
"23","Diontae Johnson",PIT,"at BUF"," 4.8","B","15.1","-1.2","25% (4/16)","8%","Awful"
"24","Terry McLaurin",WAS,"vs. TEN"," 5.8","B","14.9","-4.1","25% (4/16)","16%","Awful"
"25","Amari Cooper",CLE,"vs. LAC"," 5.4","B","14.6","-1.1","42% (6/14)","10%","Great"
"26","Tyler Lockett",SEA,"at NO"," 4.0","B","14.5","-1.5","40% (6/15)","16%","Awful"
"27","DeVonta Smith",PHI,"at ARI"," 7.8","C+","14.4","-0.9","31% (5/16)","9%","Poor"
"28","Curtis Samuel",WAS,"vs. TEN"," 7.4","C+","14.4","-0.7","25% (2/8)","15%","Average"
"29","Jerry Jeudy",DEN,"vs. IND"," 9.8","B-","14.3","-2.9","33% (4/12)","10%","Average"
"30","Adam Thielen",MIN,"vs. CHI"," 2.8","C+","13.8","-1.2","46% (6/13)","13%","Poor"
"31","Romeo Doubs",GB,"vs. NYG"," 7.4","C+","13.7","+2.8","75% (3/4)","14%","Good"
"32","Garrett Wilson",NYJ,"vs. MIA"," 4.2","C+","13.2","+3.5","25% (1/4)","27%","Awful"
"33","JuJu Smith-Schuster",KC,"vs. LV"," 6.0","C+","13.1","-3.8","20% (1/5)","4%","Awful"
"34","Allen Lazard",GB,"vs. NYG"," 7.2","C+","13.0","+1.2","53% (8/15)","20%","Good"
"35","Gabe Davis",BUF,"vs. PIT"," 8.4","C+","12.7","+2.1","57% (8/14)","1%","Great"
"36","Robert Woods",TEN,"at WAS"," 6.8","C","12.1","+0.2","55% (5/9)","5%","Great"
"37","DJ Moore",CAR,"vs. SF"," 6.8","C","12.0","-5.2","0% (0/17)","21%","Average"
"38","Brandon Aiyuk",SF,"at CAR"," 5.6","C","11.8","0.0","50% (8/16)","10%","Poor"
