"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Justin Jefferson",MIN,"at CHI"," 7.2","A+","21.1","+1.4","56% (9/16)","20%","Poor"
"2","Davante Adams",LV,"vs. KC"," 6.6","A+","20.4","+0.5","43% (7/16)","21%","Good"
"3","Ja'Marr Chase",CIN,"vs. BAL"," 5.6","A+","19.1","-1.2","33% (4/12)","20%","Poor"
"4","Stefon Diggs",BUF,"vs. NE"," 6.2","A+","18.6","-0.9","43% (7/16)","18%","Average"
"5","CeeDee Lamb",DAL,"at WAS"," 6.8","A+","18.6","+0.7","50% (8/16)","12%","Good"
"6","Amon-Ra St. Brown",DET,"at GB"," 5.0","A+","18.4","-0.4","33% (5/15)","12%","Poor"
"7","Tyreek Hill",MIA,"vs. NYJ"," 4.2","A","18.4","+1.0","50% (8/16)","18%","Average"
"8","A.J. Brown",PHI,"vs. NYG"," 4.6","A","17.7","+0.6","50% (8/16)","15%","Good"
"9","Tee Higgins",CIN,"vs. BAL"," 5.4","A","17.5","-1.3","37% (6/16)","8%","Good"
"10","DeVonta Smith",PHI,"vs. NYG"," 3.6","A","17.5","+1.7","62% (10/16)","11%","Good"
"11","DK Metcalf",SEA,"vs. LAR"," 7.0","A","16.7","-1.9","43% (7/16)","17%","Poor"
"12","Keenan Allen",LAC,"at DEN"," 3.2","A","16.7","-2.0","50% (5/10)","12%","Bad"
"13","Garrett Wilson",NYJ,"at MIA"," 4.0","A","16.6","-0.4","31% (5/16)","13%","Bad"
"14","Christian Kirk",JAC,"vs. TEN"," 7.4","A","16.3","-0.8","37% (6/16)","20%","Poor"
"15","Amari Cooper",CLE,"at PIT"," 6.4","A","16.0","+0.5","43% (7/16)","18%","Average"
"16","Jaylen Waddle",MIA,"vs. NYJ"," 3.8","A","16.0","+0.3","50% (8/16)","7%","Great"
"17","DJ Moore",CAR,"at NO"," 5.2","A","15.9","-1.0","37% (6/16)","18%","Average"
"18","Brandon Aiyuk",SF,"vs. ARI"," 8.0","A-","15.8","+1.3","50% (8/16)","7%","Good"
"19","JuJu Smith-Schuster",KC,"at LV"," 6.2","A-","15.7","-2.5","31% (5/16)","9%","Bad"
"20","Chris Olave",NO,"vs. CAR"," 7.6","A-","15.7","-0.5","35% (5/14)","11%","Bad"
"21","Mike Williams",LAC,"at DEN"," 3.4","A-","15.4","-1.0","50% (6/12)","11%","Bad"
"22","Terry McLaurin",WAS,"vs. DAL"," 7.6","B+","15.4","-1.2","43% (7/16)","11%","Poor"
"23","Zay Jones",JAC,"vs. TEN"," 7.6","B+","15.3","+2.3","46% (7/15)","17%","Poor"
"24","Jerry Jeudy",DEN,"vs. LAC"," 4.0","B+","15.1","+0.3","50% (7/14)","10%","Average"
"25","Christian Watson",GB,"vs. DET"," 6.0","B","14.2","+2.6","46% (6/13)","12%","Great"
