"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Christian McCaffrey",SF,"vs. ARI"," 8.2","A+","20.4","+1.1","50% (8/16)","20%","Great"
"2","Derrick Henry",TEN,"at JAC"," 7.4","A+","19.2","+1.3","53% (8/15)","24%","Good"
"3","Travis Etienne Jr.",JAC,"vs. TEN"," 2.4","A","18.4","-0.8","56% (9/16)","20%","Bad"
"4","Kenneth Walker III",SEA,"vs. LAR"," 4.8","A","17.7","+1.1","42% (6/14)","14%","Great"
"5","Dalvin Cook",MIN,"at CHI"," 8.4","A","16.9","-2.0","31% (5/16)","19%","Average"
"6","Austin Ekeler",LAC,"at DEN"," 6.2","A","16.7","+0.4","47% (8/17)","19%","Good"
"7","Josh Jacobs",LV,"vs. KC"," 4.8","A","15.9","+2.8","56% (9/16)","18%","Good"
"8","Aaron Jones",GB,"vs. DET"," 6.8","A","15.9","-0.8","43% (7/16)","12%","Average"
"9","Najee Harris",PIT,"vs. CLE"," 8.8","A","15.4","0.0","43% (7/16)","18%","Average"
"10","Joe Mixon",CIN,"vs. BAL"," 6.0","A-","15.3","-1.4","35% (5/14)","19%","Poor"
"11","Nick Chubb",CLE,"at PIT"," 4.2","A","15.2","+0.4","50% (8/16)","17%","Great"
"12","Alvin Kamara",NO,"vs. CAR"," 7.6","A-","15.1","-2.9","21% (3/14)","14%","Bad"
"13","Cam Akers",LAR,"at SEA"," 7.8","A-","14.9","+0.9","42% (6/14)","14%","Good"
"14","Jerick McKinnon",KC,"at LV"," 7.2","B+","14.8","+2.6","58% (10/17)","12%","Good"
"15","Miles Sanders",PHI,"vs. NYG"," 7.2","B+","14.7","+0.7","43% (7/16)","14%","Great"
"16","Tyler Allgeier",ATL,"vs. TB"," 5.8","B","14.7","+2.2","53% (8/15)","14%","Poor"
"17","Rhamondre Stevenson",NE,"at BUF"," 5.2","B","14.2","-0.9","50% (8/16)","16%","Poor"
"18","D'Andre Swift",DET,"at GB"," 8.6","B","14.0","+1.3","46% (6/13)","13%","Good"
"19","Tony Pollard",DAL,"at WAS"," 5.0","B","13.7","+3.2","60% (9/15)","14%","Great"
"20","Isiah Pacheco",KC,"at LV"," 6.6","B","13.3","-0.5","41% (7/17)","8%","Poor"
"21","Ezekiel Elliott",DAL,"at WAS"," 4.6","B","13.2","+1.1","64% (9/14)","22%","Good"
"22","David Montgomery",CHI,"vs. MIN"," 6.0","B-","13.0","-1.4","40% (6/15)","13%","Average"
"23","Jamaal Williams",DET,"at GB"," 9.0","B-","12.7","+2.2","50% (8/16)","23%","Average"
"24","AJ Dillon",GB,"vs. DET"," 7.6","B-","12.4","+0.8","31% (5/16)","13%","Average"
