"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Lamar Jackson",BAL,"vs. CLE"," 8.4","A+","24.4","-3.9","23% (3/13)","9%","Good"
"2","Patrick Mahomes II",KC,"at SF"," 3.8","A","22.1","-1.5","43% (7/16)","3%","Average"
"3","Justin Herbert",LAC,"vs. SEA"," 8.8","A","21.4","+0.2","56% (9/16)","2%","Bad"
"4","Joe Burrow",CIN,"vs. ATL"," 6.2","A","20.4","+3.1","62% (10/16)","5%","Average"
"5","Kyler Murray",ARI,"vs. NO"," 8.8","A","20.0","-1.2","30% (4/13)","7%","Bad"
"6","Dak Prescott",DAL,"vs. DET"," 9.9","B+","19.4","-3.6","40% (4/10)","0%","Bad"
"7","Tom Brady",TB,"at CAR"," 6.6","B+","18.9","-1.6","37% (6/16)","1%","Bad"
"8","Geno Smith",SEA,"at LAC"," 7.0","B","18.5","+1.2","33% (5/15)","4%","Good"
"9","Tua Tagovailoa",MIA,"vs. PIT"," 9.0","B","18.0","0.0","38% (5/13)","2%","Great"
"10","Derek Carr",LV,"vs. HOU"," 3.4","B","17.5","-3.9","25% (4/16)","1%","Bad"
"11","Aaron Rodgers",GB,"at WAS"," 9.0","B-","17.1","-1.1","37% (6/16)","0%","Poor"
"12","Jimmy Garoppolo",SF,"vs. KC"," 9.0","B-","16.6","+0.9","37% (6/16)","8%","Good"
"13","Trevor Lawrence",JAC,"vs. NYG"," 6.4","C+","16.1","-2.5","25% (4/16)","8%","Average"
"14","Daniel Jones",NYG,"at JAC"," 3.6","C","15.8","-1.9","36% (4/11)","13%","Average"
"15","Marcus Mariota",ATL,"at CIN"," 2.6","C","15.5","+0.2","26% (4/15)","12%","Great"
"16","Matt Ryan",IND,"at TEN"," 8.4","C","15.4","-2.6","17% (3/17)","0%","Bad"
"17","Jared Goff",DET,"at DAL"," 3.0","C-","15.3","+1.2","50% (6/12)","1%","Poor"
"18","Ryan Tannehill",TEN,"vs. IND"," 6.2","D+","15.1","-3.2","31% (5/16)","7%","Great"
"19","Justin Fields",CHI,"at NE"," 6.2","D","14.9","-0.8","50% (6/12)","15%","Bad"
"20","Kenny Pickett",PIT,"at MIA"," 5.4","D","14.7","+1.1","33% (2/6)","14%","Bad"
"21","Jacoby Brissett",CLE,"at BAL"," 6.6","D","14.4","-1.6","12% (2/16)","5%","Bad"
"22","Davis Mills",HOU,"at LV"," 9.4","D-","14.1","-0.9","40% (6/15)","0%","Good"
"23","Taylor Heinicke",WAS,"vs. GB"," 5.6","F","13.8","-1.6","13% (2/15)","0%","N/A"
"24","Mac Jones",NE,"vs. CHI"," 8.2","F","13.5","-1.2","46% (6/13)","5%","Bad"
"25","Zach Wilson",NYJ,"at DEN"," 3.8","F","13.4","-0.3","40% (4/10)","14%","Bad"
"26","Andy Dalton",NO,"at ARI"," 7.4","F","12.9","+0.2","21% (3/14)","3%","Bad"
"27","Brett Rypien",DEN,"vs. NYJ","-","F","12.3","-0.9","0% (0/6)","0%","N/A"
"28","Bailey Zappe",NE,"vs. CHI"," 8.0","F","11.7","+2.9","66% (2/3)","1%","Good"
"29","PJ Walker",CAR,"vs. TB"," 5.4","F","10.2","-1.8","30% (3/10)","0%","Bad"
"30","Mitch Trubisky",PIT,"at MIA"," 5.6","F","4.6","-1.1","13% (2/15)","5%","Average"
"31","Jameis Winston",NO,"at ARI"," 6.0","F","1.3","-0.9","50% (3/6)","0%","Poor"
"32","Teddy Bridgewater",MIA,"vs. PIT"," 4.8","F","1.1","-1.0","28% (4/14)","1%","Good"
"33","Cooper Rush",DAL,"vs. DET"," 9.4","F","1.0","-0.2","28% (4/14)","1%","Average"
"34","Desmond Ridder",ATL,"at CIN"," 3.0","F","1.0","-0.3","0% (0/6)","0%","N/A"
"35","Sam Howell",WAS,"vs. GB"," 5.6","F","0.9","-","-","0%","N/A"
"36","Jacob Eason",CAR,"vs. TB"," 5.4","F","0.9","-","-","0%","Bad"
"37","Jeff Driskel",HOU,"at LV","-","F","0.9","-","-","0%","Bad"
"38","Josh Johnson",DEN,"vs. NYJ","-","F","0.9","+1.0","50% (2/4)","0%","N/A"
"39","Skylar Thompson",MIA,"vs. PIT"," 6.8","F","0.9","-3.2","50% (1/2)","0%","Bad"
"40","Jordan Love",GB,"at WAS","-","F","0.8","-1.7","6% (1/16)","0%","Bad"
"41","Feleipe Franks",ATL,"at CIN"," 3.0","F","0.7","-0.4","0% (0/10)","1%","Bad"
