"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Travis Kelce",KC,"at DEN"," 5.2","A+","12.0","+1.2","56% (9/16)","23%","Average"
"2","Mark Andrews",BAL,"at PIT"," 6.2","A","9.6","+0.7","46% (7/15)","13%","Poor"
"3","T.J. Hockenson",MIN,"at DET"," 7.2","A-","9.4","0.0","41% (5/12)","12%","Great"
"4","Pat Freiermuth",PIT,"vs. BAL"," 8.2","B+","8.3","-0.6","50% (7/14)","11%","Bad"
"5","Dalton Schultz",DAL,"vs. HOU"," 6.6","B","7.8","0.0","57% (8/14)","11%","Average"
"6","Greg Dulcich",DEN,"vs. KC"," 8.2","B","7.6","+1.0","57% (4/7)","5%","Poor"
"7","George Kittle",SF,"vs. TB"," 6.0","B","6.5","-1.7","28% (4/14)","7%","Good"
"8","Gerald Everett",LAC,"vs. MIA"," 8.2","B-","5.9","-0.4","50% (8/16)","9%","Bad"
"9","Foster Moreau",LV,"at LAR"," 5.6","C","4.7","-0.6","46% (7/15)","10%","Poor"
"10","Hunter Henry",NE,"at ARI"," 9.2","C","4.7","0.0","33% (5/15)","6%","Average"
"11","Evan Engram",JAC,"at TEN"," 5.4","C-","4.4","-0.4","43% (7/16)","6%","Average"
"12","Tyler Higbee",LAR,"vs. LV"," 9.9","D","4.4","-1.9","35% (5/14)","6%","Bad"
"13","Dawson Knox",BUF,"vs. NYJ"," 4.6","D+","4.3","-1.4","33% (5/15)","6%","Average"
"14","David Njoku",CLE,"at CIN"," 3.8","D+","4.2","+1.1","41% (5/12)","10%","Poor"
"15","Chigoziem Okonkwo",TEN,"vs. JAC"," 6.6","D","4.2","+0.9","50% (6/12)","7%","Bad"
"16","Daniel Bellinger",NYG,"vs. PHI"," 5.0","D","4.0","+1.6","75% (6/8)","7%","Great"
"17","Noah Fant",SEA,"vs. CAR"," 6.6","D","4.0","+0.9","43% (7/16)","10%","Bad"
