"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Saquon Barkley",NYG,"vs. HOU"," 9.4","A+","23.1","-1.1","26% (4/15)","25%","Average"
"2","Christian McCaffrey",SF,"vs. LAC"," 7.0","A+","22.3","+0.4","54% (6/11)","17%","Great"
"3","Derrick Henry",TEN,"vs. DEN"," 7.4","A","22.1","+3.7","62% (5/8)","37%","Good"
"4","Austin Ekeler",LAC,"at SF"," 3.2","A","19.0","+1.5","50% (8/16)","15%","Great"
"5","Josh Jacobs",LV,"vs. IND"," 6.0","A","18.7","+0.9","43% (7/16)","14%","Great"
"6","Travis Etienne Jr.",JAC,"at KC"," 6.0","A","17.6","+2.5","66% (6/9)","25%","Poor"
"7","Alvin Kamara",NO,"at PIT"," 4.2","A","17.1","-2.0","36% (4/11)","18%","Poor"
"8","Nick Chubb",CLE,"at MIA"," 6.2","A","17.1","+1.1","60% (9/15)","26%","Great"
"9","Kenneth Walker III",SEA,"at TB"," 4.8","A-","17.0","+4.2","50% (4/8)","20%","Great"
"10","Dameon Pierce",HOU,"at NYG"," 5.2","A-","16.4","+1.7","50% (4/8)","23%","Poor"
"11","Dalvin Cook",MIN,"at BUF"," 5.6","A-","16.1","-0.5","42% (6/14)","18%","Good"
"12","Aaron Jones",GB,"vs. DAL"," 6.0","B+","13.9","-1.8","31% (5/16)","10%","Good"
"13","Miles Sanders",PHI,"vs. WAS"," 4.0","B","13.4","+0.8","53% (7/13)","18%","Good"
"14","Leonard Fournette",TB,"vs. SEA"," 7.6","B","12.7","+0.8","40% (6/15)","18%","Poor"
"15","Tony Pollard",DAL,"at GB"," 9.0","A-","12.6","+2.5","66% (10/15)","10%","Great"
"16","Jonathan Taylor",IND,"at LV"," 5.2","B+","12.4","-1.1","38% (5/13)","17%","Bad"
"17","Cordarrelle Patterson",ATL,"at CAR"," 4.6","B+","11.9","-0.7","41% (5/12)","17%","Great"
"18","Jamaal Williams",DET,"at CHI"," 6.0","B","11.5","+2.7","53% (7/13)","22%","Average"
"19","David Montgomery",CHI,"vs. DET"," 8.0","B","11.4","-1.2","33% (5/15)","12%","Poor"
"20","D'Andre Swift",DET,"at CHI"," 6.8","B-","11.3","-1.7","33% (3/9)","5%","Great"
"21","D'Onta Foreman",CAR,"vs. ATL"," 8.2","B-","11.2","+0.9","47% (8/17)","17%","Great"
"22","Najee Harris",PIT,"vs. NO"," 5.0","B-","11.0","-2.5","18% (3/16)","21%","Poor"
"23","Devin Singletary",BUF,"vs. MIN"," 5.0","B-","10.5","+1.4","50% (8/16)","14%","Bad"
"24","James Conner",ARI,"at LAR"," 5.2","B-","10.5","0.0","45% (5/11)","12%","Bad"
"25","Antonio Gibson",WAS,"at PHI"," 6.8","C+","10.4","+1.3","50% (8/16)","16%","Poor"
"26","Jeff Wilson Jr.",MIA,"vs. CLE"," 7.4","C+","10.1","-1.0","47% (8/17)","19%","Great"
"27","Khalil Herbert",CHI,"vs. DET"," 8.6","C+","10.1","+2.1","50% (8/16)","15%","Good"
"28","Kareem Hunt",CLE,"at MIA"," 6.2","C","9.2","-2.2","27% (3/11)","21%","Poor"
"29","Raheem Mostert",MIA,"vs. CLE"," 7.6","C","9.1","-1.0","44% (4/9)","11%","Average"
"30","Ezekiel Elliott",DAL,"at GB"," 8.8","C","8.8","-1.8","40% (6/15)","18%","Good"
"31","AJ Dillon",GB,"vs. DAL"," 6.2","C","8.7","-0.5","29% (5/17)","10%","Bad"
"32","Darrell Henderson Jr.",LAR,"vs. ARI"," 6.6","C","8.1","-3.6","15% (2/13)","8%","Average"
"33","Tyler Allgeier",ATL,"at CAR"," 4.2","C","7.7","+1.9","50% (4/8)","12%","Poor"
"34","Melvin Gordon III",DEN,"at TEN"," 4.2","C","7.7","-2.0","21% (3/14)","11%","Bad"
"35","Rachaad White",TB,"vs. SEA"," 8.2","C","7.6","-0.7","22% (2/9)","7%","Bad"
"36","Brian Robinson Jr.",WAS,"at PHI"," 8.6","C-","7.6","-1.5","40% (2/5)","10%","Bad"
"37","Isiah Pacheco",KC,"vs. JAC"," 8.8","C-","7.4","-1.3","33% (3/9)","4%","Poor"
"38","Clyde Edwards-Helaire",KC,"vs. JAC"," 8.6","C-","6.9","+0.5","50% (7/14)","15%","Good"
"39","Latavius Murray",DEN,"at TEN"," 3.8","D+","6.7","+1.4","54% (6/11)","11%","Great"
"40","Chuba Hubbard",CAR,"vs. ATL"," 7.4","D+","6.2","-1.1","33% (5/15)","3%","Great"
"41","Jerick McKinnon",KC,"vs. JAC"," 8.0","D","6.1","-0.9","50% (6/12)","10%","Bad"
"42","Dontrell Hilliard",TEN,"vs. DEN"," 6.4","D","5.8","+1.6","57% (8/14)","5%","Great"
"43","Jaylen Warren",PIT,"vs. NO"," 5.0","D","5.8","+0.5","37% (3/8)","4%","Bad"
"44","Eno Benjamin",ARI,"at LAR"," 5.0","D","5.6","-0.2","33% (5/15)","8%","Poor"
"45","Kenneth Gainwell",PHI,"vs. WAS"," 5.2","D-","5.4","+0.1","35% (5/14)","8%","Great"
"46","James Cook",BUF,"vs. MIN"," 5.4","D-","5.1","+1.0","62% (5/8)","4%","Poor"
"47","Caleb Huntley",ATL,"at CAR"," 3.6","F","5.0","-0.5","40% (2/5)","11%","Bad"
"48","Alexander Mattison",MIN,"at BUF"," 5.6","F","5.0","+0.2","46% (7/15)","6%","Great"
"49","Chase Edmonds",DEN,"at TEN"," 4.4","F","4.9","-1.6","27% (3/11)","0%","N/A"
"50","Rex Burkhead",HOU,"at NYG"," 3.2","F","4.9","+0.2","33% (5/15)","6%","Poor"
"51","Nyheim Hines",BUF,"vs. MIN"," 6.6","F","4.8","-1.5","33% (5/15)","5%","Great"
"52","Travis Homer",SEA,"at TB"," 5.6","F","4.4","+0.8","54% (6/11)","1%","Bad"
"53","Cam Akers",LAR,"vs. ARI"," 6.2","F","4.2","-3.5","33% (2/6)","11%","Bad"
