"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Cooper Kupp",LAR,"vs. BUF"," 4.4","A+","21.2","+3.4","56% (9/16)","26%","Good"
"2","Justin Jefferson",MIN,"vs. GB"," 7.2","A+","19.4","+0.3","43% (7/16)","21%","Average"
"3","Ja'Marr Chase",CIN,"vs. PIT"," 4.4","A+","19.1","+2.9","50% (8/16)","16%","Good"
"4","Davante Adams",LV,"at LAC"," 8.4","A+","18.6","-1.0","37% (6/16)","0%","N/A"
"5","CeeDee Lamb",DAL,"vs. TB"," 4.0","A+","18.3","-1.6","33% (5/15)","11%","Average"
"6","Stefon Diggs",BUF,"at LAR"," 5.4","A+","17.3","-2.1","31% (5/16)","14%","Average"
"7","Michael Pittman Jr.",IND,"at HOU"," 7.6","A","17.2","-0.7","43% (7/16)","13%","Poor"
"8","Mike Evans",TB,"at DAL"," 7.0","A","17.2","-0.1","46% (7/15)","18%","Good"
"9","Tyreek Hill",MIA,"vs. NE"," 4.0","A","16.8","-2.1","37% (6/16)","0%","N/A"
"10","Keenan Allen",LAC,"vs. LV"," 7.8","A","16.6","-1.4","40% (6/15)","14%","Poor"
"11","Deebo Samuel",SF,"at CHI"," 4.2","A","16.3","+3.1","60% (9/15)","12%","Great"
"12","A.J. Brown",PHI,"at DET"," 8.4","A","16.2","-3.6","33% (4/12)","0%","N/A"
"13","Tee Higgins",CIN,"vs. PIT"," 5.2","A","16.0","+1.2","50% (7/14)","16%","Average"
"14","DJ Moore",CAR,"vs. CLE"," 6.4","A","15.7","-3.0","17% (3/17)","17%","Awful"
"15","Courtland Sutton",DEN,"at SEA"," 3.2","A","15.7","-2.9","18% (3/16)","11%","Awful"
"16","Mike Williams",LAC,"vs. LV"," 7.6","A","15.6","+0.5","46% (7/15)","18%","Average"
"17","Brandin Cooks",HOU,"vs. IND"," 8.4","A","15.4","-0.7","46% (7/15)","20%","Average"
"18","Marquise Brown",ARI,"vs. KC"," 5.6","A","15.4","-1.3","37% (6/16)","0%","N/A"
"19","Terry McLaurin",WAS,"vs. JAC"," 6.6","A-","15.2","-3.0","25% (4/16)","15%","Poor"
"20","Diontae Johnson",PIT,"at CIN"," 3.0","A-","15.2","+0.1","40% (6/15)","26%","Average"
"21","Allen Robinson II",LAR,"vs. BUF"," 4.6","A-","15.0","-4.4","9% (1/11)","0%","N/A"
