"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","George Kittle",SF,"at LAR"," 2.8","A+","16.4","+0.6","42% (6/14)","12%","Bad"
"2","Mark Andrews",BAL,"at TB"," 7.2","A","13.9","+0.8","52% (9/17)","17%","Average"
"3","Dallas Goedert",PHI,"vs. PIT"," 5.2","A","12.2","-0.3","53% (8/15)","5%","Average"
"4","Zach Ertz",ARI,"at MIN"," 7.8","A","11.9","+0.3","31% (5/16)","12%","Bad"
"5","T.J. Hockenson",DET,"vs. MIA"," 8.2","A-","11.7","0.0","45% (5/11)","12%","Average"
"6","Tyler Higbee",LAR,"vs. SF"," 6.2","B","10.6","-0.9","46% (6/13)","8%","Bad"
"7","Pat Freiermuth",PIT,"at PHI"," 5.4","B+","9.8","+1.2","60% (9/15)","13%","Bad"
"8","Hayden Hurst",CIN,"at CLE"," 6.0","B-","9.3","+0.4","46% (6/13)","8%","Poor"
"9","Kyle Pitts",ATL,"vs. CAR"," 6.2","B-","9.2","-3.5","25% (4/16)","8%","Poor"
"10","Irv Smith Jr.",MIN,"vs. ARI"," 7.6","C+","9.1","-0.2","50% (3/6)","14%","Poor"
"11","Taysom Hill",NO,"vs. LV"," 9.0","C+","9.0","+9.7","83% (5/6)","7%","Great"
"12","Robert Tonyan",GB,"at BUF"," 4.0","C","8.9","0.0","42% (3/7)","10%","Bad"
"13","Dalton Schultz",DAL,"vs. CHI"," 4.8","C-","8.8","-1.5","40% (6/15)","4%","Bad"
"14","Greg Dulcich",DEN,"at JAC"," 6.2","C-","8.5","+5.9","100% (2/2)","7%","Great"
"15","Evan Engram",JAC,"vs. DEN"," 4.8","D+","8.4","0.0","50% (8/16)","6%","Bad"
"16","Dawson Knox",BUF,"vs. GB"," 5.2","D+","8.3","-1.1","30% (4/13)","4%","Great"
"17","Cade Otton",TB,"vs. BAL"," 8.4","D","7.9","+0.6","66% (4/6)","5%","Bad"
"18","Mike Gesicki",MIA,"at DET"," 6.8","D","7.8","-1.5","12% (2/16)","9%","Great"
"19","Harrison Bryant",CLE,"vs. CIN"," 4.0","D","7.7","+0.8","66% (10/15)","5%","Bad"
"20","Darren Waller",LV,"at NO"," 4.0","D","7.6","-5.8","20% (2/10)","18%","Bad"
"21","Juwan Johnson",NO,"vs. LV"," 9.0","D-","7.5","+0.3","42% (6/14)","6%","Great"
"22","Noah Fant",SEA,"vs. NYG"," 6.6","D-","7.5","-0.7","40% (6/15)","11%","Bad"
"23","Hunter Henry",NE,"at NYJ"," 6.2","F","6.7","-0.7","31% (5/16)","6%","Poor"
"24","Cole Kmet",CHI,"at DAL"," 4.2","F","6.6","-1.0","25% (4/16)","3%","Bad"
"25","Will Dissly",SEA,"vs. NYG"," 7.0","F","6.3","+0.9","37% (6/16)","10%","Great"
"26","Tyler Conklin",NYJ,"vs. NE"," 4.6","F","6.3","+0.1","58% (10/17)","5%","Average"
"27","Foster Moreau",LV,"at NO"," 2.4","F","6.1","-1.2","33% (5/15)","2%","Bad"
"28","Isaiah Likely",BAL,"at TB"," 6.8","F","5.4","-1.5","28% (2/7)","4%","Average"
"29","Austin Hooper",TEN,"at HOU"," 5.6","F","4.9","-1.8","25% (4/16)","6%","Bad"
"30","Logan Thomas",WAS,"at IND"," 8.8","F","4.8","+0.2","50% (3/6)","12%","Bad"
"31","Kylen Granson",IND,"vs. WAS"," 4.4","F","4.3","+0.3","43% (7/16)","2%","Bad"
"32","Tommy Tremble",CAR,"at ATL"," 5.6","F","4.3","-0.6","35% (6/17)","15%","Great"
"33","Jelani Woods",IND,"vs. WAS"," 4.2","F","4.3","+1.6","42% (3/7)","6%","Great"
"34","Mo Alie-Cox",IND,"vs. WAS"," 4.4","F","4.1","-1.2","18% (3/16)","7%","Great"
"35","Jordan Akins",HOU,"vs. TEN"," 9.6","F","4.0","-0.2","33% (4/12)","6%","Great"
