"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Tyreek Hill",MIA,"vs. HOU"," 6.6","A+","22.5","-0.5","46% (7/15)","14%","Average"
"2","Stefon Diggs",BUF,"at DET"," 6.4","A+","22.4","+0.5","50% (8/16)","23%","Average"
"3","Davante Adams",LV,"at SEA"," 5.4","A+","22.2","+1.2","50% (8/16)","25%","Good"
"4","Justin Jefferson",MIN,"vs. NE"," 6.6","A+","19.0","+0.4","37% (6/16)","20%","Poor"
"5","DeAndre Hopkins",ARI,"vs. LAC"," 4.2","A+","18.7","+0.1","28% (2/7)","13%","Poor"
"6","CeeDee Lamb",DAL,"vs. NYG"," 3.6","A+","17.5","-1.3","33% (5/15)","13%","Average"
"7","Amon-Ra St. Brown",DET,"vs. BUF"," 5.6","A","17.1","+2.9","53% (8/15)","10%","Average"
"8","Jaylen Waddle",MIA,"vs. HOU"," 6.0","A","17.0","+2.4","64% (9/14)","7%","Great"
"9","Tee Higgins",CIN,"at TEN"," 6.0","A","16.8","+1.4","43% (7/16)","7%","Average"
"10","A.J. Brown",PHI,"vs. GB"," 5.4","A","16.8","-0.3","41% (5/12)","18%","Average"
"11","Terry McLaurin",WAS,"vs. ATL"," 7.8","A","16.5","-3.1","29% (5/17)","12%","Bad"
"12","DK Metcalf",SEA,"vs. LV"," 7.6","A","16.5","-1.6","37% (6/16)","21%","Poor"
"13","Mike Evans",TB,"at CLE"," 8.0","A","16.4","-1.9","42% (6/14)","14%","Poor"
"14","Christian Kirk",JAC,"vs. BAL"," 5.0","A","16.4","+0.9","53% (8/15)","22%","Average"
"15","Keenan Allen",LAC,"at ARI"," 6.6","A","16.3","-3.3","33% (3/9)","6%","Bad"
"16","Chris Godwin",TB,"at CLE"," 8.4","A","15.8","-1.7","33% (4/12)","8%","Bad"
"17","Amari Cooper",CLE,"vs. TB"," 7.6","A-","15.4","+0.8","53% (8/15)","17%","Good"
"18","Tyler Lockett",SEA,"vs. LV"," 7.8","A-","15.3","+0.1","46% (7/15)","15%","Good"
"19","Gabe Davis",BUF,"at DET"," 6.2","A-","15.2","+2.6","57% (8/14)","9%","Good"
"20","Chris Olave",NO,"at SF"," 5.6","A-","15.2","+0.9","50% (5/10)","14%","Poor"
"21","Michael Pittman Jr.",IND,"vs. PIT"," 7.0","A-","15.0","-2.1","26% (4/15)","9%","Bad"
"22","Deebo Samuel",SF,"vs. NO"," 6.0","A-","14.9","-0.9","35% (5/14)","9%","Average"
"23","Jakobi Meyers",NE,"at MIN"," 7.2","B+","14.6","+0.9","46% (6/13)","9%","Average"
"24","DeVonta Smith",PHI,"vs. GB"," 5.2","B","14.3","-1.4","40% (6/15)","7%","Good"
"25","Brandon Aiyuk",SF,"vs. NO"," 6.0","B","13.8","+1.3","56% (9/16)","8%","Great"
"26","Joshua Palmer",LAC,"at ARI"," 7.4","B","13.5","+0.7","50% (8/16)","6%","Average"
"27","JuJu Smith-Schuster",KC,"vs. LAR"," 6.2","B","13.4","-1.3","40% (4/10)","11%","Bad"
"28","Garrett Wilson",NYJ,"vs. CHI"," 9.2","B-","13.2","-0.2","30% (3/10)","14%","Bad"
"29","Tyler Boyd",CIN,"at TEN"," 6.0","B-","13.1","+2.2","62% (10/16)","6%","Good"
"30","Courtland Sutton",DEN,"at CAR"," 5.4","C+","12.9","-3.5","18% (3/16)","15%","Bad"
"31","George Pickens",PIT,"at IND"," 6.2","C+","12.7","+0.5","60% (6/10)","11%","Average"
"32","DJ Moore",CAR,"vs. DEN"," 3.4","C+","12.3","-3.4","11% (2/17)","17%","Average"
"33","Allen Lazard",GB,"at PHI"," 4.4","C+","12.1","+1.0","53% (8/15)","20%","Poor"
"34","Darius Slayton",NYG,"at DAL"," 7.8","C+","11.8","-0.4","35% (5/14)","8%","Average"
"35","Christian Watson",GB,"at PHI"," 4.4","C+","11.6","+4.0","50% (4/8)","7%","Great"
"36","Diontae Johnson",PIT,"at IND"," 6.2","C+","11.4","-2.5","12% (2/16)","19%","Bad"
"37","Parris Campbell",IND,"vs. PIT"," 6.6","C","11.4","+1.8","54% (6/11)","7%","Average"
"38","Curtis Samuel",WAS,"vs. ATL"," 9.0","C","11.1","-0.5","42% (6/14)","9%","Average"
"39","Darnell Mooney",CHI,"at NYJ"," 4.6","C","11.1","-1.7","41% (7/17)","14%","Bad"
"40","Drake London",ATL,"at WAS"," 7.8","C","10.9","-2.1","36% (4/11)","15%","Average"
"41","Adam Thielen",MIN,"vs. NE"," 6.6","C","10.8","-2.0","30% (4/13)","10%","Poor"
"42","Donovan Peoples-Jones",CLE,"vs. TB"," 6.6","C","10.7","0.0","62% (10/16)","11%","Bad"
"43","Treylon Burks",TEN,"vs. CIN"," 4.6","C","10.5","-0.4","50% (3/6)","9%","Bad"
"44","Brandin Cooks",HOU,"at MIA"," 3.8","C","10.2","-1.5","28% (4/14)","11%","Bad"
"45","Nico Collins",HOU,"at MIA"," 4.0","C","9.6","-0.2","42% (6/14)","8%","Bad"
"46","Marquise Brown",ARI,"vs. LAC"," 4.0","C-","9.6","-1.5","25% (3/12)","11%","Average"
"47","Michael Gallup",DAL,"vs. NYG"," 3.4","C","9.3","-1.4","30% (4/13)","5%","Poor"
"48","Zay Jones",JAC,"vs. BAL"," 4.4","C-","9.3","+1.8","53% (8/15)","15%","Bad"
"49","Demarcus Robinson",BAL,"at JAC"," 7.4","C-","9.2","+0.3","40% (6/15)","5%","Bad"
"50","Allen Robinson II",LAR,"at KC"," 8.0","C-","9.1","-1.7","33% (4/12)","19%","Bad"
"51","Mack Hollins",LV,"at SEA"," 5.6","C-","9.0","+0.4","46% (7/15)","13%","Bad"
"52","Robert Woods",TEN,"vs. CIN"," 4.6","C-","9.0","-3.4","30% (3/10)","7%","Bad"
"53","Marquez Valdes-Scantling",KC,"vs. LAR"," 6.0","C-","8.9","-2.5","29% (5/17)","5%","Bad"
"54","Jarvis Landry",NO,"at SF"," 6.0","D+","8.7","-2.4","33% (4/12)","7%","Poor"
"55","Devin Duvernay",BAL,"at JAC"," 7.4","D+","8.5","+0.4","40% (6/15)","11%","Average"
"56","Julio Jones",TB,"at CLE"," 7.6","D","8.4","-2.9","33% (3/9)","10%","Average"
"57","Jahan Dotson",WAS,"vs. ATL"," 8.2","D","8.2","+1.9","50% (3/6)","8%","Great"
"58","Terrace Marshall Jr.",CAR,"vs. DEN"," 3.2","D","8.1","-0.2","33% (4/12)","17%","Bad"
"59","Isaiah McKenzie",BUF,"at DET"," 5.6","D","8.1","+1.3","46% (6/13)","10%","Good"
"60","Alec Pierce",IND,"vs. PIT"," 6.2","F","7.9","-0.1","50% (5/10)","6%","Bad"
"61","DeAndre Carter",LAC,"at ARI"," 6.8","D","7.9","-0.9","29% (5/17)","5%","Poor"
"62","Marvin Jones Jr.",JAC,"vs. BAL"," 5.6","F","7.8","-1.7","40% (6/15)","14%","Bad"
"63","Kalif Raymond",DET,"vs. BUF"," 5.8","D-","7.8","-0.8","26% (4/15)","7%","Bad"
"64","Van Jefferson",LAR,"at KC"," 7.8","F","7.8","+0.1","50% (5/10)","8%","Good"
"65","Noah Brown",DAL,"vs. NYG"," 3.4","F","7.6","+0.3","45% (5/11)","11%","Bad"
"66","Randall Cobb",GB,"at PHI"," 4.2","F","7.6","+1.9","75% (6/8)","7%","Bad"
"67","Kendall Hinton",DEN,"at CAR"," 5.2","F","7.2","-0.4","33% (5/15)","1%","Bad"
"68","Corey Davis",NYJ,"vs. CHI"," 8.2","F","7.1","-0.1","37% (3/8)","9%","Average"
"69","K.J. Osborn",MIN,"vs. NE"," 6.4","F","6.9","+0.7","50% (8/16)","6%","Average"
"70","Skyy Moore",KC,"vs. LAR"," 5.2","F","6.8","-1.1","30% (3/10)","1%","Bad"
"71","Justin Watson",KC,"vs. LAR"," 5.4","F","6.7","-0.1","33% (4/12)","4%","Good"
"72","Olamide Zaccheaus",ATL,"at WAS"," 7.2","F","6.7","-0.6","47% (8/17)","3%","Great"
