"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Justin Jefferson",MIN,"at GB"," 5.2","A+","24.0","+2.1","56% (9/16)","21%","Poor"
"2","Ja'Marr Chase",CIN,"vs. BUF"," 6.6","A+","21.2","+3.3","41% (5/12)","19%","Poor"
"3","Tyreek Hill",MIA,"at NE"," 6.2","A+","20.9","+0.6","50% (8/16)","17%","Average"
"4","Amon-Ra St. Brown",DET,"vs. CHI"," 7.2","A+","20.5","+1.4","40% (6/15)","13%","Poor"
"5","Stefon Diggs",BUF,"at CIN"," 6.2","A+","19.5","-0.7","43% (7/16)","19%","Average"
"6","CeeDee Lamb",DAL,"at TEN"," 7.2","A+","19.2","+0.2","50% (8/16)","11%","Good"
"7","Keenan Allen",LAC,"vs. LAR"," 6.8","A","18.9","-1.6","50% (5/10)","13%","Bad"
"8","A.J. Brown",PHI,"vs. NO"," 5.6","A","18.7","-0.1","43% (7/16)","15%","Good"
"9","Tee Higgins",CIN,"vs. BUF"," 6.6","A","18.6","-1.0","37% (6/16)","9%","Good"
"10","Davante Adams",LV,"vs. SF"," 5.8","A","18.1","0.0","43% (7/16)","23%","Average"
"11","Chris Godwin",TB,"vs. CAR"," 5.8","A","17.2","-0.6","30% (4/13)","9%","Poor"
"12","DK Metcalf",SEA,"vs. NYJ"," 3.8","A","17.1","+0.1","50% (8/16)","18%","Poor"
"13","Jaylen Waddle",MIA,"at NE"," 6.0","A","16.3","+0.2","50% (8/16)","8%","Great"
"14","Garrett Wilson",NYJ,"at SEA"," 6.4","A","16.1","+0.3","33% (5/15)","12%","Bad"
"15","DeVonta Smith",PHI,"vs. NO"," 6.4","A","16.0","+1.4","56% (9/16)","10%","Good"
"16","Mike Williams",LAC,"vs. LAR"," 6.4","A-","15.9","-1.0","50% (6/12)","11%","Poor"
"17","Christian Kirk",JAC,"at HOU"," 6.2","A-","15.6","-0.5","37% (6/16)","20%","Poor"
"18","Jerry Jeudy",DEN,"at KC"," 6.8","A-","15.6","+0.8","53% (7/13)","11%","Average"
"19","Terry McLaurin",WAS,"vs. CLE"," 7.4","A-","15.6","-0.7","43% (7/16)","12%","Poor"
"20","Mike Evans",TB,"vs. CAR"," 5.6","A-","15.5","-2.4","40% (6/15)","13%","Bad"
"21","JuJu Smith-Schuster",KC,"vs. DEN"," 2.4","A-","15.3","-2.0","33% (5/15)","10%","Bad"
"22","DJ Moore",CAR,"at TB"," 5.8","B+","15.1","-1.8","31% (5/16)","18%","Average"
"23","Amari Cooper",CLE,"at WAS"," 6.4","B+","15.1","-0.4","37% (6/16)","17%","Average"
"24","Brandon Aiyuk",SF,"at LV"," 6.4","B","13.7","+0.9","50% (8/16)","7%","Good"
"25","Michael Pittman Jr.",IND,"at NYG"," 5.6","B","13.7","-1.9","26% (4/15)","8%","Bad"
"26","Zay Jones",JAC,"at HOU"," 6.2","B","13.5","+3.4","53% (8/15)","18%","Poor"
"27","Allen Lazard",GB,"vs. MIN"," 5.8","B","13.4","-0.1","50% (7/14)","18%","Poor"
"28","Drake London",ATL,"vs. ARI"," 8.0","B-","13.1","-1.1","46% (7/15)","12%","Poor"
"29","Jakobi Meyers",NE,"vs. MIA"," 3.6","B-","12.9","+1.1","38% (5/13)","7%","Good"
"30","Diontae Johnson",PIT,"at BAL"," 6.2","B-","12.7","-2.0","18% (3/16)","16%","Bad"
"31","Marquise Brown",ARI,"at ATL"," 8.2","C+","12.6","-1.1","27% (3/11)","13%","Poor"
"32","Gabe Davis",BUF,"at CIN"," 6.4","C+","12.3","-0.4","33% (5/15)","11%","Average"
"33","Jahan Dotson",WAS,"vs. CLE"," 5.6","C+","12.2","+3.7","60% (6/10)","10%","Great"
"34","Courtland Sutton",DEN,"at KC"," 6.8","C+","12.2","-3.1","28% (4/14)","13%","Bad"
"35","Brandin Cooks",HOU,"vs. JAC"," 7.2","C+","12.0","-2.2","25% (3/12)","10%","Bad"
"36","Tyler Lockett",SEA,"vs. NYJ","-","C","11.6","+0.4","53% (8/15)","15%","Good"
"37","Christian Watson",GB,"vs. MIN"," 5.8","C","11.4","+3.3","50% (6/12)","13%","Great"
"38","Curtis Samuel",WAS,"vs. CLE"," 7.0","C","10.7","+0.5","53% (8/15)","10%","Average"
"39","Isaiah Hodgins",NYG,"vs. IND"," 8.4","C","10.6","+3.9","50% (4/8)","8%","Great"
"40","Adam Thielen",MIN,"at GB"," 4.8","C","10.1","-0.5","40% (6/15)","11%","Poor"
"41","DJ Chark Jr.",DET,"vs. CHI"," 7.0","C","9.9","+0.7","55% (5/9)","10%","Poor"
"42","Darius Slayton",NYG,"vs. IND"," 7.6","C","9.9","+0.7","50% (7/14)","6%","Average"
"43","George Pickens",PIT,"at BAL"," 6.8","C","9.8","-0.1","60% (9/15)","8%","Average"
"44","Donovan Peoples-Jones",CLE,"at WAS"," 6.0","C","9.4","+1.1","75% (12/16)","12%","Bad"
"45","Chris Moore",HOU,"vs. JAC"," 6.4","C","9.2","+0.5","50% (7/14)","10%","Bad"
"46","Chris Olave",NO,"at PHI","-","C-","9.2","-0.3","38% (5/13)","12%","Bad"
"47","Richie James Jr.",NYG,"vs. IND"," 7.8","C-","9.2","+0.4","46% (6/13)","5%","Good"
"48","Michael Gallup",DAL,"at TEN"," 8.4","C-","9.1","-0.7","38% (5/13)","8%","Average"
"49","Romeo Doubs",GB,"vs. MIN"," 6.0","C-","9.0","-0.7","54% (6/11)","8%","Average"
"50","Greg Dortch",ARI,"at ATL"," 8.8","C-","8.6","+0.6","42% (6/14)","7%","Average"
"51","Rashid Shaheed",NO,"at PHI"," 4.6","C-","8.6","+3.6","70% (7/10)","3%","Great"
