"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Travis Kelce",KC,"vs. LAC"," 6.0","A+","17.6","-1.7","40% (6/15)","15%","Average"
"2","Mark Andrews",BAL,"vs. MIA"," 8.2","A","16.7","+1.6","47% (8/17)","14%","Awful"
"3","Kyle Pitts",ATL,"at LAR"," 8.4","A","13.7","-1.7","31% (5/16)","6%","Awful"
"4","Darren Waller",LV,"vs. ARI"," 8.2","A-","11.8","-5.9","9% (1/11)","25%","Awful"
"5","T.J. Hockenson",DET,"vs. WAS"," 5.6","B+","11.8","-2.4","41% (5/12)","4%","Awful"
"6","Dallas Goedert",PHI,"vs. MIN"," 3.8","B+","11.4","-0.6","46% (7/15)","1%","Awful"
"7","Zach Ertz",ARI,"at LV"," 6.6","B","11.3","+1.1","43% (7/16)","15%","Great"
"8","Dalton Schultz",DAL,"vs. CIN"," 7.6","B","11.1","+1.5","50% (8/16)","3%","Awful"
"9","Pat Freiermuth",PIT,"vs. NE"," 5.4","B-","10.2","+1.5","60% (9/15)","25%","Awful"
"10","Gerald Everett",LAC,"at KC"," 5.8","C+","10.1","+1.3","57% (8/14)","18%","Poor"
"11","Dawson Knox",BUF,"vs. TEN"," 2.8","C","9.8","+1.3","50% (7/14)","0%","N/A"
"12","Tyler Higbee",LAR,"vs. ATL"," 8.6","C","9.4","-1.1","35% (5/14)","9%","Awful"
"13","Albert Okwuegbunam",DEN,"vs. HOU"," 8.6","C","8.8","-0.1","30% (4/13)","10%","Awful"
"14","Cole Kmet",CHI,"at GB"," 8.8","C-","8.7","-1.1","31% (5/16)","0%","N/A"
"15","Hunter Henry",NE,"at PIT"," 4.6","D+","8.0","+0.6","50% (8/16)","17%","Awful"
"16","Robert Tonyan",GB,"vs. CHI"," 3.6","D+","7.7","-1.3","28% (2/7)","25%","Awful"
"17","David Njoku",CLE,"vs. NYJ"," 8.0","D","7.6","+0.3","33% (5/15)","0%","N/A"
"18","Logan Thomas",WAS,"at DET"," 6.4","D","7.4","-0.9","50% (3/6)","19%","Awful"
"19","Hayden Hurst",CIN,"at DAL"," 3.6","D","7.4","-0.2","50% (6/12)","16%","Awful"
"20","Evan Engram",JAC,"vs. IND"," 4.0","D","7.3","-0.4","40% (6/15)","1%","Awful"
"21","Irv Smith Jr.",MIN,"at PHI"," 6.2","D-","6.9","-6.2","0% (0/1)","6%","Awful"
"22","Noah Fant",SEA,"at SF"," 5.8","F","6.8","-0.5","40% (6/15)","20%","Awful"
"23","Tyler Conklin",NYJ,"at CLE"," 6.2","F","6.8","+0.5","56% (9/16)","16%","Great"
"24","Austin Hooper",TEN,"at BUF"," 5.4","F","6.6","-1.8","29% (5/17)","0%","N/A"
"25","Mike Gesicki",MIA,"at BAL"," 6.6","F","6.6","-1.0","31% (5/16)","1%","Awful"
"26","Cameron Brate",TB,"at NO"," 3.6","F","5.9","+0.1","50% (8/16)","1%","Awful"
"27","Taysom Hill",NO,"vs. TB"," 5.8","F","5.6","+12.6","100% (1/1)","3%","Great"
"28","Juwan Johnson",NO,"vs. TB"," 5.0","F","5.4","-0.8","30% (4/13)","18%","Awful"
"29","Mo Alie-Cox",IND,"at JAC"," 6.8","F","5.4","+0.3","37% (6/16)","0%","Awful"
"30","Jonnu Smith",NE,"at PIT"," 4.4","F","5.2","-1.3","26% (4/15)","6%","Awful"
"31","Kylen Granson",IND,"at JAC"," 6.4","F","5.2","+0.1","43% (7/16)","3%","Awful"
"32","Brevin Jordan",HOU,"at DEN"," 3.4","F","5.2","+0.9","40% (4/10)","0%","N/A"
"33","Harrison Bryant",CLE,"vs. NYJ"," 7.8","F","5.1","+0.7","60% (9/15)","11%","Awful"
"34","Isaiah Likely",BAL,"vs. MIA"," 8.6","F","4.5","-4.0","0% (0/1)","8%","Awful"
"35","Will Dissly",SEA,"at SF"," 5.4","F","4.4","-0.2","31% (5/16)","2%","Great"
"36","O.J. Howard",HOU,"at DEN"," 4.0","F","4.2","-0.3","25% (4/16)","41%","Great"
"37","Ian Thomas",CAR,"at NYG"," 3.6","F","4.1","-0.8","29% (5/17)","4%","Awful"
"38","Adam Trautman",NO,"vs. TB"," 6.0","F","4.0","-1.0","33% (4/12)","0%","N/A"
"39","George Kittle",SF,"vs. SEA"," 8.6","F","3.9","0.0","41% (5/12)","0%","N/A"
"40","Daniel Bellinger",NYG,"vs. CAR"," 7.2","F","3.9","-4.0","0% (0/1)","0%","N/A"
"41","Tommy Tremble",CAR,"at NYG"," 4.4","F","3.7","-0.4","35% (6/17)","27%","Awful"
"42","Durham Smythe",MIA,"at BAL"," 6.6","F","3.7","+0.4","56% (9/16)","0%","N/A"
"43","Foster Moreau",LV,"vs. ARI"," 8.2","F","3.7","-0.1","35% (6/17)","0%","N/A"
"44","Dan Arnold",JAC,"vs. IND"," 4.4","F","3.6","-0.9","54% (6/11)","0%","N/A"
"45","Tyler Kroft",SF,"vs. SEA"," 9.4","F","3.6","-0.5","40% (4/10)","8%","Awful"
"46","Geoff Swaim",TEN,"at BUF"," 6.2","F","3.5","+0.6","43% (7/16)","10%","Awful"
"47","Tre' McKitty",LAC,"at KC"," 5.8","F","3.3","-0.6","25% (3/12)","5%","Awful"
"48","John Bates",WAS,"at DET"," 6.6","F","3.3","-0.1","33% (5/15)","0%","N/A"
"49","Pharaoh Brown",HOU,"at DEN"," 3.6","F","3.2","-2.0","6% (1/15)","0%","N/A"
"50","Josiah Deguara",GB,"vs. CHI","-","F","3.2","-0.4","29% (5/17)","0%","N/A"
"51","Trey McBride",ARI,"at LV"," 6.6","F","3.0","-","-","0%","N/A"
"52","Andrew Beck",DEN,"vs. HOU","-","F","3.0","-0.3","7% (1/13)","1%","Awful"
"53","Noah Gray",KC,"vs. LAC","-","F","2.9","-0.6","12% (2/16)","5%","Awful"
"54","Zach Gentry",PIT,"vs. NE","-","F","2.9","0.0","43% (7/16)","0%","Awful"
"55","Ross Dwelley",SF,"vs. SEA"," 9.0","F","2.9","-0.7","6% (1/15)","0%","N/A"
"56","Jody Fortson",KC,"vs. LAC","-","F","2.8","+0.2","20% (1/5)","14%","Average"
"57","Johnny Mundt",MIN,"at PHI","-","F","2.7","+0.1","33% (2/6)","1%","Awful"
"58","Cade Otton",TB,"at NO"," 3.2","F","2.7","-3.0","0% (0/1)","0%","N/A"
"59","Ryan Griffin",CHI,"at GB"," 9.4","F","2.6","+0.6","42% (6/14)","3%","Awful"
"60","Kyle Rudolph",TB,"at NO"," 3.0","F","2.6","+0.2","50% (7/14)","0%","N/A"
"61","Colby Parkinson",SEA,"at SF","-","F","2.5","-0.1","20% (3/15)","27%","Great"
"62","Drew Sample",CIN,"at DAL"," 3.6","F","2.3","-0.4","25% (4/16)","3%","Awful"
"63","Anthony Firkser",ATL,"at LAR"," 9.2","F","2.2","-1.4","20% (3/15)","7%","Awful"
"64","Parker Hesse",ATL,"at LAR","-","F","2.2","-0.9","16% (1/6)","7%","Awful"
"65","Marcedes Lewis",GB,"vs. CHI"," 4.2","F","2.2","-0.6","29% (5/17)","0%","N/A"
"66","Eric Saubert",DEN,"vs. HOU","-","F","2.1","-0.4","12% (2/16)","12%","Awful"
"67","Tommy Sweeney",BUF,"vs. TEN","-","F","2.0","-1.4","7% (1/13)","0%","N/A"
