"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Christian McCaffrey",CAR,"vs. CLE"," 4.4","A+","22.1","-3.7","57% (4/7)","23%","Awful"
"2","Jonathan Taylor",IND,"at HOU"," 7.4","A+","22.0","+4.5","68% (11/16)","33%","Good"
"3","Austin Ekeler",LAC,"vs. LV"," 6.8","A+","19.5","+1.7","53% (8/15)","23%","Great"
"4","Derrick Henry",TEN,"vs. NYG"," 7.8","A","19.1","+4.0","50% (4/8)","34%","Great"
"5","Alvin Kamara",NO,"at ATL"," 7.0","A","18.5","-2.1","41% (5/12)","29%","Average"
"6","Dalvin Cook",MIN,"vs. GB"," 6.4","A","17.6","-2.0","33% (4/12)","28%","Poor"
"7","Joe Mixon",CIN,"vs. PIT"," 6.2","A","17.3","+2.0","50% (8/16)","24%","Good"
"8","Aaron Jones",GB,"at MIN"," 4.0","A","17.3","-2.0","37% (6/16)","17%","Average"
"9","Najee Harris",PIT,"at CIN"," 5.8","A","16.9","-0.5","50% (8/16)","26%","Average"
"10","D'Andre Swift",DET,"vs. PHI"," 6.8","A","16.6","-1.1","50% (6/12)","14%","Average"
"11","Saquon Barkley",NYG,"at TEN"," 4.6","A-","16.6","-3.1","33% (4/12)","14%","Good"
"12","Leonard Fournette",TB,"at DAL"," 5.2","A-","16.5","+2.6","57% (8/14)","24%","Average"
"13","James Conner",ARI,"vs. KC"," 5.0","B+","16.0","+5.2","71% (10/14)","22%","Great"
"14","Javonte Williams",DEN,"at SEA"," 5.6","B+","15.8","+0.5","43% (7/16)","16%","Average"
"15","Nick Chubb",CLE,"at CAR"," 8.6","B","15.3","-0.8","35% (5/14)","25%","Good"
"16","Antonio Gibson",WAS,"vs. JAC"," 8.2","B","14.8","-0.7","46% (7/15)","26%","Average"
"17","Ezekiel Elliott",DAL,"vs. TB"," 6.8","B","13.6","-0.9","50% (8/16)","26%","Average"
"18","Travis Etienne Jr.",JAC,"at WAS"," 4.4","B","13.6","-","-","0%","N/A"
"19","Elijah Mitchell",SF,"at CHI"," 9.2","B","13.4","+3.6","70% (7/10)","16%","Great"
"20","David Montgomery",CHI,"vs. SF"," 4.2","B-","13.4","+0.8","50% (6/12)","47%","Poor"
"21","Josh Jacobs",LV,"at LAC"," 8.0","B","13.3","-1.0","46% (7/15)","30%","Average"
"22","AJ Dillon",GB,"at MIN"," 4.0","B-","13.0","+1.1","47% (8/17)","13%","Average"
"23","Chase Edmonds",MIA,"vs. NE"," 6.6","B-","13.0","-0.9","33% (4/12)","0%","N/A"
"24","Cordarrelle Patterson",ATL,"vs. NO"," 2.0","C+","13.0","+2.3","66% (10/15)","27%","Great"
"25","Rashaad Penny",SEA,"vs. DEN"," 7.6","C+","12.8","+3.3","40% (4/10)","15%","Great"
"26","Dameon Pierce",HOU,"vs. IND"," 2.0","C+","12.7","-","-","0%","N/A"
"27","Clyde Edwards-Helaire",KC,"at ARI"," 5.8","C","12.0","-0.9","40% (4/10)","12%","Great"
"28","Cam Akers",LAR,"vs. BUF"," 7.8","C","11.8","-","-","17%","Awful"
"29","Miles Sanders",PHI,"at DET"," 9.6","C","11.3","-3.1","25% (3/12)","10%","Awful"
"30","Damien Harris",NE,"at MIA"," 7.2","C","10.9","+1.7","50% (7/14)","15%","Great"
"31","Devin Singletary",BUF,"at LAR"," 2.4","C","10.4","+1.4","56% (9/16)","12%","Good"
"32","Rhamondre Stevenson",NE,"at MIA"," 7.4","C","10.4","+2.3","45% (5/11)","11%","Average"
"33","Tony Pollard",DAL,"vs. TB"," 6.6","C","10.2","+2.0","53% (8/15)","8%","Awful"
"34","Kareem Hunt",CLE,"at CAR"," 7.2","C","9.8","-0.4","44% (4/9)","22%","Great"
"35","Breece Hall",NYJ,"vs. BAL"," 7.0","C","9.8","-","-","0%","N/A"
"36","Melvin Gordon III",DEN,"at SEA"," 5.4","C-","9.2","+0.2","40% (6/15)","19%","Good"
"37","Michael Carter",NYJ,"vs. BAL"," 7.0","C-","9.0","+0.5","53% (7/13)","18%","Poor"
"38","Darrell Henderson Jr.",LAR,"vs. BUF"," 7.4","C-","8.9","-1.4","53% (7/13)","22%","Average"
"39","J.D. McKissic",WAS,"vs. JAC"," 6.0","C-","8.5","+2.3","45% (5/11)","9%","Great"
"40","Nyheim Hines",IND,"at HOU"," 6.8","D+","7.7","-0.6","31% (5/16)","4%","Great"
"41","Kenneth Gainwell",PHI,"at DET"," 9.0","D","7.5","+0.8","40% (6/15)","6%","Great"
"42","James Cook",BUF,"at LAR"," 3.2","D","7.4","-","-","0%","N/A"
"43","Mike Davis",BAL,"at NYJ"," 4.4","D","7.1","-1.6","25% (4/16)","0%","N/A"
"44","Jamaal Williams",DET,"vs. PHI"," 7.6","D","6.5","+0.4","33% (4/12)","10%","Poor"
"45","Raheem Mostert",MIA,"vs. NE"," 6.8","D","6.5","-12.7","0% (0/1)","0%","N/A"
"46","Rex Burkhead",HOU,"vs. IND"," 1.8","D","6.4","+0.6","26% (4/15)","19%","Poor"
"47","James Robinson",JAC,"at WAS"," 3.8","D-","6.1","-2.0","42% (6/14)","32%","Good"
"48","Mark Ingram II",NO,"at ATL"," 6.8","D-","6.0","-0.7","35% (5/14)","9%","Good"
"49","Khalil Herbert",CHI,"vs. SF"," 3.6","F","5.6","-0.2","37% (6/16)","11%","Poor"
"50","Alexander Mattison",MIN,"vs. GB"," 6.6","F","5.5","-0.2","40% (6/15)","13%","Poor"
"51","Damien Williams",ATL,"vs. NO"," 1.8","F","5.2","-1.8","45% (5/11)","0%","N/A"
"52","Ameer Abdullah",LV,"at LAC"," 7.2","F","4.6","+0.3","41% (7/17)","0%","N/A"
"53","Kenyan Drake",BAL,"at NYJ"," 4.8","F","4.5","-0.7","30% (4/13)","0%","Average"
"54","Jeff Wilson Jr.",SF,"at CHI"," 9.2","F","4.5","-2.5","22% (2/9)","23%","Awful"
"55","Jerick McKinnon",KC,"at ARI"," 7.0","F","4.5","-1.2","33% (4/12)","12%","Awful"
"56","Rachaad White",TB,"at DAL"," 5.2","F","4.3","-","-","0%","N/A"
"57","Tyler Allgeier",ATL,"vs. NO"," 2.0","F","3.8","-","-","0%","N/A"
"58","Boston Scott",PHI,"at DET"," 9.4","F","3.7","+1.9","43% (7/16)","18%","Good"
"59","Samaje Perine",CIN,"vs. PIT"," 6.2","F","3.7","+0.2","50% (8/16)","3%","Great"
"60","Dontrell Hilliard",TEN,"vs. NYG"," 7.6","F","3.7","0.0","36% (4/11)","10%","Average"
"61","Zamir White",LV,"at LAC"," 8.0","F","3.6","-","-","0%","N/A"
"62","J.K. Dobbins",BAL,"at NYJ"," 4.0","F","3.6","-","-","0%","N/A"
"63","Darrel Williams",ARI,"vs. KC"," 5.4","F","3.4","+2.1","68% (11/16)","0%","Poor"
"64","Isiah Pacheco",KC,"at ARI"," 6.0","F","3.4","-","-","0%","N/A"
