"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Cooper Kupp",LAR,"vs. CAR"," 5.2","A+","23.2","+3.0","62% (10/16)","27%","Good"
"2","Stefon Diggs",BUF,"at KC"," 6.4","A+","21.5","+0.7","50% (8/16)","26%","Average"
"3","Justin Jefferson",MIN,"at MIA"," 2.6","A+","20.1","+0.8","43% (7/16)","26%","Poor"
"4","Ja'Marr Chase",CIN,"at NO"," 4.2","A+","18.8","+0.2","31% (5/16)","19%","Bad"
"5","Marquise Brown",ARI,"at SEA"," 5.6","A+","18.2","-2.3","31% (5/16)","13%","Good"
"6","Deebo Samuel",SF,"at ATL"," 7.2","A","18.1","+0.8","46% (7/15)","10%","Good"
"7","Mike Evans",TB,"at PIT"," 7.6","A","16.7","-0.6","42% (6/14)","19%","Average"
"8","DK Metcalf",SEA,"vs. ARI"," 6.4","A","16.7","-1.3","43% (7/16)","24%","Average"
"9","A.J. Brown",PHI,"vs. DAL"," 6.4","A","16.6","-1.1","46% (6/13)","14%","Bad"
"10","Tyreek Hill",MIA,"vs. MIN"," 7.4","A","16.5","-1.9","43% (7/16)","11%","Good"
"11","Courtland Sutton",DEN,"at LAC"," 6.2","A","16.3","-2.9","25% (4/16)","22%","Bad"
"12","Tyler Lockett",SEA,"vs. ARI"," 5.6","A","16.3","-0.2","46% (7/15)","20%","Average"
"13","CeeDee Lamb",DAL,"at PHI"," 4.4","A","16.2","-1.1","33% (5/15)","15%","Good"
"14","Mike Williams",LAC,"vs. DEN"," 5.2","A","15.8","-2.1","40% (6/15)","13%","Poor"
"15","Chris Godwin",TB,"at PIT"," 8.0","A","14.9","-1.0","41% (5/12)","7%","Bad"
"16","Christian Kirk",JAC,"at IND"," 7.0","A","14.8","+0.7","56% (9/16)","21%","Average"
"17","Michael Pittman Jr.",IND,"vs. JAC"," 8.8","A","14.8","-1.3","40% (6/15)","16%","Bad"
"18","Gabe Davis",BUF,"at KC"," 7.2","A-","14.6","+3.5","64% (9/14)","3%","Great"
"19","Diontae Johnson",PIT,"vs. TB"," 5.8","A-","14.3","-1.5","18% (3/16)","16%","Bad"
"20","Jaylen Waddle",MIA,"vs. MIN"," 8.2","A-","14.1","+1.8","53% (8/15)","8%","Great"
"21","Amari Cooper",CLE,"vs. NE"," 7.0","A-","13.9","-0.8","42% (6/14)","14%","Good"
"22","Jakobi Meyers",NE,"at CLE"," 6.8","B+","13.7","+0.1","42% (6/14)","5%","Great"
"23","Drake London",ATL,"vs. SF"," 7.2","B+","13.5","-0.5","60% (3/5)","14%","Good"
"24","DeVonta Smith",PHI,"vs. DAL"," 7.2","B","13.4","-0.8","37% (6/16)","7%","Poor"
"25","Adam Thielen",MIN,"at MIA"," 2.8","B","13.1","-1.0","46% (6/13)","14%","Bad"
"26","Terry McLaurin",WAS,"at CHI"," 7.4","B","12.9","-3.7","25% (4/16)","13%","Bad"
"27","Allen Lazard",GB,"vs. NYJ"," 6.0","B","12.9","+1.7","60% (9/15)","18%","Good"
"28","Curtis Samuel",WAS,"at CHI"," 4.2","C+","12.8","-0.3","25% (2/8)","12%","Average"
"29","Romeo Doubs",GB,"vs. NYJ"," 7.2","B-","12.6","+0.9","60% (3/5)","10%","Average"
"30","JuJu Smith-Schuster",KC,"vs. BUF"," 5.6","C+","12.4","-3.5","20% (1/5)","10%","Bad"
"31","DJ Moore",CAR,"at LAR"," 5.4","C+","11.9","-4.7","0% (0/17)","21%","Poor"
"32","Jerry Jeudy",DEN,"at LAC"," 6.6","C+","11.8","-2.8","30% (4/13)","10%","Average"
"33","Devin Duvernay",BAL,"at NYG"," 6.4","C+","11.7","+1.6","50% (8/16)","16%","Average"
"34","Rondale Moore",ARI,"at SEA"," 5.0","C+","11.7","-3.0","18% (2/11)","14%","Bad"
"35","Brandon Aiyuk",SF,"at ATL"," 6.0","C+","11.7","+0.1","50% (8/16)","7%","Poor"
"36","George Pickens",PIT,"vs. TB"," 5.6","C","11.5","+0.1","60% (3/5)","7%","Bad"
"37","Garrett Wilson",NYJ,"at GB"," 7.2","C","11.5","+1.5","20% (1/5)","22%","Bad"
"38","Darnell Mooney",CHI,"vs. WAS"," 8.2","C","11.3","-0.8","43% (7/16)","15%","Bad"
"39","Tyler Boyd",CIN,"at NO"," 4.6","C","10.5","+1.1","56% (9/16)","6%","Great"
"40","Zay Jones",JAC,"at IND"," 8.4","C","10.5","+1.4","50% (8/16)","19%","Bad"
"41","Marquez Valdes-Scantling",KC,"vs. BUF"," 3.8","C","10.1","-1.1","26% (4/15)","5%","Bad"
"42","Tee Higgins",CIN,"at NO"," 4.6","C","10.0","+0.7","43% (7/16)","7%","Great"
"43","Alec Pierce",IND,"vs. JAC"," 8.2","C","9.9","+2.3","75% (3/4)","8%","Bad"
"44","Isaiah McKenzie",BUF,"at KC"," 7.2","C","9.5","+2.5","46% (6/13)","11%","Great"
"45","Michael Gallup",DAL,"at PHI"," 4.6","C","9.4","-0.4","40% (4/10)","5%","Great"
"46","Elijah Moore",NYJ,"at GB"," 7.4","C","9.3","+3.2","50% (6/12)","13%","Bad"
"47","Corey Davis",NYJ,"at GB"," 7.8","C-","9.1","+1.1","55% (5/9)","10%","Good"
