"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"32","C.J. Uzomah",NYJ,"vs. BAL"," 8.2","F","4.6","+1.0","37% (6/16)","0%","N/A"
"33","Daniel Bellinger",NYG,"at TEN"," 3.2","F","4.5","-","-","0%","N/A"
"34","Adam Trautman",NO,"at ATL"," 8.8","F","4.1","-0.7","33% (4/12)","8%","Poor"
"35","Harrison Bryant",CLE,"at CAR"," 5.2","F","3.9","+0.7","60% (9/15)","7%","Great"
"36","Trey McBride",ARI,"vs. KC"," 5.8","F","3.8","-","-","0%","N/A"
"37","Dan Arnold",JAC,"at WAS"," 5.6","F","3.8","-0.8","54% (6/11)","10%","Awful"
"38","Tommy Tremble",CAR,"vs. CLE"," 6.2","F","3.6","-0.3","35% (6/17)","7%","Average"
"39","John Bates",WAS,"vs. JAC"," 6.8","F","3.4","0.0","33% (5/15)","5%","Poor"
"40","Kyle Rudolph",TB,"at DAL"," 8.8","F","3.3","0.0","46% (7/15)","0%","N/A"
"41","Foster Moreau",LV,"at LAC"," 3.8","F","3.1","-0.1","35% (6/17)","12%","Average"
"42","Kylen Granson",IND,"at HOU"," 9.2","F","2.8","-0.1","37% (6/16)","4%","Awful"
"43","Donald Parham Jr.",LAC,"vs. LV"," 6.8","F","2.8","+0.4","35% (5/14)","6%","Average"
"44","Durham Smythe",MIA,"vs. NE"," 4.8","F","2.7","+0.4","56% (9/16)","8%","Awful"
"45","Taysom Hill",NO,"at ATL"," 8.8","F","2.7","+0.8","38% (5/13)","7%","Average"
"46","Geoff Swaim",TEN,"vs. NYG"," 3.6","F","2.7","+0.4","37% (6/16)","6%","Good"
"47","Pharaoh Brown",HOU,"vs. IND"," 3.8","F","2.7","-1.6","13% (2/15)","2%","Awful"
"48","Will Dissly",SEA,"vs. DEN"," 4.4","F","2.7","-0.7","31% (5/16)","5%","Average"
"49","Juwan Johnson",NO,"at ATL"," 8.6","F","2.7","-0.3","30% (4/13)","7%","Great"
"50","Josiah Deguara",GB,"at MIN"," 5.6","F","2.5","-0.5","23% (4/17)","6%","Poor"
"51","Ian Thomas",CAR,"vs. CLE"," 5.4","F","2.5","-1.0","29% (5/17)","3%","Awful"
"52","Jelani Woods",IND,"at HOU"," 8.8","F","2.4","-","-","0%","N/A"
"53","Ryan Griffin",CHI,"vs. SF"," 6.0","F","2.3","+0.8","50% (7/14)","0%","N/A"
"54","Cade Otton",TB,"at DAL"," 8.6","F","2.3","-","-","0%","N/A"
"55","Brycen Hopkins",LAR,"vs. BUF"," 7.8","F","2.3","-1.1","0% (0/11)","0%","Awful"
"56","O.J. Howard",HOU,"vs. IND"," 4.0","F","2.3","-1.5","18% (3/16)","0%","N/A"
"57","Jody Fortson",KC,"at ARI"," 6.8","F","2.2","-0.8","0% (0/5)","13%","Great"
"58","Zach Gentry",PIT,"at CIN"," 9.4","F","2.1","-0.2","37% (6/16)","7%","Awful"
"59","Marcedes Lewis",GB,"at MIN"," 5.8","F","2.0","-0.5","35% (6/17)","5%","Awful"
"60","Jake Ferguson",DAL,"vs. TB"," 5.8","F","2.0","-","-","0%","N/A"
"61","Eric Saubert",DEN,"at SEA"," 9.4","F","1.9","-0.2","18% (3/16)","3%","Great"
"62","Noah Gray",KC,"at ARI"," 6.8","F","1.9","-0.7","12% (2/16)","5%","Poor"
"63","Drew Sample",CIN,"vs. PIT"," 4.0","F","1.8","-0.6","25% (4/16)","1%","Awful"
"64","Brock Wright",DET,"vs. PHI"," 8.2","F","1.8","-0.3","25% (2/8)","4%","Great"
"65","Tommy Sweeney",BUF,"at LAR"," 3.0","F","1.7","-1.4","7% (1/13)","2%","Great"
"66","Tre' McKitty",LAC,"vs. LV"," 6.6","F","1.6","-0.8","16% (2/12)","1%","Awful"
"67","Parker Hesse",ATL,"vs. NO"," 4.0","F","1.6","-0.8","20% (1/5)","0%","N/A"
"68","Tyler Davis",GB,"at MIN","-","F","1.5","-","-","5%","Awful"
"69","Jordan Akins",HOU,"vs. IND"," 4.2","F","1.5","-1.8","20% (3/15)","6%","Awful"
"70","Tyler Kroft",SF,"at CHI","-","F","1.5","-0.1","50% (5/10)","0%","N/A"
"71","Chris Myarick",NYG,"at TEN","-","F","1.5","+0.6","33% (2/6)","7%","Great"
"72","Maxx Williams",ARI,"vs. KC"," 6.2","F","1.4","+4.5","50% (2/4)","2%","Great"
"73","Nick Boyle",BAL,"at NYJ"," 3.2","F","1.4","-2.2","11% (1/9)","4%","Awful"
"74","Johnny Mundt",MIN,"vs. GB"," 6.6","F","1.2","-0.4","16% (1/6)","0%","N/A"
"75","Hunter Long",MIA,"vs. NE"," 5.8","F","1.2","-1.1","10% (1/10)","0%","N/A"
"76","Tanner Hudson",NYG,"at TEN","-","F","0.9","-0.8","0% (0/2)","0%","N/A"
"77","Jack Stoll",PHI,"at DET"," 8.6","F","0.8","-0.8","6% (1/15)","3%","Awful"
"78","Charlie Woerner",SF,"at CHI"," 8.8","F","0.8","-0.6","12% (2/16)","2%","Awful"
"79","Ben Ellefson",MIN,"vs. GB"," 6.6","F","0.7","-0.9","0% (0/7)","0%","Awful"
