"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"42","J.K. Dobbins",BAL,"vs. MIA","-","D","8.6","-","-","0%","N/A"
"43","Kenneth Gainwell",PHI,"vs. MIN"," 7.4","D","8.2","+0.5","40% (6/15)","22%","Average"
"44","Dameon Pierce",HOU,"at DEN"," 3.2","D","7.6","-7.3","0% (0/1)","1%","Awful"
"45","Cam Akers",LAR,"vs. ATL"," 7.0","D","7.3","-11.4","0% (0/1)","0%","Awful"
"46","Kenyan Drake",BAL,"vs. MIA"," 4.6","D","7.2","-1.0","23% (3/13)","7%","Awful"
"47","Jerick McKinnon",KC,"vs. LAC"," 6.6","D-","7.1","-1.0","41% (5/12)","7%","Great"
"48","Khalil Herbert",CHI,"at GB"," 5.2","D-","7.1","+0.3","43% (7/16)","25%","Great"
"49","Raheem Mostert",MIA,"at BAL"," 6.4","F","7.0","-2.9","0% (0/1)","6%","Awful"
"50","Mark Ingram II",NO,"vs. TB"," 6.8","F","6.6","-1.8","28% (4/14)","1%","Awful"
"51","Rachaad White",TB,"at NO"," 4.4","F","6.2","-1.5","0% (0/1)","3%","Awful"
"52","Ken Walker III",SEA,"at SF"," 4.0","F","6.0","-","-","0%","N/A"
"53","Zack Moss",BUF,"vs. TEN"," 4.4","F","5.7","+0.5","38% (5/13)","7%","Awful"
"54","Alexander Mattison",MIN,"at PHI"," 4.0","F","5.6","0.0","40% (6/15)","4%","Awful"
"55","Eno Benjamin",ARI,"at LV"," 6.6","F","5.2","-0.2","20% (2/10)","2%","Awful"
"56","Boston Scott",PHI,"vs. MIN"," 8.0","F","4.7","+2.4","50% (8/16)","11%","Great"
"57","Samaje Perine",CIN,"at DAL"," 6.4","F","4.7","+0.3","50% (8/16)","7%","Awful"
"58","Jaylen Warren",PIT,"vs. NE"," 5.2","F","4.6","-1.2","0% (0/1)","0%","N/A"
"59","Isiah Pacheco",KC,"vs. LAC"," 3.4","F","4.3","+8.6","100% (1/1)","5%","Great"
"60","Ameer Abdullah",LV,"vs. ARI"," 4.6","F","4.1","-0.2","35% (6/17)","2%","Awful"
"61","Jordan Mason",SF,"vs. SEA"," 5.2","F","3.9","-1.1","0% (0/1)","0%","N/A"
"62","Joshua Kelley",LAC,"at KC"," 5.0","F","3.6","-0.7","36% (4/11)","2%","Awful"
"63","Sony Michel",LAC,"at KC"," 5.0","F","3.5","+1.0","50% (8/16)","9%","Awful"
"64","Matt Breida",NYG,"vs. CAR"," 5.8","F","3.3","+0.6","30% (3/10)","4%","Awful"
"65","James Cook",BUF,"vs. TEN"," 4.4","F","3.2","-6.5","0% (0/1)","0%","N/A"
"66","D'Onta Foreman",CAR,"at NYG"," 7.8","F","3.1","+0.2","54% (6/11)","0%","N/A"
"67","Tyrion Davis-Price",SF,"vs. SEA"," 5.2","F","3.1","-","-","0%","N/A"
"68","Chuba Hubbard",CAR,"at NYG"," 7.6","F","3.1","-1.1","29% (5/17)","0%","N/A"
"69","Tyler Allgeier",ATL,"at LAR"," 9.4","F","3.0","-","-","0%","N/A"
"70","Zamir White",LV,"vs. ARI"," 5.6","F","3.0","-3.7","0% (0/1)","0%","N/A"
"71","Travis Homer",SEA,"at SF"," 2.8","F","2.7","+1.1","50% (7/14)","1%","N/A"
"72","Dontrell Hilliard",TEN,"at BUF"," 7.2","F","2.6","+1.5","45% (5/11)","9%","Great"
"73","Mike Davis",BAL,"vs. MIA"," 5.0","F","2.6","-1.7","25% (4/16)","0%","N/A"
"74","Darrel Williams",ARI,"at LV"," 7.0","F","2.6","+2.1","68% (11/16)","0%","N/A"
"75","Myles Gaskin",MIA,"at BAL"," 6.8","F","2.6","-1.8","31% (5/16)","0%","N/A"
"76","Hassan Haskins",TEN,"at BUF"," 6.8","F","2.4","-3.0","0% (0/1)","0%","N/A"
"77","Giovani Bernard",TB,"at NO"," 5.6","F","2.4","+0.5","25% (3/12)","0%","N/A"
"78","Justice Hill",BAL,"vs. MIA"," 5.2","F","2.3","0.0","100% (1/1)","1%","Awful"
"79","Chris Evans",CIN,"at DAL"," 6.8","F","2.3","0.0","38% (5/13)","0%","N/A"
"80","Demetric Felton Jr.",CLE,"vs. NYJ"," 6.0","F","2.3","-1.3","0% (0/1)","0%","N/A"
"81","Kyle Juszczyk",SF,"vs. SEA"," 9.0","F","2.2","+0.2","37% (6/16)","0%","N/A"
"82","Justin Jackson",DET,"vs. WAS"," 4.6","F","2.2","+1.5","61% (8/13)","0%","N/A"
"83","Ty Johnson",NYJ,"at CLE"," 5.0","F","2.1","+0.5","40% (6/15)","0%","N/A"
"84","C.J. Ham",MIN,"at PHI"," 1.6","F","2.1","0.0","50% (8/16)","0%","N/A"
"85","Pierre Strong Jr.",NE,"at PIT","-","F","2.0","-","-","0%","N/A"
"86","DeeJay Dallas",SEA,"at SF"," 3.8","F","2.0","-0.3","40% (6/15)","0%","N/A"
"87","Avery Williams",ATL,"at LAR","-","F","2.0","-","-","1%","Great"
"88","Jerome Ford",CLE,"vs. NYJ"," 7.6","F","1.9","-1.7","0% (0/1)","0%","N/A"
"89","Tony Jones Jr.",NO,"vs. TB"," 6.6","F","1.9","-2.8","0% (0/11)","0%","N/A"
"90","Benny Snell Jr.",PIT,"vs. NE"," 4.6","F","1.9","-0.8","25% (4/16)","0%","N/A"
"91","Ke'Shawn Vaughn",TB,"at NO"," 4.2","F","1.9","+0.7","27% (3/11)","0%","N/A"
"92","Jonathan Williams",WAS,"at DET"," 6.0","F","1.8","-0.1","14% (1/7)","0%","N/A"
"93","Trenton Cannon",TEN,"at BUF","-","F","1.8","-1.3","0% (0/12)","0%","N/A"
"94","Trestan Ebner",CHI,"at GB"," 6.0","F","1.7","-1.0","0% (0/1)","0%","N/A"
"95","Mike Boone",DEN,"vs. HOU"," 7.0","F","1.7","-1.0","7% (1/13)","3%","Awful"
"96","Patrick Ricard",BAL,"vs. MIA"," 5.2","F","1.7","-0.9","7% (1/14)","0%","N/A"
"97","Dare Ogunbowale",HOU,"at DEN"," 3.2","F","1.5","+0.3","31% (5/16)","0%","N/A"
"98","JaMycal Hasty",JAC,"vs. IND"," 5.4","F","1.5","-1.5","20% (2/10)","0%","N/A"
"99","Craig Reynolds",DET,"vs. WAS"," 3.6","F","1.4","+0.6","40% (2/5)","0%","N/A"
"100","Zander Horvath",LAC,"at KC","-","F","1.4","+6.7","100% (1/1)","7%","Great"
"101","Darrynton Evans",CHI,"at GB"," 5.8","F","1.4","-1.5","20% (1/5)","0%","N/A"
"102","Snoop Conner",JAC,"vs. IND","-","F","1.4","-","-","0%","N/A"
"103","Kene Nwangwu",MIN,"at PHI"," 3.8","F","1.3","+0.5","27% (3/11)","0%","N/A"
"104","Keaontay Ingram",ARI,"at LV"," 6.4","F","1.2","-","-","0%","N/A"
"105","D'Ernest Johnson",CLE,"vs. NYJ","-","F","1.2","+2.7","62% (10/16)","0%","N/A"
"106","Deon Jackson",IND,"at JAC","-","F","0.9","+0.5","22% (2/9)","0%","N/A"
"107","Gary Brightwell",NYG,"vs. CAR","-","F","0.9","-0.9","0% (0/13)","0%","N/A"
"108","Jake Funk",LAR,"vs. ATL","-","F","0.8","-1.5","0% (0/9)","0%","N/A"
"109","Salvon Ahmed",MIA,"at BAL","-","F","0.5","-1.9","25% (3/12)","0%","N/A"
