"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Patrick Mahomes II",KC,"vs. SEA"," 8.6","A+","25.7","+1.2","64% (11/17)","3%","Average"
"2","Josh Allen",BUF,"at CHI"," 8.8","A","23.6","+1.6","50% (8/16)","10%","Average"
"3","Justin Herbert",LAC,"at IND"," 6.2","A-","21.7","-3.4","29% (5/17)","1%","Bad"
"4","Joe Burrow",CIN,"at NE"," 6.4","A-","20.3","+5.5","62% (10/16)","7%","Good"
"5","Justin Fields",CHI,"vs. BUF"," 3.8","B+","19.0","+4.5","76% (10/13)","13%","Great"
"6","Kirk Cousins",MIN,"vs. NYG"," 5.0","B+","18.6","+1.1","46% (7/15)","3%","Poor"
"7","Tua Tagovailoa",MIA,"vs. GB"," 6.4","B+","18.3","-0.6","35% (5/14)","1%","Great"
"8","Geno Smith",SEA,"at KC"," 8.0","B","18.0","+1.8","66% (10/15)","2%","Good"
"9","Daniel Jones",NYG,"at MIN"," 7.2","B","17.7","+0.8","57% (8/14)","12%","Average"
"10","Dak Prescott",DAL,"vs. PHI"," 2.6","B","17.2","+1.1","63% (7/11)","1%","Good"
"11","Tom Brady",TB,"at ARI"," 7.0","B-","16.8","-1.6","31% (5/16)","2%","Bad"
"12","Aaron Rodgers",GB,"at MIA"," 6.0","B-","16.6","-2.0","25% (4/16)","4%","Poor"
"13","Jared Goff",DET,"at CAR"," 4.4","C+","16.2","+0.8","50% (7/14)","0%","Bad"
"14","Trevor Lawrence",JAC,"at NYJ"," 3.6","C","15.8","+2.4","50% (8/16)","9%","Average"
"15","Gardner Minshew II",PHI,"at DAL"," 3.0","C","15.6","-0.9","0% (0/14)","0%","Bad"
"16","Brock Purdy",SF,"vs. WAS"," 7.4","C","15.4","+0.9","30% (3/10)","5%","Great"
"17","Derek Carr",LV,"at PIT"," 7.0","C-","15.2","-1.5","37% (6/16)","1%","Average"
"18","Russell Wilson",DEN,"at LAR"," 5.8","D+","15.1","-0.8","28% (4/14)","1%","Bad"
"19","Tyler Huntley",BAL,"vs. ATL"," 8.4","D+","15.0","-2.7","0% (0/14)","8%","Bad"
"20","Kenny Pickett",PIT,"vs. LV"," 9.9","D","14.9","-1.1","30% (4/13)","8%","Bad"
"21","Sam Darnold",CAR,"vs. DET"," 7.8","D-","14.7","-0.3","50% (3/6)","10%","Bad"
"22","Deshaun Watson",CLE,"vs. NO"," 5.8","D-","14.6","-5.8","33% (1/3)","4%","Bad"
"23","Nick Foles",IND,"vs. LAC","-","F","14.4","-0.4","11% (1/9)","0%","N/A"
"24","Mac Jones",NE,"vs. CIN"," 5.2","F","14.1","-2.3","23% (3/13)","2%","Bad"
"25","Zach Wilson",NYJ,"vs. JAC"," 8.6","F","13.8","0.0","50% (5/10)","7%","Average"
"26","Taylor Heinicke",WAS,"at SF"," 3.4","F","13.4","-1.6","18% (3/16)","4%","Poor"
"27","Malik Willis",TEN,"vs. HOU"," 2.8","F","12.9","-1.5","7% (1/13)","2%","Bad"
"28","Davis Mills",HOU,"at TEN"," 6.2","F","12.5","-0.3","46% (7/15)","2%","Average"
"29","Trace McSorley",ARI,"vs. TB"," 5.2","F","12.1","+0.1","42% (3/7)","0%","Bad"
"30","Baker Mayfield",LAR,"vs. DEN"," 2.6","F","11.6","0.0","28% (4/14)","1%","Average"
"31","Desmond Ridder",ATL,"at BAL"," 9.8","F","11.2","-0.9","0% (0/13)","4%","Bad"
"32","Andy Dalton",NO,"at CLE"," 7.8","F","10.5","-0.1","26% (4/15)","3%","Average"
"33","Jeff Driskel",HOU,"at TEN"," 6.0","F","3.6","-3.2","0% (0/1)","3%","Bad"
"34","Jacoby Brissett",CLE,"vs. NO","-","F","1.0","+0.4","33% (5/15)","4%","Bad"
"35","Chris Streveler",NYJ,"vs. JAC","-","F","0.9","-","-","2%","Bad"
"36","Matt Ryan",IND,"vs. LAC"," 7.6","F","0.9","-1.3","21% (3/14)","3%","Bad"
