"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Patrick Mahomes II",KC,"vs. JAC"," 8.0","A+","23.5","+0.5","56% (9/16)","3%","Average"
"2","Jalen Hurts",PHI,"vs. WAS"," 7.0","A","22.8","-0.3","50% (7/14)","25%","Good"
"3","Justin Fields",CHI,"vs. DET"," 9.4","A-","21.9","+2.4","58% (7/12)","14%","Good"
"4","Tua Tagovailoa",MIA,"vs. CLE"," 7.2","A-","20.8","+0.4","42% (6/14)","2%","Great"
"5","Josh Allen",BUF,"vs. MIN"," 7.2","B","19.8","+1.7","50% (8/16)","13%","Good"
"6","Dak Prescott",DAL,"at GB"," 3.8","B+","18.8","-2.9","45% (5/11)","3%","Good"
"7","Geno Smith",SEA,"at TB"," 5.0","B","17.9","+0.7","37% (6/16)","3%","Good"
"8","Tom Brady",TB,"vs. SEA"," 6.0","B","17.5","-2.6","23% (4/17)","1%","Bad"
"9","Kyler Murray",ARI,"at LAR"," 3.8","B-","17.3","+0.1","35% (5/14)","6%","Bad"
"10","Justin Herbert",LAC,"at SF"," 4.4","B","17.2","-2.1","47% (8/17)","1%","Bad"
"11","Jimmy Garoppolo",SF,"vs. LAC"," 8.2","B","17.0","+0.6","40% (6/15)","6%","Good"
"12","Trevor Lawrence",JAC,"at KC"," 8.4","B-","16.8","-2.0","29% (5/17)","10%","Bad"
"13","Daniel Jones",NYG,"vs. HOU"," 4.4","C+","16.6","-0.4","40% (4/10)","13%","Poor"
"14","Kirk Cousins",MIN,"at BUF"," 4.2","C+","16.4","0.0","33% (5/15)","3%","Poor"
"15","Derek Carr",LV,"vs. IND"," 5.8","C+","16.2","-3.5","25% (4/16)","1%","Bad"
"16","Jared Goff",DET,"at CHI"," 6.6","C","16.0","+0.7","53% (7/13)","0%","Poor"
"17","Russell Wilson",DEN,"at TEN"," 7.2","C-","15.8","-2.4","33% (5/15)","1%","Bad"
"18","Jacoby Brissett",CLE,"at MIA"," 7.6","C-","15.6","-1.0","20% (3/15)","6%","Bad"
"19","Marcus Mariota",ATL,"at CAR"," 5.6","C-","15.4","-0.2","33% (5/15)","9%","Great"
"20","Aaron Rodgers",GB,"vs. DAL"," 3.8","D+","15.1","-1.2","35% (6/17)","0%","Bad"
"21","Andy Dalton",NO,"at PIT"," 6.8","D-","14.8","+1.3","35% (5/14)","4%","Good"
"22","Taylor Heinicke",WAS,"at PHI"," 3.4","F","14.6","-1.0","18% (3/16)","6%","Great"
"23","Kenny Pickett",PIT,"vs. NO"," 8.6","F","14.4","-0.2","25% (2/8)","10%","Bad"
"24","PJ Walker",CAR,"vs. ATL"," 8.0","F","13.8","-1.8","40% (4/10)","0%","Poor"
"25","Davis Mills",HOU,"at NYG"," 5.4","F","13.3","-0.8","46% (7/15)","1%","Good"
"26","Sam Ehlinger",IND,"at LV"," 8.8","F","12.6","-2.2","0% (0/7)","5%","Bad"
"27","Ryan Tannehill",TEN,"vs. DEN"," 1.8","F","11.7","-4.5","21% (3/14)","6%","Good"
"28","John Wolford",LAR,"vs. ARI","-","F","11.3","-0.4","0% (0/13)","0%","N/A"
"29","Baker Mayfield",CAR,"vs. ATL"," 8.4","F","3.9","-2.0","28% (4/14)","4%","Good"
"30","Matthew Stafford",LAR,"vs. ARI"," 6.8","F","3.4","-3.1","33% (5/15)","2%","Bad"
"31","Case Keenum",BUF,"vs. MIN","-","F","2.9","-0.7","7% (1/14)","2%","Bad"
"32","Malik Willis",TEN,"vs. DEN"," 3.0","F","1.7","-2.1","0% (0/8)","6%","Bad"
"33","Colt McCoy",ARI,"at LAR","-","F","1.4","-1.1","18% (2/11)","0%","N/A"
"34","Jameis Winston",NO,"at PIT","-","F","1.2","-0.7","28% (2/7)","0%","Poor"
"35","Nick Foles",IND,"at LV"," 9.9","F","1.1","-0.3","11% (1/9)","0%","N/A"
