"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Saquon Barkley",NYG,"at GB"," 6.2","A+","20.9","-2.0","33% (4/12)","31%","Good"
"2","Derrick Henry",TEN,"at WAS"," 5.6","A+","19.0","+0.8","50% (4/8)","28%","Great"
"3","Nick Chubb",CLE,"vs. LAC"," 7.0","A+","19.0","+1.4","57% (8/14)","26%","Great"
"4","Austin Ekeler",LAC,"at CLE"," 9.4","A","18.9","+0.8","40% (6/15)","11%","Great"
"5","Christian McCaffrey",CAR,"vs. SF"," 2.2","A","17.7","-2.8","37% (3/8)","28%","Great"
"6","Dalvin Cook",MIN,"vs. CHI"," 6.0","A","17.1","-2.2","30% (4/13)","10%","Average"
"7","Aaron Jones",GB,"vs. NYG"," 6.6","A","17.0","-2.1","31% (5/16)","15%","Good"
"8","Leonard Fournette",TB,"vs. ATL"," 8.2","A","16.9","+1.8","50% (7/14)","16%","Awful"
"9","Joe Mixon",CIN,"at BAL"," 7.6","A","16.8","+1.7","50% (8/16)","28%","Awful"
"10","Alvin Kamara",NO,"vs. SEA"," 9.4","A-","16.2","-2.1","36% (4/11)","14%","Awful"
"11","Jamaal Williams",DET,"at NE"," 4.0","A-","15.5","+2.2","41% (5/12)","23%","Great"
"12","Josh Jacobs",LV,"at KC"," 7.6","B+","15.2","-0.5","47% (8/17)","14%","Average"
"13","James Robinson",JAC,"vs. HOU"," 7.8","B+","14.9","-1.6","50% (7/14)","20%","Great"
"14","Miles Sanders",PHI,"at ARI"," 8.0","B","14.7","-0.2","33% (4/12)","14%","Great"
"15","Dameon Pierce",HOU,"at JAC"," 5.2","B","14.6","+2.9","75% (3/4)","29%","Average"
"16","Clyde Edwards-Helaire",KC,"vs. LV"," 7.2","B","14.6","+2.3","60% (6/10)","19%","Great"
"17","Jeff Wilson Jr.",SF,"at CAR"," 5.2","B","14.5","-1.6","38% (5/13)","17%","Awful"
"18","Rhamondre Stevenson",NE,"vs. DET"," 9.2","B","14.4","+2.1","50% (7/14)","11%","Average"
"19","Najee Harris",PIT,"at BUF"," 3.6","B","14.3","-1.5","31% (5/16)","22%","Poor"
"20","Damien Harris",NE,"vs. DET"," 9.8","B","14.3","+3.6","71% (10/14)","30%","Average"
"21","James Conner",ARI,"vs. PHI"," 5.8","B","14.3","+3.0","64% (9/14)","19%","Awful"
"22","Nyheim Hines",IND,"at DEN"," 4.0","B","13.7","-1.0","25% (4/16)","6%","Awful"
"23","J.K. Dobbins",BAL,"vs. CIN"," 5.0","B-","13.1","-1.3","33% (1/3)","21%","Average"
"24","Breece Hall",NYJ,"vs. MIA"," 6.6","B-","12.1","+2.7","75% (3/4)","17%","Average"
"25","Melvin Gordon III",DEN,"vs. IND"," 3.6","C+","12.1","-0.7","33% (5/15)","12%","Awful"
"26","Devin Singletary",BUF,"vs. PIT"," 4.0","C+","12.0","+1.5","50% (8/16)","17%","Awful"
"27","AJ Dillon",GB,"vs. NYG"," 6.2","C+","11.9","+1.0","47% (8/17)","17%","Awful"
"28","Kareem Hunt",CLE,"vs. LAC"," 6.8","C","11.8","-1.8","22% (2/9)","25%","Poor"
"29","Ezekiel Elliott",DAL,"at LAR"," 3.0","C","11.6","-2.3","37% (6/16)","14%","Average"
"30","Khalil Herbert",CHI,"at MIN"," 7.0","C","11.4","+1.7","50% (8/16)","36%","Good"
"31","Travis Etienne Jr.",JAC,"vs. HOU"," 7.2","C","11.2","-2.0","25% (1/4)","12%","Awful"
"32","Rashaad Penny",SEA,"at NO"," 3.6","C","10.3","+2.9","38% (5/13)","10%","Great"
"33","Raheem Mostert",MIA,"at NYJ"," 7.6","C","10.2","-2.0","50% (2/4)","11%","Awful"
"34","Antonio Gibson",WAS,"vs. TEN"," 7.4","C","9.6","-0.4","40% (6/15)","29%","Awful"
"35","Tyler Allgeier",ATL,"at TB"," 4.2","C","9.6","+1.3","33% (1/3)","6%","Awful"
"36","Cam Akers",LAR,"vs. DAL"," 9.2","C","9.6","-3.5","50% (2/4)","14%","Awful"
"37","Tony Pollard",DAL,"at LAR"," 2.8","C-","9.1","+0.8","53% (8/15)","14%","Average"
"38","J.D. McKissic",WAS,"vs. TEN"," 4.4","C-","8.9","+1.5","54% (6/11)","2%","Awful"
"39","Darrell Henderson Jr.",LAR,"vs. DAL"," 8.2","C-","8.5","-2.7","35% (5/14)","5%","Great"
"40","Chase Edmonds",MIA,"at NYJ"," 7.2","D+","8.3","-1.4","33% (4/12)","18%","Great"
"41","David Montgomery",CHI,"at MIN"," 6.8","C-","8.2","-0.6","45% (5/11)","8%","Awful"
"42","Michael Carter",NYJ,"vs. MIA"," 4.8","D+","8.0","-0.2","46% (6/13)","7%","Awful"
"43","Mike Boone",DEN,"vs. IND"," 4.0","D","7.8","-0.8","14% (2/14)","2%","Awful"
"44","Rex Burkhead",HOU,"at JAC"," 6.6","D","7.7","+1.0","40% (6/15)","12%","Good"
"45","Rachaad White",TB,"vs. ATL"," 8.8","D","6.9","-0.1","25% (1/4)","13%","Average"
"46","Alexander Mattison",MIN,"vs. CHI"," 6.8","D-","6.9","+0.1","40% (6/15)","10%","Great"
"47","Dontrell Hilliard",TEN,"at WAS"," 4.8","D-","6.3","+1.3","50% (6/12)","4%","Great"
"48","Mark Ingram II",NO,"vs. SEA"," 9.0","F","6.3","-1.4","35% (5/14)","7%","Average"
"49","Kenneth Gainwell",PHI,"at ARI"," 7.4","F","6.0","-0.6","33% (5/15)","10%","Great"
"50","Isiah Pacheco",KC,"vs. LV"," 7.0","F","6.0","+1.7","50% (2/4)","7%","Average"
"51","Jerick McKinnon",KC,"vs. LV"," 7.2","F","5.6","-1.6","41% (5/12)","13%","Awful"
"52","Caleb Huntley",ATL,"at TB"," 4.4","F","5.4","-","-","15%","Great"
"53","Craig Reynolds",DET,"at NE"," 5.0","F","5.3","+0.3","37% (3/8)","1%","Awful"
"54","Ken Walker III",SEA,"at NO"," 5.6","F","5.2","-2.0","0% (0/3)","5%","Awful"
"55","Eno Benjamin",ARI,"vs. PHI"," 5.0","F","5.0","+0.1","30% (4/13)","7%","Awful"
"56","Phillip Lindsay",IND,"at DEN","-","F","4.6","-1.3","33% (3/9)","2%","Awful"
"57","Sony Michel",LAC,"at CLE"," 9.9","F","4.4","+1.4","50% (8/16)","5%","Awful"
"58","Samaje Perine",CIN,"at BAL"," 7.6","F","4.4","+0.8","50% (8/16)","3%","Great"
"59","Zack Moss",BUF,"vs. PIT"," 4.0","F","4.2","-1.9","23% (3/13)","1%","Awful"
"60","Brian Robinson Jr.",WAS,"vs. TEN"," 8.6","F","4.2","-","-","0%","N/A"
"61","Deon Jackson",IND,"at DEN"," 7.2","F","4.1","0.0","16% (2/12)","4%","Awful"
"62","Brandon Bolden",LV,"at KC"," 7.0","F","3.9","-0.1","33% (5/15)","0%","Great"
"63","Jaylen Warren",PIT,"at BUF"," 4.6","F","3.8","-0.4","25% (1/4)","2%","Awful"
"64","Joshua Kelley",LAC,"at CLE"," 9.2","F","3.5","-0.7","35% (5/14)","3%","Awful"
"65","Kyle Juszczyk",SF,"at CAR"," 4.6","F","3.3","0.0","43% (7/16)","7%","Average"
"66","James Cook",BUF,"vs. PIT"," 5.0","F","3.2","-0.5","50% (2/4)","5%","Awful"
"67","Trestan Ebner",CHI,"at MIN"," 6.8","F","3.2","-1.0","25% (1/4)","2%","Awful"
"68","Darrel Williams",ARI,"vs. PHI"," 7.8","F","3.1","+1.8","56% (9/16)","7%","Great"
"69","Justin Jackson",DET,"at NE"," 5.0","F","2.9","+2.1","53% (7/13)","13%","Great"
"70","Avery Williams",ATL,"at TB"," 5.0","F","2.9","-0.9","33% (1/3)","0%","Awful"
"71","Matt Breida",NYG,"at GB"," 6.6","F","2.8","+0.3","27% (3/11)","4%","Awful"
"72","Patrick Ricard",BAL,"vs. CIN"," 5.0","F","2.8","-0.6","14% (2/14)","2%","Awful"
"73","DeeJay Dallas",SEA,"at NO"," 5.6","F","2.7","0.0","46% (7/15)","5%","Awful"
"74","Chuba Hubbard",CAR,"vs. SF"," 3.0","F","2.3","-1.6","29% (5/17)","3%","Awful"
"75","D'Onta Foreman",CAR,"vs. SF"," 3.0","F","2.3","-0.3","42% (6/14)","0%","N/A"
"76","Reggie Gilliam",BUF,"vs. PIT"," 4.2","F","2.2","+0.4","28% (4/14)","7%","Great"
"77","C.J. Ham",MIN,"vs. CHI"," 4.6","F","2.2","+0.2","56% (9/16)","3%","Awful"
"78","Mike Davis",BAL,"vs. CIN"," 5.0","F","2.2","-2.0","25% (4/16)","10%","Awful"
"79","Alec Ingold",MIA,"at NYJ"," 8.0","F","2.1","+0.1","40% (4/10)","9%","Awful"
"80","Zamir White",LV,"at KC"," 7.6","F","2.1","-1.8","25% (1/4)","1%","Awful"
"81","Zander Horvath",LAC,"at CLE"," 7.8","F","2.0","+2.3","50% (2/4)","4%","Great"
"82","Jordan Mason",SF,"at CAR"," 5.0","F","2.0","-1.9","0% (0/4)","0%","N/A"
"83","Tevin Coleman",SF,"at CAR","-","F","2.0","+0.5","71% (5/7)","0%","N/A"
"84","Ameer Abdullah",LV,"at KC"," 7.0","F","1.9","-0.3","35% (6/17)","1%","Awful"
"85","Jonathan Williams",WAS,"vs. TEN"," 8.6","F","1.9","+0.2","25% (2/8)","2%","Awful"
"86","Kenyan Drake",BAL,"vs. CIN","-","F","1.8","-0.5","27% (3/11)","3%","Awful"
"87","Boston Scott",PHI,"at ARI","-","F","1.8","+2.2","46% (7/15)","5%","Great"
"88","Gary Brightwell",NYG,"at GB"," 6.2","F","1.8","-0.5","7% (1/13)","0%","Awful"
"89","JaMycal Hasty",JAC,"vs. HOU"," 8.0","F","1.8","-1.5","16% (2/12)","0%","N/A"
"90","Hassan Haskins",TEN,"at WAS"," 5.0","F","1.8","-1.3","25% (1/4)","2%","Awful"
"91","Chris Evans",CIN,"at BAL"," 8.0","F","1.8","-0.3","23% (3/13)","0%","N/A"
"92","Trey Sermon",PHI,"at ARI"," 7.2","F","1.8","-2.1","25% (2/8)","1%","Awful"
"93","Dwayne Washington",NO,"vs. SEA"," 7.4","F","1.7","-1.0","16% (2/12)","1%","Awful"
"94","Keith Smith",ATL,"at TB"," 4.8","F","1.6","-0.5","18% (3/16)","0%","N/A"
"95","Marlon Mack",SF,"at CAR"," 4.8","F","1.5","-1.3","14% (1/7)","0%","N/A"
"96","Ty Johnson",NYJ,"vs. MIA"," 3.8","F","1.5","+0.9","46% (7/15)","1%","Awful"
"97","Malcolm Brown",LAR,"vs. DAL","-","F","1.4","-2.4","0% (0/4)","0%","N/A"
"98","Michael Burton",KC,"vs. LV"," 6.4","F","1.4","+0.3","26% (4/15)","1%","Awful"
"99","D'Ernest Johnson",CLE,"vs. LAC"," 6.8","F","1.3","+2.7","60% (9/15)","0%","N/A"
"100","Jakob Johnson",LV,"at KC","-","F","1.3","-0.2","18% (3/16)","0%","Awful"
