"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Austin Ekeler",LAC,"at LV"," 6.6","A+","22.7","-0.2","37% (6/16)","17%","Great"
"2","Josh Jacobs",LV,"vs. LAC"," 8.4","A+","22.5","+3.3","56% (9/16)","16%","Great"
"3","Nick Chubb",CLE,"at HOU"," 9.0","A+","20.5","+1.0","56% (9/16)","21%","Great"
"4","Christian McCaffrey",SF,"vs. MIA"," 4.6","A","19.8","-0.4","36% (4/11)","17%","Great"
"5","Rhamondre Stevenson",NE,"vs. BUF"," 6.2","A","18.3","+1.7","64% (9/14)","22%","Poor"
"6","Derrick Henry",TEN,"at PHI"," 8.0","A","17.9","+2.3","54% (6/11)","30%","Good"
"7","Jonathan Taylor",IND,"at DAL"," 5.6","A","17.7","-3.1","38% (5/13)","22%","Bad"
"8","Aaron Jones",GB,"at CHI"," 7.8","A","17.2","-0.4","41% (7/17)","11%","Great"
"9","Dalvin Cook",MIN,"vs. NYJ"," 6.2","A","16.9","-1.2","35% (5/14)","19%","Average"
"10","Saquon Barkley",NYG,"vs. WAS"," 3.8","A-","16.8","-1.4","31% (5/16)","23%","Average"
"11","Kenneth Walker III",SEA,"at LAR"," 4.4","A-","16.5","+2.8","40% (4/10)","19%","Great"
"12","Travis Etienne Jr.",JAC,"at DET"," 7.4","A-","16.1","-0.1","54% (6/11)","19%","Bad"
"13","David Montgomery",CHI,"vs. GB"," 7.4","B+","16.0","-0.1","43% (7/16)","12%","Poor"
"14","Alvin Kamara",NO,"at TB"," 6.2","B+","15.4","-3.2","28% (4/14)","15%","Poor"
"15","Dameon Pierce",HOU,"vs. CLE"," 7.6","B","14.9","-1.3","36% (4/11)","19%","Poor"
"16","Tony Pollard",DAL,"vs. IND"," 4.6","B","14.4","+3.0","60% (9/15)","12%","Great"
"17","Joe Mixon",CIN,"vs. KC"," 6.2","B","14.4","-0.5","33% (5/15)","24%","Poor"
"18","Jamaal Williams",DET,"vs. JAC"," 8.0","B","13.1","+3.5","57% (8/14)","23%","Average"
"19","Rachaad White",TB,"vs. NO"," 5.6","B","12.3","-0.1","36% (4/11)","8%","Bad"
"20","Isiah Pacheco",KC,"at CIN"," 5.8","B-","12.3","-0.4","41% (5/12)","8%","Bad"
"21","Miles Sanders",PHI,"vs. TEN"," 3.0","B-","12.2","+1.5","57% (8/14)","16%","Great"
"22","Cordarrelle Patterson",ATL,"vs. PIT"," 4.4","B-","12.0","-1.5","38% (5/13)","19%","Good"
"23","Jeff Wilson Jr.",MIA,"at SF"," 3.4","B-","11.9","+0.4","56% (9/16)","17%","Great"
"24","Najee Harris",PIT,"at ATL"," 9.6","C+","11.4","-0.5","31% (5/16)","16%","Average"
"25","Devin Singletary",BUF,"at NE"," 3.6","C+","11.2","+1.7","56% (9/16)","17%","Poor"
"26","Ezekiel Elliott",DAL,"vs. IND"," 4.6","C+","10.9","-0.5","50% (7/14)","19%","Great"
"27","Brian Robinson Jr.",WAS,"at NYG"," 6.4","C+","10.8","+0.6","50% (4/8)","12%","Average"
"28","Latavius Murray",DEN,"at BAL"," 7.4","C","10.8","+2.4","66% (8/12)","9%","Great"
"29","D'Andre Swift",DET,"vs. JAC"," 7.6","C","10.7","-0.2","33% (3/9)","10%","Good"
"30","Antonio Gibson",WAS,"at NYG"," 5.8","C","10.6","+0.2","43% (7/16)","17%","Poor"
"31","Kyren Williams",LAR,"vs. SEA"," 9.0","C","10.4","+1.0","75% (3/4)","3%","Bad"
"32","Kareem Hunt",CLE,"at HOU"," 8.8","C","10.2","-2.2","23% (3/13)","15%","Poor"
"33","Gus Edwards",BAL,"vs. DEN"," 6.0","C","10.2","+4.8","66% (2/3)","14%","Great"
