"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Patrick Mahomes II",KC,"at LV"," 9.2","A+","28.0","+1.4","64% (11/17)","4%","Good"
"2","Josh Allen",BUF,"vs. NE"," 7.0","A","25.4","-0.4","43% (7/16)","10%","Average"
"3","Jalen Hurts",PHI,"vs. NYG"," 5.4","A","23.0","+3.2","71% (10/14)","23%","Great"
"4","Joe Burrow",CIN,"vs. BAL"," 6.0","A","21.1","+2.9","56% (9/16)","6%","Good"
"5","Trevor Lawrence",JAC,"vs. TEN"," 5.0","A-","19.8","+1.9","56% (9/16)","8%","Poor"
"6","Aaron Rodgers",GB,"vs. DET"," 8.8","B+","18.6","-2.1","25% (4/16)","4%","Bad"
"7","Dak Prescott",DAL,"at WAS"," 7.2","B","18.2","+0.7","54% (6/11)","2%","Great"
"8","Justin Herbert",LAC,"at DEN"," 2.4","B","17.9","-3.7","35% (6/17)","2%","Bad"
"9","Kirk Cousins",MIN,"at CHI"," 7.4","B","17.6","+1.0","50% (8/16)","3%","Poor"
"10","Geno Smith",SEA,"vs. LAR"," 5.8","B","17.2","+1.4","62% (10/16)","2%","Average"
"11","Jared Goff",DET,"at GB"," 4.8","B-","16.7","+1.6","56% (9/16)","1%","Average"
"12","Brock Purdy",SF,"vs. ARI"," 7.6","B-","16.2","+1.0","41% (5/12)","5%","Great"
"13","Deshaun Watson",CLE,"at PIT"," 6.6","C+","15.8","-2.4","40% (2/5)","5%","Bad"
"14","Jarrett Stidham",LV,"vs. KC"," 7.0","C","15.2","+0.4","13% (2/15)","3%","Poor"
"15","Russell Wilson",DEN,"vs. LAC"," 7.6","C","14.7","-1.1","28% (4/14)","2%","Bad"
"16","Kenny Pickett",PIT,"vs. CLE"," 5.6","C-","14.2","-1.2","26% (4/15)","8%","Bad"
"17","Sam Darnold",CAR,"at NO"," 5.4","C-","13.9","+3.3","66% (4/6)","9%","Average"
"18","Mac Jones",NE,"at BUF"," 6.2","D+","13.5","-1.6","30% (4/13)","2%","Bad"
"19","Andy Dalton",NO,"vs. CAR"," 6.4","D","13.3","-0.8","25% (4/16)","2%","Average"
"20","Tyler Huntley",BAL,"at CIN"," 5.4","D","13.1","-2.5","0% (0/15)","9%","Bad"
"21","Baker Mayfield",LAR,"at SEA"," 8.0","D","13.0","-0.2","28% (4/14)","1%","Average"
"22","Tom Brady",TB,"at ATL"," 9.2","D-","12.9","-0.5","31% (5/16)","3%","Bad"
"23","Joshua Dobbs",TEN,"at JAC"," 2.6","F","12.7","-0.4","8% (1/12)","1%","Bad"
"24","Joe Flacco",NYJ,"at MIA","-","F","12.6","-0.5","18% (2/11)","0%","Bad"
"25","Desmond Ridder",ATL,"vs. TB"," 6.4","F","12.5","-1.4","0% (0/15)","15%","Bad"
"26","Davis Mills",HOU,"at IND"," 7.4","F","12.4","-0.5","40% (6/15)","2%","Poor"
"27","Sam Ehlinger",IND,"vs. HOU"," 3.4","F","12.2","-2.9","0% (0/8)","4%","Bad"
"28","Sam Howell",WAS,"vs. DAL","-","F","12.1","-0.3","0% (0/3)","0%","N/A"
"29","Skylar Thompson",MIA,"vs. NYJ","-","F","11.9","-","-","0%","Bad"
"30","David Blough",ARI,"at SF"," 3.4","F","11.4","0.0","100% (1/1)","1%","Bad"
"31","Tyrod Taylor",NYG,"at PHI"," 2.4","F","10.5","+0.2","16% (2/12)","0%","Great"
"32","Nathan Peterman",CHI,"vs. MIN","-","F","9.2","-6.1","0% (0/1)","0%","Bad"
"33","Blaine Gabbert",TB,"at ATL","-","F","7.8","-","-","0%","N/A"
"34","Daniel Jones",NYG,"at PHI"," 2.8","F","5.8","+2.2","62% (10/16)","12%","Good"
"35","Jeff Driskel",HOU,"at IND"," 7.6","F","4.7","-2.0","0% (0/3)","2%","Bad"
"36","Davis Webb",NYG,"at PHI","-","F","2.8","-","-","0%","N/A"
"37","Gardner Minshew II",PHI,"vs. NYG"," 3.8","F","0.0","-0.4","6% (1/15)","4%","Great"
"38","Taylor Heinicke",WAS,"vs. DAL"," 3.2","F","0.0","-0.9","20% (3/15)","4%","Average"
"39","Chase Daniel",LAC,"at DEN","-","F","0.0","-1.0","0% (0/15)","0%","Bad"
"40","Kyle Trask",TB,"at ATL","-","F","0.0","-","-","0%","N/A"
"41","Anthony Brown",BAL,"at CIN","-","F","0.0","-","-","0%","Bad"
"42","Carson Wentz",WAS,"vs. DAL"," 3.0","F","0.0","+0.9","44% (4/9)","4%","Average"
"43","Nick Mullens",MIN,"at CHI","-","F","0.0","-0.5","7% (1/14)","0%","Great"
"44","Teddy Bridgewater",MIA,"vs. NYJ"," 3.6","F","0.0","+0.1","18% (2/11)","1%","Good"
"45","Cooper Rush",DAL,"at WAS","-","F","0.0","-1.5","25% (3/12)","0%","Average"
"46","Malik Willis",TEN,"at JAC"," 7.0","F","0.0","-1.5","7% (1/14)","2%","Bad"
"47","Chris Streveler",NYJ,"at MIA","-","F","0.0","-","-","2%","Bad"
