"RK","PLAYER NAME",TEAM,"OPP","MATCHUP RATING","START/SIT","PROJ. FPTS","AVG. POINTS ","% GAMES ","OPPORTUNITY ","EFFICIENCY "
"1","Tyreek Hill",MIA,"vs. CLE"," 7.2","A+","23.4","+0.2","50% (8/16)","12%","Poor"
"2","Justin Jefferson",MIN,"at BUF"," 6.6","A+","21.6","+1.7","43% (7/16)","21%","Poor"
"3","Davante Adams",LV,"vs. IND"," 6.4","A+","21.0","+0.1","43% (7/16)","26%","Average"
"4","Cooper Kupp",LAR,"vs. ARI"," 7.8","A+","20.2","+1.8","60% (9/15)","17%","Good"
"5","Stefon Diggs",BUF,"vs. MIN"," 7.6","A+","19.5","+1.4","56% (9/16)","23%","Average"
"6","Jaylen Waddle",MIA,"vs. CLE"," 7.2","A+","19.2","+2.6","66% (10/15)","7%","Great"
"7","DeAndre Hopkins",ARI,"at LAR"," 6.6","A","18.4","+0.4","40% (2/5)","11%","Good"
"8","A.J. Brown",PHI,"vs. WAS"," 7.0","A","17.4","-0.2","41% (5/12)","18%","Good"
"9","Amon-Ra St. Brown",DET,"at CHI"," 8.4","A","17.3","+2.7","53% (8/15)","8%","Average"
"10","Amari Cooper",CLE,"at MIA"," 3.8","A","16.9","0.0","50% (7/14)","18%","Good"
"11","CeeDee Lamb",DAL,"at GB"," 5.8","A","16.6","-2.1","33% (5/15)","11%","Average"
"12","Chris Olave",NO,"at PIT"," 5.6","A","16.4","+1.1","50% (4/8)","14%","Bad"
"13","JuJu Smith-Schuster",KC,"vs. JAC"," 7.4","A","16.1","-0.4","44% (4/9)","10%","Bad"
"14","DK Metcalf",SEA,"at TB"," 7.8","A","15.8","-2.4","35% (6/17)","21%","Average"
"15","Mike Evans",TB,"vs. SEA"," 5.4","A","15.6","-1.4","46% (7/15)","16%","Poor"
"16","Christian Kirk",JAC,"at KC"," 7.4","A","15.6","-0.4","50% (8/16)","18%","Average"
"17","Chris Godwin",TB,"vs. SEA"," 4.8","A-","15.5","-2.4","30% (4/13)","6%","Bad"
"18","Tyler Lockett",SEA,"at TB"," 7.2","A-","15.4","-0.5","50% (8/16)","16%","Average"
"19","Deebo Samuel",SF,"vs. LAC"," 6.2","A-","15.0","0.0","35% (5/14)","12%","Average"
"20","DJ Moore",CAR,"vs. ATL"," 8.4","A-","15.0","-3.0","11% (2/17)","17%","Average"
"21","Allen Lazard",GB,"vs. DAL"," 6.0","A-","14.8","+1.5","57% (8/14)","21%","Average"
"22","Jerry Jeudy",DEN,"at TEN"," 6.0","B+","13.4","-1.5","35% (5/14)","9%","Average"
"23","Joshua Palmer",LAC,"at SF"," 6.4","B","13.0","-0.1","56% (9/16)","5%","Bad"
"24","Diontae Johnson",PIT,"vs. NO"," 4.0","B","12.9","-2.0","18% (3/16)","22%","Bad"
"25","Terry McLaurin",WAS,"at PHI"," 4.4","B","12.7","-2.9","29% (5/17)","11%","Bad"
"26","Brandon Aiyuk",SF,"vs. LAC"," 6.4","B","12.5","+1.2","56% (9/16)","10%","Good"
"27","DeVonta Smith",PHI,"vs. WAS"," 8.0","B","12.0","-1.0","40% (6/15)","7%","Average"
"28","Darnell Mooney",CHI,"vs. DET"," 6.2","B-","12.0","-1.3","43% (7/16)","15%","Bad"
"29","Rondale Moore",ARI,"at LAR"," 4.2","B-","11.8","-0.6","36% (4/11)","7%","Bad"
"30","Michael Pittman Jr.",IND,"at LV"," 8.4","C+","11.8","-2.8","26% (4/15)","10%","Bad"
"31","Courtland Sutton",DEN,"at TEN"," 6.8","C+","11.8","-4.0","20% (3/15)","15%","Bad"
"32","George Pickens",PIT,"vs. NO"," 4.2","C+","11.2","-1.0","50% (4/8)","9%","Bad"
"33","Gabe Davis",BUF,"vs. MIN"," 7.6","C+","11.1","+2.7","57% (8/14)","7%","Great"
"34","Adam Thielen",MIN,"at BUF"," 5.8","C+","11.0","-1.4","38% (5/13)","10%","Poor"
"35","Curtis Samuel",WAS,"at PHI"," 4.4","C+","10.8","-0.3","41% (5/12)","10%","Average"
"36","Brandin Cooks",HOU,"at NYG"," 4.4","C+","10.4","-2.0","30% (4/13)","11%","Bad"
"37","Donovan Peoples-Jones",CLE,"at MIA"," 4.0","C","10.1","-1.1","53% (8/15)","7%","Bad"
"38","Zay Jones",JAC,"at KC"," 6.6","C","10.0","+1.4","50% (8/16)","16%","Bad"
"39","Wan'Dale Robinson",NYG,"vs. HOU"," 4.0","C","9.9","-0.9","50% (2/4)","7%","Good"
"40","Terrace Marshall Jr.",CAR,"vs. ATL"," 9.2","C","9.6","-0.5","25% (3/12)","14%","Bad"
"41","Drake London",ATL,"at CAR"," 6.0","C","9.5","-3.0","33% (3/9)","13%","Average"
"42","Chase Claypool",CHI,"vs. DET"," 5.4","C","9.5","-1.1","31% (5/16)","1%","Great"
"43","Mack Hollins",LV,"vs. IND"," 7.2","C","9.5","+1.0","46% (7/15)","14%","Bad"
"44","Allen Robinson II",LAR,"vs. ARI"," 8.2","C","9.3","-2.4","30% (3/10)","22%","Bad"
"45","Michael Gallup",DAL,"at GB"," 6.6","C","9.0","-1.5","30% (4/13)","5%","Good"
"46","Marquez Valdes-Scantling",KC,"vs. JAC"," 7.0","C","8.9","-1.6","29% (5/17)","4%","Bad"
"47","Darius Slayton",NYG,"vs. HOU"," 6.4","C","8.8","-1.7","23% (3/13)","10%","Poor"
"48","DeAndre Carter",LAC,"at SF"," 6.8","C-","8.8","-0.6","29% (5/17)","5%","Bad"
"49","Kalif Raymond",DET,"at CHI"," 7.6","C-","8.6","-1.4","26% (4/15)","8%","Bad"
"50","Marvin Jones Jr.",JAC,"at KC"," 7.0","C-","8.6","-1.8","37% (6/16)","12%","Bad"
"51","Robert Woods",TEN,"vs. DEN"," 4.0","C-","8.6","-4.3","25% (2/8)","4%","Good"
"52","Parris Campbell",IND,"at LV"," 8.6","D+","8.5","+1.1","44% (4/9)","8%","Average"
"53","Alec Pierce",IND,"at LV"," 7.6","D+","8.5","+1.0","62% (5/8)","7%","Bad"
"54","Isaiah McKenzie",BUF,"vs. MIN"," 8.8","D+","8.2","+2.0","46% (6/13)","10%","Good"
"55","Jarvis Landry",NO,"at PIT"," 4.8","D","7.5","-3.0","33% (4/12)","6%","Bad"
